text,CIR_PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION
"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  7(א), 7(ג)",0.00011891716,2.8738643e-05,2.2704722e-05,0.9999876,0.00039822675,0.00088744634,0.0004960071,0.035571687,0.038448997,0.00012302403,0.0014121063
"תקנות התעבורה, תשכ""א-1961 - לא מרובדות: סע'  26(2)",0.00012334905,2.9802544e-05,2.4482442e-05,9.121927e-06,0.0003510371,0.0011486883,0.0005294916,0.031640515,0.024288157,0.00013888183,0.00040926636
"חוק העונשין, תשל""ז-1977: סע'  275",0.00013437183,3.0046423e-05,2.3366527e-05,0.99998784,0.00039030745,0.00096013007,0.0004516956,0.011288096,0.12102594,0.00011404243,0.00025857208
הנאשם הורשע על פי הודאתו במסגרת שלושה כתבי אישום כדלקמן:,0.00014297354,3.0619856e-05,1.8108945e-05,9.044746e-06,0.00034117434,0.0008427563,0.0037494153,0.001163537,0.025907096,8.2794584e-05,0.9994691
"בתפ""ק 70755-06-20 בעבירה של החזקת סמים שלא לצריכה עצמית, לפי סעיף 7(א) + 7(ג) רישא לפקודת הסמים המסוכנים (נוסח חדש), התשל""ג- 1973 (להלן: ""פקודת הסמים המסוכנים"").",0.00013725826,3.0585095e-05,4.26015e-05,0.9999865,0.0008510995,0.002441975,0.0008016985,0.010737867,0.015511925,0.00015020576,0.24579056
"על פי כתב האישום, ביום 14.10.19 החזיק הנאשם בביתו ארבעה בקבוקונים המכילים סם מסוכן מסוג קטאמין, אחד מהם במשקל של 0.0868 גרם והאחרים בנפח כולל של 27 מ""ל,  וכן החזיק סמים מסוכנים מסוג קוקאין ו-MDMA במשקל כולל של 0.1612 גרם ו-0.6851 נטו בהתאמה.",0.00013936631,2.986992e-05,0.99995995,8.9263895e-06,0.9997311,0.99987364,0.99974185,0.022220567,0.006718972,0.00023314853,0.013287341
"בנוסף, ביום 15.12.19 במסגרת חיפוש שנערך על הנאשם בתחנת משטרה נמצאו בתחתוניו פיסת נייר ובה אבקת סם מסוכן מסוג קטאמין במשקל כולל של 0.9505 גרם.",0.00011656011,2.960841e-05,0.99995637,8.950189e-06,0.99966836,0.999858,0.9977435,0.045025565,0.007174144,0.00016899822,0.00037281052
"בתפ""ק 3343-07-20 בעבירה של נהיגה תחת השפעת סמים, לפי סעיף 26(2) לתקנות  התעבורה (נוסח חדש), התשכ""א – 1961 (להלן: ""תקנות התעבורה"").",0.00014189207,3.0159445e-05,2.3958532e-05,0.9999876,0.00061987375,0.0010978647,0.0006309872,0.006407096,0.016131766,0.00012431412,0.04877777
"על פי כתב האישום המתוקן העבירה בוצעה ביום 02.03.20 אז נהג הנאשם ברכב בכביש עירוני, ובבדיקה שנלקחה ממנו נמצאו ממצאים המעידים על שימוש בקוקאין וקנביס.",9.3572184e-05,3.0688967e-05,0.99995744,9.077029e-06,0.99950373,0.9997036,0.99799746,0.0149654215,0.009676227,0.0001463379,0.0004454536
"על פי כתב האישום המתוקן, העבירות בוצעו ביום 2.11.22 עת שהה הנאשם ברכבו בחניון יחד עם אחר.",0.000117917174,3.0359884e-05,0.9998709,0.9999875,0.0010839058,0.006364222,0.9959785,0.0053657517,0.00990479,0.00014268565,0.017599333
