,case,text,reject,reject-predicted,PUNISHMENT-predicted,GENERAL_CIRCUM-predicted,CIRCUM_OFFENSE-predicted,CONFESSION-predicted,RESPO-predicted,REGRET-predicted,CIR_USE-predicted,CIR_TYPE_WEP-predicted,CIR_STATUS_WEP-predicted,CIR_PURPOSE-predicted,CIR_PLANNING-predicted,CIR_OBTAIN_WAY_WEP-predicted,CIR_MONEY_PAID_WEP-predicted,CIR_BUYER_ID_WEP-predicted,CIR_AMMU_AMOUNT_WEP-predicted,_HELD_WAY_WEP-predicted
0,,"בשם הנאשם: בעצמו וע""י ב""כ עו""ד רוני נוג'ידאת",,0.9996072497886944,,,,,,,,,,,,,,,,
1,,"חוק העונשין, תשל""ז-1977: סע'  144(א), 144(ב)",,0.9997094705589294,,,,,,,,,,,,,,,,
2,,"* בית המשפט השית על הנאשם – ""בגיר צעיר"" בעת ביצוע העבירה שעניינה נשיאת והחזקת נשק, עונש של מאסר בפועל במשך 9 חודשים.",,0.011632328852047099,0.8525637602542943,0.010006029080031061,0.006500340463865947,0.012370149859122888,,,,,,,,,,,,
3,,"נפסק, כי בנסיבות, יש למקם את העונש הראוי לנאשם בתוך מתחם העונש ההולם שנקבע, ברף הנמוך של מתחם העונש ההולם אך לא בצד הקיצון שבו.",,0.9995126711932127,,,,,,,,,,,,,,,,
4,,* עונשין – ענישה – מדיניות ענישה: עבירות נשק,,0.9996036815229385,,,,,,,,,,,,,,,,
5,,"הנאשם הודה בעובדות כתב אישום שעניינן, נשיאת והחזקת נשק שלא כדין.",,0.0003965441561778365,0.04144218840568096,0.009287095396132934,0.049152134761950406,0.8916797788294389,0.6166268688061244,0.05474176214317618,,,,,,,,,,
6,,בית המשפט פסק כלהלן:,,0.9994344690233385,,,,,,,,,,,,,,,,
7,,"הערכים החברתיים המוגנים שנפגעו מביצוע העבירות שביצע הנאשם הם ביטחון המדינה, שלום וביטחון הציבור והסדר הציבורי.",,0.9996165405097169,,,,,,,,,,,,,,,,
8,,במקרים דומים הוטלו על נאשמים עונשי מאסר בפועל מאחורי סורג ובריח לתקופות משתנות.,,0.9986621455377522,,,,,,,,,,,,,,,,
9,,"במקרה זה, מתחם העונש ההולם נע במקרה דנן בין 7 חודשי מאסר בפועל, לבין 30 חודשי מאסר בפועל, בצירוף עונשים נלווים.",,0.002704571096064184,0.009886625972053534,0.007313765825128149,0.00340637505176483,0.013038337082402403,,,,,,,,,,,,
10,,"עסקינן במי שהוא ""בגיר – צעיר"" כהגדרת בית המשפט העליון בסוגיה זו, על ההשלכות הרוחביות הקמות מכך.",,0.9994497964856508,,,,,,,,,,,,,,,,
11,,"שכן, בעת ביצוע העבירות, היה הנאשם כבן 20 שנים וכי כיום, הנאשם הינו כבן 21 שנים.",,0.0014078651432931672,0.012453497914629578,0.7022456099428341,0.09557820301667981,0.13776594854850546,,,,,,,,,,,,
12,,"כנגד הנאשם הוגש לבית משפט זה כתב אישום, בו יוחסו לו במקור העבירות שעניינן, נשיאת נשק שלא כדין, החזקת נשק שלא כדין וירי באזור מגורים.",,0.9894188323675412,,,,,,,,,,,,,,,,
13,,"תחילה, כפר הנאשם במיוחס לו בכתב האישום.",,0.00016747486542834393,0.01211652833970161,0.012071472069705377,0.030571249555656342,0.9683994076314784,0.9724732673193129,0.1308774754854688,,,,,,,,,,
14,,"בדיון מיום 18/11/13 ולאחר שהוחל בשמיעת ראיות, הגיעו הצדדים להסדר טיעון ולפיו, הנאשם יחזור בו מכפירתו, כתב האישום יתוקן, הנאשם יודה בעובדות כתב האישום המתוקן ויורשע על פי הודאתו.",,0.0228102493791799,0.08306124359182032,0.030350590318753163,0.011108614022275441,0.947784195917822,0.801523147195878,0.1926426321532869,,,,,,,,,,
15,,"עוד הוסכם, כי בטרם ישמעו טיעוני הצדדים לעונש ואף מפאת גילו של הנאשם במועד ביצוע העבירות, יתקבל תסקיר מאת שירות המבחן בעניינו של הנאשם ולאחר מכן, הצדדים יטענו באופן חופשי לעונש באשר לכל רכיבי הענישה.",,0.9960991968733494,,,,,,,,,,,,,,,,
16,,"במעמד זה הבהירה המאשימה, כי היא תעתור להשית על הנאשם עונש מאסר בפועל בהתאם לרמת הענישה הנהוגה, בעוד שהסניגור יטען באופן חופשי לעונש (הכל ביחד יקרא להלן: ""הסדר הטיעון"").",,0.999208922356177,,,,,,,,,,,,,,,,
17,,"בהתאם להסדר הטיעון, הנאשם חזר בו מכפירתו, כתב האישום תוקן, התקבל וסומן ב/1 (להלן: ""כתב האישום"").",,0.9989454269003774,,,,,,,,,,,,,,,,
18,,הנאשם הודה בעובדות כתב האישום המתוקן והורשע על פי הודאתו בעבירות כדלקמן:,,0.0009754995768511353,0.036682614412288095,0.003433013672471462,0.004899289269298323,0.9850476994861466,0.8553662624979642,0.0682573199778958,,,,,,,,,,
19,,"נשיאת נשק שלא כדין - עבירה לפי סעיף 144(ב) רישא + סיפא לחוק העונשין, התשל""ז - 1977 (להלן: ""חוק העונשין"").",,0.9995269124196998,,,,,,,,,,,,,,,,
20,,החזקת נשק שלא כדין - עבירה לפי סעיף 144(א) רישא + סיפא לחוק העונשין.,,0.999464690707074,,,,,,,,,,,,,,,,
21,,כן הוריתי על הגשת תסקיר מאת שירות המבחן בעניינו של הנאשם.,,0.9997047156541679,,,,,,,,,,,,,,,,
22,,"תסקיר, כאמור, כמו גם",,0.9978418207676086,,,,,,,,,,,,,,,,
23,,"תסקירים משלימים, מונחים בפני.",,0.9986793597491004,,,,,,,,,,,,,,,,
24,,"מעובדות כתב האישום המתוקן עולה, כי בזמן הרלוונטי לכתב האישום, שרר סכסוך בכפר דבוריה, בו היו מעורבים הנאשם ואחרים (להלן: ""הסכסוך"").",,0.9981438028689185,,,,,,,,,,,,,,,,
25,,במסגרת הסכסוך אירעו מספר אירועי אלימות בכפר במהלך הימים הראשונים של חודש אפריל 2013.,,0.9977945478001504,,,,,,,,,,,,,,,,
26,,"עוד עולה, כי במועד אשר אינו ידוע למאשימה, הצטייד הנאשם בנשק מסוג אקדח (להלן: ""הנשק"").",,0.00022713961561231593,0.02187357619315229,0.20397259881329194,0.5733324289385283,0.6243528381323813,0.6033735349208634,0.042752782589884165,0.2019511467337385,0.5830979006026958,0.955487462830706,0.7423783094096057,0.9700500792655722,0.9897920257645202,0.12838073203443268,0.02217816031790606,0.6006478435312257,0.7028384237084809
27,,"ביום 6/4/13, בשעה 16:30 או בסמוך לכך, על רקע האירועים הקשורים לסכסוך, הגיע הנאשם למרכז הכפר כשהוא נושא ומוביל עמו נשק כשהוא טעון, זאת כאשר אחרים, המעורבים בסכסוך, נמצאים בקרבת מקום ובמטרה להפחידם.",,0.0004341124409747461,0.035757118151425474,0.459216389763775,0.9773394057628201,0.4361584056740575,,,0.37393009870427,0.7996111216616723,0.6379512637992327,0.9494471256893696,0.6099975754240594,0.8810158735150501,0.03791352733641672,0.14918335188246623,0.8677189755308687,0.9646232702655338
28,,"לאחר מכן, נמלט הנאשם במהירות מהמקום.",,0.004834207246283996,0.004885455890255225,0.3943304729323385,0.9890388826971177,0.4078576425441585,,,0.16009782711632828,0.6340236908487601,0.13214758949510907,0.9147280427760519,0.1024558484962976,0.6567061652281863,0.030816249395864272,0.22059643035105098,0.7229171610630397,0.8071528133573825
29,,בדיון מיום 10/11/14 הוגשו טיעוני המאשימה לעונש בכתב.,,0.9998943751138392,,,,,,,,,,,,,,,,
30,,"במסגרת השלמת טיעוניה בעל פה, הדגישה המאשימה את העבירות בהן הורשע הנאשם על פי הודאתו ואת המעשים שביצע, כעולה מעובדות כתב האישום המתוקן.",,0.999374834475306,,,,,,,,,,,,,,,,
31,,"כן הדגישה, כי הפסיקה בעבירות בנשק ברורה וחד משמעית ועיקרה מאסר מאחורי סורג ובריח.",,0.99899305488731,,,,,,,,,,,,,,,,
32,,"ב""כ המאשימה הפנתה לתסקירי שירות המבחן שהוגשו בעניינו של הנאשם ולעולה מהם, כמפורט בטיעוניה שם.",,0.9997137808886422,,,,,,,,,,,,,,,,
33,,"בהקשר זה הדגישה המאשימה, כי לדידה, די היה בתסקיר הראשון שהוגש בעניינו של הנאשם כדי להבין לאן פנינו מועדות וכי לא זהו הזמן להתחיל הליך טיפולי אשר נדחה שוב ושוב, על מנת לאפשר לנאשם להירתם להליך כזה.",,0.03641826235051582,0.007143776576641278,0.8994730129031347,0.09170175810826026,0.5706408397538442,0.4274130756158962,0.4265188546692161,,,,,,,,,,
34,,"עוד ציינה, כי גם עתה, לאחר יותר ממחצית השנה, הנאשם אך בתחילת דרכו של ההליך ועדיין מונע ממניעים חיצוניים.",,0.007346258400320327,0.01558043285286372,0.9311341231014632,0.06088856252013441,0.40609578665093377,,,,,,,,,,,,
35,,"המאשימה סבורה עוד, כי אמנם אין עסקינן בתסקיר שלילי, אך מאידך, אינו חיובי מספיק בנסיבות העניין.",,0.007884414256720592,0.006181175012411323,0.9066074231281462,0.04460216515792222,0.49531964863302697,,,,,,,,,,,,
36,,"אחיזת הנאשם בהתנהלות המסכנת את הציבור, עדיין שרירה וקיימת.",,0.999455502263727,,,,,,,,,,,,,,,,
37,,"עוד טענה המאשימה, כי אם יחליט בית המשפט לאמץ את המלצות התסקיר, הרי שהוא יעדיף את האינטרס השיקומי הלא וודאי של הנאשם, על פני האינטרס הציבורי.",,0.9991516308875561,,,,,,,,,,,,,,,,
38,,"בנסיבות אלו, לאור חומרת העבירות, הפסיקה החד משמעית בעבירות אלו ונסיבותיו האישיות של הנאשם אשר אינן חריגות ואינן מצדיקות סטייה ממתחם הענישה המקובל בעבירות כגון דא, עותרת המאשימה להשית על הנאשם עונש מאסר בפועל מאחורי סורג ובריח, מאסר מותנה וחיובו בתשלום קנס כספי שלא יפחת מ - 10,000 ₪.",,0.010153366475218455,0.0234521487318788,0.15106570346259915,0.005239127917527479,0.5094368668667962,0.047673547664302034,0.5851479904168272,,,,,,,,,,
39,,"במסגרת טיעוניה הכתובים, הפנתה המאשימה להוראות תיקון 113 לחוק העונשין.",,0.9994348535007287,,,,,,,,,,,,,,,,
40,,"עוד טענה, כי הערך החברתי המוגן בעבירות בנשק הינו ביטחון הציבור.",,0.9994380676857029,,,,,,,,,,,,,,,,
41,,"בהקשר זה הדגישה, כי נשק חם הינו מסוכן וכי החזקתו, נשיאתו והובלתו, צפויים להוביל לשימוש בו לביצוע עבירות פליליות או אידיאולוגיות ואף לפגיעה בגוף ובנפש.",,0.9955284452941565,,,,,,,,,,,,,,,,
42,,בהקשר זה הפנתה המאשימה לפסיקה רלוונטית.,,0.9995096258412648,,,,,,,,,,,,,,,,
43,,"עוד טענה המאשימה, כי קשה לאמוד את מידת הפגיעה בערך המוגן שעה שעסקינן בביטחון הציבור, או באינטרס ציבורי דומה שכן, בעוד שבמקרה של פגיעה בגוף או ברכוש, הפגיעה היא קונקרטית, הרי שקשה ואף בלתי אפשרי לאמוד במדויק את הפגיעה בביטחון הציבור, בעבירות נשק.",,0.9990811931680428,,,,,,,,,,,,,,,,
44,,"עם זאת, הפגיעה בציבור הנובעת מזמינותו של נשק חם המוחזק בידי אנשים בבתיהם, או נישא על ידם ברחובה של עיר, הייתה משמעותית וחמורה.",,0.9993254451239648,,,,,,,,,,,,,,,,
