verdict,text,part_single,part_concatenated
SH-22-06-56960-598,"דניאל פרץ (עציר) ת""ז  xxxxxxxxxx- בעצמו",הנאשם,"בית משפט השלום בבאר שבע, בית משפט השלום בבאר שבע, לפני כבוד השופט אריה דורני-דורון , לפני כבוד השופט אריה דורני-דורון , המאשימה, מדינת ישראל  , ע""י ב""כ עו""ד ליאנה גליק , מדינת ישראל  , ע""י ב""כ עו""ד ליאנה גליק , נגד, נגד, נגד, הנאשם"
SH-22-06-56960-598,"דניאל פרץ (עציר) ת""ז  xxxxxxxxxx- בעצמו","ע""י ב""כ עו""ד רן אבינועם","בית משפט השלום בבאר שבע, בית משפט השלום בבאר שבע, לפני כבוד השופט אריה דורני-דורון , לפני כבוד השופט אריה דורני-דורון , המאשימה, מדינת ישראל  , ע""י ב""כ עו""ד ליאנה גליק , מדינת ישראל  , ע""י ב""כ עו""ד ליאנה גליק , נגד, נגד, נגד, הנאשם, ע""י ב""כ עו""ד רן אבינועם"
SH-22-06-56960-598,"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  7(א), 7(ג), 37(א)","ע""י ב""כ עו""ד רן אבינועם","בית משפט השלום בבאר שבע, בית משפט השלום בבאר שבע, לפני כבוד השופט אריה דורני-דורון , לפני כבוד השופט אריה דורני-דורון , המאשימה, מדינת ישראל  , ע""י ב""כ עו""ד ליאנה גליק , מדינת ישראל  , ע""י ב""כ עו""ד ליאנה גליק , נגד, נגד, נגד, הנאשם, ע""י ב""כ עו""ד רן אבינועם, ע""י ב""כ עו""ד רן אבינועם"
SH-22-06-56960-598,"חוק העונשין, תשל""ז-1977: סע'  40יא'","ע""י ב""כ עו""ד רן אבינועם","בית משפט השלום בבאר שבע, בית משפט השלום בבאר שבע, לפני כבוד השופט אריה דורני-דורון , לפני כבוד השופט אריה דורני-דורון , המאשימה, מדינת ישראל  , ע""י ב""כ עו""ד ליאנה גליק , מדינת ישראל  , ע""י ב""כ עו""ד ליאנה גליק , נגד, נגד, נגד, הנאשם, ע""י ב""כ עו""ד רן אבינועם, ע""י ב""כ עו""ד רן אבינועם"
SH-22-06-56960-598,"הנאשם הורשע בהתאם להודאתו בעובדות כתב האישום המתוקן, בעבירה של-החזקת סם לצריכה עצמית, לפי סעיף 7(א) + 7(ג) סיפא לפקודת הסמים המסוכנים (נוסח חדש) תשל""ג – 1973.",רקע,"בית משפט השלום בבאר שבע, בית משפט השלום בבאר שבע, לפני כבוד השופט אריה דורני-דורון , לפני כבוד השופט אריה דורני-דורון , המאשימה, מדינת ישראל  , ע""י ב""כ עו""ד ליאנה גליק , מדינת ישראל  , ע""י ב""כ עו""ד ליאנה גליק , נגד, נגד, נגד, הנאשם, ע""י ב""כ עו""ד רן אבינועם, ע""י ב""כ עו""ד רן אבינועם, גזר דין, אקדמות מילין:, רקע"
SH-22-06-56960-598,"בתאריך 9.11.20 בשעה 14:50 או בסמוך לכך, בחניה ברחוב טיילת הספורט, סמוך לבניין 287 בדימונה(להלן: ""המקום"") החזיק הנאשם בסם מסוכן מסוג קוקאין, במשקל 0.4058 גרם נטו (להלן: ""הסם"") לצריכתו העצמית, זאת עשה מבלי שהדבר הותר לו, וללא רישיון מאת המנהל.",רקע,"בית משפט השלום בבאר שבע, בית משפט השלום בבאר שבע, לפני כבוד השופט אריה דורני-דורון , לפני כבוד השופט אריה דורני-דורון , המאשימה, מדינת ישראל  , ע""י ב""כ עו""ד ליאנה גליק , מדינת ישראל  , ע""י ב""כ עו""ד ליאנה גליק , נגד, נגד, נגד, הנאשם, ע""י ב""כ עו""ד רן אבינועם, ע""י ב""כ עו""ד רן אבינועם, גזר דין, אקדמות מילין:, רקע"
SH-22-06-56960-598,"בתסקיר מיום 29.10.24 עולה כי הנאשם כבן 67- גרוש, מתגורר עם אמו בשכירות בעיר דימונה, שירת שירות צבאי מלא, מתקיים מקצבת ביטוח לאומי מזה 12 שנה .",תמצית תסקיר שירות המבחן:,"בית משפט השלום בבאר שבע, בית משפט השלום בבאר שבע, לפני כבוד השופט אריה דורני-דורון , לפני כבוד השופט אריה דורני-דורון , המאשימה, מדינת ישראל  , ע""י ב""כ עו""ד ליאנה גליק , מדינת ישראל  , ע""י ב""כ עו""ד ליאנה גליק , נגד, נגד, נגד, הנאשם, ע""י ב""כ עו""ד רן אבינועם, ע""י ב""כ עו""ד רן אבינועם, גזר דין, אקדמות מילין:, רקע, תמצית תסקיר שירות המבחן:"
SH-22-06-56960-598,"מעיון בגיליון רישומו הפלילי עולה כי לחובתו, 26 הרשעות קודמות בגין עבירות סמים, רכוש, ואלימות, בגינן ריצה מאסרים רבים, כמו כן קיים תיק מב""ד ללא כתב אישום משנת 2011 המייחס לו אישומים בתחום ההימורים.",תמצית תסקיר שירות המבחן:,"בית משפט השלום בבאר שבע, בית משפט השלום בבאר שבע, לפני כבוד השופט אריה דורני-דורון , לפני כבוד השופט אריה דורני-דורון , המאשימה, מדינת ישראל  , ע""י ב""כ עו""ד ליאנה גליק , מדינת ישראל  , ע""י ב""כ עו""ד ליאנה גליק , נגד, נגד, נגד, הנאשם, ע""י ב""כ עו""ד רן אבינועם, ע""י ב""כ עו""ד רן אבינועם, גזר דין, אקדמות מילין:, רקע, תמצית תסקיר שירות המבחן:"
SH-22-06-56960-598,"בהתייחס לעבירה מושא התיק הנוכחי, הנאשם הודה במעשיו, לקח אחריות, וטען כי הסמים הינם חלק מאורחות חייו.",תמצית תסקיר שירות המבחן:,"בית משפט השלום בבאר שבע, בית משפט השלום בבאר שבע, לפני כבוד השופט אריה דורני-דורון , לפני כבוד השופט אריה דורני-דורון , המאשימה, מדינת ישראל  , ע""י ב""כ עו""ד ליאנה גליק , מדינת ישראל  , ע""י ב""כ עו""ד ליאנה גליק , נגד, נגד, נגד, הנאשם, ע""י ב""כ עו""ד רן אבינועם, ע""י ב""כ עו""ד רן אבינועם, גזר דין, אקדמות מילין:, רקע, תמצית תסקיר שירות המבחן:"
SH-22-06-56960-598,"ממידע שהתקבל ממרפאת ""סלע"" עולה כי הנאשם מטופל מיום 17.8.23, מגיע בקביעות, מזה חודשיים מגיע פעמיים בשבוע, עקב חזרתו לשימוש בסמי רחוב, מבדיקות לאיתור סמים עולה כי הנאשם צורך לסירוגין בסם מסוג קוקאין, הנאשם סרב להשתלב בטיפול בתחום ההתמכרות .",תמצית תסקיר שירות המבחן:,"בית משפט השלום בבאר שבע, בית משפט השלום בבאר שבע, לפני כבוד השופט אריה דורני-דורון , לפני כבוד השופט אריה דורני-דורון , המאשימה, מדינת ישראל  , ע""י ב""כ עו""ד ליאנה גליק , מדינת ישראל  , ע""י ב""כ עו""ד ליאנה גליק , נגד, נגד, נגד, הנאשם, ע""י ב""כ עו""ד רן אבינועם, ע""י ב""כ עו""ד רן אבינועם, גזר דין, אקדמות מילין:, רקע, תמצית תסקיר שירות המבחן:"
