text,reject,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CONFESSION,CIR_TYPE_WEP,CIR_PURPOSE,CIR_PLANNING,CIR_MONEY_PAID_WEP,CIR_HELD_WAY_WEP,REGRET,RESPO,CIR_USE,CIR_STATUS_WEP,CIR_OBTAIN_WAY_WEP,CIR_BUYER_ID_WEP,CIR_AMMU_AMOUNT_WEP,CONFESSION_LVL2,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"הנאשם הורשע על פי הודאתו בכתב אישום מתוקן במסגרת הסדר טיעון, בתום שמיעת ראיות ובפתח סיכומי המאשימה, לאחר הליך גישור שהתנהל לפני כב' השופט בני שגיא, בעבירות אלו: חבלה חמורה בנסיבות מחמירות, עבירה לפי סעיף 333 + 335(א)(2+1) לחוק העונשין, התשל""ז-1977 (להלן: ""החוק""); נשיאת נשק שלא כדין, עבירה לפי סעיף 144(ב) רישא לחוק.",,,,,['כן'],,,,,,,,,,,,,,,,
"הנאשם והאחר רצו לעבר בני החבורה, הפתיעו אותם, ומי מהם אחז אקדח בידו, וממרחק של 10 מטר ירה באמצעות האקדח כדור אחד לעבר בני החבורה.",,,,,,['אקדח'],,,,[],,,"['ירי', 'ניסיון לירי']","['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",[],,,,,,
"הקליע חדר לשוֹק רגלו הימנית של וויליאם וגרם לפצעי כניסה ויציאה, והוא טופל בבית חולים.",,,,,,,,,,,,,,,,,,,,,
במעשיו המתוארים נשא הנאשם יחד עם האחר נשק שלא כדין וגרם לוויליאם חבלה חמורה ברגלו.,,,,,,,,,,,,,[],,[],,,,,,
"התביעה תטען לעונש ברף עליון של 42 חודשי מאסר, מאסר על תנאי וקנס לשיקול דעת בית המשפט; וההגנה תטען כראות עיניה.",,,,,,,,,,,,,,,,,,,[],[],[]
"מן הרישום בגיליון עולה, כי לחובתו 5 הרשעות קודמות, בגין עבירות שבוצעו במהלך השנים 2005-2009 (ההרשעה האחרונה משנת 2012).",,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,,,,,,,
בין העבירות: החזקת נכס חשוד כגנוב; הפרת הוראה חוקית; תקיפה בתנאים מחמירים; תקיפה סתם; גניבה; פריצה לרכב בכוונה לגנוב; חבלה במזיד ברכב; תקיפת שוטר בעת מילוי תפקידו; איומים ועוד.,,,,,,,,,,,,,,,,,,,,,
"בגין הרשעותיו שהה הנאשם שנתיים במעון פתוח ו-16 חודשים במעון נעול, ובהמשך ריצה מספר תקופות מאסר שנעו בין 4 חודשים ל-20 חודשים.",,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,,,,,['הנאשם קיבל 20 חודשי מאסר'],[],[]
"ב""כ המאשימה ביקש להדגיש בנימוקיו לעונש את חומרת מעשיו של הנאשם, שבחר ל""חסל חשבונות"" על רקע סכסוך בדרך אלימה ומסוכנת של ירי יזום מאקדח לעבר אדם.",,,,,,['אקדח'],,,,,,,,,,,,,,,
"זהותו העלומה של השותף לעבירה איננה מפחיתה מאחריותו ומאַשָמו של הנאשם, שכּן הוא היה פעיל בביצוע המעשים ובעל מניע להתרחשותם.",,,,,,,,,,,,,,,,,,,,,
