text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"חוק העונשין, תשל""ז-1977: סע'  40ד, 40ט, 144(א), 40יא, 40יג",,,,,,,,,,,,,,,,,
הנאשם הסתיר את הנשק בעליית הגג של המקלחת בביתו וטען כי החזיקו לצורך הגנה עצמית.,,,,,"['בבית', 'מוסלק - מוסתר']",['הגנה עצמית'],,[],,,,,,,,,
"ב""כ הנאשם ביקש לטעון לעונש לאחר קבלת תסקיר בעניינו של הנאשם, למרות שהנאשם שהה במעצר בית מלא, וב""כ המאשימה לא התנגדה לכך, אולם הדגישה כי עמדתה למאסר.",,,,,,,,,,,,,,,,,
"מתסקיר שירות המבחן עולה כי הנאשם בן 35, נשוי ואב לשלושה ילדים בני שנתיים ועד שמונה שנים, סובל ממחלה כרונית הגורמת לדלקות מפרקים או דלקות בכליות.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
הנאשם סיים 12 שנות לימוד במגמה מקצועית והוא בעל תעודת בגרות מלאה.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"בהמשך עבד הנאשם בתיקון מכשירי איתור ומיגון לרכב בחברות שונות, ומזה כשמונה שנים הוא עובד בתחום המסחר הכללי, בעיקר בסחר בחומרי ניקיון.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,,,,
"הנאשם תיאר בפני קצינת המבחן את מצבו הכלכלי כבינוני ומסר כי מעצרו פגע באופן קשה בעסקיו, שכן הדבר גרם לפגיעה בתדמיתו מול הסוחרים האחרים והוא שקע בחובות.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
במקביל לעבודתו שירת הנאשם כסמל ראשון במנגנון הביטחון הפלסטיני.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"עוד עולה מהתסקיר כי אביו של הנאשם לוקה בכליותיו, אמו עקרת בית הסובלת מבעיות בבלוטת התריס ומשפחת המוצא ניהלה אורח חיים נורמטיבי.",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"קצינת המבחן התרשמה כי לנאשם קשר תלותי עם הוריו, הוא דואג לפרנסתם והם מתגוררים בביתו בשל מצבם הבריאותי.",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
קצינת המבחן מסרה כי מרישומו הפלילי של הנאשם עולה כי לנאשם הרשעה קודמת מלפני כשלוש שנים הקשורה בעבירות כלפי שוטר שבגינם נדון לעונש של מאסר מותנה וקנס.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : כן']",,,,,,,,,,,,,,,
"ביחס לביצוע העבירה מסרה קצינת המבחן כי הנאשם לקח אחריות חלקית לביצועה, שכן הנאשם מסר לה כי הנשק שנתפס הופקד בידיו על ידי מפקדיו כחלק מתפקידו במנגנון הביטחון המסכל, אולם קצינת המבחן הדגישה כי דבריו של הנאשם אינם עולים בקנה אחד עם האישור שמסר, ממנו עולה כי הנשק שהופקד בידיו הוא מסוג ברטה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : כן', '10 : לא', '11 : לא']",,,,,,,"['הנשק שהופקד בידי הנאשם, כפי שצוין באישור, הוא מסוג ברטה ברטה היא חברה איטלקית המייצרת אקד']",,,,,,,,
"עוד מסר הנאשם לקצינת המבחן כי מאחר שהוא עבד במנגנון הביטחון המסכל הנתפס ברחוב הפלסטיני כידו הארוכה של השב""כ הוא חשש לשלומו ולשלום בני ביתו והוא חש צורך בהחזקת הנשק להגנה עצמית.",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,['הגנה עצמית'],,,,,,,,,,,
"הנאשם הוסיף כי שיתף פעולה באופן מלא עם השוטרים, חסך מהם את החיפוש ומיוזמתו מסר להם את הנשק.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : כן', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,[],,,[],,,,,,,,,
"אשר למקום מציאת הנשק, טען הנאשם כי הסתירו בעליית הגג מחשש שיגיע לילדיו הקטינים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,[],,,,,,,,,,,,
קצינת המבחן העריכה כי הרקע לביצוע העבירה הוא הצורך של הנאשם להגן עליו ועל בני משפחתו על רקע עבודתו במנגנון הביטחון הפלסטיני.,,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,['הגנה עצמית'],,,,,,,,,,,
גם אם נהג באופן לא נורמטיבי ולא חוקי שיש בו טשטוש גבולות בין המותר לאסור.,,,,,,,,,,,,,,,,,
"קצינת המבחן התרשמה כי הנאשם מניפולטיבי, נוטה לטשטש ולגמד את בעיותיו.",,,,,,,,,,,,,,,,,
ניכרים באישיותו קווים ילדותיים ולא בשלים ויש לו קושי בהצבת גבולות ברורים בין המותר לאסור.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"לצד זאת התרשמה קצינת המבחן כי לנאשם יכולות תפקוד טובים, הוא מנהל בדרך כלל אורח חיים תקין ונורמטיבי, עובד לפרנסת משפחתו והפסיק בעקבות מעצרו לעבוד במנגנון הביטחון הפלסטיני ולכן גורמים אלה מהווים גורמי סיכוי לשיקום ולהימנעותו מהתנהגות עבריינית בהמשך.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
קצינת המבחן המליצה להתחשב בתקופת המעצר ומעצר הבית בה שהה הנאשם ולהתחשב בכך שההליכים הפליליים חידדו לו את גבולות המותר והאסור והמליצה כי בית המשפט יטיל על הנאשם מאסר אשר ירוצה בעבודות שירות לצד מאסר על תנאי משמעותי.,,,,,,,,,,,,,,,,,
"ב""כ המאשימה טענה כי הערך המוגן בבסיס עבירת החזקת הנשק הוא הגנה על שלום הציבור וביטחונו, שכן לא ניתן לצפות לאן הנשק יתגלגל ואיזה שימוש ייעשה בו.",,,,,,,,,,,,,,,,,
"יש להתחשב בסוג הנשק כאשר מדובר במקלע מאולתר בכך שהוחזק במשך תקופה ארוכה, כאשר לצדו היו מחסנית וכדורים תואמים, והנאשם אף ציין כי החזיק את הנשק לצורך הגנה עצמית, כל אלה יש בהם כדי להגדיל את פוטנציאל השימוש בנשק.",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",,[],,[],['תת מקלע מאולתר (מקלע מאולתר)'],,,,,,,,
"ב""כ המאשימה הדגישה כי בית המשפט העליון מסר שוב ושוב כי בעבירה מסוג זה יש להטיל עונש של מאסר, גם אם לא היה בכוונת המחזיק לבצע פשע, וגם כאשר מדובר במעידה ראשונה של הנאשם.",,,,,,,,,,,,,,,,,
"אשר לנסיבות שהובילו לביצוע העבירה, קרי עבודתו של הנאשם בביטחון המסכל של הרש""פ, טענה ב""כ המאשימה כי מדובר בנסיבה לחומרה ולא לקולא שכן עצם חברות במנגנון מסוג זה, היא עבירה בפני עצמה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"כמו כן הדגישה ב""כ המאשימה כי טענותיו של הנאשם להחזקת הנשק לא עולים בקנה אחד עם האמור באישור שקיבל ממנגנון הביטחון המסכל באשר לסוג הנשק.",,,,,,,,,,,,,,,,,
"ב""כ המאשימה עתרה למתחם של בין 12 חודשי מאסר ועד ל-30 חודשי מאסר.",,,,,,,,,,,,,,,,,
"ביחס לעונש המתאים, סברה ב""כ המאשימה כי על בית המשפט לגזור על הנאשם עונש מאסר בחציו העליון של המתחם וזאת בהתחשב מחד בחומרת העבירה ובצורך להרתיע את הרבים ואת הנאשם ומנגד בהתחשב בכך שהנאשם הודה בהזדמנות ראשונה ובהמלצת שירות המבחן.",,,,,,,,,,,,,,['כן'],,,
"ב""כ הנאשם טען כי הנשק לא נתפס בשטח ישראל אלא בביתו של  הנאשם, בעזריה, מדובר בנשק מאולתר ומכאן נובעת טעות לגבי סוג הנשק.",,,,,['בבית'],,,,['תת מקלע מאולתר'],,,,,,,,
"מטרת ההחזקה היתה להגנה עצמית מחשש לשלומו ולשלום בני משפחתו וכי הנאשם לא הכניס את הנשק לתחומי ירושלים ולא הוגש נגדו כתב אישום על כך שהיה חבר בביטחון המסכל ומדובר בגוף שעובד בשיתוף פעולה בטחוני עם השב""כ והרשויות.",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : כן', '10 : לא', '11 : לא']",,,,['הגנה עצמית'],,,,,,,,,,,
"לדבריו מיד כאשר נודע לנאשם שאסור לו להיות חבר בביטחון המסכל, הוא הפסיק לעבוד שם.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"לדידו של ב""כ הנאשם מדובר בנסיבות ברף התחתון של עבירת החזקת הנשק והגיש לתמיכה בטענותיו אישור בדבר עבודתו של הנאשם בביטחון המסכל ובאישור נרשם כי הנשק הועבר לנאשם בתוקף עבודתו וכי הנשק שייך לרש""פ.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : כן', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
(ראה נ/1).,,,,,,,,,,,,,,,,,
"ב""כ הנאשם ביקש לאמץ את המלצת שירות המבחן, וטען כי המתחם אשר טענה לו ב""כ המאשימה אינו מתאים לפסיקה הנוהגת ואף הגיש לתמיכה בטענותיו שני גזרי דין בהם הוטלו עונשים של שירות לתועלת הציבור ועבודות שירות.",,,,,,,,,,,,,,,,,
"ב""כ הנאשם ביקש להתחשב בהודאתו המיידית של הנאשם עוד בשלב החקירה ובהזדמנות ראשונה בבית המשפט.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : לא', '6 : כן', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,['כן'],,,
ציין את נסיבותיו הלא פשוטות של הנאשם שהוא חולה בעצמו ואף מפרנס את הוריו החולים ואת אשתו וילדיו.,,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"ב""כ הנאשם ביקש להתחשב בתקופת המעצר והתנאים המגבילים בהם שהה הנאשם, שהובילו למצבו הכלכלי הקשה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
