text,CIR_PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  6, 7(א), 7(ג), 10, 36א(א), 36א(ב)",,,,,,,,,,,,,,
"הנאשם הורשע עפ""י הודאתו, בעובדות כתב האישום בעבירות של גידול סמים לפי סעיף 6 לפקודת הסמים (נוסח חדש), תשל""ג – 1973 (להלן: הפקודה), החזקת סם שלא לצריכה עצמית לפי סעיף 7(א) ביחד עם סעיף 7(ג) רישא לפקודה, החזקת כלים להכנת סם לפי סעיף 10 רישא לפקודה והחזקת סם לצריכה עצמית לפי סעיף 7(א) ביחד עם סעיף 7(ג) סיפא לפקודה.",,,,,,,,,,,['כן'],,,
"ביום 25.6.17, גידל הנאשם בביתו 46 שתילים של סם הקנביס במשקל כולל של 257 גרם, ללא היתר כדין.",,,,,['קנביס (קנביס)'],['[257 - גרם]'],['[בעל הסמים]'],,,,,,,
"הנאשם החזיק בסם מסוג קנביס, שלא לצריכה עצמית, בתוך צנצנות, קופסות ושקיות בביתו, במשקל כולל של כ- 135 גרם, ובנוסף החזיק בסם מסוג קנביס לצריכתו העצמית במשקל של 0.97 גרם.",,,,,"['[קנביס], [קנביס]']","['[135 - גרם], [0.97 - גרם]']",['[בעל הסמים]'],,,,,,,
"הסנגור עמד על נסיבותיו האישיות והרפואיות של הנאשם, החולה במחלת הקרוהן וקיבל מאז הדיון האחרון היתר ממשרד הבריאות להחזקה ושימוש בקנביס רפואי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הסנגור הסביר כי מהשתילים שנתפסו, במשקל של 200 גרם,  ניתן להפיק כמות תפרחת שהיא פחות מ- 20 גרם, שכן לא מעשנים את העלים, הגבעול והשורש אלא רק את התפרחת.",,,,,,,,,,,,,,
הנאשם קיבל היתר לקנביס רפואי בשיעור של 20 גרם תפרחת.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם הודה בהזדמנות הראשונה וחסך בזמן שיפוטי, לא ביקש את תיקונו של כתב האישום ונטל אחריות מלאה על מעשיו.",,,,,,,,,['לא'],['כן'],['כן'],,,
"הנאשם סובל מכאבים קשים, ומשכך קיבל את ההיתר לקנביס הרפואי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם עובד ומפרנס את משפחתו, נשוי ואב לשניים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הנאשם בדבר האחרון הביע חרטה על מעשיו.,,,,,,,,,['כן'],,,,,
"הנאשם הסביר כי הוא חולה במחלת הקרוהן מזה 14 שנים ומזה 3.5 שנים נלחם לקבלת ההיתר לקנביס רפואי, נמצא בהשגחה במסגרת ביה""ח איכילוב.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"בחינת נסיבות ביצוע העבירות מעלה כי הרקע לביצוען נבע ממחלתו של הנאשם, מחלת הקרוהן.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם החזיק סמים מסוג קנביס בביתו בהיקף כולל של כ- 135 גרם, והקים מעבדת סמים (ת/2) ובה 46 שתילי קנביס במשקל כולל של 257 גרם, לצד ציוד להכנת סמים.",,,,,['קנביס'],"['[135 - גרם], [257 - גרם]']","['[בעל הסמים, לא בעל המעבדה]']",,,,,,,
"ללא עבר פלילי, לאור ההליך הטיפול אותו עבר במסגרת שירות המבחן וסיכויי שיקומו הוטל צו של""צ, ללא הרשעה, בהיקף של 180 שעות לצד ענישה נלווית.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם כבן 35, עובד בתחום האינסטלציה, נשוי ואב לשתי בנות קטינות, הודה בפתח משפטו וחסך בזמן שיפוטי ניכר, כמו גם בזמנה של התביעה הכללית ובזמנם של עדי התביעה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : לא', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,['כן'],,,
"לנאשם עבר פלילי הכולל שתי הרשעות מתחום האלימות, ללא עבירות סמים בעברו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,
הרשעתו האחרונה משנת 2017.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"ריצה בעברו של""צ ועבודות שירות.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"שירות המבחן סקר את נסיבותיו האישיות והרפואיות של הנאשם, תוך שהתרשם כי הנאשם משקיע מאמצים בתפקוד תעסוקתי תקין.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
שירות המבחן התרשם מאדם בעל דפוסי חשיבה והתנהגות שוליים.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
