text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
בעניין:		מדינת ישראל – פרקליטות מחוז מרכז (פלילי)	המאשימה,,,,,,,,,,,,,,,,,
"ע""י ב""כ עו""ד אוריה תוהמי",,,,,,,,,,,,,,,,,
"ע""י ב""כ עו""ד עלא תילאווי",,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  40ב', 40י(ב)(1), 2, 144(א), 40יב'",,,,,,,,,,,,,,,,,
"הנאשם, יליד 1993, הורשע על פי הודאתו, ובמסגרת הסדר טיעון, בעבירות בנשק (החזקת נשק ואבזר לנשק), בניגוד לסעיף 144(א) רישא וסיפא לחוק העונשין, תשל""ז-1977.",,,,,,,,,,,,,,['כן'],,,
"על פי עובדות כתב האישום, ביום 1.10.18 סמוך לשעה 02:18, הגיע הנאשם לחירבת ג'בארה במזרח טייבה, סמוך לביתו של אחיו, ביחד עם ה.ס., אחיו הקטין, יליד 2001 (להלן – הקטין), ברכבו של אברהים מסארווה.",,,,,,,,,,,,,,,,,
"הנאשם והקטין יצאו מהרכב וכעבור זמן קצר חזרו אל הרכב כשהם מצוידים בשני כלי נשק מסוג תת מקלע מאולתר, המכונה ""קרלו"", ותחמושת תואמת.",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",['ברכב'],,,['מאחר'],"['תת מקלע מאולתר, המכונה ""קרלו""']",,,,,,,,
"ביום 12.1.20 הגיעו הצדדים להסדר טיעון לפיו הנאשם יודה במיוחס לו בכתב האישום, יורשע ויישלח לשירות המבחן לצורך קבלת תסקיר בעניינו.",,,,,,,,,,,,,,['כן'],,,
"לעניין העונש, הוסכם כי המאשימה תעתור על פי הנחיית פרקליט המדינה 9.16 למתחם עונש הולם הנע בין 24 ל-48 חודשי מאסר, ותבקש למקם את עונשו של הנאשם בתחתית המתחם, וב""כ הנאשם יוכל לטעון לעונש באופן פתוח.",,,,,,,,,,,,,,,,,
"מתסקיר שירות המבחן מיום 13.8.20 עולה כי הנאשם כבן 27, תושב טייבה, שוהה בתנאי מעצר בית מלא בבית אביו מאוקטובר 2018 בפיקוח אחת מאחיותיו.",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,,,,
הנאשם מאורס מזה כשנתיים וחצי לבחורה כבת 18.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"הנאשם סיים 6 שנות לימוד, תאר כי היה תלמיד בעייתי ואלים במסגרת בית הספר, ועזב לבסוף מחוסר עניין בלימודים ובמטרה לעבוד ולסייע בכלכלת המשפחה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
עבד ברציפות בעבודות איטום מאז ועד למעצרו בתיק הנוכחי.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,,,,
לנאשם אין הרשעות קודמות.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,,,,
"מגיל 24 החל לשתות אלכוהול באופן מזדמן, מאז שהייתו בתנאים מגבילים ועד היום מעשן גראס על בסיס יומי, אך שלל בעיית התמכרות לחומרים פסיכואקטיביים או נזקקות טיפולית בתחום זה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,,,,
"מתוך 4 בדיקות שתן מסר הנאשם רק בדיקה אחת בה נמצאו שרידי גראס, ומכיוון שמשתמש בסמים לא מסר בדיקות נוספות.",,,,,,,,,,,,,,,,,
"בהתייחסותו לעבירה דנן מודה בביצועה ולוקח עליה אחריות, אולם מתקשה להסביר את הרקע לביצועה והתייחס אליה באופן מגמתי ומצומצם, שלל קשרים חברתיים שוליים ושלל התנהלות בעייתית במצבו בכלל ובתחום הנשק בפרט.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
ניכר כי הנאשם מתקשה לבחון לעומק את התנהגותו ואת נסיבות העבירה ונקט בתשובות מצומצמות והסתרה.,,,,,,,,,,,,,,,,,
"השירות התרשם כי הנאשם אינו מכיר בחומרת התנהגותו, וכי רמת הסיכון למעורבותו בעבירות אלימות הינה בינונית ברמת חומרה נמוכה.",,,,,,,,,,,,,,,,,
"השירות העריך כי ללא מעורבות טיפולית במצבו, קיים סיכון להישנות התנהגותו.",,,,,,,,,,,,,,,,,
"על גורמי הסיכון בעניינו נמנו נגישותו לנשק, מעורבות פלילית עם אחיו, היעדר דמות הורית, שימוש בסמים והתמודדות עם אחריות משפחתית שאינה מתאימה ליכולותיו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"על גורמי הסיכוי לשיקום במצבו נמנו היעדר עבר פלילי, יכולתו לעמוד בתנאי מעצר בית ללא הפרות במשך תקופה ממושכת.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,,,,
