text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"בשם המאשימה: עו""ד יוסי גימפל",,,,,,,,,,,,,,,,,
"בשם הנאשם: עו""ד מוחמד סביחאת",,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  144.א., 144(ב), 40יא",,,,,,,,,,,,,,,,,
"הנאשם, יליד 1994, הורשע על פי הודאתו בעובדות כתב האישום המתוקן שסומן באות מ/1, בעבירה של נשיאה והובלה של נשק ותחמושת, לפי סעיף 144(ב) רישא וסיפא לחוק העונשין, תשל""ז-1977 (להלן: ""חוק העונשין"").",,,,,,,,,,,,,,['כן'],,,
"בטרם תחילת שמיעת הראיות, הגיעו הצדדים להסדר טיעון שבמסגרתו חזר בו הנאשם מכפירתו, הודה בעובדות כתב האישום המתוקן והורשע בעבירה המפורטת לעיל, כשלעניין העונש הטיעון חופשי.",,,,,,,,,,,,,,['כן'],,,
עובדות כתב האישום המתוקן:,,,,,,,,,,,,,,,,,
"ביום 18.3.17, סמוך לשעה 22:00, נסע הנאשם מכפר סאלם אל אום אל פחם, ברכב מסוג מאזדה, בו נהג חברו מוחמד גמאסייה, ובמושב שליד הנהג ישב בדרן מחאמיד.",,,,,,,,,,,,,,,,,
"הנאשם ישב ברכב במושב האחורי, כשהוא נושא ומוביל, בלא רשות על פי דין, אקדח חצי אוטומטי מסוג ""ברטה"", קליבר 9 מ""מ פאראבלום (להלן: ""האקדח""), ובתוכו מחסנית עם 15 כדורים לאקדח (להלן: ""המחסנית והכדורים"").",,,,"['נשק מופרד מתחמושת', 'נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']","['ברכב', 'על גופו']",,,[],['אקדח'],,,,,,,,
"האקדח הוחזק על גופו של הנאשם, בחלק הקדמי של מכנסיו, כשהוא מוסתר בתוך חם צוואר.",,,,,"['על גופו', 'מוסלק - מוסתר']",,,,"['אקדח האקדח הוחזק על גופו של הנאשם, מוסתר בתוך חם צוואר, בחלק הקדמי של מכנסיו']",,,,,,,,
לבקשת הסנגור ובהסכמת המאשימה הופנה הנאשם לשירות המבחן לקבלת תסקיר בעניינו.,,,,,,,,,,,,,,,,,
