text,CIR_PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"פקודת הראיות [נוסח חדש], תשל""א-1971: סע'  56א(א)",,,,,,,,,,,,,,
"הנאשם הורשע על-פי הודאתו במסגרת הסדר טיעון בכתב אישום מתוקן (להלן: ""כתב האישום"") בעבירה של החזקת סם מסוכן שלא לצריכה עצמית, עבירה לפי סעיף 7(א)+(ג) רישא לפקודת הסמים המסוכנים [נוסח חדש], התשל""ג – 1973 (להלן: ""פקודת הסמים"").",,,,,,,,,,,['כן'],,,
"מעובדות כתב האישום עולה כי ביום 01.05.2022 סמוך לשעה 13:30 החזיק הנאשם עבור אחר שזהותו אינה ידועה למאשימה קילוגרם של סם מסוכן מסוג קוקאין, אשר הוסלק בתא מטען ברכב מסוג ""טויוטה קורולה"" שבבעלותו (להלן: ""הרכב"").",,,,,"['הסוג הוא [קוקאין], כפי שמצוין בטקסט: ""סם מסוכן מסוג קוקאין.""']",['[1 - קילוגרם]'],,,,,,,,
"ביחס לרכיב הקנס, טען כי זה צריך להיות פורפורציונלי וסביר בשים לב לגילו של הנאשם, למצבו הכלכלי, לכך שהוא הפקיד סך של 30,000 ש""ח תחת חילוט הרכב ולכך שלא הוכח שהוא הרוויח כסף בתמורה לביצוע העבירה.",,,,,,,,,,,,,,
"ב""כ הנאשם עתר לדחות את בקשת המאשימה לפסול את רישיון הנהיגה של הנאשם בשים לב לכך שמדובר בעבירת סמים ראשונה שעבר הנאשם, בשים לב למקום מגוריו של הנאשם בפזורה ועבודתו המצריכים שימוש ברכב ועל מנת שלא לפגוע בשיקומו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"במסגרת טיעוניו, הפנה ב""כ הנאשם גם לנסיבותיו האישיות של הנאשם, לגילו הצעיר, לכך שהוא נשוי ואב לשני ילדים שאחד מהם נולד במהלך מעצרו, לכך שהוא נעדר עבר פלילי, לכך שהוא עצמו לא צורך סמים, מתפקד באופן נורמטיבי ועובד באופן מסודר, ולכך שהוא הודה במיוחס לו, לקח אחריות והביע חרטה.",,"['1 : כן', '2 : כן', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,['כן'],['כן'],['כן'],,,
"הנאשם מסר כי הוא בן 29, נשוי ואב לשני ילדים, מתגורר בפזורה של שגב שלום, עבד טרם מעצרו בשמירה במשך 3 שנים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הנאשם הוסיף כי הוא מצטער על מעשיו ומבקש סליחה.,,,,,,,,,['כן'],,,,,
בענייננו מדובר בהחזקת סם קשה מסוג קוקאין.,,,,,"['הסוג הוא [קוקאין], כפי שמצוין בטקסט: ""בענייננו מדובר בהחזקת סם קשה מסוג קוקאין.""']",,,,,,,,,
"מעבר לאמור, הנאשם החזיק שלא לצריכה עצמית כמות גדולה מאוד של הסם (קילוגרם), מה שמעצים את פוטנציאל הפגיעה בציבור.",,,,,,,"['לא בעל המעבדה, בעל הסמים']",,,,,,,
