Unnamed: 0,verdict,text,part
0,SH-22-11-64232-785,אלכסנדר בולייבסקי (עציר),הנאשם
1,SH-22-11-64232-785,"חוק העונשין, תשל""ז-1977: סע'  29, 31, 40ג, 287(א), 40יג",הנאשם
2,SH-22-11-64232-785,"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  7(א), (ג), 7(ג), 13, 19א, 37א",הנאשם
3,SH-22-11-64232-785,"הנאשם הורשע על פי הודאתו בעובדות כתב האישום המתוקן בעבירות של הפרת הוראה חוקית – עבירה לפי סעיף 287(א) לחוק העונשין, תשל""ז – 1977 (להלן: ""חוק העונשין""), ועבירה של החזקת סמים שלא לצריכה עצמית – עבירה לפי סעיף 7(א) + 7(ג) רישא לפקודת הסמים המסוכנים (נוסח חדש) תשל""ג – 1973 (להלן: ""פקודת הסמים"").","	כתב האישום המתוקן (במ/1) – (להלן: ""התיק המוביל"")"
4,SH-22-11-64232-785,"על פי עובדות החלק הכללי של כתב האישום המתוקן ביום 20.10.22 במסגרת הליך מ""ת 40405-01-21 (שלום חיפה) שוחרר הנאשם ממעצר בפיקוח אלקטרוני בידי כבוד השופטת מריה בוגדנוב פיקוס והושתו עליו תנאים מגבילים של מעצר בית מלא בעמותת ""בית חם "" בקריית אתא תחת פיקוח אחד מעובדי המקום והותר לו לצאת ממקום הפיקוח מידי יום בין השעות 10:00-12:00 וכן בין השעות 16:00-18:00 (להלן: ""ההוראה החוקית"").","	כתב האישום המתוקן (במ/1) – (להלן: ""התיק המוביל"")"
5,SH-22-11-64232-785,ביום 19.10.22 רכש הנאשם ממר לוקה צ'האידזה רכב תוצרת רנו.,"	כתב האישום המתוקן (במ/1) – (להלן: ""התיק המוביל"")"
6,SH-22-11-64232-785,"ביום 21.10.22 בסמוך לשעה 23:08 ברחוב שדרות הבנים 3 בקרית ביאליק נסע הנאשם ברכב ומשהבחין בניידת משטרה מסומנת, נסע קדימה ואחורה בניגוד לתנאי הדרך עד שנכנס לחניה במקום.","	כתב האישום המתוקן (במ/1) – (להלן: ""התיק המוביל"")"
7,SH-22-11-64232-785,"לאור האמור ניגשה השוטרת מוריה סדון (להלן: ""השוטרת"") לנאשם ומשזיהתה את הנאשם, ביקשה ממנו להמתיק במקום, ניצל הנאשם את ההזדמנות ונמלט מהמקום.","	כתב האישום המתוקן (במ/1) – (להלן: ""התיק המוביל"")"
8,SH-22-11-64232-785,"באותן נסיבות, החזיק הנאשם ברכב בסמים מסוכנים כמפורט להלן:","	כתב האישום המתוקן (במ/1) – (להלן: ""התיק המוביל"")"
9,SH-22-11-64232-785,41 טבליות MDMA ;,"	כתב האישום המתוקן (במ/1) – (להלן: ""התיק המוביל"")"
10,SH-22-11-64232-785,3 אריזות פלסטיק המכילות MDMA במשקל כולל נטו של 2.5668 גרם;,"	כתב האישום המתוקן (במ/1) – (להלן: ""התיק המוביל"")"
11,SH-22-11-64232-785,5 יחידות קוקאין במשקל כולל נטו 2.6544 גרם;,"	כתב האישום המתוקן (במ/1) – (להלן: ""התיק המוביל"")"
12,SH-22-11-64232-785,2 יחידות של METHYLMETHCATHINONE  שהוא נגזרת מבנית של מתקאתינון הכלול בפקודת הסמים במשקל של 1.7509 גרם;,"	כתב האישום המתוקן (במ/1) – (להלן: ""התיק המוביל"")"
13,SH-22-11-64232-785,2 יחידות  Cocaine  - METHYLMETHCATHINONE במשקל כולל נטו של 1.6586 גרם;,"	כתב האישום המתוקן (במ/1) – (להלן: ""התיק המוביל"")"
