text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
באמצעות פרקליטות מחוז תל-אביב (פלילי),,,,,,,,,,,,,,,,,
"על-ידי ב""כ עו""ד אביב בר-אור",,,,,,,,,,,,,,,,,
"על-ידי ב""כ עו""ד שוש חיון ועו""ד איזבל פוקס-וזאנה",,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  144(א), 144(ב), 338(א)(3)",,,,,,,,,,,,,,,,,
"הנאשם הורשע על יסוד הודאתו בעבירה של נשיאה והובלת נשק, לפי סעיף 144(ב) רישא לחוק העונשין תשל""ז-1977; החזקת נשק, לפי סעיף 144(א) רישא לחוק העונשין ומעשה פזיזות ורשלנות בחומר נפיץ, לפי סעיף 338(א)(3) לחוק העונשין.",,,,,,,,,,,,,,['כן'],,,
"הסדר הטיעון שגובש בין הצדדים כלל את תיקון כתב האישום, אך זאת מבלי שגובשה הסכמה לעניין העונש.",,,,,,,,,,,,,,,,,
עובר לשמיעת הטיעונים לעונש הופנה הנאשם לשרות המבחן והתסקיר שהוגש מונח על שולחני.,,,,,,,,,,,,,,,,,
עובדות כתב האישום המתוקן,,,,,,,,,,,,,,,,,
"על-פי עובדות כתב האישום המתוקן, במועד הרלוונטי לכתב האישום, היה הנאשם בן-זוגה של ענבל ג'רבי, שבעבר הייתה נשואה לשחר ג'רבי ממנו התגרשה (להלן - שחר, יצוין כי כתב האישום נוקף בשם שחף, אולם מכלל המסמכים עולה כי מדובר בטעות וכי שמו של הגרוש הוא שחר).",,,,,,,,,,,,,,,,,
"ביום 19.6.20 הצטייד הנאשם ברימון הלם - סינוור (להלן - רימון ההלם) ובסמוך לשעה 13:12 נסע ביחד עם אחר לביתו של שחר בתל-אביב, כשבאמתחתם הרימון.",,,,,,,,,['רימון הלם/גז'],['זריקת רימון'],,,,,,,
הנאשם נהג ברכב והאחר ישב במושב הסמוך לנהג.,,,,,,,,,,,,,,,,,
"עם הגעתם לביתו של שחר עצרו הנאשם והאחר את הרכב, כאשר האחר השליך את רימון ההלם אל עבר גדר הבית, והרימון התפוצץ בעוצמה.",,,,,[],,,[],['רימון הלם/גז'],['זריקת רימון'],,,,,,,
"באותו מועד, בסמוך לשעה 20:30 החזיק הנאשם ברכב אקדח הזנקה שהוסב לירי תחמושת קליעית 9 מ""מ.",,,,['נשק עם מחסנית בהכנס'],['ברכב'],,,['מאחר'],['אקדח'],['ניסיון לירי'],,,,,,,
"על יסוד האמור לעיל, הורשע הנאשם בעבירה של נשיאה והובלה של נשק (ביחס לרימון ההלם) ; בעבירה של החזקת נשק (ביחס לאקדח המוסב) ובעבירה של מעשה פזיזות ורשלנות בחומר נפיץ (ביחס להשלכת רימון ההלם כמבצע בצוותא).",,,,,,,,,['רימון הלם/גז'],['זריקת רימון'],,,,['לא'],,,
"שרות המבחן מתאר בתסקיר את נתוניו של הנאשם: בן 34, רווק, המתגורר בדירה שכורה עם ארוסתו (ענבל, גרושתו של שחר) לה שלושה ילדים מנישואיה הקודמים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
לנאשם ולענבל בן משותף בן 8 חודשים.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"הוריו של הנאשם התגרשו בעת ילדותו, והוא ואחיו נשארו בחזקת אימו, כאשר האב התמכר לסמים, אך בהמשך, עבר הליך גמילה והצליח לשקם את חייו עד שנפטר במפתיע, לפני כשנה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"הנאשם סיים 12 שנות לימוד עם בגרות חלקית, עבד עד לגיוסו הצבאי על-מנת לסייע בפרנסת הבית, שירת שירות צבאי מלא כתומך לחימה בחיל האוויר.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
