text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"חוק העונשין, תשל""ז-1977: סע'  144",,,,,,,,,,,,,,,,,
על פי הודאתו הורשע הנאשם בעבירה של החזקת נשק ותחמושת.,,,,,,,,,,,,,,['כן'],,,
"תמצית עובדות כתב האישום הן כי בתאריך 18.3.13, נערך חיפוש בביתו של הנאשם  בפתח תקווה על פי צו בית משפט .",,,,,,,,,,,,,,,,,
במהלך החיפוש בבית נמצא בארון בגדים שבחדר השינה אקדח תופי מדגם GECADO CAL  טעון ב-6 כדורים מסוג 0.22 .,,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",['בבית'],,,[],"['אקדח סוג הנשק שמתואר הוא אקדח תופי מדגם GECADO CAL 022, טעון ב-6 כדורים']",,,,,,,,
האקדח היה שייך לאבי הנאשם שנפטר בחודש ינואר 1994 והנאשם החזיק בו מאז.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,['אקדח'],,,,,,,,
בטיעוניה לעונש הציגה התביעה את מעשיו החמורים של הנאשם על פי כתב האישום בכך שהנאשם החזיק  בביתו נשק טעון עם שישה כדורים ללא רישיון.,,,,,,,,,,,,,,,,,
"ב""כ  התביעה ציין  כי הנשק היה שייך לאביו שנפטר בשנת 1994, והנאשם החזיק בו למעלה מ-20 שנים .",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,,,,
"ב""כ התביעה הדגישה כי מדובר בעבירה חמורה המושפעת מפוטנציאל הסיכון הרב הגלום בהחזקת כלי נשק שלא כדין הנובע הן מהחזקתו ע""י מי שלא הוכשר לכך, והן מהסיכון לעשיית שימוש בנשק במצבי משבר המסכנים את החברה כולה.",,,,,,,,,,,,,,,,,
"ב""כ התביעה הפנתה בדבריה   לחוות הדעת שהתקבלה בנוגע לכלי נשק ממנה עולה כי כלי הנשק ירה שלושה כדורים מתוך עשרה כדורים ונתון זה מהווה משנה חומרה לעבירה .",,,,,,,,,,,,,,,,,
"ב""כ התביעה הוסיפה כי בענייננו אין המדובר בנשק שאינו תקין שלא ניתן לעשות בו שימוש אלא בנשק קטלני העלול להמית אדם.",,,,,,,,,,,,,,,,,
כן הדגישה את התקופה הארוכה בה הוחזק הנשק על ידי הנאשם.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,,,,
"לגבי נסיבות שאינן קשורות בביצוע העבירה, טענה ב""כ התביעה כי מדובר בנאשם בעל עבר פלילי, הרשעה אחרונה משנת 2008, כך שלא ניתן לומר שמדובר בנאשם נורמטיבי שלא יודע מהי הסתבכות עם החוק.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,,,,
"לטעמה של ב""כ התביעה מדובר בנאשם שפעם אחר פעם מסתבך באי אילו עבירות עם החוק.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"לאור האמור לעיל ולאור כלל הנסיבות עתרה ב""כ התביעה להשית על הנאשם שישה חודשי מאסר בפועל מאחורי סורג ובריח, מאסר על תנאי וקנס.",,,,,,,,,,,,,,,,,
"ב""כ הנאשם פתחה את טיעוניה בכך  שהתביעה ייחסה משקל יתר לחוות הדעת שהתקבלה בנוגע לנשק שהצביעה על כך שהנשק לא לגמרי תקין, מבלי לייחס משקל לנסיבות האופפות את ביצוע העבירה לרבות העובדה כי הנאשם קיבל בירושה את ביתו של אביו שנפטר על כל חפציו וביניהם הנשק.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"בהקשר זה הוסיפה ב""כ הנאשם כי לא ניתן להתעלם מן הנסיבות האופפות את ביצוע העבירה ויש לתת משקל לכלל הנסיבות.",,,,,,,,,,,,,,,,,
"ב""כ הנאשם ציינה כי מדובר באדם שירש בשנות ה-90 לערך את ביתו של אביו על כל תכולתו לרבות חפציו האישיים והנשק.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"ב""כ הנאשם הדגישה כי הנאשם לא עשה שימוש בנשק ואף החביא אותו במקום מסתור כדי שאף אחד לא יוכל לעשות בו שימוש כולל הנאשם עצמו.",,,,,,[],,,,,,,,,,,
"ב""ב הנאשם טענה כי הנאשם לא דיווח על הנשק שנמצא בביתו בשל הפחד שלו מהמשטרה והחשש שלו שמא יהרגו אותו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,[],,,,,,,,,,,
"ב""כ הנאשם הדגישה כי הנאשם לא גנב ולא מצא נשק, אלא מדובר בנשק ישן מאוד מסוג תופי שהיה שייך לאביו והנאשם סבר  כי מדובר מבחינה משפטית בכלי נשק שנזנח לפי חוק כלי הירייה.",,,,,,,,,"['תת מקלע (תמ""ק)']",,,,,,,,
"הגם שהחזקת נשק מהווה עבירה, הרי שמדובר בנאשם שקיבל לידיו נשק ולא ידע כיצד לנהוג בו.",,,,,,,,,,,,,,,,,
"ב""כ הנאשם ציינה כי אין חולק שהנאשם החזיק את הנשק במשך שנים ארוכות בביתו, אך היא סבורה כי לא ניתן להתעלם מהנסיבות האופפות את האירוע אשר לטעמה יוצקות תוכן אמיתי וכן לעניין היסוד הנפשי של הנאשם.",,,,,,,,,,,,,,,,,
"ב""כ הנאשם ציינה בהקשר זה כי הנאשם החזיק בנשק שהסתבר לימים  כלא תקין והוסיפה כי אין ראיה לכך שנעשה שימוש בנשק.",,,,,,,,,,,,,,,,,
"לגבי עברו הפלילי ציינה ב""כ הנאשם כי מעולם לא הסתבך בעבירות הקשורות בנשק ולא ריצה מאסר בחייו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,,,,
"לגבי ההרשעה משנת 2008 אשר בוצעה בשנת 2005 ב""כ הנאשם סבורה כי מדובר בעבירה ישנה והוסיפה כי עברו אינו נקי, אך כיום הוא אדם שומר חוק שאינו מסתבך בפלילים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,,,,
