text,reject,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CONFESSION,CIR_TYPE_WEP,CIR_PURPOSE,CIR_PLANNING,CIR_MONEY_PAID_WEP,CIR_HELD_WAY_WEP,REGRET,RESPO,CIR_USE,CIR_STATUS_WEP,CIR_OBTAIN_WAY_WEP,CIR_BUYER_ID_WEP,CIR_AMMU_AMOUNT_WEP,CONFESSION_LVL2,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"הנאשם הודה בעובדות כתב האישום המתוקן בביצוע עבירות בנשק (הובלה והחזקה), לפי סעיף 144(א) רישא וסיפא + סעיף 144(ב) רישא וסיפא לחוק העונשין, התשל""ז- 1977 (להלן: ""חוק העונשין""), בעבירה של עסקה אחרת בתחמושת, לפי סעיף 144(ב2) לחוק העונשין ובעבירה של תמיכה בארגון טרוריסטי, לפי סעיף 4 (ב), (ז) לפקודת מניעת טרור, התש""ח - 1948.",,,,,['כן'],,,,,,,,,,,,,,,,
"בהתאם לאישום הראשון, במחצית שנת 2015 קיבל הנאשם מקרוב משפחה אקדח מסוג FN קוטר 9 מ""מ, וכן 3 מחסניות ותחמושת לאקדח.",,,,,,['אקדח'],,,,,,,,,['מאחר'],,,,,,
הנאשם הסתיר את האקדח בביתו.,,,,,,"['אקדח האפשרות ""אקדח"" מתאימה ביותר לתיאור הנשק שהנאשם הסתיר בביתו: ""הנאשם הסתיר את האקדח בביתו""']",,,,"['בבית', 'מוסלק - מוסתר']",,,[],['נשק עם מחסנית בהכנס'],[],,,,,,
"במועד מאוחר יותר, העביר שתי קופסאות תחמושת לאקדח לקרוב משפחה.",,,,,,['אקדח'],,,,,,,[],[],,,,,,,
"בפברואר 2016 הציע הנאשם את האקדח למכירה לקרובי משפחתו תמורת 15,000 ₪ אך העסקה לא יצאה לפועל בשל חוסר הסכמה על המחיר.",,,,,,,,,,,,,,,[],,,,,,
"באפריל 2016, בשל חששו מחיפוש משטרתי, העביר את האקדח לאחמד, אשר החזיק בו בביתו בנצרת למשך כשבוע.",,,,,,['אקדח'],,,,[],,,,,['מאחר'],,,,,,
"לאחר מכן לקח הנאשם את האקדח מאחמד והסתירו בביתו, שם הוחזק שלא כדין עד שנתפס על ידי המשטרה ביום 15/6/16.",,,,,,['אקדח'],,,,"['בבית', 'מוסלק - מוסתר']",,,,,[],,,,,,
"בהתאם לאישום השני, החל משנת 2014 ועד למעצרו בחודש יוני 2016 (להלן: ""התקופה הרלוונטית"") תמך הנאשם בארגון דאע""ש ונהג לגלוש באינטרנט באתרים הקשורים לארגון ולצפות בסרטוני תמיכה בארגון.",,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
"במהלך שנת 2015 החליט הנאשם להתגייס לארגון דאע""ש בסוריה ושיתף בתכניתו זו את חבריו.",,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
"בהמשך נודע לנאשם אודות פרופיל פייסבוק של פעיל דאע""ש המכונה ""אבו תורג'מן אל סוואריטי"" (להלן: ""הפעיל"") וכי מדובר במי שמסייע לאנשים החפצים להצטרף לשורות הארגון ולהסתנן לסוריה דרך טורקיה.",,,,,,,,,,,,,,,,,,,,,
ביום 27/3/16 ניסה הנאשם להתקשר אל הפעיל אך לא הצליח ליצור קשר.,,,,,,,,,,,,,,,,,,,,,
"בתחילת שנת 2016 או בסמוך לכך, שיתף הנאשם את אשתו ואמו בתכניתו לצאת לסוריה ולהצטרף לדאע""ש.",,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
"הנאשם החזיק באקדח תקופה ארוכה, כשנה, עד שהאקדח הוסגר במסגרת חקירתו.",,,,,,['אקדח'],,,,,,,,[],[],,,,,,
"סבור כי מתחם העונש ההולם בגין האישום הראשון נע בין שנתיים לבין 4.5 שנות מאסר בפועל, בתוספת ענישה נלווית.",,,,,,,,,,,,,,,,,,,[],[],[]
"בהתייחס לאישום השני שעניינו עבירות תמיכה בארגון טרור, טען כי המדובר בנאשם שהזדהותו האידיאולוגית עם דאע""ש הגיעה לרף גבוה, עד שפעל ברצינות על מנת להסתנן לסוריה ולהתגייס לארגון.",,,,,,,,,,,,,,,,,,,,,
מתחם העונש ההולם את נסיבות המקרה דנא נע בין 15-36 חודשי מאסר בפועל.,,,,,,,,,,,,,,,,,,,[],[],[]
בנוסף ביקש להשית עליו מאסר על תנאי וקנס.,,,,,,,,,,,,,,,,,,,,,
"לאחר שנעצר, הוצא צו חיפוש ובחיפוש בביתו לא נמצא דבר.",,,,,,,,,,,,,,,,,,,,,
הנאשם הוא זה אשר סיפר כי הוא מחזיק בבית אקדח.,,,,,,['אקדח'],,,,,,,,,[],,,,,,
באשר לאישום השני טען כי מעשיו של הנאשם מסתכמים בכך שהיה פעיל ברשתות חברתיות ולא מעבר לכך.,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
האקדח נתפס על ידי המשטרה ולא נעשה בו שימוש או על ידי מי בני משפחתו.,,,,,,"['אקדח האקדח הוא סוג הנשק המוזכר בתיאור: ""האקדח נתפס על ידי המשטרה ולא נעשה בו שימוש או על ידי מי מבני משפחתו""']",,,,,,,[],,[],,,,,,
באשר לעבירה של עסקה אחרת בתחמושת ציין כי מה שהביא אותו לבצעה היה מצבו הכלכלי הקשה ואין מדובר בסוחר נשק.,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
באשר לאישום השני טען כי העונש נע בין מאסר על תנאי ועד למספר חודשי מאסר בפועל אשר ירוצו בדרך של עבודות שירות.,,,,,,,,,,,,,,,,,,,[],['הנאשם קיבל מאסר על תנאי אין מידע על מספר חודשי המאסר על תנאי'],[]
המדובר בנאשם נעדר עבר פלילי.,,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
