feature_key,text,extraction
GENERAL_CIRCUM,"במהלך שמיעת הראיות הועלו טענות כי לנאשם הפרעות נפשיות, הוא סבל מחרדות ודיכאונות והוא הוכר בעבר כבעל אחוזי נכות נפשית על ידי משרד הביטחון.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"מטעם המאשימה העידה אשתו של המנוח, מרוות מחרום, שהייתה נשואה למנוח 23 שנה,  תקופה שנקטעה על ידי הנאשם שגרם לטרגדיה הנוראה.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']"
GENERAL_CIRCUM,היא תארה את פועלו של המנוח ואת חיי המשפחה שלהם ביחד עם ארבעת ילדיהם (שלושה בנים ובת בגילאי 15-20).,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"היא נישאה למנוח בגיל 19, שהיה לה גם אבא, גם אח, וגם בעל והעניק לה ולילדיו ערכים של אהבת אדם.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"עוד סיפרה איך בעקבות הטרגדיה עצב רב מלווה את חייהם והם חווים כל יום את הכאב, האובדן והיתמות, ותארה את השפעת הפגיעה בבנם ראזי, אותו ניסה לרצוח הנאשם.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,עוד הוגש הרישום הפלילי של הנאשם (ת/135) לפיו הוא הורשע ביום 29.6.1989 בעבירות של הריגה וניסיון לרצח ונדון ל-13 שנות מאסר בפועל.,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : כן', '10 : כן', '11 : כן']"
GENERAL_CIRCUM,"לחלופין טען ב""כ המאשימה כי גם אם ייקבע בהתאם לתיקון כי מאסר עולם הוא העונש המרבי אלא שאין חובה להטילו, הרי שיש לגזור במקרה זה על הנאשם מאסר עולם בגין עבירת הרצח וענישה מצטברת בגין העבירות הנוספות, גם בהתחשב בנסיבות המקרה וגם בהתחשב בעברו הפלילי של הנאשם שהורשע בעבר בהריגתם של שני אחים וניסיון רצח של אימם.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']"
GENERAL_CIRCUM,"גם המבחן הסובייקטיבי רוכך והיום עומדת לנאשם הגנת האחריות המופחתת אם ""התקשה במידה ניכרת לשלוט בעצמו"" וכיום לא דרוש איבוד עשתונות מוחלט.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"לטענתו האירוע היה ספונטאני, המראות אליהן נחשף גרמו לנאשם קושי ניכר לשלוט בעצמו ויש בכך כדי למתן את אשמתו ולקבוע כי מבחינה נורמטיבית האחריות היא מופחתת.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,בעקבות ההתגרות הנאשם התקשה במידה ניכרת לשלוט בעצמו;,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,-בעקבות ההתגרות הנאשם התקשה במידה ניכרת לשלוט בעצמו- מבחן סובייקטיבי של עוצמה.,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"לעניין המבחן הנורמטיבי, בית משפט יידרש להכריע, אם יש ברגש העז שהתעורר בנאשם לנוכח ההתגרות והקושי הרב בשליטה העצמית לגרוע מאשמתו של המקונטר.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
