,case,text,reject,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CONFESSION,RESPO,REGRET,CIR_USE,CIR_TYPE_WEP,CIR_STATUS_WEP,CIR_PURPOSE,CIR_PLANNING,CIR_OBTAIN_WAY_WEP,CIR_MONEY_PAID_WEP,CIR_BUYER_ID_WEP,CIR_AMMU_AMOUNT_WEP,_HELD_WAY_WEP
0,ME-15-08-44579-251,"בשם המאשימה: עו""ד גב' רונית לוי",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,ME-15-08-44579-251,"בשם הנאשם: עו""ד מר מוחמד דרויש",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,ME-15-08-44579-251,"חוק העונשין, תשל""ז-1977: סע'  144 (ב), 40יא",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,ME-15-08-44579-251,"הנאשם הורשע על פי הודאתו בעובדות כתב האישום המתוקן שסומן ""מ/1"" בעבירות בנשק (נשיאה) לפי סעיף 144 (ב) רישא וסיפא לחוק העונשין, התשל""ז- 1977.",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,ME-15-08-44579-251,"ביום 10.08.15, בשעה 22:05 או בסמוך לכך, בכביש 4 בחדרה, בקרבת אזור התעשייה הצפוני, הנאשם וג'וודת דמלחי - (להלן: ""ג'וודת"") נסעו ביחד על קטנוע מסוג גוימקס, שנשא לוחית רישוי מזויפת שמספרה 3689624 - (להלן: ""הקטנוע""), כאשר ג'וודת נהג בו ללא רישיון נהיגה והנאשם ישב מאחוריו.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
5,ME-15-08-44579-251,"באותה עת הנאשם נשא אקדח חצי אוטומט  מסוג FN, מס""ד 459238 - (להלן: ""האקדח"") ובתוכו מחסנית מתאימה ללא כדורים - (להלן: ""המחסנית""), אשר היו עטופים בסמרטוט בתוך שקית אשפה - (להלן: ""השקית"").",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
6,ME-15-08-44579-251,האקדח הנו כלי שסוגל לירות כדור שבכוחו להמית אדם.,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,ME-15-08-44579-251,"באותו זמן, קצין המשטרה רועי סירי - (להלן: ""השוטר רועי""), שנהג בניידת משטרה בכביש 4 לכיוון צפון, הבחין בקטנוע וראה שספרות לוחית הרישוי שלו מטושטשות וקטנות.",0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
8,ME-15-08-44579-251,השוטר רועי חשד שמדובר בקטנוע גנוב ולפיכך הדליק אורות כחולים וקרא לג'וודת לעצור בצד הדרך.,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
9,ME-15-08-44579-251,"ג'וודת לא שעה להוראתו של השוטר רועי, המשיך בנסיעה, הגביר מהירות, פנה לאזור התעשייה בחדרה, המשיך בנסיעתו שם, חזר לכביש 4, פנה ימינה בצומת נחל חדרה ומיד פנה שמאלה לכיוון כביש 4 לצפון והמשיך בנסיעה צפונה.",0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
10,ME-15-08-44579-251,"בתוך כך, השוטר רועי דיווח על האירוע ברשת הקשר, ביקש סיוע ותוך כדי הנסיעה אחר הקטנוע הצטרפו אליו עוד שתי ניידות ששתיהן הפעילו סירנות ואורות כחולים כשהניידות נוסעות בעקבות הקטנוע.",0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
11,ME-15-08-44579-251,"כשהקטנוע הגיע לצומת בנימינה, עבר את הצומת באור אדום ורכב שהגיע מכיוון בנימינה נאלץ לבלום כי למנוע התנגשות ופגיעה בקטנוע.",0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
