text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"ע""י פרקליטות מחוז ירושלים- פלילי",,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  144(א)",,,,,,,,,,,,,,,,,
"ההודאה נמסרה במסגרת הסדר טיעון, שלא כלל הסכמות עונשיות.",,,,,,,,,,,,,,,,,
ביום 29.9.24 טענו הצדדים לעונש.,,,,,,,,,,,,,,,,,
תסקיר שירות המבחן,,,,,,,,,,,,,,,,,
"תסקיר שירות המבחן מיום 4.9.2024 מפרט את נסיבות חייו של הנאשם, את סכסוכו עם משפחת האב ואת הנסיבות שהביאו אותו להחזיק בנשק נשוא כתב האישום.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"הנאשם שלל שימוש בחומרים פסיכו-אקטיביים, לרבות צריכת אלכוהול.",,,,,,,,,,,,,,,,,
"בהתייחס לעבירות מושא הדיון, התרשם השירות שהנאשם התקשה לעמוד לעומק על חומרת מעשיו ולהפנים את המסוכנות הטמונה בהם.",,,,,,,,,,,,,,,,,
שירות המבחן התרשם שהנאשם מעוניין להשתלב בהליך טיפולי ובקש לשלבו בקבוצה טיפולית ייעודית ולהעמידו בצו מבחן.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
טיעוני הצדדים וראיות לעונש,,,,,,,,,,,,,,,,,
"ב""כ המאשימה הגיש את גליון הרישום הפלילי של הנאשם ממנו עולה שלחובתו עבירה אחת קודמת שאינה ממין העניין.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : כן', '10 : לא', '11 : כן']",,,,,,,,,,,,,,,
התובע עתר לקבוע מתחם ענישה הנע בין 18 ל – 26 חודשי מאסר.,,,,,,,,,,,,,,,,,
"לעניין הערכים המוגנים, הדגיש את ההחמרה במגמת הענישה בעבירות הנשק וההחזקה והפנה לאסופת פסיקה.",,,,,,,,,,,,,,,,,
"עוד טען שעבירות נשק ובעיקר במגזר הערבי הפכו למכת מדינה, ושהאקדח נרכש על ידי הנאשם על רקע סכסוך משפחתי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,['אקדח'],,,,,,,,
"לעניין העונש המתאים בנסיבות החריגות של מקרה זה, עתר להשית על הנאשם 13 חודשי מאסר, מאסר על תנאי וקנס משמעותי שיהווה הרתעה מפני הישנות המעשה.",,,,,,,,,,,,,,,,,
"לדברי הסניגורית, הנאשם ניסה להמנע מחיכוך עם משפחתו ואף עזב את הארץ לטורקיה לפרק זמן של מספר חודשים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
לאחר מכן חתם על חוזה שכירות על מנת שלא לגור בקרבת אביו ואחיו.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
הוצגו תלונות שהנאשם הגיש במשטרה כנגד בני משפחתו.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
כמו כן הוגשו אישורים על רצף תעסוקתי.,,,,,,,,,,,,,,,,,
"נוכח כל האמור, ומאחר שהנאשם לא עשה שימוש באקדח, ובפרט נוכח העובדה שהנאשם ומשפחתו ערכו סולחה (הוצג אישור) – עתרה להשית על הנאשם מאסר קצר של מספר חודשים בודדים, ובקשה לשלוח את הנאשם אל הממונה על עבודות שירות על מנת שתבחן האפשרות שירצה את המאסר בדרך זו.",,,,,,,,,['אקדח'],,,,,,,,
"הנאשם, בדברו האחרון, הביע חרטה על מעשיו.",,,,,,,,,,,,,,,,,
"ביום 9.10.24 הגישה ב""כ הנאשם בקשה לצרף פסיקה.",,,,,,,,,,,,,,,,,
"ב""כ המאשימה לא הביעה התנגדות והשאירה את ההחלטה לשיקול דעת ביהמ""ש, וניתנה החלטה כמבוקש.",,,,,,,,,,,,,,,,,
"בו ביום הגישה ב""כ הנאשם אסופת פסיקה הכוללת חמישה פסקי דין בהם נדונו נאשמים בעבירות דומות לעונשים של עבודות שירות ועונשים מופחתים.",,,,,,,,,,,,,,,,,
