,case,text,reject,reject-predicted,PUNISHMENT-predicted,GENERAL_CIRCUM-predicted,CIRCUM_OFFENSE-predicted,CONFESSION-predicted,RESPO-predicted,REGRET-predicted,CIR_USE-predicted,CIR_TYPE_WEP-predicted,CIR_STATUS_WEP-predicted,CIR_PURPOSE-predicted,CIR_PLANNING-predicted,CIR_OBTAIN_WAY_WEP-predicted,CIR_MONEY_PAID_WEP-predicted,CIR_BUYER_ID_WEP-predicted,CIR_AMMU_AMOUNT_WEP-predicted,_HELD_WAY_WEP-predicted
0,,בפני כב' השופט יצחק שמעוני,,0.9996026903612599,,,,,,,,,,,,,,,,
1,,"חוק העונשין, תשל""ז-1977: סע'  40ד', 144(א), 384",,0.9996846359098549,,,,,,,,,,,,,,,,
2,,"הנאשם תושב ירושלים, יליד שנת 1985, הורשע על פי הודאתו בעבירות של גניבה והחזקת נשק שלא כדין – לפי סעיפים 384 ו- 144(א) לחוק העונשין התשל""ז – 1977.",,0.009543725261178936,0.3094489242431805,0.018530289580437877,0.044616129592980086,0.9456656572641464,0.14845726513958543,0.026471130505913796,,,,,,,,,,
3,,"מכתב האישום עולה, כי במהלך חודש מאי 2014, בביתו של משה מיכלי (להלן: ""המתלונן""), ברח' דוד רזיאל 28 בירושלים, נטל ונשא הנאשם אקדח מסוג קולט 45 ללא הסכמת הבעלים, במרמה וללא תביעת זכות בתום לב.",,0.00046229219241771213,0.048628050135163754,0.19334730963191224,0.7358128312099543,0.5712003613840322,0.7146046512844018,0.04862563741935395,0.5187030773719473,0.5953154726140971,0.5916894121968841,0.861218557680703,0.7185236100197341,0.8750524510209161,0.18150537785593998,0.08141323454497071,0.7726031121599988,0.9364295417202967
4,,"הנאשם נכנס לביתו של המתלונן יחד עם אחרת, במטרה לנקות את ביתו של המתלונן, הבחין באקדח נטל אותו ורק כעבור חודש ימים סיפר על כך לבן דודתו.",,0.00334830102503599,0.015649536006537904,0.7661175516049152,0.9889921540582841,0.6957577193990806,0.38949385569100653,0.03820885810947537,0.7524421295375748,0.8349767226179026,0.21278014297807513,0.9787687758336048,0.2746775866040186,0.9511986406753752,0.037089348039187495,0.2513465566147438,0.8480366943347902,0.9756502665559337
5,,הודאתו של הנאשם ניתנה שלא במסגרת הסדר טיעון.,,0.0001619654799880248,0.011489339672413657,0.029756270083354134,0.010262651324770685,0.8280176548099117,0.3614297924812237,0.18953923938415004,,,,,,,,,,
6,,"יחד עם זאת הוסכם כי הנאשם ישלח לשירות המבחן להכנת תסקיר בעניינו, וכן ישלח לממונה על עבודות השירות להכנת חוות דעת.",,0.9987362126634393,,,,,,,,,,,,,,,,
7,,שירות המבחן הכין שני תסקירים בעניינו של הנאשם.,,0.999124878677307,,,,,,,,,,,,,,,,
8,,האחד – מיום 01.09.2016 והשני – מיום 01.12.2016.,,0.9729662703988943,,,,,,,,,,,,,,,,
9,,"קצינת המבחן ציינה, כי הנאשם רווק, עובד כספר ובעל מספרה מזה כ-4 שנים, מתגורר עם משפחתו בשכונת גילה בירושלים.",,0.0079272567054077,0.020162207642005697,0.9630085484712302,0.32434526244639106,0.2943246540918361,,,,,,,,,,,,
10,,היא מגוללת באריכות את אורח חייו וקשריו החברתיים והמשפחתיים.,,0.9968464285359038,,,,,,,,,,,,,,,,
