feature_key,text,extraction
TYPE_WEP,"שניות לאחר מכן חזר כשבידו אקדח חצי אוטומטי, כיוון אותו אל אלמוני וירה כ- 6 כדורים לעברו ולעבר חבריו כשהוא מנסה לפגוע באלמוני.",['אקדח']
USE,"שניות לאחר מכן חזר כשבידו אקדח חצי אוטומטי, כיוון אותו אל אלמוני וירה כ- 6 כדורים לעברו ולעבר חבריו כשהוא מנסה לפגוע באלמוני.",False
STATUS_WEP,"שניות לאחר מכן חזר כשבידו אקדח חצי אוטומטי, כיוון אותו אל אלמוני וירה כ- 6 כדורים לעברו ולעבר חבריו כשהוא מנסה לפגוע באלמוני.",[]
OBTAIN_WAY,"שניות לאחר מכן חזר כשבידו אקדח חצי אוטומטי, כיוון אותו אל אלמוני וירה כ- 6 כדורים לעברו ולעבר חבריו כשהוא מנסה לפגוע באלמוני.",[]
CONFESSION,הנאשם שתק בחקירתו ובמהלך ניהול התיק ולא העיד אף בבית המשפט.,False
CONFESSION,כמו כן לא הביע חרטה ואף בפני שירות המבחן לא הודה במיוחס לו.,True
CONFESSION,כמו כן לא הביע חרטה ואף בפני שירות המבחן לא הודה במיוחס לו.,True
USE,"לטענתו, הירי נועד רק לזרוע פחד, מבלי שליוותה את ביצועו כוונת פגיעה.",False
USE,"בכך הוא מאבחן את המקרה דנן מפסקי הדין שהציגה ב""כ המאשימה, שם נורו יריות בכוונה לפגוע ובאחד המקרים נוספו גם דקירות סכין.",False
TYPE_WEP,"יצוין, שבעברו של הנאשם כבר יש עבירות של החזקת מחסניות אקדח וכדורי אקדח וכן החזקת סם – הירואין שלא לצריכה עצמית בנוסף לעבירות רכוש וכן עבירות תעבורה.",['אקדח']
OFFENCE_NUMBER,"חוק העונשין, תשל""ז-1977: סע'  144(ב), 192, 329(א)(2), 340א","['144 ב', '144 א']"
OFFENCE_NUMBER,"במסגרת הכרעת הדין שניתנה בעניינו הנאשם הורשע בעבירות הבאות: ניסיון לחבלה בכוונה מחמירה עבירה לפי סעיף 329(א)(2) לחוק העונשין התשל""ז-1977 (להלן: ""החוק""); נשיאה והובלת נשק עבירה לפי סעיף 144(ב) לחוק; יריות באזור מגורים עבירה לפי סעיף 340א לחוק; ובאיומים עבירה לפי סעיף 192 לחוק.","['144 ב', '144 א']"
OFFENCE_TYPE,"במסגרת הכרעת הדין שניתנה בעניינו הנאשם הורשע בעבירות הבאות: ניסיון לחבלה בכוונה מחמירה עבירה לפי סעיף 329(א)(2) לחוק העונשין התשל""ז-1977 (להלן: ""החוק""); נשיאה והובלת נשק עבירה לפי סעיף 144(ב) לחוק; יריות באזור מגורים עבירה לפי סעיף 340א לחוק; ובאיומים עבירה לפי סעיף 192 לחוק.",['נשיאת נשק']
OFFENCE_TYPE,"במסגרת הכרעת הדין שניתנה בעניינו הנאשם הורשע בעבירות הבאות: ניסיון לחבלה בכוונה מחמירה עבירה לפי סעיף 329(א)(2) לחוק העונשין התשל""ז-1977 (להלן: ""החוק""); נשיאה והובלת נשק עבירה לפי סעיף 144(ב) לחוק; יריות באזור מגורים עבירה לפי סעיף 340א לחוק; ובאיומים עבירה לפי סעיף 192 לחוק.",['הובלת נשק']
OFFENCE_TYPE,"במסגרת הכרעת הדין שניתנה בעניינו הנאשם הורשע בעבירות הבאות: ניסיון לחבלה בכוונה מחמירה עבירה לפי סעיף 329(א)(2) לחוק העונשין התשל""ז-1977 (להלן: ""החוק""); נשיאה והובלת נשק עבירה לפי סעיף 144(ב) לחוק; יריות באזור מגורים עבירה לפי סעיף 340א לחוק; ובאיומים עבירה לפי סעיף 192 לחוק.",[]
