,verdict,text,part
0,m08050014-189,"ע""י ב""כ עו""ד רחל חזן",כבוד השופטת יהודית שיצר
1,m08050014-189,נ  ג  ד,כבוד השופטת יהודית שיצר
2,m08050014-189,נ  ג  ד,כבוד השופטת יהודית שיצר
3,m08050014-189,"ע""י ב""כ עו""ד צבי אבנון",כבוד השופטת יהודית שיצר
4,m08050014-189,"חוק העונשין, תשל""ז-1977: סע'  144(ב), 192, 329(א)(2), 340א",כבוד השופטת יהודית שיצר
5,m08050014-189,"במסגרת הכרעת הדין שניתנה בעניינו הנאשם הורשע בעבירות הבאות: ניסיון לחבלה בכוונה מחמירה עבירה לפי סעיף 329(א)(2) לחוק העונשין התשל""ז-1977 (להלן: ""החוק""); נשיאה והובלת נשק עבירה לפי סעיף 144(ב) לחוק; יריות באזור מגורים עבירה לפי סעיף 340א לחוק; ובאיומים עבירה לפי סעיף 192 לחוק.",הכרעת הדין
6,m08050014-189,"על פי הכרעת הדין בתאריך 21.3.07 סמוך לשעה 01:30 הגיע הנאשם לגינה ציבורית ליד רחוב רבי נחמן מברסלב ביפו, שם בילתה חבורת אנשים באכילה ושתיה, וביניהם אלמוני (להלן: ""אלמוני"") ואחיו פלמוני (להלן: ""פלמוני"").",הכרעת הדין
7,m08050014-189,"הוא פנה לאלמוני בצעקות, קילל אותו ואת פלמוני.",הכרעת הדין
8,m08050014-189,"אמר לו ולפלמוני ""אני אזיין את אמא שלכם יא בני שרמוטה"" והמשיך להטיל אימה באלמוני בהטיחו בו ""אתה לא רוצה להרגע ?",הכרעת הדין
9,m08050014-189,"אתה לא רוצה לקצר את הלשון שלך?"" כשניסו הנוכחים להרגיע את הנאשם השיב להם בקללות ועזב את המקום.",הכרעת הדין
10,m08050014-189,"שניות לאחר מכן חזר כשבידו אקדח חצי אוטומטי, כיוון אותו אל אלמוני וירה כ- 6 כדורים לעברו ולעבר חבריו כשהוא מנסה לפגוע באלמוני.",הכרעת הדין
11,m08050014-189,הנוכחים פתחו בריצה מבוהלת וברחו מהגינה.,הכרעת הדין
12,m08050014-189,"למחרת, פנו בני משפחתו של אלמוני אל דודיו של הנאשם והתחננו שירגיעו אותו.",הכרעת הדין
13,m08050014-189,הדוד עשה כן וכן קרוב נוסף אשר הבטיחו לנאשם כי אלמוני מבטיח שלא ידבר.,הכרעת הדין
14,m08050014-189,"ב""כ המאשימה טענה כי נסיבות האירוע מצביעות על מסוכנותו של הנאשם, כמו גם גיליון הרשעותיו הקודמות, התסקיר והראיות שנשמעו בתיק.",הכרעת הדין
15,m08050014-189,"אך בנס לא נפגע מי מהנוכחים באירוע היריות, לרבות חפים מפשע.",הכרעת הדין
16,m08050014-189,"מהראיות שנשמעו בתיק מבקשת היא להסיק, כי גם הסובבים את הנאשם רואים בו אדם מסוכן שיש להרגיעו.",הכרעת הדין
17,m08050014-189,תסקיר שירות המבחן בעניינו אינו חיובי.,הכרעת הדין
18,m08050014-189,עולה ממנו שההליכים המשפטיים אינם מרתיעים אותו וכי הוא הפנים דפוסי התנהגות עברייניים.,הכרעת הדין
19,m08050014-189,הנאשם שתק בחקירתו ובמהלך ניהול התיק ולא העיד אף בבית המשפט.,הכרעת הדין
20,m08050014-189,כמו כן לא הביע חרטה ואף בפני שירות המבחן לא הודה במיוחס לו.,הכרעת הדין
21,m08050014-189,"את העבירה ביצע בהיותו כבן 17, אך במקרה שלו האפיק השיקומי אינו ראוי לאור תסקיר שירות המבחן ומשכך הענישה צריכה להיות הרתעתית ולשקף את מלוא חומרת העבירות.",הכרעת הדין
22,m08050014-189,"ב""כ המאשימה הגישה אסופת פסיקה ממנה היא מבקשת ללמוד את רף הענישה בנסיבות האמורות אשר צריך להתבטא לשיטתה במאסר ממושך, מאסר על תנאי וקנס.",הכרעת הדין
23,m08050014-189,"ב""כ הנאשם מצידו הדגיש כי הנאשם לא הורשע בחבלה, אלא בניסיון חבלה בלבד.",הכרעת הדין
24,m08050014-189,"לטענתו, הירי נועד רק לזרוע פחד, מבלי שליוותה את ביצועו כוונת פגיעה.",הכרעת הדין
25,m08050014-189,"בכך הוא מאבחן את המקרה דנן מפסקי הדין שהציגה ב""כ המאשימה, שם נורו יריות בכוונה לפגוע ובאחד המקרים נוספו גם דקירות סכין.",הכרעת הדין
26,m08050014-189,"מכל מקום, המתלונן נפגע מן הירי בעוד שבמקרה דנן הדגש הוא על הנתון כי איש לא נפגע.",הכרעת הדין
27,m08050014-189,"עוד נתן משקל לגילו הצעיר של הנאשם ולעובדה שהמאסר בן חצי השנה שריצה הנאשם היה בגין עבירה מאוחרת יותר ובמקרים כאלה לטענתו יש מקום לחפוף את העונש ואילו שבמקרה זה, הנאשם נעצר ביום בו יצא ממאסרו.",הכרעת הדין
28,m08050014-189,"לטענתו, על בית המשפט להתחשב בכך שמדובר בקטין, אשר דינו שונה מדין בגיר ועל כן ההתייחסות אליו צריכה להיות שונה.",הכרעת הדין
