text,CIR_PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"בטרם שמיעת הראיות הגיעו הצדדים להסדר טיעון במסגרתו הנאשם הודה בעובדות כתב האישום המתוקן שהוגש נגדו, כמתואר להלן:",,,,,,,,,,,['כן'],,,
"במשך תקופה שאינה ידועה למאשימה, ועד ליום 27.05.18, הנאשם גידל בחממות המצויות בתוך מחסן במתחם ביתו בפזורת שבט אלעצם (להלן: ""המחסן""), כ- 558 שתילים של סם מסוכן מסוג קנביס.",,,,,['קנביס'],,,,,,,,,
"משקלם הכולל של השתילים הינו 97 ק""ג נטו של סם מסוכן מסוג קנביס.",,,,,"['הסוג הוא [קנביס], כפי שמצוין בטקסט: ""משקלם הכולל של השתילים הינו 97 ק""ג נטו של סם מסוכן מסוג קנביס.""']","['[97 - ק""ג]']",['[בעל הסמים]'],,,,,,,
"על יסוד הודאת הנאשם בעובדות כתב האישום כאמור, הוא הורשע בעבירה של ייצור, הכנה והפקה של סם מסוכן, לפי סעיף 6 לפקודת הסמים המסוכנים [נוסח חדש] התשל""ג-1973, ובעבירה של החזקת סמים מסוכנים שלא לצריכה עצמית, לפי סעיף 7(א) ו- (ג) רישא לפקודת הסמים המסוכנים [נוסח חדש] התשל""ג-1973.",,,,,,,,,,,['כן'],,,
"הנאשם בן 35, נשוי ואב לשלושה ילדים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
מתגורר בפזורה הבדואית בשבט אלאעצם.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
נעדר עבר פלילי.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
סיים 12 שנות לימוד והוא בעל תעודת בגרות מלאה.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"בעבר החל בלימודי רוקחות בירדן, אך הפסיק את לימודיו בשל קשיים כלכליים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
מצליח לשמור על רצף ויציבות תעסוקתית.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הנאשם מתקשה להודות בביצוע העבירה ולוקח אחריות חלקית בלבד על ביצועה.,,,,,,,,,['לא'],['לא'],['לא'],,,
"לדבריו, מדובר באזור נטוש ופרוץ הנגיש לעוברי אורח, ולהערכתו זרים שמו שם את הסמים, והוא הודה במעשים רק על מנת לסיים את ההליך המשפטי.",,,,,,,,,,,,,,
"שירות המבחן התרשם שהנאשם מתקשה לראות באופן מלא את בחירותיו, אינו מכיר במעורבותו בפלילים, ועסוק בהשלכת האחריות על הסביבה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,['לא'],,,,
"וציין כי למרות אמירות הנאשם, הוא הביע נכונות להמשיך בהליך הטיפולי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם שולב בקבוצת פיקוח מעצר לאנשים המצויים במעצר בית מלא, ולדבריו חש שהצליח לבחון את מאפייני אישיותו ולראות את השלכות מעשיו על משפחתו.",,"['1 : לא', '2 : כן', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הביע הסכמה להשתלב בקבוצה טיפולית.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
שירות המבחן התרשם כי הנאשם מתאמץ לגלות אחריות כלפי חייו וחיי משפחתו וכי הוא עשוי להפיק תועלת מהליך טיפולי.,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,['כן'],,,,
צוין כי בפגישות עם שירות המבחן הנאשם שיתף אודות קשיים איתם מתמודד בנוגע לתנאיו המגבילים והשלכות מעורבותו בפלילים על סביבתו הקרובה.,,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"וציין כי הוא משתדל ליישם את הכלים שרכש בקבוצה בה שולב בהיותו במעצר בית, ומחכה לסיום ההליך המשפטי על מנת לפתוח עסק בתחום המשאיות.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"מתחיל לגלות הכרה ראשונית לחומרת מעשיו, ומצליח לערוך בחינה ראשונית סביב העבירות אותן ביצע, מעורבותו בפלילים והשלכות מעשיו על עתידו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"צוין כי הנאשם השתלב בקבוצה טיפולית שמטרתה להעניק כלים לבחינה עצמית, תוך התייחסות לפרשנות של מציאות חייו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם הגיע בזמן, הביע עצמו באופן מעמיק ונתרם מהטיפול.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,['לא'],,,,
הנאשם הופנה לקבוצה הטרוגנית אך טרם השתלב בה בשל ריבוי ממתינים.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הומלץ לדחות את הדיון לעוד שלושה חודשים, במהלכם שירות המבחן ינסה לשלבו בקבוצת טיפול, או לחילופין להטיל עליו עונש מאסר בעבודות שירות, צו מבחן, מאסר על תנאי וקנס.",,,,,,,,,,,,[],"['הנאשם קיבל מאסר על תנאי, אבל לא מצוין מספר חודשים ספציפי בטקסט']",[]
"הוסיפה, שהשיקולים לקולא בעניינו של הנאשם- הודאתו, לקיחת האחריות על מעשיו, והחסכון בזמן שיפוטי - הובאו בחשבון בשיקולי התביעה בהסדר לעונש, וציינה את הצורך בהרתעת היחיד והרבים בעבירות סמים.",,,,,,,,,,['כן'],['כן'],,,
"באשר לתסקיר שירות המבחן, טענה, כי ההמלצה הסופית של שירות המבחן אינה עולה בקנה אחד עם האמור בתסקיר בנוגע ללקיחת האחריות של הנאשם על מעשיו, ועם מדיניות הענישה.",,,,,,,,,,['לא'],,,,
"ב""כ הנאשם ציינה כי הנאשם בן 35, נשוי ואב לארבעה ילדים, כולם קטנים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
והוא החל לעבור שיקום ארוך טווח.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הוסיפה כי הנאשם הודה במיוחס לו, לקח אחריות על מעשיו, וחסך בזמן שיפוטי.",,,,,,,,,['לא'],['כן'],['כן'],,,
עובד כיום כנהג משאית ומפרנס את משפחתו.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
מנהל אורח חיים נורמטיבי.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
אין לו קשר עם חברה שולית והוא שואף לקיים אורח חיים נורמטיבי ויצרני.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
במהלך הליך המעצר הוא שולב בהצלחה בשתי קבוצות טיפוליות ונתרם מהן.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הנאשם הביע צער על מעשיו.,,,,,,,,,['לא'],,,,,
"וכיום, לאחר שהנאשם התנצל על מעשיו הוא מבקש לאפשר לו להשתקם.",,,,,,,,,,,,,,
"הנאשם החזיק בחצרו, בית גידול לסם מסוג קנאביס, וגידל בו 558 שתילי סם במשקל כולל של 97 ק""ג נטו.",,,,,['קנביס'],"['[97 - ק""ג]']","['לא בעל המעבדה, בעל הסמים']",['לא'],,,,,,
וגזר על הנאשם 30 חודשי מאסר בפועל.,,,,,,,,,,,,['הנאשם קיבל 30 חודשי מאסר בפועל'],[],[]
