text,reject,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CONFESSION,CIR_TYPE_WEP,CIR_PURPOSE,CIR_PLANNING,CIR_MONEY_PAID_WEP,CIR_HELD_WAY_WEP,REGRET,RESPO,CIR_USE,CIR_STATUS_WEP,CIR_OBTAIN_WAY_WEP,CIR_BUYER_ID_WEP,CIR_AMMU_AMOUNT_WEP,CONFESSION_LVL2,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"הנאשם 1, אוסיד כבהא (להלן: ""הנאשם"") הורשע, על יסוד הודאתו, בעבירות של נשיאה והובלת נשק, לפי סעיף 144(ב) לחוק העונשין, התשל""ז-1977 (להלן: ""החוק"") והחזקת סם לצריכה עצמית, לפי סעיף 7(א) לפקודת הסמים המסוכנים, התשל""ג-1973.",,,,,['כן'],,,,,,,,,,,,,,,,
ואלה העובדות בהן הודה והורשע הנאשם:,,,,,['לא'],,,,,,,,,,,,,,,,
"בתאריך 28.07.2014 עבר הנאשם להתגורר, יחד עם נאשם 2, סעיד אבו זנט, בדירת האחרון בתל אביב (להלן: ""הדירה"").",,,,,,,,,,,,,,,,,,,,,
"במועד שאינו ידוע במדויק למאשימה, כחודש ימים עובר ליום 18.11.2014, רכש הנאשם רובה מאולתר, מדגם ""קרל גוסטב"" יחד עם מחסנית וכדורים, בתמורה                  ל-4,000 ש""ח (להלן: ""הנשק"").",,,,,,['תת מקלע מאולתר (קרל גוסטב)'],,,,,,,,,,,,,,,
הנשק מסוגל לירות ובכוחו להמית.,,,,,,,,,,,,,,,,,,,,,
"בתאריך 18.11.2014, סמוך לשעה 16:40, בתל אביב, בתוך תיק גב, נשא והוביל הנאשם את הנשק כשהוא עטוף בבגדים.",,,,,,,,,,[],,,,['נשק עם מחסנית בהכנס'],['מאחר'],,,,,,
עוד נשא והוביל הנאשם כדורי תחמושת התואמים לנשק.,,,,,,"['תת-מקלע (תמ""ק)']",,,,,,,[],"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",,,,,,,
הנאשם החזיק בכיסו 0.3027 גרם נטו קנאביס לצריכה עצמית.,,,,,,,,,,,,,,,,,,,,,
"בהמשך, בחיפוש שנערך בדירה, נמצאה מחסנית התואמת לנשק.",,,,,,,,,,,,,[],"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",,,,,,,
"מספר ימים עובר ליום 18.11.2014, החזיקו הנאשמים את הנשק בדירה כשהוא מוטמן בארון בגדים בחדר השינה.",,,,,,,,,,,,,,,,,,,,,
"התביעה טענה כי מתחם העונש ההולם נע בין 24 ל-48 חודשי מאסר, וזאת בהתאם למגמת ההחמרה של בתי המשפט בעבירות נשק.",,,,,,,,,,,,,,,,,,,[],[],[]
"לטענת הסניגור, מתחם העונש ההולם, בנסיבות המתוארות, נע בין 6 ל-20 חודשי מאסר, וכי בעניינו של הנאשם יש לגזור עונש ברף הנמוך של המתחם.",,,,,,,,,,,,,,,,,,,[],[],[]
