text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"חוק העונשין, תשל""ז-1977: סע'  144(ב)",,,,,,,,,,,,,,,,,
פקודת התעבורה [נוסח חדש]: סע'  38(1),,,,,,,,,,,,,,,,,
"הנאשמים הורשעו על פי הודאתם בהסדר טיעון, ללא רכיב עונשי, בכתב אישום מתוקן, בעבירות בנשק לפי סעיף 144(ב) לחוק העונשין, תשל""ז- 1977 (להלן:""החוק"").",,,,,,,,,,,,,,['כן'],,,
הנאשם 1 הורשע גם בעבירות של נהיגה ללא רישיון וחובת פוליסה.,,,,,,,,,,,,,,,,,
"מעובדות כתב האישום המתוקן עולה כי, במהלך חודש דצמבר 2013, מצא הנאשם 2 בשטח פתוח בעירו, אקדח מסוג 9CZ מ""מ, כשהוא טעון במחסנית עם שישה כדורי אקדח (להלן: ""האקדח"").",,,,"['נשק מופרד מתחמושת', 'נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",[],,,"['מאחר', 'מצא']",['אקדח'],[],,,,,,,
הנאשם 2 נטל לידיו את האקדח ועזב את המקום.,,,,,[],,,,['אקדח'],,,,,,,,
"בהמשך לכך, במועד לא ידוע בין מציאת האקדח לתחילת חודש ינואר 2014 מסר הנאשם 2 לנאשם 1 את האקדח, וזה האחרון הניח את האקדח בתא הכפפות ברכבו (להלן: ""הרכב"").",,,,,['ברכב'],,,['מאחר'],['אקדח'],[],,,,,,,
"עוד נטען בכתב האישום, כי בתאריך 18/01/2014 סמוך לשעה 15:30 נהג הנאשם 1 ברכב, בכביש שליד יער מיתר, כשהוא מסיע ברכבו עשרה אנשים נוספים, וכשהוא מוביל בתא הכפפות שברכבו את האקדח טעון במחסנית ודרוך בכדור בקנה האקדח.",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",['ברכב'],,,['מאחר'],['אקדח'],,,,,,,,
"וזאת, מבלי שהחזיק ברישיון נהיגה, וללא ביטוח רכב תקף.",,,,,,,,,,,,,,,,,
"עוד מתואר, כי ניידת של משטרת התנועה, אשר הבחינה ברכב נוסע בנסיעת עקלתון, וכאשר במושב הקדמי שברכב עומדים שני בני אדם ללא חגורת בטיחות, עצרה את הרכב.",,,,,,,,,,,,,,,,,
"הנאשם 1 עוכב לחקירה, בתחנת המשטרה.",,,,,,,,,,,,,,,,,
"נטען, כי לאחר חיפוש שערכו השוטרים ברכב, בתחנת המשטרה הנ""ל, מצאו את האקדח; ובנוסף תפסו השוטרים על רצפת הרכב כדור אקדח 9 מ""מ.",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",['ברכב'],,,,['אקדח'],,,,,,,,
"שירות המבחן ערך תסקיר מפורט בעניינו של הנאשם, בו התייחס למצבו הנפשי, המשפחתי והתעסוקתי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"בקצרה ייאמר, כי הנאשם כבן 24 נשוי ואב לתינוק בן חמישה חודשים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
הנאשם סיים 10 שנות לימוד.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
טרם מעצרו בתיק זה עבד במשך 3 שנים כמאבטח ברכבת בחברה קבלנית המנוהלת על ידי דודו.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
מזה כשמונה חודשים הוא מצוי במעצר בית בבית דודו.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"הנאשם שיתף את שירות המבחן, כי הוא סובל מבעיות ראיה מילדות, לדבריו, הדבר מתבטא באיבוד ראיה פתאומי.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"לכן, אינו כשיר לקבל רישיון נהיגה.",,,,,,,,,,,,,,,,,
הנאשם 1 נעדר עבר פלילי.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"ביחס לעבירות נשוא כתב האישום, הודה הנאשם בעובדות.",,,,,,,,,,,,,,['כן'],,,
"באשר לעבירת הנשק, הוא מסר כי ביצע את העבירות על רקע יחסיו הקרובים ביותר עם הנאשם 2, אשר הנאשם 1 רואה בו קרוב יותר מאשר אחיו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
הנאשם 1 סיפר כי הנאשם 2 מצא אקדח והעביר אותו לידיו כדי לטפל בו.,,,,,[],,,['מאחר'],['אקדח'],,,,,,,,
"לדבריו, סירב להכניס את הנשק לביתו, ולכן אחסן אותו ברכב.",,,,,['ברכב'],,,[],,,,,,,,,
"עוד הוסיף, כי התכוון להעביר את הנשק למשטרה, אולם שכח.",,,,,,,,,,,,,,,,,
"בהתייחס לעבירות התעבורה, סיפר הנאשם, כי אחיו של נאשם 2 ביקש ממנו להסיע אותו ואת בני משפחתו לקרובי משפחה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"לדבריו, הוא נעתר לבקשה כיון שהיה מדובר בנסיעה בשטחים פתוחים.",,,,,,,,,,,,,,,,,
שירות המבחן התרשם כי לנאשם יכולות תפקוד תקינות במישורי חייו השונים.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"עוד התרשם, כי הנאשם נוטה לרצות את סביבתו, ומתקשה לקבל גבולות חיצוניים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"הנאשם מחזיק עמדות מקלות, בכל הקשור בעבירות התעבורה.",,,,,,,,,,,,,,,,,
