text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"ב""כ המאשימה עו""ד יעל לויה פינק",,,,,,,,,,,,,,,,,
"הנאשם וב""כ עו""ד שמש",,,,,,,,,,,,,,,,,
"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  6",,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  40ג(א), 144(א), בפרק ח'",,,,,,,,,,,,,,,,,
"הנאשם הורשע על פי הודאתו בעובדות כתב אישום מתוקן במסגרת הסדר טיעון בעבירות של ייצור, הכנה והפקה סם מסוכן בהתאם להוראת סעיף 6 לפקודת הסמים המסוכנים [נוסח חדש], התשל""ג- 1973 (להלן: ""הפקודה""), החזקת נשק, בהתאם להוראת סעיף 144(א) רישא לחוק העונשין, התשל""ז- 1977 (להלן: ""החוק"") ועבירות נשק (אבזר או תחמושת) בהתאם להוראת סעיף 144(א) סיפא לחוק.",,,,,,,,,,,,,,['כן'],,,
"על פי האמור בעובדות כתב האישום המתוקן, במועדים הרלוונטיים לכתב האישום, שכר הנאשם יחידת דיור שנמצאת במרתף של בית בבית 94 בערערה בנגב, השייך לאחיו של הנאשם (להלן: ""יחידת הדיור"").",,,,,,,,,,,,,,,,,
"החל מתאריך שאינו ידוע במדויק למאשימה ועד לתאריך 3.10.18 הנאשם גידל ביחד עם אחרים שזהותם אינה ידועה למאשימה (להלן: ""האחרים"") כ-400 שתילים של סם מסוכן מסוג קנבוס (להלן: ""הסם"") במשקל של כ- 85 ק""ג בתוך חצר הסמוכה ליחידת הדיור.",,,,,,,,,,,,,,,,,
"הנאשם והאחרים גידלו את הסם בתוך שטח המגודר פח לאחר שכיסו אותו ברשת (להלן: ""שטח הגידול"") וביצעו פעולות שונות הקשורות בגידול הסם בשטח הגידול ובהן, בין היתר, דישון של הסם, השקייתו ויצירת תנאי אקלים המתאימים לגידולו.",,,,,,,,,,,,,,,,,
"במועד הנ""ל, הנאשם החזיק ביחידת הדיור, בתוך קרטון, באקדח תופי מסוג ""וואבלי אנד סקוט"", מספר סידורי b46688.",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",['בבית'],,,['מאחר'],['אקדח'],,,,,,,,
"בחדר אחר ביחידת הדיור, בתוך ארגז, הנאשם החזיק בשתי מחסניות ובהן 58 כדורים של כלי נשק קליבר 5.56 מ""מ כשהם עטופים בגרב.",,,,['נשק עם מחסנית בהכנס'],[],,,[],['רובה סער (Assault Rifle)'],,,,,,,,
"בנוסף, בתוך הצריף החזיק הנאשם במחסנית של רובה M-16 וכן ב-17 כדורי M-16 קליבר 5.56 מ""מ וכן בכדור של כלי נשק קליבר 7.62 מ""מ.",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",,,,['מאחר'],['רובה סער (Assault Rifle)'],,,,,,,,
עד כאן עובדות כתב האישום המתוקן.,,,,,,,,,,,,,,,,,
"במסגרת ההסדר, ולעניין העונש, הוסכם כי המאשימה תגביל עצמה ל- 40 חודשים מאסר בפועל, מאסר על תנאי ופסילה על תנאי, בעוד ההגנה תהיה חופשית בטיעוניה.",,,,,,,,,,,,,,,,,
"עוד הוסכם כי הצדדים יעתרו במשותף לקנס בסכום של 15,000 ₪.",,,,,,,,,,,,,,,,,
"הנאשם בן 50, רווק, טרם מעצרו התגורר ביחידת הדיור של אחיו בערוער ומתקיים מקצבת הכנסה מזה כעשור.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
