text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION
"ב""כ המאשימה עו""ד יעל לויה פינק",1.1087265e-05,5.6475296e-06,9.54075e-06,3.5883295e-05,5.6319163e-06,2.9479659e-06,5.462036e-06,2.5820184e-05,2.144411e-05,1.6292432e-05,0.0003597234,4.231713e-05,0.00026953107,2.3322102e-06
"הנאשם וב""כ עו""ד שמש",1.34871925e-05,5.829746e-06,9.74718e-06,3.330399e-05,5.941066e-06,3.4909594e-06,5.861148e-06,3.0840583e-05,2.2215612e-05,1.8362707e-05,0.0003413097,7.377297e-05,0.0006028196,2.2396994e-06
"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  6",1.2995188e-05,5.1648135e-06,9.515825e-06,4.262665e-05,6.081936e-06,4.400219e-06,7.1798636e-06,0.000104708204,1.9802448e-05,1.7671891e-05,0.00019436635,6.896566e-05,0.00035799167,2.7387655e-06
"חוק העונשין, תשל""ז-1977: סע'  40ג(א), 144(א), בפרק ח'",1.6397458e-05,5.058174e-06,9.4688885e-06,5.2966676e-05,6.4602646e-06,5.902646e-06,6.287024e-06,4.8166814e-05,1.9598045e-05,1.852424e-05,0.00018296612,6.425432e-05,0.0003313863,2.6540877e-06
"הנאשם הורשע על פי הודאתו בעובדות כתב אישום מתוקן במסגרת הסדר טיעון בעבירות של ייצור, הכנה והפקה סם מסוכן בהתאם להוראת סעיף 6 לפקודת הסמים המסוכנים [נוסח חדש], התשל""ג- 1973 (להלן: ""הפקודה""), החזקת נשק, בהתאם להוראת סעיף 144(א) רישא לחוק העונשין, התשל""ז- 1977 (להלן: ""החוק"") ועבירות נשק (אבזר או תחמושת) בהתאם להוראת סעיף 144(א) סיפא לחוק.",9.880848e-06,5.033359e-06,0.99999607,0.97893196,6.101229e-06,2.8528279e-05,0.0044893436,0.99040097,0.000107935455,5.6669636e-05,0.00024202921,0.00014291781,0.00039668012,0.99999785
"על פי האמור בעובדות כתב האישום המתוקן, במועדים הרלוונטיים לכתב האישום, שכר הנאשם יחידת דיור שנמצאת במרתף של בית בבית 94 בערערה בנגב, השייך לאחיו של הנאשם (להלן: ""יחידת הדיור"").",1.0099393e-05,5.0958915e-06,9.462254e-06,5.2837073e-05,1.7139564e-05,1.2965925e-05,4.961967e-05,0.9911851,1.8593973e-05,0.0023617719,0.00079341116,0.00011467742,0.00030045534,0.9692988
"החל מתאריך שאינו ידוע במדויק למאשימה ועד לתאריך 3.10.18 הנאשם גידל ביחד עם אחרים שזהותם אינה ידועה למאשימה (להלן: ""האחרים"") כ-400 שתילים של סם מסוכן מסוג קנבוס (להלן: ""הסם"") במשקל של כ- 85 ק""ג בתוך חצר הסמוכה ליחידת הדיור.",1.1515982e-05,4.988967e-06,0.00023247638,0.00017815812,0.8820279,1.6872782e-05,0.8581657,0.9998159,0.99878496,0.0058720405,0.00077283866,0.00014406686,0.0003316278,3.618313e-06
"הנאשם והאחרים גידלו את הסם בתוך שטח המגודר פח לאחר שכיסו אותו ברשת (להלן: ""שטח הגידול"") וביצעו פעולות שונות הקשורות בגידול הסם בשטח הגידול ובהן, בין היתר, דישון של הסם, השקייתו ויצירת תנאי אקלים המתאימים לגידולו.",8.514871e-06,5.144869e-06,9.907815e-06,7.131026e-05,0.0033310936,0.00010069422,0.0005552044,0.9996517,3.0467982e-05,0.17375477,0.9873404,0.00019212782,0.00038603047,4.2822458e-06
"במועד הנ""ל, הנאשם החזיק ביחידת הדיור, בתוך קרטון, באקדח תופי מסוג ""וואבלי אנד סקוט"", מספר סידורי b46688.",7.650148e-06,5.1112324e-06,0.9999962,0.99999607,0.9999857,1.18002645e-05,0.99995685,0.9999572,0.99999666,0.9998734,0.00025144438,8.74211e-05,0.00012413667,3.1660095e-06
"בחדר אחר ביחידת הדיור, בתוך ארגז, הנאשם החזיק בשתי מחסניות ובהן 58 כדורים של כלי נשק קליבר 5.56 מ""מ כשהם עטופים בגרב.",8.186206e-06,5.111535e-06,0.9999962,0.9999958,0.9999889,0.7425443,0.9999753,0.9999707,0.9999968,0.99850154,0.00032976895,9.71394e-05,0.00016355279,3.347932e-06
"בנוסף, בתוך הצריף החזיק הנאשם במחסנית של רובה M-16 וכן ב-17 כדורי M-16 קליבר 5.56 מ""מ וכן בכדור של כלי נשק קליבר 7.62 מ""מ.",9.201436e-06,5.0779613e-06,0.9999962,0.99999595,0.9999827,0.00042114835,0.9999678,0.9999672,0.9999962,0.0021056703,0.00034161142,0.0001441845,0.0002475532,3.173346e-06
עד כאן עובדות כתב האישום המתוקן.,1.40991215e-05,5.570662e-06,9.637217e-06,3.366652e-05,4.9653095e-06,9.2631635e-06,1.0637072e-05,4.036901e-05,2.0995567e-05,2.4356457e-05,0.00055053475,7.565177e-05,0.00032696774,0.6361085
"במסגרת ההסדר, ולעניין העונש, הוסכם כי המאשימה תגביל עצמה ל- 40 חודשים מאסר בפועל, מאסר על תנאי ופסילה על תנאי, בעוד ההגנה תהיה חופשית בטיעוניה.",0.9999846,5.1512616e-06,9.4049365e-06,4.2253017e-05,4.3123428e-06,8.154805e-06,7.493515e-06,1.3861092e-05,1.7718194e-05,1.382914e-05,0.0005453489,8.374738e-05,0.00020228369,4.376845e-06
"עוד הוסכם כי הצדדים יעתרו במשותף לקנס בסכום של 15,000 ₪.",0.4426038,5.1975976e-06,9.361956e-06,4.506264e-05,4.178762e-06,8.010527e-06,9.552276e-06,2.0874402e-05,1.9376781e-05,1.6999731e-05,0.0003327724,7.469464e-05,0.00025670644,2.9326584e-06
"הנאשם בן 50, רווק, טרם מעצרו התגורר ביחידת הדיור של אחיו בערוער ומתקיים מקצבת הכנסה מזה כעשור.",9.627985e-06,0.9999788,9.567995e-06,4.457408e-05,5.987154e-06,1.0388785e-05,3.4585504e-05,4.7203255e-05,1.8770892e-05,1.9665855e-05,0.0006540284,0.00012022735,0.0050661503,3.6781996e-06
הנאשם סיים 12 שנות לימוד ללא תעודת בגרות מכיוון שלדבריו נאלץ לצאת ולעבוד במקביל ללימודים בשל מצב כלכלי קשה.,7.0456413e-06,0.9999788,9.392603e-06,4.4645378e-05,5.1562256e-06,0.00029096258,5.231549e-05,0.2062979,1.9368119e-05,2.4525976e-05,0.0008731147,0.00010182744,0.0042580385,3.329979e-06
"הנאשם עבד בתחילה עם אביו בתחום החקלאות לאחר מכן בתחום אבטחת כבישים, כאשר עבודתו האחרונה הייתה באבטחת סיורים במעלה אדומים.",7.4678183e-06,0.9999788,9.561154e-06,6.0854e-05,1.1526716e-05,5.092347e-05,0.0012696934,0.9946731,1.8796758e-05,0.00028896658,0.004728937,9.327329e-05,0.00060405186,3.4442985e-06
"בשנת 2011 לאחר מות אביו, החליט לחזור לערוער בכדי לטפל באמו ובשאר אחיו ומאז אינו עובד.",7.87803e-06,0.9999788,9.510699e-06,6.02086e-05,2.2051836e-05,0.027737796,0.0022684843,0.0032194867,2.9943732e-05,0.00010415491,0.0009172283,0.0001729699,0.06444204,3.0678734e-06
הנאשם לא ניהל מערכת יחסים זוגית מעולם כשלדבריו לא ניתנה לו הזדמנות לכך.,6.4512205e-06,0.99997866,9.42335e-06,4.2941094e-05,4.3547034e-06,0.00018680321,1.2935072e-05,0.04100766,1.8492468e-05,1.652562e-05,0.0009841822,0.00021248015,0.59868836,3.0528163e-06
הגם כך הנאשם מעוניין להתחתן להקים משפחה ולחזור למעגל התעסוקה.,6.606625e-06,0.9999788,9.786637e-06,4.3973916e-05,5.039877e-06,0.00013603945,2.4548628e-05,0.000101901736,1.8808341e-05,1.9152976e-05,0.007815659,0.00012683036,0.27943796,3.2350397e-06
"בהתייחסותו לעבירה, ציין כי לאור מצבו הכלכלי הירוד והחובות שהותיר אביו השתכנע על ידי מכר לשתול בחצר ביתו שתילים של קנאביס עבור סכום כסף מכובד.",7.5440453e-06,0.99997866,1.7863544e-05,8.386174e-05,0.058273133,0.9800449,0.03278816,0.99993205,2.87009e-05,0.0017557223,0.0012416779,0.0005583541,0.017647289,3.562179e-06
"היה מודע לכך שמדובר במעשה לא חוקי, אולם שוכנע על ידי אותו אחר שזהו סם לא מסוכן ולכן הסכים.",8.323458e-06,5.2474475e-06,9.490059e-06,0.00013259133,8.448664e-06,0.9987294,0.00010545128,0.99975246,2.658798e-05,0.051926427,0.0114924405,0.00030415566,0.052996945,3.3760987e-06
במהלך מספר חודשים קיבל הנחיות מאותו מכר כצד לטפל בעציצים ובמקביל ביקש ממנו כסף מבלי שדרישתו נענתה.,1.1765497e-05,5.253992e-06,9.502213e-06,4.306478e-05,0.0005001242,0.00011443404,0.005499417,0.9998142,0.0003483496,0.00053264847,0.006429784,0.00038501096,0.0024064938,3.863365e-06
"מתאר שכשבוע לפני המעצר דרש מאותו אדם שייקח את העציצים מאחר שאינו רוצה להמשיך לקחת חלק במעשה לא חוקי, אך אותו אחר ניתק עמו את הקשר.",8.830576e-06,5.2847977e-06,9.396151e-06,6.340375e-05,0.9999553,0.9995888,0.011986788,0.999948,3.049554e-05,0.9995371,0.002756558,0.0006603911,0.27805483,3.601602e-06
לאחר כשבוע הסמים התגלו.,9.760036e-06,5.762053e-06,1.01051155e-05,5.2228952e-05,7.2246803e-06,1.7218825e-05,0.08522855,0.97670925,3.6196463e-05,8.9088746e-05,0.00068086316,9.4126684e-05,0.0002727552,2.6495557e-06
ביחס לאקדח מוסר כי הוא זה שהראה אותו למשטרה וכי מדובר בנשק ישן מאוד של אביו ששמר למזכרת.,7.4548393e-06,0.9999784,0.9999962,0.9999939,0.99998796,0.9999517,0.99995375,0.999969,0.99999666,0.9999851,0.0009116937,0.00026801505,0.0010514685,3.5376852e-06
את כדורי התחמושת לקח מאחיינים שלו שמצאו אותם במטווח ושחקו עמם ושכח שהם נותרו בביתו.,7.967389e-06,5.3290555e-06,0.9999962,0.99986553,0.9999839,0.9995646,0.99994886,0.99994683,0.99999654,0.99997425,0.30980644,0.000113074464,0.00044347538,3.6462395e-06
"שירות המבחן מתרשם מנטייה של הנאשם לתפוס עצמו כקורבן בעבירת הסמים, כמו גם קושי לקבל אחריות לגבי עבירת הנשק.",7.282615e-06,0.99997866,9.428097e-06,5.098674e-05,4.572332e-06,0.09238806,1.8177567e-05,0.0066204895,1.8345518e-05,2.1468153e-05,0.0014698838,0.9999963,0.9908201,3.3778347e-06
נראה כי בשלב זה הנאשם מתקשה להבין את חומרת העבירות בהן הוא מואשם והתוצאות הפוטנציאליות שיכלו היו לנבוע ממעורבות זו.,1.0578559e-05,5.2227297e-06,9.274363e-06,4.5277848e-05,4.3879995e-06,6.355461e-05,8.868115e-06,6.212866e-05,1.8406572e-05,2.3247947e-05,0.2779701,0.99939716,0.9714263,3.5688538e-06
"בבחינת גורמי סיכוי, שירות המבחן מציין כי מדובר בנאשם בעל יכולות ורבליות וקוגניטיביות תקינות.",7.2184203e-06,0.99997866,9.466812e-06,3.8668146e-05,4.377738e-06,6.5607464e-06,9.332816e-06,5.4753662e-05,1.8352062e-05,1.43408e-05,0.00037660523,0.50297534,0.015239288,3.964989e-06
"הנאשם מתפקד כראש משפחה מאז שאביו נפטר ובתוך כך מטפל באמו ובחובות של אביו ז""ל.",6.072217e-06,0.99997866,9.305789e-06,3.849383e-05,4.439817e-06,2.3160208e-05,1.5497008e-05,0.00025157316,1.9033128e-05,2.2516544e-05,0.0006370922,0.00014381568,0.58927184,3.2410521e-06
לנאשם שאיפות להקים משפחה ולחזור למעגל התעסוקה.,9.542279e-06,0.9999788,9.8423825e-06,4.7418784e-05,6.1007922e-06,4.8338727e-05,4.638257e-05,0.00058590056,2.0218982e-05,2.0391924e-05,0.0018469284,0.0001248137,0.016883178,3.3707488e-06
מדובר בנאשם נעדר הרשעות קודמות.,8.959002e-06,0.9999788,9.746874e-06,4.063815e-05,5.128155e-06,8.880463e-06,1.3901945e-05,3.9804956e-05,2.0023988e-05,1.9670262e-05,0.00037870396,6.826599e-05,0.0003113725,0.5565554
"בבחינת גורמי סיכון, שירות המבחן עומד חומרת העבירות, על כך שמדובר במי שלא עבד מספר רב של שנים וצבר חובות אישיים ומשפחתיים רבים.",9.09874e-06,0.99997866,9.462389e-06,4.3976434e-05,4.715017e-06,1.0252175e-05,1.2763375e-05,0.0006830075,1.8257379e-05,1.6774817e-05,0.00048323764,0.32085538,0.05619592,3.6342872e-06
לנאשם התייחסות מצמצמת בנוגע לביצוע העבירה.,7.969441e-06,5.600498e-06,9.606871e-06,3.7692193e-05,5.1171533e-06,2.31726e-05,1.2871664e-05,6.0695667e-05,1.9065066e-05,1.7924262e-05,0.00035114083,0.00018441422,0.0007650852,2.604536e-06
"שירות המבחן מתרשם כי הנאשם מתייחס לביצוע העבירות בקלות ראש, אינו לוקח אחריות עליהן ומשכך גם אינו בא בהמלצה טיפולית.",7.847855e-06,5.1812863e-06,9.366948e-06,4.0376708e-05,4.0050254e-06,0.12461384,1.0022464e-05,2.603905e-05,1.7849019e-05,1.6894455e-05,0.081550434,0.999997,0.9990722,1.7857923e-05
לעניין העונש שירות המבחן סבור כי יש במקרה זה להטיל על הנאשם עונש מוחשי-הרתעתי שיחדד עבורו את המחירים להתנהגותו הבעייתית ויהווה גורם מציב גבול.,9.322693e-06,5.1585666e-06,9.387015e-06,3.876795e-05,4.2632328e-06,4.5458648e-05,1.0137142e-05,3.235447e-05,1.7748822e-05,1.5709791e-05,0.0019035094,0.9998272,0.22856288,3.3782662e-06
"ב""כ המאשימה במסגרת טיעוניה הכתובים לעונש הפנתה לערכים המוגנים בהם פגע הנאשם במעשיו בכללם בריאות הציבור וביטחונו.",6.019157e-06,5.3004446e-06,9.385028e-06,3.7008263e-05,4.1195e-06,0.000464689,9.821961e-06,1.7778331e-05,1.8241994e-05,3.4313616e-05,0.0025913122,0.00017904349,0.028542055,3.4902603e-06
"ביחס לעבירות הנשק, עמדה המאשימה על הסיכון הרב הטמון בעבירות מסוג שכזה, בדגש על החשש שנשק בלתי חוקי יתגלגל לידיים עברייניות וחמור מכך לידי ארגוני טרור.",7.3847805e-06,5.253171e-06,9.507307e-06,0.040044222,4.525679e-06,0.9975877,2.5003257e-05,0.9992692,1.8656601e-05,0.9798207,0.0017922327,0.0009026879,0.0022238744,3.3622089e-06
נטען כי ביחס לעבירת גידול הסם מידת הפגיעה של הנאשם בערכים החברתיים המוגנים היא קשה וחמורה.,5.4292454e-06,5.302447e-06,9.300111e-06,4.925364e-05,4.321425e-06,5.741666e-05,1.0379832e-05,5.0712573e-05,1.7995357e-05,2.1545968e-05,0.0002519183,0.002136631,0.0020549702,3.6285035e-06
"המאשימה עמדה על כך שמדובר בכמות מסחרית גבוהה של סם, 85 ק""ג של סם מסוכן מסוג קנאביס.",7.3864494e-06,5.221784e-06,1.0058524e-05,0.00012046271,5.632362e-06,1.7630311e-05,0.005023757,0.99764085,3.153717e-05,2.6624217e-05,0.00019438712,9.828873e-05,0.00025092898,3.4480452e-06
"נטען כי גם אם הקנאביס אינו נמנה על הסמים הקשים זה מוצא דרכו לבני נוער שזהו להם מפגש ראשון עם עולם הסמים, כאשר המעבר של אותם צרכנים לשימוש בסמים קשים קצרה ביותר.",9.942156e-06,0.99997866,9.263243e-06,0.00012177053,7.2525904e-06,0.00012499998,0.00014281101,0.134687,2.2222945e-05,7.489442e-05,0.0012532973,0.00051325024,0.00095680886,4.0722607e-06
מדובר בעבירה שהפיתוי לבצעה גבוה נוכח הפוטנציאל לרווח כספי גבוה ולא בכדי בעת האחרונה היקף התופעה במחוז דרום גדל.,7.750259e-06,0.99997854,9.438073e-06,6.8936075e-05,4.9618493e-06,2.8195274e-05,2.9628096e-05,0.00047268096,1.9694215e-05,2.8058856e-05,0.00079108484,0.00028755807,0.0016533455,3.8876874e-06
מדובר בעבירה שקדם לה תכנון מוקדם והצריכה פעולות רבות הקשורות לגידול הסם.,7.5579146e-06,5.2007113e-06,0.99999607,5.566892e-05,4.526158e-06,0.01459053,2.1273909e-05,0.9997596,1.9053306e-05,0.00067083817,0.9997589,0.00039971885,0.0007130947,3.7711213e-06
"אמנם הנאשם לא גידל את הסמים לבדו, יחד עם זאת אין בכך כדי להפחית מאחריותו כמו גם מחלקו בביצוע המעשים.",9.672177e-06,0.9999782,9.8808105e-06,4.5790228e-05,4.9077153e-06,0.027698014,1.6621721e-05,0.00742863,1.8342229e-05,9.39649e-05,0.979924,0.99997723,0.9983835,0.9999958
הנאשם פועל מתוך בצע כסף.,9.243299e-06,5.7592138e-06,0.99999595,4.980631e-05,4.598096e-06,0.9976903,2.576865e-05,0.99269307,2.1519601e-05,3.383511e-05,0.9885931,7.015003e-05,0.0052870484,2.449516e-06
"אשר לעבירת הנשק, נטען כי גם ביחס אליה מדובר בפגיעה חמורה בערכים החברתיים המוגנים.",7.4533036e-06,5.4693337e-06,9.330876e-06,9.026335e-05,4.254387e-06,0.00064939394,1.13540655e-05,0.00021630591,1.8633078e-05,0.00012613843,0.00030188035,0.000573068,0.00041642183,3.5705968e-06
המאשימה הפנתה לכך שהאקדח הוחזק ביחידת דיור בבית מגורים ומשכך נשקפה סכנה גם כלפי יושבי הבית בכללם ילדים.,6.7148435e-06,5.307647e-06,0.9999962,0.9999782,0.99983835,0.9995227,0.9841135,0.9677805,0.9999945,0.99998677,0.0007635819,0.00011793922,0.0005935435,3.5112432e-06
