text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
מוחמד ג'אבר (עציר) ת.ז. 301194833,,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  40ב', 40ט', 144(א), ב), 275",,,,,,,,,,,,,,,,,
"פקודת התעבורה [נוסח חדש]: סע'  2, 10(א), 38(1)",,,,,,,,,,,,,,,,,
"פקודת ביטוח רכב מנועי [נוסח חדש], תש""ל-1970: סע'  2",,,,,,,,,,,,,,,,,
"בתום פרשת התביעה, הגיעו הצדדים להסדר טיעון שלא כולל הסכמה לעניין העונש, כתב האישום תוקן (סומן א), הנאשם הודה באמור בו והורשע בביצוע העבירות הבאות:",,,,,,,,,,,,,,['כן'],,,
"-נשיאת נשק ותחמושת- עבירה לפי סעיפים 144(א)+(ב) סיפא לחוק העונשין התשל""ז-1977, (להלן-החוק)",,,,,,,,,,,,,,,,,
-הפרעה לשוטר בשעת מילוי תפקידו- עבירה לפי סעיף 275 לחוק.,,,,,,,,,,,,,,,,,
"-נהיגה ללא רישיון רכב תקף-עבירה לפי סעיף 2 לפקודת התעבורה [נוסח חדש], התשכ""א-1961, (להלן-הפקודה).",,,,,,,,,,,,,,,,,
-איסור לנהוג בלי רישיון נהיגה- עבירה לפי סעיף 10(א)+סעיף 38(1) לפקודה.,,,,,,,,,,,,,,,,,
"-איסור לנהוג בלי ביטוח בר תוקף- עבירה לפי סעיף 2 לפקודת ביטוח רכב מנועי [נוסח חדש], התש""ל -1970.",,,,,,,,,,,,,,,,,
"על פי עובדות כתב האישום המתוקן, בתאריך 19.2.2014 נהג הנאשם ברכב כשהוא נושא עימו אקדח מסוג FN שבכוחו להמית אדם, האקדח היה טעון במחסנית ודרוך עם כדור אחד בקנה וכדור במחסנית.",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']","['ברכב', 'על גופו']",,,['מאחר'],['אקדח'],"['ירי', 'ניסיון לירי']",,,,,,,
