text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION
כב' השופט כרמי מוסק,,,,,,,,,,,,,,
כב' השופטת שירלי רנר,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  5(א), 34 ח', 34ט', 144(א), 144(ב), 300, 300(א), 300(א)(2), 300 א', 300 א' (א), 300 א(ב), 300א(ג), 301 ב(א)",,,,,,,,,,,,,,
"חוק סדר הדין הפלילי [נוסח משולב], תשמ""ב-1982: סע'  186",,,,,,,,,,,,,,
"הנאשם הורשע בעבירת רצח, לפי סעיף 300(א)(2) לחוק העונשין, תשל""ז – 1977 (להלן: ""החוק""), בנשיאת נשק, עבירה לפי סעיף 144(ב) לחוק, ובהחזקת נשק – עבירה לפי סעיף 144(א) לחוק.",,,,,,,,,,,,,,
"ואלה המעשים: הנאשם ומחמוד חג'אג' (להלן: ""המנוח"") הנם קרובי משפחה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"בין השניים היה סכסוך קודם, זאת על רקע הירצחו של אביו של הנאשם בשנת 2014, והפניית אצבע מאשימה בגין כך כלפי המנוח.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"בסמוך לחודש מרץ 2016, הגיע לידי הנאשם אקדח מסוג ברטה ותת מקלע מסוג סקורפיון וכן תחמושת לכלי נשק אלה ורימוני גז.",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",,,,['מאחר'],['תת מקלע (סקורפיון)'],,,,,
והנאשם החזיק את כלי הנשק ורימוני הגז בתיק בביתו.,,,,,['בבית'],,,,,,,,,
"ביום 5/8/16, נהג הנאשם ברכב שכור, שהיה שייך לאחיו, מוחמד קראעין, מסוג מאזדה 3, כאשר התיק וכלי הנשק נמצאים במכונית.",,,,,['ברכב'],,,,,,,,,
"באותה עת נהג המנוח ברכבו מסוג פולקסוואגן ביחד עם בתו בת השנתיים, בסמוך לביתו של המנוח ברחוב סאוויח, שם נפגשו השניים, האחד מול השני, ועצרו זה מול זה.",,,,,,,,,,,,,,
"הנאשם הוציא את כלי הנשק מהתיק, ביד אחת החזיק את תת המקלע, ואת האקדח נשא במכנסיו באזור המותן.",,,,['נשק עם מחסנית בהכנס'],['על גופו'],,,['מאחר'],"['תת-מקלע (תמ""ק)']",,,,,
"הנאשם ירד מרכבו והחל לירות ממרחק של מטרים ספורים, באמצעות תת המקלע לכיוון המנוח, כשהמנוח עדיין ברכבו ביחד עם בתו.",,,,,[],,,[],"['תת מקלע (תמ""ק)']","['ירי', 'ניסיון לירי']",,,,
המנוח יצא מרכבו והחל לנוס.,,,,,,,,,,,,,,
הנאשם רדף אחריו תוך שהוא ממשיך לירות לעברו ופוגע בו.,,,,,,,,,,"['ירי', 'ניסיון לירי']",,,,
"המנוח ניסה להסתתר מאחורי רכב, אולם הנאשם הגיע לכיוונו, המשיך לירות בו מטווח קצר באמצעות תת המקלע.",,,,,[],,,[],['תת מקלע (תת-מקלע)'],"['ירי', 'ניסיון לירי']",,,,
"המנוח ניסה לברוח, אולם התמוטט.",,,,,,,,,,,,,,
"בהמשך, הנאשם נכנס לרכבו ונמלט מהמקום, כאשר בדרכו השליך את כלי הנשק במקום שאינו ידוע, ונעצר לאחר כחצי שעה.",,,,,[],,,,,[],,,,
