text,reject,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CONFESSION,CIR_TYPE_WEP,CIR_PURPOSE,CIR_PLANNING,CIR_MONEY_PAID_WEP,CIR_HELD_WAY_WEP,REGRET,RESPO,CIR_USE,CIR_STATUS_WEP,CIR_OBTAIN_WAY_WEP,CIR_BUYER_ID_WEP,CIR_AMMU_AMOUNT_WEP,CONFESSION_LVL2,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"הנאשם, יליד 2/8/82, הורשע, על יסוד הודייתו בעובדות כתב האישום שהוגש נגדו, בעבירות בנשק (רכישה והחזקה) – לפי סעיף 144(א) רישא + סיפא לחוק העונשין, תשל""ז -1977 (להלן: חוק העונשין) ועבירות בנשק (סחר) – לפי סעיף 144(ב2) לחוק העונשין.",,,,,['כן'],,,,,,,,,,,,,,,,
"הנאשם וסולטאן עטאללה תושב ירכא (להלן: עטאללה), נמצאים בקשרי חברות שנים ארוכות.",,,,,,,,,,,,,,,,,,,,,
"במהלך שנת 16', רכש עטאללה אקדח מסוג גלוק יחד עם מחסנית תואמת (להלן: האקדח והמחסנית בהתאמה), בסכום של 12,000 ₪, והמשיך להחזיקם כשהם מוסתרים בשטח פתוח מכפר מגוריו, כל זאת בלא רשות על פי דין.",,,,,,['אקדח'],,,,['מוסלק - מוסתר'],,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",['מאחר'],,,,,,
"האקדח הוא כלי נשק שסוגל לירות כדור, שבכוחו להמית אדם, והמחסנית היא אביזר לכלי נשק כאמור.",,,,,,"['אקדח האקדח הוא סוג הנשק המוזכר בתיאור שניתן הוא מתואר כ""כלי נשק שמסוגל לירות כדור, שבכוחו להמית אדם"", וז']",,,,,,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",,,,,,,
"במהלך חודש אוגוסט 16', נפגש הנאשם עם עטאללה (להלן: הפגישה); עטאללה הגיע לפגישה כשהוא נושא ומוביל עמו את האקדח והמחסנית, בלא רשות על פי דין, מסר אותם לנאשם בלא רשות על פי דין,  והשניים סיכמו כי הנאשם ישלם לעטאללה עבורם בהמשך.",,,,,,['אקדח'],,,,['על גופו'],,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",,,,,,,
"הנאשם החזיק באקדח ובמחסנית, עד שמסר אותם למחרת לחברו חמאדה עתאמנה (להלן: חמאדה), כל זאת בלא רשות על פי דין.",,,,,,['אקדח'],[],,,,,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",,,,,,,
"בעת המסירה סיכמו הנאשם וחמאדה כי בתמורה לאקדח ולמחסנית, ימסור חמאדה לנאשם את רכבו מסוג יגואר, מ""ר 65-947-64 (להלן: הרכב), ובהמשך לאמור חמאדה אכן מסר לנאשם את החזקה ברכב.",,,,,,,,,,,,,,,"['מאחר', 'מצא']",,,,,,
"לאחר המתואר לעיל, במועד שאינו ידוע במדויק למאשימה, העביר הנאשם לעטאללה סכום של כ-16,000 ₪, תמורת האקדח והמחסנית.",,,,,,['אקדח'],,,,,,,,,,,,,,,
"בתאריך 9/2/17 נתפסו האקדח והמחסנית ברשותו של חמאדה, על ידי שוטרי משטרת ישראל.",,,,,,['אקדח'],,,,,,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",[],,,,,,
"במעשיו המתוארים לעיל, רכש הנאשם, החזיק נשק ומחסנית וכן סחר בהם, כל זאת בלא רשות על פי דין.",,,,,,,,,,,,,,,[],,,,,,
"אין חולק שהעבירות אשר בוצעו על ידי הנאשם בשנת 16' כאמור, התגלו רק בחודשים פברואר - מרץ  22' - עקב מעצרו של עטאללה; הנאשם נעצר ביום 2/3/22, וכתב האישום נגדו הוגש בתאריך 22/3/22.",,,,,,,,,,,,,,,,,,,,,
"גיליון הרישום הפלילי שהגישה המאשימה מלמד כי לחובתו של הנאשם 8 הרשעות קודמות בעבירות רבות, שבוצעו על ידו בין השנים 1999-2011, ובכללן  עבירות איומים, ריבוי עבירות תקיפה, תקיפה בתנאים",,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,,,,,,,
"מחמירים ותקיפה הגורמת חבלה של ממש, עבירות של החזקת סכין למטרה לא כשרה, חבלה במזיד ברכב וגניבת בקר ומקנה, שבגינן נדון לעונשים שונים, ובכללם מאסר לריצוי עבודות שירות לצד עונשים נלווים.",,,,,,,,,,,,,,,,,,,,,
"הרשעות אלה התיישנו אך לא נמחקו; הרשעתו השביעית משנת 06' באה עקב ביצוען של שתי עבירות של יצוא, יבוא, מסחר והספקה של סמים מסוכנים, שתי עבירות של החזקה ושימוש בסמים שלא לצריכה עצמית, קשירת קשר לפשע, הפרעה לשוטר בעת מילוי תפקידו ובריחה ממשמר חוקי, שבגינן נדון הנאשם לחמש שנות מאסר בפועל, לצד עונשים נלווים; הרשעתו האחרונה משנת 11', באה בגין עבירות איומים והחזקת אגרופן וסכין שלא כדין, שבגינן נדון למאסר לריצוי בעבודות שירות ולעונשים נלווים.",,,,,,,,,,,,,,,,,,,,,
"שירות המבחן התרשם כי קיים סיכון להישנות התנהגות עבריינית מצד הנאשם בעתיד, והביע ספקנות באשר לכוחותיו הפנימיים של הנאשם להירתם להליך טיפולי.",,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
"עם זאת ציין, כי ככל שבית המשפט ימצא לנכון לבחון את התאמתו לאפיק שיקומי, ימליץ על דחיית הדיון בעניינו למשך ארבעה חודשים.",,,,,,,,,,,,,,,,,,,,,
"קצינת המבחן סקרה את נסיבותיו האישיות של הנאשם, בן 40, נשוי ואב לשתי בנות בגילאי 2 ו-3, תושב הכפר עכברה, השוהה כיום בביתו במעצר באזוק אלקטרוני.",,,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
"לדבריו, בתו הבכורה חולה בדלקות גרון חוזרות ומצויה במעקב רפואי.",,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
"לדברי הנאשם, בן להורים גרושים, שלו 2 אחאים, בהיותו ילד היה חשוף להתנהגות אלימה של אביו כלפי אמו; אביו נטש אותו בהיותו נער, לאחר שבזבז את כספי המשפחה והותיר אחריו חובות, ואילו אמו עבדה ובמקביל סיפקה את צרכיו הרגשיים.",,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
