verdict,text,part_single,part_concatenated
SH-24-05-34581-16,"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  7 (א), 7(ג), 13, 19א","ע""י ב""כ עוה""ד קובי יעקב קיסוס","בית משפט השלום באילת, בית משפט השלום באילת, בית משפט השלום באילת, בית משפט השלום באילת, כבוד השופט  גיל אדלמן, כבוד השופט  גיל אדלמן, כבוד השופט  גיל אדלמן, כבוד השופט  גיל אדלמן, המאשימה, מדינת ישראל , ע""י ב""כ עוה""ד שירלי הדר, מדינת ישראל , ע""י ב""כ עוה""ד שירלי הדר, מדינת ישראל , ע""י ב""כ עוה""ד שירלי הדר, נגד, נגד, נגד, נגד, הנאשם, ע""י ב""כ עוה""ד קובי יעקב קיסוס, ע""י ב""כ עוה""ד קובי יעקב קיסוס, ע""י ב""כ עוה""ד קובי יעקב קיסוס"
SH-24-05-34581-16,"חוק העונשין, תשל""ז-1977: סע'  29(א), 413","ע""י ב""כ עוה""ד קובי יעקב קיסוס","בית משפט השלום באילת, בית משפט השלום באילת, בית משפט השלום באילת, בית משפט השלום באילת, כבוד השופט  גיל אדלמן, כבוד השופט  גיל אדלמן, כבוד השופט  גיל אדלמן, כבוד השופט  גיל אדלמן, המאשימה, מדינת ישראל , ע""י ב""כ עוה""ד שירלי הדר, מדינת ישראל , ע""י ב""כ עוה""ד שירלי הדר, מדינת ישראל , ע""י ב""כ עוה""ד שירלי הדר, נגד, נגד, נגד, נגד, הנאשם, ע""י ב""כ עוה""ד קובי יעקב קיסוס, ע""י ב""כ עוה""ד קובי יעקב קיסוס, ע""י ב""כ עוה""ד קובי יעקב קיסוס"
SH-24-05-34581-16,"הנאשם רני והבי (להלן: הנאשם), הורשע על פי הודאתו בעובדות ארבעה כתבי אישום, במסגרתם יוחסו לו עבירות של סחר בסמים מסוכנים לפי סעיף 13 ו- 19א לפקודת הסמים המסוכנים (נוסח חדש) תשל""ג-1973 (להלן: פקודת הסמים) וסעיף 29(א) לחוק העונשין,   תשל""ז-1977(להלן: חוק העונשין); החזקת סם מסוכן שלא לצריכה עצמית לפי סעיף 7 (א) ו- 7(ג) רישא לפקודת הסמים (3 עבירות); החזקת נכס החשוד כגנוב לפי סעיף 413 לחוק העונשין.",השתלשלות העניינים העובדתית ,"בית משפט השלום באילת, בית משפט השלום באילת, בית משפט השלום באילת, בית משפט השלום באילת, כבוד השופט  גיל אדלמן, כבוד השופט  גיל אדלמן, כבוד השופט  גיל אדלמן, כבוד השופט  גיל אדלמן, המאשימה, מדינת ישראל , ע""י ב""כ עוה""ד שירלי הדר, מדינת ישראל , ע""י ב""כ עוה""ד שירלי הדר, מדינת ישראל , ע""י ב""כ עוה""ד שירלי הדר, נגד, נגד, נגד, נגד, הנאשם, ע""י ב""כ עוה""ד קובי יעקב קיסוס, ע""י ב""כ עוה""ד קובי יעקב קיסוס, ע""י ב""כ עוה""ד קובי יעקב קיסוס, גזר דין, השתלשלות העניינים העובדתית "
SH-24-05-34581-16,"על פי העובדות המתוארות בכתב האישום, בתאריך 28.9.2023, בשעה 17:18 לערך, פנה הסוכן בהודעה באמצעות ישומון ""ווטסאפ"" (להלן: הישומון) לטלפון נייד השייך לאחר, שזהותו ידועה למאשימה, וביקש ""כמו פעם שעברה...",השתלשלות העניינים העובדתית ,"בית משפט השלום באילת, בית משפט השלום באילת, בית משפט השלום באילת, בית משפט השלום באילת, כבוד השופט  גיל אדלמן, כבוד השופט  גיל אדלמן, כבוד השופט  גיל אדלמן, כבוד השופט  גיל אדלמן, המאשימה, מדינת ישראל , ע""י ב""כ עוה""ד שירלי הדר, מדינת ישראל , ע""י ב""כ עוה""ד שירלי הדר, מדינת ישראל , ע""י ב""כ עוה""ד שירלי הדר, נגד, נגד, נגד, נגד, הנאשם, ע""י ב""כ עוה""ד קובי יעקב קיסוס, ע""י ב""כ עוה""ד קובי יעקב קיסוס, ע""י ב""כ עוה""ד קובי יעקב קיסוס, גזר דין, השתלשלות העניינים העובדתית "
SH-24-05-34581-16,"חמישיה מהגבוה"" כשהוא מתכוון ל- 5 גרם  סם מסוכן מסוג קוקאין.",השתלשלות העניינים העובדתית ,"בית משפט השלום באילת, בית משפט השלום באילת, בית משפט השלום באילת, בית משפט השלום באילת, כבוד השופט  גיל אדלמן, כבוד השופט  גיל אדלמן, כבוד השופט  גיל אדלמן, כבוד השופט  גיל אדלמן, המאשימה, מדינת ישראל , ע""י ב""כ עוה""ד שירלי הדר, מדינת ישראל , ע""י ב""כ עוה""ד שירלי הדר, מדינת ישראל , ע""י ב""כ עוה""ד שירלי הדר, נגד, נגד, נגד, נגד, הנאשם, ע""י ב""כ עוה""ד קובי יעקב קיסוס, ע""י ב""כ עוה""ד קובי יעקב קיסוס, ע""י ב""כ עוה""ד קובי יעקב קיסוס, גזר דין, השתלשלות העניינים העובדתית "
SH-24-05-34581-16,"בתגובה קיבל הסוכן הודעה לפיה ""טוב אני באלף.",השתלשלות העניינים העובדתית ,"בית משפט השלום באילת, בית משפט השלום באילת, בית משפט השלום באילת, בית משפט השלום באילת, כבוד השופט  גיל אדלמן, כבוד השופט  גיל אדלמן, כבוד השופט  גיל אדלמן, כבוד השופט  גיל אדלמן, המאשימה, מדינת ישראל , ע""י ב""כ עוה""ד שירלי הדר, מדינת ישראל , ע""י ב""כ עוה""ד שירלי הדר, מדינת ישראל , ע""י ב""כ עוה""ד שירלי הדר, נגד, נגד, נגד, נגד, הנאשם, ע""י ב""כ עוה""ד קובי יעקב קיסוס, ע""י ב""כ עוה""ד קובי יעקב קיסוס, ע""י ב""כ עוה""ד קובי יעקב קיסוס, גזר דין, השתלשלות העניינים העובדתית "
SH-24-05-34581-16,"עוד מתואר בכתב האישום כי בסמוך לשעה 17:30 עת הגיע הסוכן למקום שסוכם, בחניה הסמוכה, הגיע הנאשם ברכב מסוג ""סקודה אוקטביה"" כשהוא יושב במושב הנוסע מקדימה ולידו אחר שזהותו אינה ידועה למאשימה במדויק.",השתלשלות העניינים העובדתית ,"בית משפט השלום באילת, בית משפט השלום באילת, בית משפט השלום באילת, בית משפט השלום באילת, כבוד השופט  גיל אדלמן, כבוד השופט  גיל אדלמן, כבוד השופט  גיל אדלמן, כבוד השופט  גיל אדלמן, המאשימה, מדינת ישראל , ע""י ב""כ עוה""ד שירלי הדר, מדינת ישראל , ע""י ב""כ עוה""ד שירלי הדר, מדינת ישראל , ע""י ב""כ עוה""ד שירלי הדר, נגד, נגד, נגד, נגד, הנאשם, ע""י ב""כ עוה""ד קובי יעקב קיסוס, ע""י ב""כ עוה""ד קובי יעקב קיסוס, ע""י ב""כ עוה""ד קובי יעקב קיסוס, גזר דין, השתלשלות העניינים העובדתית "
SH-24-05-34581-16,"הסוכן מסר לנאשם 2,300 ₪ וקיבל ממנו סם מסוכן מסוג קוקאין במשקל 4.5050(+- 0.0950) גרם נטו כשהם מחולקים לארבע אריזות.",השתלשלות העניינים העובדתית ,"בית משפט השלום באילת, בית משפט השלום באילת, בית משפט השלום באילת, בית משפט השלום באילת, כבוד השופט  גיל אדלמן, כבוד השופט  גיל אדלמן, כבוד השופט  גיל אדלמן, כבוד השופט  גיל אדלמן, המאשימה, מדינת ישראל , ע""י ב""כ עוה""ד שירלי הדר, מדינת ישראל , ע""י ב""כ עוה""ד שירלי הדר, מדינת ישראל , ע""י ב""כ עוה""ד שירלי הדר, נגד, נגד, נגד, נגד, הנאשם, ע""י ב""כ עוה""ד קובי יעקב קיסוס, ע""י ב""כ עוה""ד קובי יעקב קיסוס, ע""י ב""כ עוה""ד קובי יעקב קיסוס, גזר דין, השתלשלות העניינים העובדתית "
SH-24-05-34581-16,סם מסוכן מסוג קוקאין במשקל 1.4928 גרם נטו.,השתלשלות העניינים העובדתית ,"בית משפט השלום באילת, בית משפט השלום באילת, בית משפט השלום באילת, בית משפט השלום באילת, כבוד השופט  גיל אדלמן, כבוד השופט  גיל אדלמן, כבוד השופט  גיל אדלמן, כבוד השופט  גיל אדלמן, המאשימה, מדינת ישראל , ע""י ב""כ עוה""ד שירלי הדר, מדינת ישראל , ע""י ב""כ עוה""ד שירלי הדר, מדינת ישראל , ע""י ב""כ עוה""ד שירלי הדר, נגד, נגד, נגד, נגד, הנאשם, ע""י ב""כ עוה""ד קובי יעקב קיסוס, ע""י ב""כ עוה""ד קובי יעקב קיסוס, ע""י ב""כ עוה""ד קובי יעקב קיסוס, גזר דין, השתלשלות העניינים העובדתית "
SH-24-05-34581-16,סם מסוכן מסוג קוקאין במשקל של כ 6 גרם נטו מחולק ל- 29 יחידות.,השתלשלות העניינים העובדתית ,"בית משפט השלום באילת, בית משפט השלום באילת, בית משפט השלום באילת, בית משפט השלום באילת, כבוד השופט  גיל אדלמן, כבוד השופט  גיל אדלמן, כבוד השופט  גיל אדלמן, כבוד השופט  גיל אדלמן, המאשימה, מדינת ישראל , ע""י ב""כ עוה""ד שירלי הדר, מדינת ישראל , ע""י ב""כ עוה""ד שירלי הדר, מדינת ישראל , ע""י ב""כ עוה""ד שירלי הדר, נגד, נגד, נגד, נגד, הנאשם, ע""י ב""כ עוה""ד קובי יעקב קיסוס, ע""י ב""כ עוה""ד קובי יעקב קיסוס, ע""י ב""כ עוה""ד קובי יעקב קיסוס, גזר דין, השתלשלות העניינים העובדתית "
