feature_key,text,extraction
CONFESSION,"הנאשם הורשע על פי הודאתו בכתב אישום מתוקן שבמסגרתו נכללה עבירה של החזקת נשק -עבירה לפי סעיף 144 (א) רישא לחוק העונשין, התשל""ז-1977 (להלן: ""חוק העונשין"").",True
CONFESSION,"הנאשם הורשע על פי הודאתו בכתב אישום מתוקן שבמסגרתו נכללה עבירה של החזקת נשק -עבירה לפי סעיף 144 (א) רישא לחוק העונשין, התשל""ז-1977 (להלן: ""חוק העונשין"").",True
OBTAIN_WAY,"מהעובדות המופיעות בכתב האישום המתוקן עולה, כי בתאריך 31/1/07, מצא הנאשם בשטח אדמה הסמוך לכפר מגוריו נשק מסוג עוזי ושתי מחסניות (להלן: ""הנשק"").",['מצא']
HELD_WAY,"הנאשם נשא את הנשק והובילו עד לביתו, שם החביאו מעל ארון בגדים בכוונה להמשיך להחזיק בו מבלי שהיה בידיו היתר להחזקתו עפ""י דין.","['בית', 'נשא']"
STATUS_WEP,"הנאשם נשא את הנשק והובילו עד לביתו, שם החביאו מעל ארון בגדים בכוונה להמשיך להחזיק בו מבלי שהיה בידיו היתר להחזקתו עפ""י דין.",[]
OBTAIN_WAY,"הנאשם נשא את הנשק והובילו עד לביתו, שם החביאו מעל ארון בגדים בכוונה להמשיך להחזיק בו מבלי שהיה בידיו היתר להחזקתו עפ""י דין.",['מצא']
STATUS_WEP,"ביום 4/2/07 נערך חיפוש בביתו של הנאשם, על פי צו בית משפט, וכך אותר הנשק ונתפס, כשעד לאותו מועד נמנע הנאשם מלהסגיר את הנשק לגורמי החוק, וזאת חרף ידיעתו כי אין לו היתר להחזיק בנשק או להובילו.",[]
OBTAIN_WAY,"ביום 4/2/07 נערך חיפוש בביתו של הנאשם, על פי צו בית משפט, וכך אותר הנשק ונתפס, כשעד לאותו מועד נמנע הנאשם מלהסגיר את הנשק לגורמי החוק, וזאת חרף ידיעתו כי אין לו היתר להחזיק בנשק או להובילו.",['מצא']
CONFESSION,"הנאשם, כאמור, הודה בעובדות כתב האישום המתוקן, הורשע בהתאם להודאתו, ובהתאם בהסדר אליו הגיעו הצדדים הוסכם כי הטיעון לעונש יהיה פתוח וכי יוזמן תסקיר מבחן בעניינו של הנאשם.",True
CONFESSION,"הנאשם, כאמור, הודה בעובדות כתב האישום המתוקן, הורשע בהתאם להודאתו, ובהתאם בהסדר אליו הגיעו הצדדים הוסכם כי הטיעון לעונש יהיה פתוח וכי יוזמן תסקיר מבחן בעניינו של הנאשם.",True
CONFESSION,"בהתייחס לעבירה בה הואשם והורשע, קיבל הנאשם אחריות למעשיו והביע צער וחרטה על כישלונו ההתנהגותי.",True
HELD_WAY,"ב""כ המאשימה מציינת, לחומרא, את העובדה שהנשק נתפס בידיו של הנאשם רק לאחר שבוצע בביתו חיפוש עפ""י צו בית משפט, וטוענת כי אדם סביר במקומו של הנאשם היה ממהר להסגיר את הנשק לידי השלטונות ומודיע על כך, ללא דיחוי, לגורמים האחראים על העניין.","['בית', 'נשא']"
OBTAIN_WAY,"ב""כ המאשימה מציינת, לחומרא, את העובדה שהנשק נתפס בידיו של הנאשם רק לאחר שבוצע בביתו חיפוש עפ""י צו בית משפט, וטוענת כי אדם סביר במקומו של הנאשם היה ממהר להסגיר את הנשק לידי השלטונות ומודיע על כך, ללא דיחוי, לגורמים האחראים על העניין.",['מצא']
CONFESSION,"מאידך, הסנגור טוען לזכותו של הנאשם כי מרשו הביע חרטה כנה ואמיתית על מעשיו, נתון המשתקף אף בתסקיר המבחן.",True
HELD_WAY,"ביחס לעובדות כתב האישום, טוען הסנגור, כי הנאשם מצא את הנשק נשוא כתב האישום במהלך עבודתו, עת עסק בניקוי בור ביוב, ברם מעולם לא פתח את הנשק ומעולם לא עשה בו כל שימוש.","['בית', 'נשא']"
USE,"ביחס לעובדות כתב האישום, טוען הסנגור, כי הנאשם מצא את הנשק נשוא כתב האישום במהלך עבודתו, עת עסק בניקוי בור ביוב, ברם מעולם לא פתח את הנשק ומעולם לא עשה בו כל שימוש.",False
OBTAIN_WAY,"ביחס לעובדות כתב האישום, טוען הסנגור, כי הנאשם מצא את הנשק נשוא כתב האישום במהלך עבודתו, עת עסק בניקוי בור ביוב, ברם מעולם לא פתח את הנשק ומעולם לא עשה בו כל שימוש.",['מצא']
OBTAIN_WAY,"כן טוען הסנגור, כי טעותו היחידה של הנאשם היתה בכך שלא דיווח מיידית למשטרה על מציאת הנשק, טעות אשר נבעה מפחדו של הנאשם מהסיטואציה שנוצרה ומחוסר יכולתו להתמודד עמה.",['מצא']
STATUS_WEP,"הסנגור ממשיך וטוען, כי עפ""י חוות דעת שהוגשה (נ/1) מדובר בכלי נשק שהיה מפורק, ללא קת, אשר מנגנון ההדק שלו לא פעל באופן תקין והוא לא היה בר שימוש, כאשר גם המחסניות שנמצאו היו ריקות, נסיבות שיש בהן כדי לאבחן את המקרה דנא ממקרים אחרים המאוזכרים בפסיקה.",['נשק מפורק']
CONFESSION,"הנאשם, בפנייתו לבית המשפט במסגרת הטיעונים לעונש, הביע צער וחרטה על מעשיו וביקש כי בית המשפט יתחשב בחרטתו הכנה ובנסיבות חייו האישיות.",True
CONFESSION,"בסיום דבריו, שב והכה הנאשם על חטא, ביקש את רחמיו של בית המשפט והתחייב שלא לחזור על המעשה שעשה.",True
HELD_WAY,"אם לא די בכך, הרי שהנשק אותר ונתפס רק בעת עריכת החיפוש בביתו של הנאשם, מכוח צו שיפוטי, כאשר הנאשם ניסה להסתיר את הנשק, כל אותה עת, מעל ארון הבגדים שבביתו, נתון העשוי ללמדנו כי אין מדובר בהחזקה תמימה של כלי נשק שמקורה פחד וחשש של הנאשם לדווח על המקרה לרשויות, כפי שטוען הסנגור.","['בית', 'נשא']"
HELD_WAY,"יש לקחת בחשבון, כי הנשק נמצא ע""י הנאשם באקראי, בשטח אדמה סמוך לכפר מגוריו, וכי המחסניות שנמצאו היו ריקות וכלי הנשק היה מפורק ולא פעל באופן תקין,  נתון אשר גם בו יש כדי להשפיע על מאזן השיקולים הכולל לכיוון של הקלה בעונש.","['בית', 'נשא']"
STATUS_WEP,"יש לקחת בחשבון, כי הנשק נמצא ע""י הנאשם באקראי, בשטח אדמה סמוך לכפר מגוריו, וכי המחסניות שנמצאו היו ריקות וכלי הנשק היה מפורק ולא פעל באופן תקין,  נתון אשר גם בו יש כדי להשפיע על מאזן השיקולים הכולל לכיוון של הקלה בעונש.",['נשק מפורק']
CONFESSION,"בנוסף, יש לקחת בחשבון במסגרת השיקולים לקולא את הודאתו המהירה של הנאשם, אשר חסכה זמן שיפוטי יקר, וכן את התרשמותי כי החרטה והבעת הצער והבושה מצדו של הנאשם הינם כנים ואמיתיים וכי מדובר במעידה חד פעמית שלא תישנה.",True
CONFESSION,"בנוסף, יש לקחת בחשבון במסגרת השיקולים לקולא את הודאתו המהירה של הנאשם, אשר חסכה זמן שיפוטי יקר, וכן את התרשמותי כי החרטה והבעת הצער והבושה מצדו של הנאשם הינם כנים ואמיתיים וכי מדובר במעידה חד פעמית שלא תישנה.",True
OFFENCE_NUMBER,"חוק העונשין, תשל""ז-1977: סע'  144, 144 (א)",['144 א']
OFFENCE_NUMBER,"הנאשם הורשע על פי הודאתו בכתב אישום מתוקן שבמסגרתו נכללה עבירה של החזקת נשק -עבירה לפי סעיף 144 (א) רישא לחוק העונשין, התשל""ז-1977 (להלן: ""חוק העונשין"").",['144 א']
OFFENCE_TYPE,"הנאשם הורשע על פי הודאתו בכתב אישום מתוקן שבמסגרתו נכללה עבירה של החזקת נשק -עבירה לפי סעיף 144 (א) רישא לחוק העונשין, התשל""ז-1977 (להלן: ""חוק העונשין"").",['החזקה נשק']
OFFENCE_NUMBER,"אין חולק, כי עבירת החזקת הנשק המצוינת בסעיף 144(א) רישא לחוק העונשין, יש בה משום סיכון שלום הציבור וביטחונו, סיכון הגלום בכך שכלי בעל פוטנציאל קטלני שביכולתו לזרוע הרס ולגרום לפגיעה בחפים מפשע, מוחזק שלא כדין בידי אדם לא מיומן, ללא פיקוח של רשויות המדינה, וזאת גם במידה ואין בכוונת המחזיק לעשות שימוש בנשק לצורך ביצוע עבירה אחרת.",['144 א']
OFFENCE_TYPE,"אין חולק, כי עבירת החזקת הנשק המצוינת בסעיף 144(א) רישא לחוק העונשין, יש בה משום סיכון שלום הציבור וביטחונו, סיכון הגלום בכך שכלי בעל פוטנציאל קטלני שביכולתו לזרוע הרס ולגרום לפגיעה בחפים מפשע, מוחזק שלא כדין בידי אדם לא מיומן, ללא פיקוח של רשויות המדינה, וזאת גם במידה ואין בכוונת המחזיק לעשות שימוש בנשק לצורך ביצוע עבירה אחרת.",['החזקה נשק']
OFFENCE_NUMBER,"העבירה בה הורשע הנאשם במקרה שלפני הינה עבירה חמורה של החזקת נשק לפי הוראות סעיף 144(א) רישא לחוק העונשין, עבירה שבצידה עונש מירבי של 7 שנות מאסר.",['144 א']
OFFENCE_TYPE,"העבירה בה הורשע הנאשם במקרה שלפני הינה עבירה חמורה של החזקת נשק לפי הוראות סעיף 144(א) רישא לחוק העונשין, עבירה שבצידה עונש מירבי של 7 שנות מאסר.",['החזקה נשק']
