feature_key,text,extraction
GENERAL_CIRCUM,"בהתחשב בנסיבות ביצוע העבירה (הסלקת תת מקלע מאולתר עם מחסנית תואמת וכדור, בשטח פתוח), בעקרון המנחה שלפיו על העונש להתאים למעשה, בענישה הנוהגת בתחום ובגילו הצעיר של הנאשם, יש לקבל את עתירת המאשימה למתחם עונש הולם שנע בין 7 ל-14 חודשי מאסר בפועל, כעונש עיקרי.","['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"הנאשם הוא אדם צעיר, נטול הרשעות קודמות, העובד לפרנסתו ומכלכל את בני משפחתו.","['1 : כן', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,הנאשם נרתם לטיפול ונתרם ממנו.,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"כעולה מהתסקיר הנאשם הוא בר שיקום, וברור כי כליאתו מאחורי סורג ובריח תגרום לו ולחברה נזק בל ישוער ותקטע כמובן את מסלול שיקומו.","['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,אין לחובתו של הנאשם הרשעות קודמות.,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']"
GENERAL_CIRCUM,מהתסקיר עולה כי הנאשם עובד מזה ארבע שנים כנהג בחברת הסעות אותה מנהל אביו.,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,מעורבות הנאשם בעבירה מוסברת על רקע התחברותו לגורמים שליליים.,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,במסגרת פיקוח מעצרים שולב הנאשם בטיפול קבוצתי.,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,הנאשם מגיע לטיפול כנדרש ומשתף בתכנים.,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,שירות המבחן סבור כי אין לנאשם דפוסים אלימים והסיכון להישנות התנהגות עבריינית פחת.,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : כן', '11 : לא']"
