text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"ע""י שלוחת תביעות גליל צפון",,,,,,,,,,,,,,,,,
"ע""י עו""ד באסל פלאח",,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  144(א), ו'  א'1",,,,,,,,,,,,,,,,,
"חוק התכנון והבניה, תשכ""ה-1965",,,,,,,,,,,,,,,,,
"פקודת בתי הסוהר [נוסח חדש], תשל""ב-1971",,,,,,,,,,,,,,,,,
"הנאשם הורשע על פי הודאתו ברכישת/החזקת נשק שלא כדין, עבירה לפי סעיף 144(א) לחוק העונשין, תשל""ז-1977 (להלן: ""חוק העונשין""), וברכישת/החזקת חלק של נשק או תחמושת, עבירה לפי סעיף 144(א) סיפא לחוק העונשין.",,,,,,,,,,,,,,['כן'],,,
"בהתאם לעובדות כתב האישום, ביום 30.7.2019 הגיעו שוטרים לבצע חיפוש בביתו ובחצריו של בנו של הנאשם באמצעות צו חיפוש.",,,,,,,,,,,,,,,,,
"השוטרים התפצלו כך שחלקם עלה לבית בקומה השלישית הנמצא בבניין בן ארבע קומות בכפר נחף, וחלקם התמקם בקומת הקרקע תוך שתצפתו לעבר הבניין.",,,,,,,,,,,,,,,,,
"בהמשך, הבחינו השוטרים בנאשם שיצא ממרפסת הבית בקומה השלישית, הסתכל למטה, ימינה ושמאלה, וזרק לקרקע קופסה ובתוכה 44 כדורי תחמושת מסוג 9 מ""מ וכן נשק מסוג ברטה ובתוכו מחסנית ריקה שבכוחם להמית אדם או להזיק לו.",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']","['בבית', 'סמוך לבית']",,,['מאחר'],['אקדח'],,,,,,,,
בעניינו של הנאשם הוגש תסקיר מטעם שירות המבחן.,,,,,,,,,,,,,,,,,
"התסקיר התייחס לנסיבותיו האישיות והמשפחתיות של הנאשם וממנו עולה כי הנאשם בן 52 שנים, נשוי ואב לחמישה ילדים, שעצור (וכיום מרצה עונש מאסר – הערה שלי ג'.ט.) בתיק אחר על עבירות של ניסיון לסחר בנשק, קשירת קשר לביצוע פשע והחזקת נשק שלא כדין.",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"בנוסף, לנאשם שלוש הרשעות קודמות בגין עבירות שעניינן ביצוע עבודות בניה ללא היתר ובגין עבירה של השתתפות בתגרה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"בהתייחס לעבירות נשוא כתב האישום, הנאשם מסר כי בעקבות סכסוך חמולות בכפר הוחזקו בביתו אקדחי דמה, אולם האקדח שזרק לא שייך לו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,[],[],,,[],['אקדח'],[],,,,,,,
