text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
מוחמד טבאש (עצור/אסיר בפיקוח),,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  144(א)",,,,,,,,,,,,,,,,,
"הנאשם הורשע, על-פי הודאתו מיום 2.11.20 בכתב אישום מתוקן, בגין עבירות של החזקת נשק שלא כדין, לפי סעיף 144(א) רישא וסיפא, לחוק העונשין, התשל""ז-1977, והחזקת תחמושת שלא כדין, לפי סעיף 144(א) רישא וסיפא לחוק.",,,,,,,,,,,,,,['כן'],,,
"בהתאם לכתב האישום, במועד הרלוונטי התגורר הנאשם בבית סבו, קאסם טבאש, וסבתו, מרים טבאש, המצוי בכפר טבאש.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"בתאריך 5.4.20, בשעה 6:30, במסגרת חיפוש שנערך לפי צו חיפוש כדין, נמצא הנאשם מחזיק מתחת למזרון מיטתו, בחדר השינה שבבית, באקדח מסוג FN טעון במחסנית תואמת, ובה 13 כדורים מסוג 9 מ""מ.",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']","['בבית', 'מוסלק - מוסתר', 'סמוך לבית']",,,['מאחר'],['אקדח'],,,,,,,,
"כן נמצא הנאשם מחזיק מתחת לכרית מיטתו במחסנית נוספת התואמת לאקדח ובמספר כדורים מסוג 9 מ""מ הנתונים בשקית.",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",[],,,[],['אקדח'],,,,,,,,
"ביום 2.11.20 הודיעו הצדדים כי הגיעו להסדר טיעון, לפיו הנאשם הודה בעובדות כתב האישום המתוקן, הורשע בעבירות המיוחסות לו, והופנה לקבלת תסקיר שירות המבחן בעניינו.",,,,,,,,,,,,,,['כן'],,,
"לאחר מכן, הוסכם, יטענו הצדדים באופן פתוח, כשעמדת המאשימה הנה למאסר בפועל והסנגור יטען לעונש ראוי של עבודות שירות.",,,,,,,,,,,,,,,,,
שירות המבחן נמנע ממתן המלצה טיפולית בעניינו של הנאשם.,,,,,,,,,,,,,,,,,
"בתסקיר מיום 9.4.21 נמסר כי הנאשם, בן 24, תושב טבאש-חג'אג'רה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"טרם מעצרו עבד הנאשם כשכיר בתחום עבודות העפר, במשך כשנתיים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,,,,
"כיום שוהה במעצר באיזוק אלקטרוני בבית אחותו בכפר חילף, ובפיקוחה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"הנאשם מסר לשירות המבחן כי ביום 6.12.20 עבר אירוע ירי, בעת ששהה יחד עם מפקחו מחוץ למקום המעצר, במסגרת חלון התאווררות.",,,,,,,,,,['ירי'],,,,,,,
"כתוצאה מהירי, נפגע הנאשם בחלקי גופו השונים, סבל משברים ומפצעי ירי, אושפז בבית החולים רמב""ם למשך מספר ימים, ועבר שני ניתוחים.",,,,,,,,,,['ירי'],,,,,,,
"מאז האירוע מתהלך הנאשם עם קביים, וסובל כאבים חזקים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
הנאשם הנו  השלישי מבין חמישה ילדים.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
