Unnamed: 0,verdict,text,part
0,SH-19-11-18218-11,"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  7(א), (ג), 13א, 19, 36א.א., 36א.ב","בשם הנאשם: עו""ד רותם סרי"
3,SH-19-11-18218-11,"* המלצת שירות המבחן להימנע מלהטיל על הנאשם עונש של מאסר בפועל אינה עולה בקנה אחד עם מדיניות הענישה הנוהגת, עם עקרון ההלימה ועם שיקול ההרתעה, לרבות הרתעת בני גילו של הנאשם המנסים ""להתפרנס"" בדרך קלה ומהירה הפוגעת באחרים, ויש בה כדי להסיג לחלוטין את יתר שיקולי הענישה.","בשם הנאשם: עו""ד רותם סרי"
6,SH-19-11-18218-11,"הנאשם הורשע על יסוד הודאתו, במסגרת הסדר דיוני שכלל את תיקון כתב האישום, בעבירות של סחר בסם מסוכן, לפי סעיפים 19 ו-13א לפקודת הסמים המסוכנים (50 עבירות); והחזקת סם מסוכן שלא לצריכה עצמית לפי סעיף 7(א) ו-(ג) רישא לפקודה.","בשם הנאשם: עו""ד רותם סרי"
7,SH-19-11-18218-11,"בית המשפט גזר את דינו של הנאשם, ופסק כלהלן:","בשם הנאשם: עו""ד רותם סרי"
8,SH-19-11-18218-11,"בהתחשב בנסיבות ביצוע עבירות הסחר והחזקת הסמים, לרבות מספרן הרב של עסקאות הסמים, מספר הקונים, מגוון הסמים שנמכרו, תדירות המכירות היומית והשבועית, ובשים לב למדיניות הענישה, יש לקבוע כי מתחם העונש ההולם לעבירות כולן, נע בין 48 ל–72 חודשי מאסר.","בשם הנאשם: עו""ד רותם סרי"
9,SH-19-11-18218-11,"שאלה מרכזית הטעונה הכרעה היא, האם בנסיבות המקרה יש מקום לחרוג ממתחם הענישה שנקבע מטעמי שיקום.","בשם הנאשם: עו""ד רותם סרי"
10,SH-19-11-18218-11,"בעניינו של הנאשם מתקיימים חלק מהפרמטרים שהותוו בפסיקה המבססים את המסקנה כי קיים ""סיכוי של ממש שישתקם"" – הנאשם נעדר עבר פלילי, שיתף פעולה באופן מלא עם רשויות החקירה, הביע מוטיבציה לשיקום והתגייס להליך הטיפולי שהוצע לו על ידי שירות המבחן.","בשם הנאשם: עו""ד רותם סרי"
11,SH-19-11-18218-11,הנאשם שיקם את יחסיו עם בני משפחתו וכיום הם מהווים עבורו מקור תמיכה משמעותי.,"בשם הנאשם: עו""ד רותם סרי"
12,SH-19-11-18218-11,"שיקולי השיקום מקבלים משנה תוקף כאשר מדובר בנאשם צעיר, שבגר מספר חודשים לפני מועד ביצוע העבירות.","בשם הנאשם: עו""ד רותם סרי"
13,SH-19-11-18218-11,"ואולם, מנגד, לא ניתן להתעלם מהיקף העבירות ומחומרת מעשיו של הנאשם.","בשם הנאשם: עו""ד רותם סרי"
