,verdict,text,part
0,ME-20-05-54083-37,"חוק העונשין, תשל""ז-1977: סע'  144, 144 (ב)",הנאשם
1,ME-20-05-54083-37,"הנאשם הורשע, במסגרת של הסדר טיעון, על יסוד הודאתו בעובדות כתב אישום מתוקן, בביצוע עבירה בנשק (נשיאה), עבירה לפי סעיף 144 (ב) רישא וסיפא לחוק העונשין, התשל""ז – 1977.",גזר דין
2,ME-20-05-54083-37,כמו כן סוכם בין הצדדים כי ההגנה תטען שנשיאת הנשק הייתה נקודתית והמאשימה תאשר כי כתב האישום אינו סותר טענה זו.,גזר דין
3,ME-20-05-54083-37,"מעובדות כתב האישום המתוקן עולה, כי ביום 13/5/20 סמוך לשעה 19:40, בזמן שהיה הנאשם בסמטה הסמוכה למספרת ""ניני"" בבנימינה, כשכפפות על ידיו, הוא נשא על גופו, בלא רשות על פי דין, אקדח הזנקה stalker מודל4818-uk , שבוצע בו שינוי מייעודו המקורי, כך שחסימת הקנה הוסרה והוא סוגל לירות תחמושת קליעית בקליבר 9 מ""מ קצר (להלן: האקדח).",גזר דין
4,ME-20-05-54083-37,"בתוך האקדח הייתה מחסנית התואמת לאקדח הטעונה ב- 3 כדורים בקליבר 9 מ""מ התואמים למחסנית ולאקדח.",גזר דין
5,ME-20-05-54083-37,"האקדח הוא כלי נשק שסוגל לירות כדור שבכוחו להמית אדם, הכדורים הם תחמושת לכלי נשק והמחסנית היא אביזר לכלי נשק.",גזר דין
6,ME-20-05-54083-37,"בהמשך למתואר לעיל, סמוך לשעה 19:40 פשטו כוחות משטרה על הסמטה, אז השליך ארצה הנאשם את האקדח, המחסנית והכדורים  וניסה להימלט אך נעצר על ידי השוטרים כעבור מטרים ספורים.",גזר דין
7,ME-20-05-54083-37,"האקדח, המחסנית והכדורים נתפסו ע""י השוטרים.",גזר דין
8,ME-20-05-54083-37,"מתסקירו הראשון של  שירות המבחן שנערך ביום 23/5/21 על אודות הנאשם עולה, כי הלה בן 24, נשוי ללא ילדים, בוגר 11 שנות לימוד.",גזר דין
9,ME-20-05-54083-37,הנאשם לא שירת שירות צבאי על רקע מעורבותו בפלילים.,גזר דין
10,ME-20-05-54083-37,כיום הנאשם מגלה יכולת לשמור על רציפות תעסוקתית אחראית.,גזר דין
11,ME-20-05-54083-37,"הנאשם אף שהורשע בעבר פעמיים (בעבירת סמים ובעבירה של נהיגה ללא רישיון נהיגה), מעולם לא ריצה עונש של מאסר בפועל.",גזר דין
12,ME-20-05-54083-37,"בהתייחס לביצוע העבירה שבפנינו, הנאשם הודה בביצועה אך הפחית ממעורבותו.",גזר דין
13,ME-20-05-54083-37,"שירות המבחן ציין כי הרקע לביצוע העבירות נעוץ, ככל הנראה, בדפוסי חשיבה בעייתיים שהשתמרו אצל הנאשם.",גזר דין
14,ME-20-05-54083-37,הנאשם ביטא  רצון לבחון את הרקע למעורבותו הנוכחית בביצוע העבירה והביע הבנה לעניין הפסול בהתנהגותו והשלכותיה.,גזר דין
15,ME-20-05-54083-37,"כמו כן, בשל רקע של שימוש בסמים, הופנה הנאשם לשתי בדיקות לאיתור סמים.",גזר דין
16,ME-20-05-54083-37,הנאשם התייצב לבדיקה השנייה שנמצאה נקייה משרידי סם.,גזר דין
17,ME-20-05-54083-37,"שירות המבחן ציין כי מאז הרשעתו האחרונה בשנת 2016 ועד למעורבותו הנוכחית, שמר הנאשם על אורח חיים אחראי ויציב, דבר המלמד, להערכת שירות המבחן, על סיכויי שיקום בעניינו וכן על הכרתו בבעייתיות בהתנהלותו ועל רצון לבחון את מעשיו ודפוסי חשיבתו העשויים להפחית סיכון לביצוע עבירות דומות.",גזר דין
18,ME-20-05-54083-37,"בבואו לגבש את המלצתו בעניין הנאשם העריך שירות המבחן, כי הנאשם בעל יכולת להפיק תועלת מההליך הטיפולי, ולפיכך המליץ בתסקיר הנ""ל להעמידו תחת צו מבחן למשך שנה וחצי תוך שבד בבד המליץ להסתפק בעונש של מאסר בפועל שניתן לרצותו בעבודות שירות.",גזר דין
19,ME-20-05-54083-37,"לצורך בחינת השתלבותו של הנאשם באפיק הטיפולי הוריתי, לבקשת ההגנה, על עריכת תסקיר משלים.",גזר דין
20,ME-20-05-54083-37,מהתסקיר המשלים שהוגש ביום 30/8/21 עולה כי בתקופת הדחייה נמצא הנאשם מתאים למסגרת טיפולית.,גזר דין
21,ME-20-05-54083-37,"לפיכך, נדחה שוב הדיון לצורך הגשת תסקיר עדכני וסופי בעניינו של הנאשם.",גזר דין
22,ME-20-05-54083-37,"מהתסקיר שהוגש ביום 29/12/21 עולה, כי במהלך תקופת הדחייה לא נפתחו נגד הנאשם תיקים חדשים, וכי הוא הופנה במסגרת שרות המבחן לקבוצה טיפולית בת 4 מפגשים.",גזר דין
23,ME-20-05-54083-37,לשני המפגשים הראשונים הנאשם לא הגיע.,גזר דין
24,ME-20-05-54083-37,"לדבריו, על רקע אי הבנה מצדו לעניין המועד בו מתקיימת הקבוצה.",גזר דין
25,ME-20-05-54083-37,"למפגש השלישי התייצב הנאשם ולהתרשמות שירות המבחן השתתפותו במפגש הנ""ל התאפיינה בהשתתפות פעילה וחריגה שאינה מותאמת לשלב כה ראשוני של ההליך הטיפולי.",גזר דין
26,ME-20-05-54083-37,"למפגש הרביעי, לא הגיע הנאשם בטענה כי אינו חש בטוב.",גזר דין
27,ME-20-05-54083-37,"הנאשם זומן למפגש נוסף במסגרת שירות המבחן, אך ביום המפגש התקשר והודיע כי נבצר ממנו להגיע מטעמים רפואיים, מבלי שהמציא אישור לכך.",גזר דין
28,ME-20-05-54083-37,"נוכח האמור לעיל, התרשם שירות המבחן כי  הנאשם מתקשה לעמוד בדרישות ההליך הטיפולי, והעריך כי הוא אינו פנוי ובשל להליך זה  שנועד להפחית את הסיכון מצדו של הנאשם.",גזר דין
29,ME-20-05-54083-37,"לפיכך, על אף הערכתו הקודמת, ובהיעדר אפיק שיקומי בעת הזו, חזר בו שירות המבחן מהמלצתו לצו מבחן, ותוך כך הבהיר כי הוא סבור שיש מקום לענישה ללא מעורבות טיפולית מצדו.",גזר דין
30,ME-20-05-54083-37,ביום 3/2/22 הוגש תסקיר נוסף בעניינו של הנאשם.,גזר דין
