text,reject,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CONFESSION,CIR_TYPE_WEP,CIR_PURPOSE,CIR_PLANNING,CIR_MONEY_PAID_WEP,CIR_HELD_WAY_WEP,REGRET,RESPO,CIR_USE,CIR_STATUS_WEP,CIR_OBTAIN_WAY_WEP,CIR_BUYER_ID_WEP,CIR_AMMU_AMOUNT_WEP,CONFESSION_LVL2,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"הנאשם הורשע, על פי הודאתו במסגרת הסדר טיעון, בעבירות של ניסיון לסחר בנשק, לפי סעיף 144(ב2) בצירוף סעיף 25 לחוק העונשין תשל""ז-1977 (להלן: ""החוק""); ובעבירה של סחר בנשק, לפי סעיף 144(ב2) לחוק.",,,,,['כן'],,,,,,,,,,,,,,,,
"על פי עובדות כתב האישום המתוקן בהסדר, ביצע הנאשם עסקה בה מכר נשק, ועסקה של ניסיון למכירת נשק, מול לוחם מספר 188 המכונה ""עלי"", שהנו שוטר אשר במועדים הרלוונטיים לכתב האישום שימש כ""סוכן"" מטעם משטרת ישראל.",,,,,,,,,,,,,,,[],,,,,,
"הסוכן אמר לנאשם כי הוא מעוניין באקדח, אך בשיחה נוספת באותו יום, נעתר הסוכן להצעת הנאשם, והשניים סיכמו להיפגש בשבוע הבא לצורך רכישת הקרלו.",,,,,,['תת מקלע מאולתר (קרלו)'],,,,,,,,,,,,,,,
"הסוכן ביקש מהנאשם ""לדאוג לו"" למחיר עבור הקרלו, וכן הזכיר לנאשם בנוגע לרכישת אקדח.",,,,,,['תת מקלע מאולתר (קרלו)'],,,,,,,,,,,,,,,
"במהלך השיחה שאל הנאשם את הסוכן מתי יגיע אליו לשם רכישת הקרלו, והסוכן השיב לו כי יגיע אליו למחרת בערב.",,,,,,['תת מקלע מאולתר (קרלו)'],,,,,,,,,,,,,,,
"במהלך שיחות נוספות באותו יום, הודיע הנאשם לסוכן כי עלות הקרלו, בתוספת 1,100 כדורים מסוג M16, הינה 17,000 ₪ (להלן: ""העסקה"").",,,,,,['תת מקלע מאולתר (קרלו)'],,,,,,,,,,,,,,,
"ביום 18.2.2019, בהמשך לשיחות התיאום, נסע הסוכן למקום אליו כיוון אותו הנאשם בא-ראם.",,,,,,,,,,,,,,,,,,,,,
"כאשר הגיעו למקום, התקרב הנאשם לרכב בו נסע הסוכן, כשבאמתחתו ארגז מלא בתחמושת מסוג M16 (להלן: ""הארגז"").",,,,,,,,,,[],,,,,,,,,,,
"בשלב זה הודיע הנאשם לסוכן כי ישנו עיכוב בהבאת הקרלו, והנשק יובא בתוך מספר דקות.",,,,,,['תת מקלע (קרלו)'],,,,,,,,,,,,,,,
"בתגובה החזיר הסוכן לנאשם את הארגז, ואמר לו כי כשיגיע הקרלו, יחזור לקחת אותו יחד עם הארגז.",,,,,,['תת מקלע (תת מקלע)'],,,,,,,,,,,,,,,
"בהמשך למתואר, שוחח הנאשם עם אחר, שזהותו אינה ידועה למאשימה (להלן: ""האחר""), במטרה לברר היכן הנשק שבכוונתו למכור לסוכן ובניסיון לזרז את הגעתו למקום.",,,,,,,['בצע כסף'],,,,,,,,,,,,,,
"הנאשם ביקש מהאחר להביא לו את הנשק ""המקולקל"" בכל זאת.",,,,,,,,,,,,,,,[],,,,,,
"הנאשם אמר לסוכן כי הקרלו שהתכוון למכור לו ""מקולקל"" וביקש ממנו לחזור להשלים את רכישת ארגז התחמושת, אך הסוכן סירב לרכוש את הארגז ללא הקרלו.",,,,,,"['תת-מקלע (תמ""ק), או סאב-מקלע (סמ""ק)']",,,,,,,,,[],,,,,,
"במהלך הימים 26.2.2019 עד 3.3.2019 ובסמוך לכך, שוחחו הנאשם והסוכן במספר הזדמנויות במטרה לקדם עסקה בנשק.",,,,,,,,,,,,,,,,,,,,,
