text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
נגד,,,,,,,,,['נגד הנשק הוא רובה סער (Assault Rifle)'],,,,,,,,
עידן קריף (עציר),,,,,,,,,,,,,,,,,
אמיר שוואהנה (עציר),,,,,,,,,,,,,,,,,
ויסאם שוואהנה (עציר),,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  31, 144 (ב), 144 (ב2)",,,,,,,,,,,,,,,,,
פקודת התעבורה [נוסח חדש]: סע'  62(2),,,,,,,,,,,,,,,,,
"הנאשמים 1 ו- 2 הורשעו על פי הודאתם בכתב אישום מתוקן, בעבירות נשק (הובלה ונשיאת נשק), לפי סעיף 144 (ב) רישא לחוק העונשין.",,,,,,,,,,,,,,['כן'],,,
"הנאשם 3 הורשע על פי הודאתו בכתב אישום מתוקן, בעבירות נשק (עסקה אחרת בנשק), לפי סעיף 144 (ב2) לחוק העונשין.",,,,,,,,,,,,,,['כן'],,,
"הנאשם 4 הורשע על פי הודאתו בכתב אישום מתוקן, בסיוע לעבירות נשק (עסקה אחרת בנשק), לפי סעיף 144 (ב2) לחוק העונשין, בצירוף סעיף 31 לחוק העונשין.",,,,,,,,,,,,,,['כן'],,,
על פי עובדות כתב האישום המתוקן:,,,,,,,,,,,,,,,,,
הנאשם 1 והנאשם 2 הינם אחים.,,,,,,,,,,,,,,,,,
"בין הנאשם 2 ובין הנאשם 4 יש היכרות מוקדמת, ובמועד הרלוונטי לכתב האישום, היה הנאשם 4 אסיר.",,,,,,,,,,,,,,,,,
בין הנאשם 3 לבין הנאשם 4 יש היכרות מוקדמת וקרבה משפחתית.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"במועד כלשהו, יצר הנאשם 2 קשר עם הנאשם 4 וביקש כי זה יסייע לו לקבל לידיו נשק.",,,,,,,,[],,,,,,,,,
"עובר ליום 15.10.20 קישר הנאשם 4 בין הנאשמים 1 ו- 2 לנאשם 3, כדי שזה ימסור להם נשק.",,,,,,,,,,,,,,,,,
"עובר ליום 22.10.20 קבעו הנאשמים 1 ו-2 להיפגש עם הנאשם 3, לשם ביצוע עסקת הנשק.",,,,,,,,,,,,,,,,,
"הנאשמים 1 ו-2 נפגשו עם הנאשם 3 במקום המפגש שנקבע, הנאשם 3 מסר לנאשמים 1 ו-2 נשק מסוג אקדח הזנקה RETAY מספר J1508655 מוסב, היורה ומסוגל להמית אדם.",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",[],,,,['אקדח'],"['ירי', 'ניסיון לירי']",,,,,,,
"(להלן: ""האקדח"", ו""העסקה"" בהתאמה).",,,,,,,,,"['אקדח האקדח הוא סוג הנשק המוזכר בהקשר של ""האקדח"" ו""העסקה"" בטקסט']",,,,,,,,
"הנאשם 1 לקח את האקדח ושם אותו באזור חלציו, והנאשמים 1 ו- 2 החלו בנסיעה דרומה.",,,,,['על גופו'],,,,['אקדח'],,,,,,,,
"בהמשך, שלח הנאשם 4 את פרטי ""הקנטינה"" שלו אל נאשם 2, באמצעות אישה אחרת, שאינה ידועה למאשימה.",,,,,,,,,,,,,,,,,
"בהמשך הדרך דרומה, נעצרו הנאשמים 1- 2 על ידי כוחות משטרה.",,,,,,,,,,,,,,,,,
בחיפוש על גופו של נאשם 1 נמצא האקדח.,,,,,,,,,['אקדח'],,,,,,,,
"במעשים לעיל, הנאשם 3 ביצע עסקה אחרת בנשק שיש בה מסירת החזקה באקדח לידי הנאשמים 1 ו- 2.",,,,,,,,,['אקדח'],,,,,,,,
"הנאשמים 1 ו-2 נשאו והובילו עימם את הנשק של כדין, והנאשם 4 סייע בביצוע העסקה בנשק.",,,,,,,,,,,,,,,,,
"הצדדים הגיעו להסדר טיעון במסגרתו הודו הנאשמים בכתב האישום המתוקן והורשעו, ואין הסדר לעניין העונש.",,,,,,,,,,,,,,['כן'],,,
"במסגרת הראיות לעונש הוגשו מטעם המאשימה גיליונות רישום פלילי של ארבעת הנאשמים (סומנו ת/1, ת/2, ת/3 ת/4), גזר דין ביחס לנאשם 1 (ת/5), כתב אישום, הכרעת דין וגזר דין ביחס לנאשם 2 (סומן ת/6), וכן גזר דין בתיק הקודם של נאשם 4 (ת/7).",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
מטעם הנאשמים לא הוגשו ראיות לעונש.,,,,,,,,,,,,,,,,,
"לאחר שנשמעו הטיעונים לעונש, הגישה המאשימה הודעה לפיה לאחר שקילת העניין מחדש, המאשימה לא תבקש הפעלת תנאי בעניינם של הנאשמים 1 ו- 2.",,,,,,,,,,,,,,,,,
לפיכך לא תהיה התייחסות לטיעונים הנרחבים שנטענו בשאלה זו.,,,,,,,,,,,,,,,,,
"ב""כ המאשימה טען כי מדובר בנאשמים שהעולם העברייני אינו זר להם וכי המתואר בכתב האישום המתוקן מוכיח זאת.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"נטען כי מדובר בנשק שלא למטרות כשרות וקיים פוטנציאל מסוכנות, ומעובדות כתב האישום המתוקן עולה כי הנאשמים ביצעו עסקה במסגרתה קיבלו הנאשמים 1 ו- 2 מנאשם 3 בתיווך של הנאשם 4, אקדח שמסוגל לגרום למוות.",,,,,,,,['מאחר'],['אקדח'],[],,,,,,,
"נטען כי הנאשמים הודו והורשעו כל אחד על פי חלקו ובהודאתם אומנם חסכו זמן שיפוטי, אך לאור עברם הפלילי אין לתת לכך משקל רב, יש להקל עימם, אך לא במידה רבה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,['לא'],,,
"נטען כי רבות נאמר על הסכנה הגלומה בעבירות נשק ועל הצורך בהחמרה ""ודי לשמוע חדשות לבקרים כיצד מתבצעים מקרי ירי ופגיעה בחיי אדם באמצעות כלי נשק לא חוקיים.",,,,,,,,,,,,,,,,,
נטען כי המשטרה הצליחה לסכל את המשך העבירות הפליליות אך מסוכנות משמעה גם פוטנציאל מסוכנות.,,,,,,,,,,,,,,,,,
"ב""כ המאשימה טען כי במעשיהם פגעו הנאשמים בערכים המוגנים של שמירה על חיי אדם ושלום הציבור.",,,,,,,,,,,,,,,,,
"נטען כי בעבירות נשק קיים מדרג, החל מהחזקה ועד לסחר בנשק, את הבדלי החומרה ניתן לראות בענישה, והמחוקק קבע שקיימת חומרה של נשיאה והובלה של נשק מעבר לעבירת ההחזקה, זאת עקב רמת הזמינות של השימוש בנשק.",,,,,,,,,,,,,,,,,
"נטען כי הנאשמים 1 ו-2 נתפסו כשברשותם נשק, לא נתפסה תחמושת לצד הנשק דבר הפועל לזכותם,  אך הקלות בהשגת תחמושת רבה יותר מאשר השגת הנשק עצמו.",,,,,,,,,,,,,,,,,
"נטען כי לנאשם 1 עבר פלילי עשיר בעבירות אלימות, לנאשם 2 עבר פלילי עשיר בעבירות של אלימות וסמים, לנאשם 3 עבר פלילי מינורי יותר וקיימת לו הרשעה קודמת בעבירת תגרה והחזקת סכין, ולנאשם 4 עבר פלילי בעבירה של חבלה חמורה ונשיאת נשק, וניתן להבין מעובדות גזר הדין בעניינו את גודל המסוכנות הנשקפת ממנו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,"['הנשק המוזכר בגזר הדין הוא אקדח הוא מוזכר כ""נשיאת נשק"" ו""נשק"" בהקשר של עברו הפלילי של נא']",,,,,,,,
