text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"ב""כ המאשימה עו""ד יעל זליג 
ב""כ הנאשם עו""ד ורד שלו",,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  31, 144(ב), 275",,,,,,,,,,,,,,,,,
"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  7.א., 7.ג",,,,,,,,,,,,,,,,,
"חוק סדר הדין הפלילי [נוסח משולב], תשמ""ב-1982: סע'  47(א)",,,,,,,,,,,,,,,,,
"הנאשם הורשע על פי הודאתו בעובדות כתב אישום המתוקן בשנית, בעבירה של סיוע לנשיאת נשק על פי סעיף 144(ב) רישא לסיפא+31 לחוק העונשין.",,,,,,,,,,,,,,['כן'],,,
"הנאשם צירף והודה בעבירות נושא תיק שהוגש לבית המשפט השלום בקריית גת, עבירות של הכשלת שוטר לפי סעיף 275 לחוק ושימוש בסם לצריכה עצמית לפי סעיף 7(א)+7(ג) סיפא לפקודת הסמים ושימוש בכוח למנוע מעצר לפי סעיף 47(א) לחסד""פ.",,,,,,,,,,,,,,['כן'],,,
"הודאת הנאשם נעשתה במסגרת הסדר טיעון לפיו תוקן כתב האישום המקורי באופן משמעותי לקולא ולפיו עותרים הצדדים לגזור על הנאשם 6 חודשים מ אסר בפועל שירצה בעבודות שירות, מאסר על תנאי, פסילה למשך 3 חודשים ופסילה על תנאי.",,,,,,,,,,,,,,['כן'],,,
הצדדים פירטו את השיקולים שהביאו אותם להסדר הטיעון ואומר כי אלמלא שיקולים אלה מדובר היה בעונש מקל מאוד.,,,,,,,,,,,,,,,,,
"עם זאת, בהתחשב בשיקולים העונש ראוי ומאזן נכונה בין האינטרסים השונים.",,,,,,,,,,,,,,,,,
לחומרא יש לזקוף את העבירות עצמן הכוללות סיוע לנשיאת נשק וכן שימוש בסם והתנהגות הנלווית כאשר שוטר ביקש לעצור את הנאשם בגין החשד להחזקת הסם.,,,,,,,,,,,,,,,,,
"לקולא יש לשקול את תיקון כתב האישום המקורי באופן משמעותי לקולא, את העובדה שחלקו של הנאשם שולי לעומת חלקו של האחר, הוא נוצל והושפע על ידי האחר.",,,,,,,,,,,,,,,,,
"בנוסף, מדובר בנאשם צעיר, יליד 1995, נעדר עבר פלילי אשר שיתף פעולה  באופן מלא עם רשויות החקירה והביע חרטה בגין המעשים.",,"['1 : כן', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : כן', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
לאור המפורט לעיל אני מאמצת את הסדר הטיעון וגוזרת על הנאשם לאורו את העונשים הבאים:,,,,,,,,,,,,,,,,,
"שישה חודשים מאסר בפועל שירוצו בעבודת שירות במתנ""ס יום א' ברחוב הרי גולן 6 אשדוד.",,,,,,,,,,,,,,,"['הנאשם קיבל 6 חודשי מאסר בפועל, שירוצו בעבודת שירות במתנ""ס יום א\' ברחוב הרי גולן 6 אשדוד']",[],[]
הנאשם יתייצב ביום 14/02/16 בשעה 08:00 ביחידת עבודות השירות בבאר שבע לצורך תחילת העבודה.,,,,,,,,,,,,,,,,,
שישה חודשים מאסר על תנאי שלא יעבור תוך שלוש שנים עבירת נשק או עבירה בניגוד לפקודת הסמים המסוכנים.,,,,,,,,,,,,,,,[],['הנאשם קיבל שישה חודשי מאסר על תנאי'],[]
פסילה מלנהוג למשך 3 חודשים מסיום ביצוע עבודות השירות.,,,,,,,,,,,,,,,[],[],[]
שלושה חודשים פסילה על תנאי שלא יעבור תוך שנתיים עבירה בניגוד לפקודת הסמים המסוכנים או עבירה של נהיגה בזמן פסילה.,,,,,,,,,,,,,,,[],[],[]
"ניתנה והודעה היום ב' שבט תשע""ו, 12/01/2016 במעמד הנוכחים.",,,,,,,,,,,,,,,,,
