text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"חוק העונשין, תשל""ז-1977: סע'  144, 144(א), 144(ב)",,,,,,,,,,,,,,,,,
"פקודת התעבורה [נוסח חדש]: סע'  10, 67",,,,,,,,,,,,,,,,,
* גזר דין בעניינו של נאשם שהורשע בעבירות של אחזקת נשק שלא כדין ונהיגה בזמן פסילה.,,,,,,,,,,,,,,,,,
"בגין העבירה של אחזקת נשק שלא כדין, ביהמ""ש הטיל על הנאשם 12 חודשי מאסר בפועל, לצד עונשים נלווים.",,,,,,,,,,,,,,,['הנאשם קיבל 12 חודשי מאסר בפועל'],[],[]
"בגין העבירה של נהיגה בפסילה, ביהמ""ש הטיל על הנאשם 8 חודשי מאסר בפועל, לצד עונשים נלווים.",,,,,,,,,,,,,,,['הנאשם קיבל 8 חודשי מאסר בפועל'],[],[]
"ביהמ""ש הורה על חפיפה בת חודשיים ימים, בין העונשים שהוטלו, כך שסך רכיב המאסר בפועל שיושת על הנאשם יעמוד על 18 חדשי מאסר.",,,,,,,,,,,,,,,['הנאשם קיבל 18 חודשי מאסר בפועל'],[],[]
* תעבורה – ענישה – מדיניות ענישה,,,,,,,,,,,,,,,,,
* תעבורה – עבירות – נהיגה ללא רישיון,,,,,,,,,,,,,,,,,
* עונשין – ענישה – מדיניות ענישה: החזקת נשק,,,,,,,,,,,,,,,,,
* עונשין – ענישה – דרכי ענישה: עונשים חופפים,,,,,,,,,,,,,,,,,
הנאשם הורשע על פי הודאתו בעבירות של אחזקת נשק שלא כדין ונהיגה בזמן פסילה.,,,,,,,,,,,,,,['כן'],,,
"בית המשפט גזר את דינו של הנאשם, בקובעו כדלקמן:",,,,,,,,,,,,,,,,,
"בגין העבירה של נהיגה בפסילה, יש להשית על הנאשם עונש מאסר בפועל במתחם שבין שישה עד עשרים חדשי מאסר, בצירוף עונשי מאסר מותנה, קנס, פסילת רשיון נהיגה בפועל ופסילת רשיון נהיגה על תנאי, כאשר שקלול טענות הצדדים מצביע לכיוון ענישה על הצד הנמוך של המתחם, אך לא ברף הנמוך ביותר שלו.",,,,,,,,,,,,,,,,,
"בית המשפט רואה להעמיד רכיב המאסר בפועל, בגין עבירה זו, על 8 חדשים.",,,,,,,,,,,,,,,,,
"אשר לעבירה של אחזקת נשק שלא כדין, יש להעמיד את מתחם הענישה בין מאסר בן מחצית השנה ועד מאסר בן שנתיים ימים.",,,,,,,,,,,,,,,,,
"המתחם הינו רחב, לנוכח היקף הנסיבות השונות בהן אפשרית אחזקת נשק כאמור.",,,,,,,,,,,,,,,,,
"כן רואה בית המשפט להשית עונש מאסר צופה פני עתיד, וקנס.",,,,,,,,,,,,,,,,,
"בית המשפט רואה להשית עונש מאסר בפועל על הצד הבינוני של מתחם הענישה, שיועמד על 12 חודשי מאסר.",,,,,,,,,,,,,,,,,
"לנוכח הודאת הנאשם באשמה, וכן לנוכח היותו משוחרר בתנאים מגבילים מזה תקופה, לרבות באיזוק אלקטרוני, תנתן הקלה מסוימת כך שחרף היות שתי העבירות עצמאיות בנסיבותיהן, וראויות לענישה כל אחת בנפרד – יורה בית המשפט על חפיפה בת חודשיים ימים, בין העונשים שהוטלו, כך שסך רכיב המאסר בפועל שיושת על הנאשם יעמוד על 18 חדשי מאסר.",,,,,,,,,,,,,,['כן'],,,
"הנאשם שלפני נותן את הדין עבירות של אחזקת נשק שלא כדין, בניגוד לסעיף 144(א) לחוק העונשין, תשל""ז – 1977 (להלן: ""החוק""); נהיגה בזמן פסילה, בניגוד לסעיף 67 לפקודת התעבורה [נוסח חדש], תשכ""א – 1961.",,,,,,,,,,,,,,,,,
"על פי עובדות כתב האישום המתוקן כא/1, בהן הודה הנאשם במסגרת הסדר טיעון, ביום 20.07.2012 נתפס הנאשם מחזיק, ברכבו, כלי נשק מסוג רובה ציד, ללא היתר בדין.",,,,,,,,,['רובה צייד'],,,,,['כן'],,,
"כמו כן, באותו מעמד, נתפס נוהג לאחר שנפסל על ידי בית המשפט, בהליך פלילי, מלנהוג.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : כן', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"בין הצדדים נקשר הסדר טיעון, אשר לא כלל הסכמות ענשיות, אך סוכם, כי הנאשם ישלח לחקירת שירות המבחן למבוגרים.",,,,,,,,,,,,,,,,,
"תסקיר שירות המבחן מפרט נסיבות חייו של הנאשם, נשוי ואב לשניים, הועסק בעבודות שונות לפרקי זמן שאינם ארוכים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"בנוגע לעבירה של נהיגה בזמן פסילה, מסר, כי נהג ברכבו בזמן חג לצורך רכישת מזון.",,,,,,,,,,,,,,,,,
"שירות המבחן התרשם, כי מתקשה להתיחס לבעיתיות בהתנהגותו זו.",,,,,,,,,,,,,,,,,
"אשר לאחזקת הנשק – מסר לשירות המבחן, כי רכש את הנשק לצרכי ציד.",,,,,,,,,,,,,,,,,
"שירות המבחן התרשם, כי הנאשם מתעלם מחומרתה של עבירה זו, ומתקשה לשאת באחריות מלאה למעשיו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"שירות המבחן מציין, כי הנאשם מתקשה לגלות התמדה ויציבות במסגרות שונות בחייו, נוטה לחפש אפיקים שונים לרווח מידי, גם כאשר מדובר בעבירה על החוק.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"מתקשה להציב גבולות פנימיים וחיצוניים להתנהגותו, נוטה לצמצם ולטשטש תפקודו הבעיתי.",,,,,,,,,,,,,,,,,
נוטה להגמיש את גבולות החוק בהתאם לרצונותיו.,,,,,,,,,,,,,,,,,
הליכים פליליים קודמים לא היוו בעבורו גורם הרתעתי ומציב גבולות.,,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"לסיכום, התרשם שירות המבחן מגורמי סיכון המצביעים על כך שהנאשם ימשיך לבצע עבירות פליליות, והמליץ על עונש שיבהיר לנאשם את המחירים להתנהגותו.",,,,,,,,,,,,,,,,,
שירות המבחן המליץ על מאסר שירוצה בעבודות שירות וכן מאסר צופה פני עתיד.,,,,,,,,,,,,,,,,,
"מטעם התביעה הוגשו, לענין העונש, רישומו הפלילי של הנאשם (ת/1), ממנו עולה, כי נדון, חדשים ספורים לפני הסתבכותו נושא תיק זה, במסגרת צירוף שבעה תיקים שונים, שענינם עבירות של הסעת תושבי איו""ש ללא היתר (שישה מקרים שונים), איומים, והפרעה לשוטר במילוי תפקידו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : כן', '10 : כן', '11 : כן']",,,,,,,,,,,,,,,
"על הנאשם נגזרו מאסר בפועל לריצוי בעבודות שירות, למלוא התקופה האפשרית, קנס וכן נפסל רשיון הנהיגה שלו למשך מחצית השנה – אותה פסילה שנתפס נוהג במהלכה.",,,,,,,,,,,,,,,['המאסר בפועל לריצוי בעבודות שירות'],[],[]
