,verdict,text,part
0,ME-12-5000-859,"למאשימה טען עו""ד שגב אדלר.",נגד
1,ME-12-5000-859,"לנאשם טען עו""ד כנאענה  אברהים",נגד
2,ME-12-5000-859,"חוק העונשין, תשל""ז-1977: סע'  144(ב)",נגד
3,ME-12-5000-859,"חוק הנוער (שפיטה, ענישה ודרכי טיפול), תשל""א-1971",נגד
4,ME-12-5000-859,"הנאשם הובא לדין בגין עבירות בנשק, עבירה לפי סעיף 144(ב) לחוק העונשין תשל""ז – 1977 (להלן: ""חוק העונשין"").",	מבוא:
5,ME-12-5000-859,"בעובדות כתב האישום המתוקן נטען, כי החל משנת 2008, נשא הנאשם אקדח תקני בצבע כסף עם מחסנית תואמת (להלן: ""האקדח"").",	עובדות כתב האישום המתוקן:
6,ME-12-5000-859,"ביום 6.8.12, הסליק הנאשם  את האקדח בתוך מגבת בצבע צהוב - לבן ושקית ניילון נצמד כחול מתחת לכיסא הנהג ברכב  מסוג ""פולקסווגן, שהיה בחזקתו (להלן: ""הרכב"").",	עובדות כתב האישום המתוקן:
7,ME-12-5000-859,"באותו יום, בשעה 20:40, נשא הנאשם את האקדח, כשהוא מוסתר כאמור, באמצעות הרכב, מביתו שבכפר קרע לתחנת הדלק בשכונת עין ג'ראח באום אל פחם.",	עובדות כתב האישום המתוקן:
8,ME-12-5000-859,"במעשיו הנ""ל, נשא הנאשם והוביל אקדח בלא רשות על פי דין.",	עובדות כתב האישום המתוקן:
9,ME-12-5000-859,המדובר בכלי  נשק שסוגל להמית אדם.,	עובדות כתב האישום המתוקן:
10,ME-12-5000-859,"הצדדים הגיעו לידי הסדר טיעון, לפיו יחזור בו הנאשם מכפירתו, יודה בעובדות כתב האישום המתוק ויורשע.",	הסדר הטיעון:
11,ME-12-5000-859,עוד הוסכם כי הטיעון לעונש יהיה חופשי.,	הסדר הטיעון:
12,ME-12-5000-859,"הנאשם חזר בו מכפירתו, הודה והורשע עפ""י הודאתו במסגרת הסדר טיעון, בעובדות כתב האישום המתוקן, בעבירות בנשק, לפי סעיף 144(ב) לחוק העונשין.",	הסדר הטיעון:
13,ME-12-5000-859,הנאשם נשלח לשירות המבחן לקבלת תסקיר.,	הסדר הטיעון:
14,ME-12-5000-859,"בתסקיר שהוגש ביום 12.2.13, סקר שירות המבחן את נסיבותיו האישיות והמשפחתיות של הנאשם.",	תסקיר שירות המבחן:
15,ME-12-5000-859,"המדובר בצעיר כבן 21 שנים, יליד הארץ, סיים 12 שנות לימוד, ברשותו תעודת בגרות חלקית, בהמשך השתלב וסיים לימודיו בקורס ""מתקין מערכות שמע ומערכות מיגון לרכב"" במכללת כפר סבא.",	תסקיר שירות המבחן:
16,ME-12-5000-859,"מהמלצות שונות שהציג הנאשם בפני שירות המבחן ממעסיקיו עולה כי הוא עבד בצורה מקצועית ואחראית, גילה יחסי אנוש טובים, ללא בעיות חריגות.",	תסקיר שירות המבחן:
17,ME-12-5000-859,אין לחובתו של הנאשם הרשעות קודמות.,	תסקיר שירות המבחן:
18,ME-12-5000-859,"הנאשם הודה בעבירה המיוחסת לו בכתב האישום המתוקן, הביע צער ובושה בגין מעשיו והבנה לבעייתיות שבהתנהגותו.",	תסקיר שירות המבחן:
19,ME-12-5000-859,"שירות המבחן התרשם כי ההליכים הפליליים שננקטו נגדו, הגינוי ותגובת בני משפחתו הקשה, מהווים גורם הרתעתי משמעותי מפני חזרה על מעשים דומים בעתיד.",	תסקיר שירות המבחן:
20,ME-12-5000-859,"עוד התרשם שירות המבחן כי מדובר בצעיר בעל יכולת קוגניטיבית וורבאלית טובה, המאופיין באישיות חסרת בשלות רגשית והינו בעל עולם ערכים נורמטיבי בד""כ.",	תסקיר שירות המבחן:
21,ME-12-5000-859,הנאשם תיאר אורח חיים ודפוסי התנהגות נורמטיביים וכי האירוע דנן מהווה אירוע חריג במערך תפקודיו ואורחות חיו.,	תסקיר שירות המבחן:
22,ME-12-5000-859,"להערכת שירות המבחן, לא מדובר באדם בעל דפוסי התנהגות שוליים, אינו בעל קווים אלימים ועבריינים וללא קווים מניפולטיביים.",	תסקיר שירות המבחן:
23,ME-12-5000-859,"שירות המבחן התלבט בעניינו של הנאשם, מחד ציין כי המדובר בעבירות חמורות ומאידך, ציין  כי המדובר בצעיר שמנהל אורח חיים נורמטיבי, שזו מעורבותו הראשונה בפלילים, שבה הודה והביע צער ובושה.",	תסקיר שירות המבחן:
24,ME-12-5000-859,"לאור כל האמור, המליץ שירות המבחן לשקול אפשרות שלא למצות עם הנאשם את הדין, להטיל עליו צו מבחן לשנה, במהלכו ישתלב בהליך טיפולי.",	תסקיר שירות המבחן:
25,ME-12-5000-859,"בנוסף המליץ שירות המבחן על הטלת מאסר מותנה מרתיע, התחייבות כספית ומאסר שירוצה בדרך של עבודות שירות.",	תסקיר שירות המבחן:
26,ME-12-5000-859,"להערכת שירות המבחן שליחת הנאשם לריצוי מאסר בפועל, עלולה לחבל במאמציו לנהל אורח חיים תקין, ולהביא להפנמת נורמות עברייניות בבואו במגע עם אסירים אחרים.",	תסקיר שירות המבחן:
27,ME-12-5000-859,"המאשימה טענה כי הנאשם הורשע בעבירה חמורה של ביצוע עבירות בנשק, שנשקפת ממנה סכנה רבה כלפי הציבור ומחייבת ענישה ממשית ומרתיעה בדמות מאסר בפועל לתקופה ממושכת.",	טענות המאשימה:
28,ME-12-5000-859,"לטענתה, המדובר בתופעה נפוצה ומסוכנת ביותר, שכן לא פעם מגיע נשק שכזה לידיהם של גורמים עבריינים ונעשה בו שימוש כנגד אחרים.",	טענות המאשימה:
29,ME-12-5000-859,"המאשימה ציינה כי הנאשם נשא והוביל עמו אקדח תקני, אשר ברור ששימוש בו עלול להוביל לפגיעה בבני אדם.",	טענות המאשימה:
30,ME-12-5000-859,המאשימה סבורה כי נשיאת והובלת נשק במהלך נסיעה ארוכה מכפר קרע לאום אל פחם  ובמיוחד כאשר הנשק מוסתר ומוחבא באופן בו נמצא – עטוף בניילון צמוד ובמגבת – מעידה על כוונות שאינן תמימות.,	טענות המאשימה:
31,ME-12-5000-859,"עוד נטען כי הנאשם נשא את האקדח במשך תקופה של כ- 4 שנים, עובדה שמהווה נסיבה לחומרא ומלמדת על כך שלא מדובר בעבירה שבוצעה באופן חד פעמי או רגעי.",	טענות המאשימה:
32,ME-12-5000-859,עוד נטען כי מדובר בעבירה של נשיאת נשק שהעונש המרבי הקבוע בצידה הוא 10 שנות מאסר.,	טענות המאשימה:
33,ME-12-5000-859,המאשימה הפנתה לפסיקה וציינה כי לאחרונה גישת בתי המשפט להחמיר את הדין בעבירות אלו.,	טענות המאשימה:
34,ME-12-5000-859,מגמת החמרה זו באה לידי ביטוי אף בפסיקת בית המשפט העליון.,	טענות המאשימה:
35,ME-12-5000-859,"עוד הפנתה המאשימה לתסקיר וציינה כי על אף ששירות המבחן התרשם כי הנאשם לוקח אחריות על מעשיו והביע חרטה, הרי שהנאשם ממזער בחלקו ומפחית את מידת אחריותו, מנסה להמעיט בחומרת מעשיו, לכן חרטתו שהביע אותה, מוטלת בספק.",	טענות המאשימה:
36,ME-12-5000-859,"המאשימה סבורה כי אין לקבל את המלצת שירות המבחן, אשר ציין בתסקירו כי הנאשם התקשה להתייחס לחלקים הבעייתיים והלא מתפקדים באישיותו, ולא מסר הסבר מלא על הרקע למעשיו.",	טענות המאשימה:
37,ME-12-5000-859,"לטענת המאשימה, אדם אשר נושא אקדח במשך תקופה ארוכה של ארבע שנים וכשהוא מעביר את האקדח מעיר לעיר הוא מחביא אותו הטיב, עבר את רף ""בדיקת הגבולות"", והינו מודע לחלוטין לעובדה כי מעשיו אסורים.",	טענות המאשימה:
38,ME-12-5000-859,"לטענת המאשימה, מתחם הענישה ההולם בנוגע לעבירה של נשיאת נשק (אקדח ומחסנית), הינו 3 עד 5 שנות מאסר בפועל, מאסר מותנה וקנס כספי כבד.",	טענות המאשימה:
39,ME-12-5000-859,המאשימה הדגישה כי הנאשם הורשע בנשיאת נשק לתקופה ארוכה של 4 שנים ולכן ביקשה  להטיל על הנאשם עונש שיהיה ברף העליון של מתחם הענישה המוצע.,	טענות המאשימה:
40,ME-12-5000-859,"הסנגור ציין כי הנאשם הודה כבר בשלב החקירה ושב והודה גם בבימ""ש כבר בהזדמנות הראשונה ובזה חסך זמן שיפוטי יקר.","טענות ב""כ הנאשם:"
41,ME-12-5000-859,"הנאשם לקח אחריות מלאה על מעשיו, הביע חרטה כנה וצער רב.","טענות ב""כ הנאשם:"
42,ME-12-5000-859,"עוד ציין כי לפי עובדות כתב האישום המתוקן, הנאשם נשא את הנשק כאשר היה בן 15, מגיל 15 עד 19  כשבשנים אלו הגם שהוא נשא את הנשק, לא ביצע בו כל עבירה, דבר המעיד על כך שנאשם זה לא נשא את הנשק למטרות פליליות.","טענות ב""כ הנאשם:"
43,ME-12-5000-859,הסנגור ביקש להתחשב בכך כי הנאשם היה במעצר כחודש ימים ולאחר מכן שוחרר למעצר בית בתנאים מגבילים ומאז לא ביצע כל עבירה.,"טענות ב""כ הנאשם:"
44,ME-12-5000-859,הסנגור הפנה לתסקיר שירות המבחן וביקש לאמץ את המלצתו.,"טענות ב""כ הנאשם:"
45,ME-12-5000-859,ציין כי האקדח נתפס כשהוא ריק מכדורים ובנפרד מהמחסנית.,"טענות ב""כ הנאשם:"
46,ME-12-5000-859,"הסנגור הפנה לפסיקה וביקש שלא למצות את הדין עם הנאשם, הדגיש כי המדובר בבחור צעיר, בן למשפחה נורמטיבית, נעדר עבר פלילי וזו מעורבותו הראשונה בפלילים, לכן ביקש לתת לו הזדמנות ולהטיל עליו עונש מאסר שירוצה בדרך של עבודות שירות.","טענות ב""כ הנאשם:"
47,ME-12-5000-859,"הנאשם בפנותו לביהמ""ש הביע צער על מעשיו.","טענות ב""כ הנאשם:"
48,ME-12-5000-859,"הנאשם הורשע בביצוע עבירות בנשק, לאחר שנשא והוביל אקדח עם מחסנית שהיו מוסתרים מתחת לכיסא ברכב בו נסע.",גזירת הדין:
49,ME-12-5000-859,"כאשר קודם לכך כתב ביהמ""ש העליון כי:",גזירת הדין:
50,ME-12-5000-859,"בסופו של יום הקל בעונשו ותחת 50 חודשי מאסר בפועל שהטיל ביהמ""ש המחוזי; הופחת העונש ל- 30 חודשים.",גזירת הדין:
51,ME-12-5000-859,"(יצוין כי העבירות והנסיבות בהן בוצעו, חמורות יותר).",גזירת הדין:
52,ME-12-5000-859,"גם בעניין הנ""ל הנסיבות חמורות יותר מהנסיבות של המקרה שבפני.",גזירת הדין:
53,ME-12-5000-859,"מדובר בעבירות סחר בנשק מסוג רימון הלם וסחר בסמים לסוכן משטרתי כשלנאשמים עבר פלילי מכביד, חרף הנסיבות המחמירות הוטל על מערער 1 עונש של 24 חודשי מאסר בפועל ועל השני 36 חודשים, להבדיל מהנאשם שבפני שהחזיק אקדח עם מחסנית ללא כדורים, צעיר, עברו נקי וזה כשלנו הראשון.",גזירת הדין:
54,ME-12-5000-859,"על כן, ובשל כל אשר הובא לעיל, על ביהמ""ש להטיל עונש שיהיה בו כדי לאזן בין מכלול השיקולים ומבלי שיהיה בו כדי לפגוע בסיכויי הנאשם לעלות על דרך המלך, לחזור למוטב להמשיך את התהליך השיקומי, וכל זאת מבלי להתעלם מחומרת העבירה והחובה להגן על רכוש הציבור, בהתחשב בשיקולי הענישה שבאינטרס הציבורי.",גזירת הדין:
55,ME-12-5000-859,"בית המשפט העליון דן לאחרונה, בקביעת מתחם העונש ההולם, בעבירת נשק כשהוא אומר:",גזירת הדין:
56,ME-12-5000-859,(ראו פסק דין חסן שהוזכר לעיל).,גזירת הדין:
57,ME-12-5000-859,"לפי פסיקתו של בית המשפט העליון יש לקבוע את מתחת הענישה ההולם בהתאם לסוג וכמות הנשק שבו החזיק הנאשם, נשא והוביל כשגם התכלית לכך חשובה בועלת משקל.",גזירת הדין:
58,ME-12-5000-859,"בענייננו מדובר באקדח אחד עם מחסנית ללא כדורים, דברים אלה מהווים נסיבות הקשורות בביצוע העבירה והם שקובעים את פוטנציאל הנזק הכרוך במעשה העבירה.",גזירת הדין:
59,ME-12-5000-859,"בימ""ש המחוזי קבע מתחם ענישה הולם, בעבירות הנשק, שנע בין 1 עד  4 שנות מאסר וכן קבע מתחם לפי מדיניות הענישה הנוהגת, שנע בין 10 עד 27 חודשי מאסר.",גזירת הדין:
60,ME-12-5000-859,"יחד עם זאת, נסיבות המקרה שלפנינו שונות הן מהותית מהמקרים הנ""ל.","בימ""ש העליון קבע כי:"
61,ME-12-5000-859,"כך שבענייננו, לא מיוחסות לנאשם עבירות סחר בנשק, אלא רק נשיאת והובלת נשק.","בימ""ש העליון קבע כי:"
62,ME-12-5000-859,"מה גם המדובר בנאשם יליד 1991, שזו לו מעורבותו הראשונה בפלילים, הודה בעבירה והביע חרטה.","בימ""ש העליון קבע כי:"
63,ME-12-5000-859,"לאחר שבחנתי את טענות הצדדים ובהתחשב במכלול הנסיבות ובעיקר, סוג וכמות הנשק (אקדח ומחסנית ללא כדורים), הרקע הנורמטיבי של משפחת הנאשם, עברו הפלילי הנקי, גילו הצעיר, מעצרו כחודש ימים בתיק דנן, הודאתו המידית, לקיחת האחריות ותסקיר שירות המבחן החיובי; נראה לי כי הפעם הנאשם הפנים את הפסול שבהתנהגותו ולמד לקח מהסתבכותו הראשונה ולכן החלטתי לחרוג לקולה ממתחם הענישה ההולם וזאת משיקולים שבטובת האינטרס הציבורי והוא שיקום הנאשם, ועל מנת לאפשר לו לעלות על דרך המלך, כאשר שליחתו למאסר מאחורי סורג ובריח עלולה לפגוע באורחות חייו הנורמטיביות והפנמת נורמות עברייניות, במידה ויהיה במגע עם אסירים אחרים.","בימ""ש העליון קבע כי:"
64,ME-12-5000-859,"לאחר ששקלתי ונתתי דעתי למכלול השיקולים והנסיבות שפורטו לעיל לקולה ולחומרה ומבלי להתעלם מחומרת העבירה, ובהתחשב בהמלצת שירות המבחן, אני רואה שלא למצות את הדין עם הנאשם שבפני ומחליט לגזור עליו את העונשים הבאים:","בימ""ש העליון קבע כי:"
65,ME-12-5000-859,"ששה חודשי מאסר בפועל אשר ירוצו בעבודות שירות, אם ימליץ על כך הממונה על עבודות השירות.","בימ""ש העליון קבע כי:"
66,ME-12-5000-859,"18 חודשי מאסר על תנאי, כשהתנאי הוא, שהנאשם לא יישא עונש זה אלא אם, תוך 3 שנים, יעבור עבירה בה הורשע, ויורשעו עליה בדין.","בימ""ש העליון קבע כי:"
67,ME-12-5000-859,"אני מחייב את הנאשם לשלם קנס כספי בסך 3,000 ש""ח, או 30 ימי מאסר תמורתו.","בימ""ש העליון קבע כי:"
68,ME-12-5000-859,"הקנס ישולם בשלושה תשלומים שווים ורצופים, כאשר הראשון יהיה תוך 30 יום מיום סיום ריצוי עונש המאסר.","בימ""ש העליון קבע כי:"
69,ME-12-5000-859,"על הנאשם לחתום על התחייבות להימנע מעבירה על סך של 10,000 ₪ ולמשך שנתיים.","בימ""ש העליון קבע כי:"
70,ME-12-5000-859,הנאשם יועמד למבחן בפיקוח שירות המבחן למשך שנה ממועד סיום ריצוי העונש במסגרת עבודות השירות,"בימ""ש העליון קבע כי:"
71,ME-12-5000-859,בנסיבות אלו על הממונה להגיש את חוות דעתו עובר למועד שיקבע להלן.,"בימ""ש העליון קבע כי:"
72,ME-12-5000-859,"הממונה יוכל לזמן את הנאשם לראיון באמצעות בא כוחו עו""ד אברהים כנאענה טלפון נייד 0508917798, טלפון 04-6749753 או בפקס 04-6747555 וטלפון של הנאשם 0507661114.","בימ""ש העליון קבע כי:"
73,ME-12-5000-859,"אני קובע ישיבה נוספת ליום  24.7.13, שעה 12:00.","בימ""ש העליון קבע כי:"
74,ME-12-5000-859,המזכירות תמציא לשירות המבחן ולממונה על עבודות השירות עותק מגזר הדין.,"בימ""ש העליון קבע כי:"
75,ME-12-5000-859,"הוסברה לנאשם חובתו להתייצב לדיון הנ""ל ולשתף פעולה עם הממונה על עבודות שירות.","בימ""ש העליון קבע כי:"
76,ME-12-5000-859,"5129371ניתן היום,  ט""ז תמוז תשע""ג, 24 יוני 2013, במעמד ב""א המאשימה, עו""ד הילה כץ, הנאשם בעצמו ובא כוחו עו""ד א.","בימ""ש העליון קבע כי:"
77,ME-12-5000-859,כנאענה.,"בימ""ש העליון קבע כי:"
