text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION
"למאשימה טען עו""ד שגב אדלר.",1.41110395e-05,5.7103307e-06,9.876685e-06,4.2023075e-05,4.7464982e-06,1.3035218e-05,2.0411208e-05,4.9452727e-05,1.982081e-05,2.044444e-05,0.00063266914,0.00010241161,0.0011453725,2.5308582e-06
"לנאשם טען עו""ד כנאענה  אברהים",7.4997347e-06,5.639699e-06,9.60885e-06,3.1158026e-05,5.7016296e-06,4.234181e-06,7.000152e-06,4.0007377e-05,2.3494586e-05,1.5147035e-05,0.00022279353,4.174206e-05,0.00027459918,2.4247195e-06
"חוק העונשין, תשל""ז-1977: סע'  144(ב)",1.6588498e-05,5.2279224e-06,9.459845e-06,5.2466177e-05,6.0997395e-06,5.7309912e-06,6.8369254e-06,6.2233135e-05,1.9885827e-05,2.007209e-05,0.00020518876,5.9125097e-05,0.0003589275,2.7757096e-06
"חוק הנוער (שפיטה, ענישה ודרכי טיפול), תשל""א-1971",1.5663747e-05,5.234977e-06,9.450287e-06,5.6130182e-05,5.953106e-06,4.96299e-06,5.9179206e-06,2.7916436e-05,2.0340243e-05,1.7303766e-05,0.0002564344,5.8311787e-05,0.0004467923,2.8797044e-06
"הנאשם הובא לדין בגין עבירות בנשק, עבירה לפי סעיף 144(ב) לחוק העונשין תשל""ז – 1977 (להלן: ""חוק העונשין"").",7.634544e-06,5.0812455e-06,9.339672e-06,5.7319667e-05,4.491205e-06,8.464471e-06,9.854189e-06,7.0794165e-05,1.9176552e-05,0.95162743,0.00019503952,5.6277255e-05,0.00022973045,3.41919e-06
"בעובדות כתב האישום המתוקן נטען, כי החל משנת 2008, נשא הנאשם אקדח תקני בצבע כסף עם מחסנית תואמת (להלן: ""האקדח"").",5.889871e-06,5.088966e-06,0.9999962,0.9999964,0.9999857,4.063067e-05,0.99995065,0.9999604,0.99999654,0.99966097,0.0002037228,9.433804e-05,0.00016208921,0.0009095741
"ביום 6.8.12, הסליק הנאשם  את האקדח בתוך מגבת בצבע צהוב - לבן ושקית ניילון נצמד כחול מתחת לכיסא הנהג ברכב  מסוג ""פולקסווגן, שהיה בחזקתו (להלן: ""הרכב"").",9.873351e-06,5.0780286e-06,0.9999962,0.9999839,0.99998736,8.42746e-05,0.999926,0.9999541,0.9999964,0.9999635,0.00040172166,8.3283165e-05,0.0002688335,3.2437424e-06
"באותו יום, בשעה 20:40, נשא הנאשם את האקדח, כשהוא מוסתר כאמור, באמצעות הרכב, מביתו שבכפר קרע לתחנת הדלק בשכונת עין ג'ראח באום אל פחם.",9.745192e-06,5.1611846e-06,0.9999962,0.99998784,0.9999876,0.00017096031,0.99993885,0.99996376,0.99999666,0.9999894,0.0003967021,0.00011330847,0.0004227649,3.1478376e-06
"במעשיו הנ""ל, נשא הנאשם והוביל אקדח בלא רשות על פי דין.",6.350005e-06,5.223975e-06,0.9999962,0.9985065,0.9999839,3.666869e-05,0.98662007,0.99991226,0.99999595,0.9999838,0.00023241964,8.418769e-05,0.0004919544,3.258386e-06
המדובר בכלי  נשק שסוגל להמית אדם.,9.463482e-06,5.5298106e-06,1.0753911e-05,0.0017572766,0.9283056,0.9998023,0.9995347,0.99987495,0.00017733325,0.999966,0.00027382505,0.0001024665,0.00029758457,3.1527347e-06
"הצדדים הגיעו לידי הסדר טיעון, לפיו יחזור בו הנאשם מכפירתו, יודה בעובדות כתב האישום המתוק ויורשע.",1.3447762e-05,5.191435e-06,9.354469e-06,3.7856167e-05,4.1962253e-06,1.3498413e-05,9.515345e-06,2.0292542e-05,1.7832872e-05,1.8930961e-05,0.0010059237,0.00018649781,0.85555017,0.9999976
עוד הוסכם כי הטיעון לעונש יהיה חופשי.,1.17598765e-05,5.4778375e-06,9.574147e-06,3.643807e-05,4.34254e-06,1.1121577e-05,1.2427676e-05,1.87268e-05,2.0802045e-05,1.734431e-05,0.0004365553,6.9497044e-05,0.0002574511,2.4446476e-06
"הנאשם חזר בו מכפירתו, הודה והורשע עפ""י הודאתו במסגרת הסדר טיעון, בעובדות כתב האישום המתוקן, בעבירות בנשק, לפי סעיף 144(ב) לחוק העונשין.",8.044203e-06,5.1929997e-06,9.461271e-06,4.3342345e-05,4.267158e-06,9.301459e-06,8.051502e-06,4.237415e-05,1.8318524e-05,5.3928332e-05,0.00024180111,0.00011257399,0.16717754,0.999998
הנאשם נשלח לשירות המבחן לקבלת תסקיר.,9.3938215e-06,5.6355375e-06,9.632172e-06,4.0299354e-05,5.3895387e-06,7.846044e-06,1.2448694e-05,2.3824925e-05,1.971955e-05,1.5722082e-05,0.00060717977,6.545802e-05,0.0003759002,2.4019298e-06
"בתסקיר שהוגש ביום 12.2.13, סקר שירות המבחן את נסיבותיו האישיות והמשפחתיות של הנאשם.",8.113854e-06,0.9999788,9.426181e-06,4.3482563e-05,4.475496e-06,6.511969e-06,9.20968e-06,2.1304217e-05,1.9829056e-05,1.4066646e-05,0.0005610572,0.00013372557,0.0055388906,2.7683393e-06
"המדובר בצעיר כבן 21 שנים, יליד הארץ, סיים 12 שנות לימוד, ברשותו תעודת בגרות חלקית, בהמשך השתלב וסיים לימודיו בקורס ""מתקין מערכות שמע ומערכות מיגון לרכב"" במכללת כפר סבא.",7.1705576e-06,0.9999788,9.340171e-06,0.00010242929,9.373409e-06,1.484206e-05,0.0008008757,0.02877433,2.305197e-05,4.487396e-05,0.0012612268,0.00015768716,0.0021181935,3.687725e-06
"מהמלצות שונות שהציג הנאשם בפני שירות המבחן ממעסיקיו עולה כי הוא עבד בצורה מקצועית ואחראית, גילה יחסי אנוש טובים, ללא בעיות חריגות.",8.557054e-06,0.99997866,9.411684e-06,4.1340914e-05,6.6680104e-06,1.1507297e-05,1.7061075e-05,0.00072724395,1.8238028e-05,1.6567692e-05,0.03261908,0.95067966,0.78428924,3.4714844e-06
אין לחובתו של הנאשם הרשעות קודמות.,1.0043398e-05,0.9999788,9.647212e-06,3.8098457e-05,4.8297675e-06,9.144845e-06,1.3971883e-05,3.6662605e-05,2.0307856e-05,1.7978511e-05,0.00029563534,6.501763e-05,0.00020206952,0.00024019521
"הנאשם הודה בעבירה המיוחסת לו בכתב האישום המתוקן, הביע צער ובושה בגין מעשיו והבנה לבעייתיות שבהתנהגותו.",5.654525e-06,1.1515148e-05,9.307572e-06,3.7055725e-05,4.0500063e-06,0.009164905,7.950995e-06,0.0007820191,1.9204956e-05,2.427578e-05,0.0045753624,0.99960357,0.99992406,0.999998
"שירות המבחן התרשם כי ההליכים הפליליים שננקטו נגדו, הגינוי ותגובת בני משפחתו הקשה, מהווים גורם הרתעתי משמעותי מפני חזרה על מעשים דומים בעתיד.",7.013844e-06,0.99997866,9.478031e-06,4.493108e-05,5.0599206e-06,0.3063767,1.066825e-05,8.2563194e-05,1.8182178e-05,0.00039916817,0.0005433865,0.2004648,0.94593155,3.666261e-06
"עוד התרשם שירות המבחן כי מדובר בצעיר בעל יכולת קוגניטיבית וורבאלית טובה, המאופיין באישיות חסרת בשלות רגשית והינו בעל עולם ערכים נורמטיבי בד""כ.",7.583798e-06,0.99997866,9.322391e-06,4.2940483e-05,4.8995316e-06,1.9478015e-05,1.6977392e-05,0.0031428735,1.8524346e-05,1.8960158e-05,0.0016574062,0.98862153,0.96036863,4.319257e-06
הנאשם תיאר אורח חיים ודפוסי התנהגות נורמטיביים וכי האירוע דנן מהווה אירוע חריג במערך תפקודיו ואורחות חיו.,5.266197e-06,0.9999788,9.366001e-06,3.9519695e-05,4.4244944e-06,9.619521e-05,1.0589682e-05,0.016769886,1.8902132e-05,0.0001325754,0.16110486,0.0058082454,0.9825522,3.4774687e-06
"להערכת שירות המבחן, לא מדובר באדם בעל דפוסי התנהגות שוליים, אינו בעל קווים אלימים ועבריינים וללא קווים מניפולטיביים.",7.0889787e-06,0.99997866,9.34451e-06,4.879567e-05,4.644349e-06,0.0027462272,1.3898975e-05,0.0010360488,1.839692e-05,2.0187887e-05,0.0009383288,0.022667855,0.8335307,3.6855488e-06
