text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION
"ע""י ב""כ עו""ד גב' מאשה בוגדנוב",,,,,,,,,,,,,,
נ ג ד –,,,,,,,,,,,,,,
"ע""י ב""כ עוה""ד רפי ליטן וצח נצר",,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  77, 144.א., 144.ב, 300(א), 300(א)(2)",,,,,,,,,,,,,,
"חוק זכויות נפגעי עבירה, תשס""א-2001",,,,,,,,,,,,,,
"* ביהמ""ש גזר על הנאשם, שהורשע ברצח ובעבירות נשק, מאסר עולם, 16 חודשי מאסר בחופף ופיצוי אלמנת המנוח.",,,,,,,,,,,,,,
* עונשין – ענישה – דרכי ענישה: פיצויים,,,,,,,,,,,,,,
* עונשין – ענישה – מדיניות ענישה: עבירות נשק,,,,,,,,,,,,,,
הנאשם הורשע ברצח בכוונה תחילה ובעבירות החזקה ונשיאת נשק.,,,,,,,,,,,,,,
בית המשפט המחוזי גזר את הדין ופסק:,,,,,,,,,,,,,,
"לאחרונה, הנחה ביהמ""ש העליון להחמיר בענישה בגין עבירות בנשק, בשל התרבות העבירות בנשק, לרבות השימוש הקטלני בו.",,,,,,,,,,,,,,
"בהתאם לפסיקה, בקביעת סכום הפיצויים אין להתחשב במצבו הכלכלי של הנאשם או ביכולתו לעמוד בתשלום.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
ניתן לחייב נאשם לשלם פיצויים לפי סעיף 77 לחוק העונשין גם למי שאינו נפגע ישיר מהעבירה והדבר אינו מונע הגשת תביעה אזרחית לפיצויים.,,,,,,,,,,,,,,
"לפיכך, נידון הנאשם למאסר עולם בגין עבירת הרצח ול-16 חודשי מאסר בפועל, בחופף, בגין עבירות הנשק, בניכוי מעצרו, וכן לתשלום פיצוי לאלמנת המנוח בסך של 250,000 ₪.",,,,,,,,,,,,,,
