text,CIR_PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"הנאשם הורשע בהתאם להודאתו בעובדות כתב האישום המתוקן בביצוע עבירה של סחר בסמים, לפי סעיף 13 יחד עם סעיף 19א' לפקודת הסמים המסוכנים [נוסח חדש], תשל""ג- 1973 (להלן: ""פקודת הסמים המסוכנים"").",,,,,,,,,,,['כן'],,,
"הסוכן נכנס לרכב, ולאחר דין ודברים סוכם כי הסוכן ירכוש 40 גרם סם מסוג קוקאין (להלן: ""הסם"") תמורת 325 ₪ לגרם.",,,,,"['הסוג הוא [קוקאין], כפי שמצוין בטקסט: ""40 גרם סם מסוג קוקאין (להלן: ""הסם"")""']",['[40 - גרם]'],['[בעל הסמים]'],,,,,,,
"בהמשך, נמסר לסוכן סם מסוג קוקאין במשקל 38.96 גרם נטו.",,,,,"['הסוג הוא [קוקאין], כפי שמצוין בטקסט: ""סם מסוג קוקאין במשקל 38.96 גרם נטו.""']",['[38.96 - גרם]'],['לא בעל הסמים'],,,,,,,
"על-פי תסקיר שירות המבחן, הנאשם כבן 30, נשוי ואב לשני ילדים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
עובד מזה כעשרים חודשים בחנות לחומרי בניין.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הנאשם השתלב במסגרות החינוך המקובלות וסיים 12 שנות לימוד.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"במקביל ללימודיו התיכוניים, עבד במסעדה שבבעלות משפחתו המורחבת.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
בשנת 2004 נישא הנאשם לרעייתו ובהמשך נולדו לבני הזוג שני ילדים.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
רעייתו מתקשה לקבל את מעורבותו השולית עם החוק.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"יחד עם זאת, לדברי הנאשם, כיום הוא משקיע מאמציו בתפקידו כבן זוג וכאב לילדיו.",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"לדבריו, נמנע מכך לאורך השנים על רקע החשיפה לאנשים מכורים ולאור מודעותו להשלכות השימוש בסמים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
ציין כי ביצע את העבירות הנוכחיות לשם רווח כספי.,,,,,,,,,,,,,,
הנאשם לקח אחריות על ביצוע העבירה בפני שירות המבחן והביע חרטה.,,,,,,,,,['כן'],['כן'],,,,
"ביום 17.2.12, הנאשם הועמד בפיקוח מעצר שירות המבחן למשך 6 חודשים, במסגרתו השתלב בטיפול קבוצתי לעצורי בית.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"במסגרת הטיפול, הנאשם הגיע כנדרש ושיתף פעולה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : כן', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
במהלך החודשים הראשונים הנאשם הביע את מצוקתו סביב התנהגותו השולית ומעצרו הממושך.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"הנאשם העלה תכנים משמעותיים במסגרת הטיפולית, הצליח להיעזר בטיפול והחל לרכוש מיומנויות לניהול חיים נורמטיביים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"שירות המבחן התרשם כי גורמי הסיכון להישנות העבירה הינם היותו של הנאשם מפרנס יחיד בבית, ההתמודדות עם האכזבה של רעייתו ממנו, קרבתו לאחיו בעלי התפקוד ההתמכרותי והעברייני, וכן רצונו של הנאשם בכסף ובמעמד לצורך ביסוס והעצמת ביטחונו האישי.",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הנאשם הביע הסכמתו להשתלב בטיפול כזה.,,,,,,,,,,,,,,
"מר איברהים העיד כי הנאשם ממלא את תפקידו בצורה טובה, משתלב בעבודה ומקפיד על עמידה בזמנים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,['לא'],,,,
"באשר לסוג הסם וכמותו, הנאשם הורשע במכירת סם מסוג קוקאין שהוא סם קשה ביותר, אשר גורם לנזקים אדירים, לנזקים ישירים ולהתמכרויות.",,,,,['הסוג הוא [קוקאין]'],,"['לא בעל המעבדה, בעל הסמים']",,,,,,,
"לטענת ב""כ הנאשם, עו""ד אורי בר נתן, ההגנה מודעת לכך שעתירה לעונש של 6 חודשי עבודות שירות בתיק של מכירת קוקאין במשקל של 40 גרם איננה דבר שבשגרה, אך אין מדובר בעתירה חריגה שאין לה אחיזה בדין.",,,,,,,,,,,,,,
הנאשם ללא עבר פלילי ויש לכך משמעות מבחינת השיקול של הרתעת היחיד.,,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
מאז ביצוע העבירה ועד היום הנאשם לא הסתבך שוב עם גורמי אכיפת החוק.,,,,,,,,,,,,,,
"הנאשם אינו משתמש בסמים, ובדיקות הסמים נמצאו נקיות.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"על-פי תסקיר שירות המבחן, הנאשם הביע חרטה על מעשיו, מצליח להתבונן עליהם באופן ביקורתי, להליך המשפטי עצמו היה אפקט מרתיע עבור הנאשם, וכמו כן הנאשם השתלב במסגרת הליך טיפולי במהלך מעצרו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם עצמו הביע חרטה על מעשיו, טען כי אינו מחפש יותר ""כסף קל"" וכי החליט שאינו חוזר יותר לבית הסוהר.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,['כן'],,,,,
"הנאשם, ביחד עם אחר, מכר לסוכן סם מסוג קוקאין במשקל של 38.96 גרם נטו.",,,,,"['הסוג הוא [קוקאין], כפי שמצוין בטקסט: ""הנאשם, ביחד עם אחר, מכר לסוכן סם מסוג קוקאין במשקל של 38.96 גרם נטו.""']",['[38.96 - גרם]'],"['לא בעל המעבדה, בעל הסמים']",,,,,,,
מדובר בכמות שהינה פי יותר ממאה מהכמות המוגדרת שלא לצריכה עצמית בתוספת השנייה לפקודת הסמים המסוכנים.,,,,,,,,,,,,,,
"סבורני, כי העונש שהושת על המבקש אינו חמור יתר על המידה, בשים לב לעובדה כי ברשותו נתפסה כמות סם, גדולה יחסית, שלא לצריכה עצמית.",,,,,,,,,,,,,,
הנאשם הועמד בפיקוח מעצר שירות המבחן למשך 6 חודשים.,,,,,,,,,,,,,,
במהלך תקופה זו 	השתלב הנאשם בטיפול קבוצתי לעצורי בית.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"על-פי תסקיר שירות המבחן, במסגרת 	הטיפול, הנאשם הצליח, בין היתר, לרכוש מיומנויות לניהול חיים נורמטיביים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הפגיעה של העונש בנאשם, לרבות בשל גילו; הנאשם צעיר לימים, כבן 30, שזה 	לו מפגשו הראשון עם גורמי אכיפת החוק.",,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
הנאשם נשוי ואב לשני ילדים.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"נטילת האחריות של הנאשם על מעשיו, וחזרתו למוטב או מאמציו לחזור 	למוטב; הנאשם נטל אחריות למעשיו והודה בהם, אף בפני שירות המבחן.",,,,,,,,,['לא'],['כן'],['כן'],,,
"יחד עם זאת, יש לציין כי חלק לא 	מבוטל מחלוף הזמן בתיק זה יש לזקוף לבקשות דחייה של ההגנה ולכך שהוחל בהליך הוכחות, בטרם הודה הנאשם באשמה.",,,,,,,,,,,,,,
הנאשם נעדר עבר פלילי.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"באיזון בין השיקולים השונים סבורני כי על אף שהנאשם נעדר עבר פלילי, יש לתת מעמד 	בכורה לשיקול ההלימה במסגרת שיקולי הענישה, ולכן יש לגזור על הנאשם עונש לריצוי 	מאחורי סורג ובריח לתקופה משמעותית.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"12 חודשי מאסר בפועל, בניכוי ימי מעצרו מיום 6.5.12- 31.10.12.",,,,,,,,,,,,"['הנאשם קיבל 12 חודשי מאסר בפועל, בניכוי ימי מעצרו מיום 6.5.12-31.10.12']",[],[]
"12 חודשי מאסר על תנאי, לבל יעבור הנאשם במשך 3 שנים מיום שחרורו מן המאסר כל עבירה מסוג פשע על-פי פקודת הסמים המסוכנים.",,,,,,,,,,,,[],['12 חודשי מאסר על תנאי'],[]
"6 חודשי מאסר על תנאי, לבל יעבור הנאשם במשך 3 שנים מיום שחרורו מן המאסר כל עבירה מסוג עוון על-פי פקודת הסמים המסוכנים.",,,,,,,,,,,,[],['6 חודשי מאסר על תנאי'],[]
