text,reject,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CONFESSION,CIR_TYPE_WEP,CIR_PURPOSE,CIR_PLANNING,CIR_MONEY_PAID_WEP,CIR_HELD_WAY_WEP,REGRET,RESPO,CIR_USE,CIR_STATUS_WEP,CIR_OBTAIN_WAY_WEP,CIR_BUYER_ID_WEP,CIR_AMMU_AMOUNT_WEP,CONFESSION_LVL2,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"הנאשם שלפניי הורשע, על פי הודאתו במסגרת הסדר טיעון בעובדות כתב אישום מתוקן, בביצוע העבירות הבאות: עבירות בנשק (החזקה, הובלה ונשיאה) - עבירה לפי סעיף 144(א) רישא וסיפא + סעיף 144(ב) רישא וסיפא לחוק העונשין, התשל""ז-1977 (להלן: ""החוק""), וכן ירי מנשק חם - עבירה לפי סעיף 340א(ב)(1) ו-(2) לחוק.",,,,,['כן'],,,,,,,,,,,,,,,,
"בעקבות ההסדר, אלו הגיעו הצדדים לאחר סיום פרשת התביעה וטרם החלה פרשת ההגנה, הנאשם חזר בו מהכפירה והודה בעובדות כתב אישום מתוקן.",,,,,['כן'],,,,,,,,,,,,,,,,
"על פי עובדות כתב האישום המתוקן, אשר עיקרן יובא להלן, הנאשם וג'יהאד סואעד (להלן: ""ג'יהאד"") הם מכרים.",,,,,,,,,,,,,,,,,,,,,
"הנאשם ו- א' (להלן: ""א'"") הם מכרים וביניהם קיים סכסוך.",,,,,,,,,,,,,,,,,,,,,
"במהלך יום 16.9.2021, הנאשם החזיק בנשק מסוג תת מקלע מאולתר אשר סוגל לירות כדור / קלע ובכוחו להמית אדם, וכן במחסנית ולכל הפחות בשני כדורים תואמים לתת המקלע בקליבר 9 מ""מ (להלן יחד: ""הנשק""), זאת בלא רשות על פי דין.",,,,,,['תת מקלע מאולתר'],,,,,,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",,,,,,,
"עובר לשעה 19:00, הנאשם הניח את הנשק שהיה טעון במחסנית ובכדורים ברכבו מסוג מאזדה בצבע כחול (להלן: ""הרכב"").",,,,,,,,,,['ברכב'],,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",,,,,,,
"סמוך לשעה 19:00, בכפר אבו סנאן, הנאשם נסע ברכב כשהוא נושא ומוביל את הנשק.",,,,,,,,,,['ברכב'],,,[],['נשק עם מחסנית בהכנס'],[],,,,,,
"הוא הגיע אל ביתו של ג'יהאד אשר התיישב במושב הנהג והנאשם התיישב במושב הנוסע לידו, כשהנשק ברשותו.",,,,,,,,,,,,,,,,,,,,,
"השניים נסעו בכפר אבו סנאן כשהנאשם נושא ומוביל את הנשק, בסיועו של ג'יהאד.",,,,,,,,,,,,,[],['נשק עם מחסנית בהכנס'],['מאחר'],,,,,,
"במהלך הנסיעה, הגיעו השניים לרחוב בו נמצא עסק לחומרי בניין.",,,,,,,,,,,,,,,,,,,,,
"במקום היה א' כשהוא יושב במאזדה לבנה (להלן: ""המאזדה"") במושב הנוסע ליד הנהג, ומכרו מוחמד פעאור ישב במושב הנהג.",,,,,,,,,,,,,,,,,,,,,
"הנאשם וג'יהאד עצרו ליד המאזדה, ובין הצדדים התפתחו חילופי דברים, במהלכם יצא הנאשם מהרכב כשהוא מחזיק בידו את הנשק הטעון.",,,,,,,,,,[],,,['ניסיון לירי'],"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",[],,,,,,
"הנאשם פנה לעבר המאזדה, נעמד בצמוד לחלקה השמאלי קדמי (כך צויין- א' ס'), שם ישב א', וכיוון את הנשק לעבר המאזדה בכוונה להפחיד או להקניט את א'.",,,,,,,[],,,[],,,['ניסיון לירי'],['נשק עם מחסנית בהכנס'],,,,,,,
מוחמד פעאור שהבחין במתרחש החל לנסוע מהמקום במטרה להתחמק מהנאשם.,,,,,,,,,,,,,,,,,,,,,
"הנאשם רץ אחרי המאזדה כשהוא מחזיק בידו את הנשק, וכשהמאזדה הייתה במרחק קצר ממנו, כיוון הוא את הנשק כלפי מעלה וירה לפחות שני כדורים.",,,,,,['אקדח'],,,,[],,,"['ירי', 'ניסיון לירי']","['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",[],,,,,,
"זאת בכוונה להפחיד את א' או להקניטו, באזור מגורים ובאופן שיש בו לסכן חיי אדם.",,,,,,,,,,,,,,,,,,,,,
"הנאשם חזר אל הרכב, בו המתין ג'יהאד כל אותה העת, והשניים נסעו מהמקום כשג'יהאד נוהג ברכב ומסייע לנאשם לשאת ולהוביל את הנשק הטעון במחסנית ובכדורים.",,,,,,,,,,['ברכב'],,,['ניסיון לירי'],"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",,,,,,,
"עוד ובמסגרת הראיות לעונש, העידו מטעם ההגנה שני עדים.",,,,,,,,,,,,,,,,,,,,,
"עוד התייחסה המאשימה לנסיבות ענייננו הצריכות לקביעת מתחם העונש ההולם, והן כי העבירה בוצעה על רקע סכסוך שטיבו לא הוברר, וגם בראי עדויות ההגנה לעונש לא ברור על מה נסב הסכסוך, בלב אזור מגורים צפוף, תוך שימוש בנשק התקפי באופיו (תת מקלע), וקרבה למאזדה בה שהו אנשים ובשעה שרכב זה מנסה להימלט.",,,,,,['תת מקלע (תת-מקלע)'],,,,,,,,,,,,,,,
"כמו כן, נטען כי העבירה בוצעה תוך שימוש ברכב והסתייעות באחר.",,,,,,,,,,,,,[],,,,,,,,
המאשימה ציינה אף כי הנשק לא נתפס.,,,,,,,,,,,,,[],[],[],,,,,,
"מן העבר השני, ציינה המאשימה כי מדובר באירוע קצר ונקודתי, במהלכו נורו מספר לא רב של יריות.",,,,,,,,,,,,,[],,,,,,,,
"עוד הפנתה המאשימה לפסיקה הנוהגת, ועתרה לקבוע מתחם עונש הולם הנע בין 4 ל- 6 שנות מאסר, לצד מאסר מותנה וקנס.",,,,,,,,,,,,,,,,,,,[],['הנאשם קיבל 6 חודשי מאסר על תנאי'],[]
"בגדרי המתחם, ובשים לב לכך שהנאשם בן 22 שנים לערך, נעדר עבר פלילי, הודה במיוחס לו בכתב האישום המתוקן (אם כי לא בהזדמנות הראשונה), והיה הרוח החיה באירוע, עתרה המאשימה לקבוע את העונש ברף ה""בינוני-תחתון"" של המתחם המוצע.",,,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,['כן'],,,,,,,,,,,,,,,,
"ג'יהאד נדון לעונש של 9 חודשי מאסר לריצוי בעבודות שירות, לצד עונשים נלווים.",,,,,,,,,,,,,,,,,,,['הנאשם קיבל 9 חודשי מאסר לריצוי בעבודות שירות'],[],[]
"הנאשם התקרב אל המאזדה אך הוא לא כיוון את הנשק לעבר יושביה, אלא רכב זה עזב את המקום והנאשם ירה שתי יריות באוויר (בלא שהוא מכוון את הנשק אל עבר רכב המאזדה).",,,,,,,,,,[],,,"['ירי', 'ניסיון לירי']",['נשק עם מחסנית בהכנס'],,,,,,,
"גם הסנגור עמד על כי מדובר באירוע קצר ונקודתי במהלכו נורו שתי יריות, ולא מעבר.",,,,,,,,,,,,,[],,,,,,,,
עוד תאר הסנגור כי תחילה הנאשם נעצר למשך מספר ימים ואז שוחרר.,,,,,,,,,,,,,,,,,,,,,
"הנאשם הבין עד כמה שגה, ואף שסבר כי לא יהא המשך טיפול משטרתי, אחרים השכינו שלום בין הצדדים.",,,,,,,,,,,,,,,,,,,,,
"בהמשך, המשטרה גילתה את קיומם של הסרטונים והנאשם נעצר מחדש והוגש כנגדו כתב אישום.",,,,,,,,,,,,,,,,,,,,,
"גם הנסיבות שונות, ולמשל דובר במספר אקדחים או ירי של עשרות קליעים.",,,,,,['אקדח'],,,,,,,[],[],,,,,,,
"הסנגור הגיש אסופת פסיקה בעניין מקרים הדומים לטענתו לאירוע מושא ענייננו, בהם נגזרו עונשים מתונים יותר של 6 חודשי מאסר בפועל ועד 15 חודשי מאסר בפועל.",,,,,,,,,,,,,,,,,,,[],[],[]
"עוד הדגיש הסנגור כי ג'יהאד, ""שותפו"" של הנאשם, נדון ל- 9 חודשי מאסר לריצוי בעבודות שירות, וכי המאשימה לא ראתה אל נכון לערער על גזר דין זה.",,,,,,,,,,,,,,,,,,,,,
"הסנגור אף טען כי אלמלא תיקון כתב האישום בעניינו של ג'יהאד, הוא ""היה נכנס במעגל הפנימי של ביצוע העבירה"", שכן הוא נהג ברכב כשהנשק בתוכו וזוהי שותפות מלאה (ולא סיוע).",,,,,,,,,,,,,,,,,,,,,
"הסנגור עמד על כי עונשו של מסייע הוא מחצית מעונשו של המבצע העיקרי (והפנה לפסיקה בה נשמר היחס בענישה בין מבצע עיקרי למסייע), וטען כי בענייננו, ג'יהאד נדון ל- 9 חודשי עבודות שירות.",,,,,,,,,,,,,,,,,,,,,
"בכל הנוגע לנתוניו של הנאשם עצמו, טען הסנגור כי במועד ביצוע המעשים הנאשם היה כמעט בן 21 שנים, ללא עבר פלילי, קיים אורח חיים נורמטיבי ועבד בגינון עם אביו.",,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
הנאשם למד את הלקח ומשפחתו התגייסה כדי למנוע התפתחות לרעה.,,,"['1 : לא', '2 : כן', '3 : לא', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
עוד יש ליתן משקל להודאת הנאשם ולחיסכון בזמן שיפוטי.,,,,,['לא'],,,,,,,,,,,,,,,,
"לשיטת הסנגור, על המתחם לנוע בין 6 ל- 18 חודשי מאסר בפועל.",,,,,,,,,,,,,,,,,,,[],[],[]
"בהתאם, עונש של 13 חודשי מאסר בפועל, לצד ענישה נלוות, הולם את נסיבות המקרה.",,,,,,,,,,,,,,,,,,,['הנאשם קיבל 13 חודשי מאסר בפועל'],[],[]
הנאשם ציין כי זהו מעצרו הראשון.,,,,,,,,,,,,,,,,,,,,,
"הנאשם דכאן הורשע בביצוע עבירות בנשק - הן בהחזקתו, בנשיאתו ובהובלתו של הנשק, והן בירי שביצע בנשק.",,,,,,,,,,,,,,,,,,,,,
"במקרה דכאן, הנאשם נשא והוביל את הנשק ברכבו כשהנשק טעון במחסנית ובכדורים.",,,,,,,,,,['ברכב'],,,[],"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",['מאחר'],,,,,,
"הנאשם הרהיב עוז ועשה שימוש בנשק, שעה שכיוון אותו אל עבר המאזדה, ובהמשך אף ירה באוויר.",,,,,,,,,,,,,"['ירי', 'ניסיון לירי']","['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",,,,,,,
"בגזרי דין בפרשות אחרות נזדמן לי לכתוב, בהשאלה מעולם הספרות והמחזות, כי אקדח המופיע במערכה הראשונה, סופו לירות במערכה השלישית.",,,,,,,,,,,,,,,,,,,,,
"אמנם, וכפי המצוין בכתב האישום המתוקן, הן פעולת כיוון הנשק על ידי הנאשם לעבר המאזדה והן הירי אשר בוצע באוויר כלפי מעלה, נועדו על מנת להפחיד את א' או להקניטו, ומכאן יש ללמוד כי הנאשם לא התכוון לפגוע בא' או במאן דהוא אחר.",,,,,,,[],,,,,,[],,,,,,,,
"אולם, ירי המבוצע בלב איזור מגורים (ועל תוואי השטח יעידו סרטוני האירוע, אליהם הפנתה המאשימה בטיעוניה - ת/49ב), יוצר כשלעצמו סכנה לסובבים.",,,,,,,,,,,,,,,,,,,,,
"בל נשכח אף כי הנשק לא נתפס, כך שקיים חשש שמא עוד ייעשה בו שימוש אשר עלול לגרום לנזק עד כדי אובדן חיים, גם אם על ידי אדם אחר זולת הנאשם, במקום אחר ובזמן אחר.",,,,,,,,,,,,,[],,,,,,,,
"בצד אלו, וכפי ששני הצדדים להליך עמדו על כך, מדובר באירוע קצר ונקודתי במהלכו הנשק היה מעורב, ומספר היריות שנורו לא היה רב.",,,,,,,,,,,,,,,,,,,,,
"בבחינת הנסיבות הקשורות בביצוע העבירה, יש ליתן את הדעת על כי הנאשם נשא והוביל את הנשק ברכבו כשהנשק טעון במחסנית ובכדורים.",,,,,,,,,,['ברכב'],,,[],"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",,,,,,,
"כמו כן, במהלך הנסיעה הנאשם וג'יהאד הגיעו אל אחד הרחובות באבו סנאן, שם היה מצוי א' (המסוכסך עם הנאשם), כשהוא ישוב במאזדה במושב הנוסע.",,,,,,,,,,,,,,,,,,,,,
"משהתקיימו חילופי דברים, הנאשם יצא את רכבו כשבידו הנשק, פנה אל עבר המאזדה, עמד בסמוך למקום מושבו של א', וכיוון את הנשק אל עבר רכב זה.",,,,,,,,,,['על גופו'],,,['ניסיון לירי'],"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",,,,,,,
"על אף שהמאזדה החלה בנסיעה מהמקום על מנת להתחמק מהנאשם, הנאשם רץ אחריה, וכשהוא במרחק קצר ממנה ירה לפחות שני כדורים כלפי מעלה.",,,,,,['אקדח'],,,,[],,,"['ירי', 'ניסיון לירי']","['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",,,,,,,
"כך וודאי שעה שהנשק מצוי בידו של הנאשם אשר יצא את רכבו ושם פעמיו אל עבר רכב אחר בו מצוי מי אשר מסוכסך עמו, ואף מבצע ירי באמצעות נשק זה (גם אם הירי מבוצע לאוויר, כבענייננו).",,,,,,,,,,,,,"['ירי', 'ניסיון לירי']","['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",,,,,,,
למרבה המזל הסתיים האירוע בלא נפגעים ברכוש או בגוף.,,,,,,,,,,,,,,,,,,,,,
"כמו כן, בנקל כדור תועה היה עלול לגרום לנזק.",,,,,,,,,,,,,,,,,,,,,
"עוד עמדה המאשימה על כי ג'יהאד ""נידון לענישה מקלה על רקע תסקיר חיובי"", ועל כי מידת מודעותו לא הייתה גדולה.",,,,,,,,,,,,,,,,,,,,,
"בכלל זה נטען מפי הסנגור, כאמור, כי אלמלא תוקן כתב האישום שהוגש כנגד ג'יהאד, היו רואים בו כשותף מלא ולא כמסייע, שכן ג'יהאד נהג ברכב כשהנשק בתוכו.",,,,,,,,,,,,,,,,,,,,,
"לעומתו, הנאשם כזכור הורשע בביצוע העבירות המושלמות הבאות: עבירות בנשק (החזקה, הובלה ונשיאה), וכן ירי מנשק חם.",,,,,,,,,,,,,,,,,,,,,
"על מנת שהעונש יהלום מגמה זו ובה בעת לא יחטא לעיקרון אחידות הענישה, סבורני כי הרף התחתון של המתחם (ובראי הרף התחתון של המתחם שהוצב בעניינו של ג'יהאד), ראוי שיעמוד על 27 חודשים.",,,,,,,,,,,,,,,,,,,,,
"משכך, על רקע נסיבות ביצוע העבירה, הערכים החברתיים המוגנים אשר נפגעו כתוצאה מביצוע העבירה ומידת הפגיעה בהם, וכן בשים לב למדיניות הענישה הנהוגה, סבורני כי מתחם העונש ההולם את מעשיו של הנאשם מצוי בטווח שבין 27 לבין 52 חודשי מאסר בפועל, לצד עונשים נלווים.",,,,,,,,,,,,,,,,,,,,,
"בהקשר זה, יש ליתן הדעת להודאתו של הנאשם בעובדות כתב האישום המתוקן.",,,,,['כן'],,,,,,,,,,,,,,,,
"אמנם הודאה זו לא באה בראשיתו של ניהול ההליך, אלא רק לפני שהחלה פרשת ההגנה.",,,,,['לא'],,,,,,,,,,,,,,,,
"ואולם, עדיין יש בה כדי להביא לחיסכון בזמן שיפוטי.",,,,,,,,,,,,,,,,,,,,,
"נתון נוסף בעל משקל משמעותי, אשר יש בו לפעול לקולא, הוא גילו הצעיר של הנאשם אשר טרם מלאו לו 21 שנים בעת ביצוע המעשים.",,,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,,,,,,,
"כמו כן, לא נרשמו לחובת הנאשם הרשעות בפלילים קודם ביצוע המעשים מושא ענייננו.",,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,,,,,,,
"נתתי דעתי גם לעדותו של מר מישלב, ראש מועצת אבו סנאן לשעבר ויו""ר ועדת הסולחה אשר היה שותף לעריכת הסולחה ואף הרחיב הדיבור בשבחה של משפחת הנאשם.",,,,,,,,,,,,,,,,,,,,,
עוד נתתי דעתי לעדות אבי הנאשם אשר יצא חוצץ נגד מעשי הנאשם שאף פגעו במשפחה.,,,,,,,,,,,,,,,,,,,,,
"כולי תקווה כי הנאשם אשר גילו צעיר, ישוב אל דרך הישר לאחר שירצה עונש מאסר ממושך מאחורי סורג ובריח.",,,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
עשרים ושמונה (28) חודשי מאסר בפועל.,,,,,,,,,,,,,,,,,,,['28 חודשי מאסר בפועל'],[],[]
"שניים עשר (12) חודשי מאסר על תנאי למשך שלוש שנים, שלא יעבור כל עבירת נשק מסוג פשע, לרבות עבירה של ירי מנשק חם.",,,,,,,,,,,,,,,,,,,[],['הנאשם קיבל 12 חודשי מאסר על תנאי'],[]
"שמונה (8) חודשי מאסר על תנאי למשך שלוש שנים, שלא יעבור כל עבירת נשק מסוג עוון, לרבות ירי מנשק חם.",,,,,,,,,,,,,,,,,,,[],['הנאשם קיבל 8 חודשי מאסר על תנאי'],[]
"קנס בסך של 3,000 ₪, אשר ישולם תוך 90 ימים מהיום.",,,,,,,,,,,,,,,,,,,[],[],"['3,000 ₪']"
