text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION
"ע""י ב""כ עו""ד עמיחי חביביאן – פמ""ד",9.216524e-06,5.420823e-06,9.4513225e-06,3.2125907e-05,5.226073e-06,2.9766998e-06,6.0239167e-06,2.3291108e-05,2.2918653e-05,1.7791577e-05,0.00019471045,4.2443873e-05,0.00021825204,2.418327e-06
"ע""י ב""כ עו""ד מוחמד ג'ברין",1.1024468e-05,5.61369e-06,9.555657e-06,3.3641358e-05,5.4389157e-06,3.194851e-06,6.7900896e-06,3.2474967e-05,2.5656687e-05,1.8079954e-05,0.0002418749,4.27752e-05,0.00024273961,2.2833005e-06
"חוק למניעת הסתננות (עבירות ושיפוט), תשי""ד-1954: סע'  2, 4",1.2933384e-05,5.1179195e-06,9.503391e-06,5.435915e-05,7.492229e-06,5.56315e-06,9.086885e-06,8.757169e-05,2.0182728e-05,2.6085576e-05,0.00024266374,6.945848e-05,0.00028528663,2.6667838e-06
"חוק העונשין, תשל""ז-1977: סע'  144(ב), 452",1.7350561e-05,5.168095e-06,9.528748e-06,4.9678612e-05,6.12772e-06,6.789351e-06,6.3951466e-06,4.575705e-05,1.9299123e-05,1.925875e-05,0.00020202521,7.4098774e-05,0.00036499242,2.845647e-06
"הנאשם הורשע על פי הודאתו בעובדות כתב האישום המתוקן (כא/2), במסגרת הסדר טיעון, בעבירות של הסתננות מזוינת לפי סעיף 4 לחוק למניעת הסתננות (עבירות ושיפוט), ונשיאת נשק לפי סעיף 144(ב) רישא לחוק העונשין.",1.2028286e-05,5.067376e-06,9.4191e-06,6.672626e-05,4.874988e-06,1.0420636e-05,1.2103527e-05,0.013749456,1.7646258e-05,3.8140042e-05,0.00020077622,8.361866e-05,0.00030927963,0.999998
"על פי עובדות כתב האישום המתוקן, הנאשם תושב עזה, אשר במועד הרלוונטי לכתב האישום לא היה בעל היתר כניסה לישראל.",7.288208e-06,5.1456395e-06,9.446754e-06,4.1293282e-05,5.6615017e-06,1.8561126e-05,4.5539047e-05,0.44377545,2.0591508e-05,0.24768376,0.00021065779,0.000108529515,0.00036340742,1.902665e-05
"בתאריך 27.11.21 החליט הנאשם להסתנן לישראל, כשהוא נושא על גופו רימון רסס, וזאת על מנת להיעצר.",6.6978505e-06,5.301319e-06,0.9999962,0.22046769,0.9999776,0.9910774,0.99956197,0.99987435,0.99999547,0.99998915,0.0005005114,8.008029e-05,0.0004826523,2.90084e-06
"סמוך לפני השעה 18:15, התקרב הנאשם לגדר המערכת, ועבר אותה לתוך שטח ישראל.",7.686238e-06,5.263722e-06,1.774036e-05,5.1699713e-05,0.999954,0.0035358323,0.9570207,0.9996356,2.2497827e-05,0.9999709,0.000620072,6.947041e-05,0.00015227663,3.103794e-06
"כוחות צה""ל הבחינו בנאשם ודרשו שיוציא את מה שבכליו, הנאשם נענה לדרישותיהם, פשט את בגדיו ובכיס מעילו נמצא הרימון על ידי חייל צה""ל.",6.924698e-06,5.152175e-06,0.9999962,0.3426265,0.9999881,0.9996922,0.99992263,0.9999404,0.9999968,0.9999882,0.026581168,0.0001200838,0.005783615,3.3977685e-06
"הרימון פוצץ ע""י החיילים במקום.",7.307807e-06,5.6894296e-06,0.9999962,0.00018983503,0.99996936,0.9954269,0.9998752,0.99903524,0.9999968,0.99998343,0.0035158973,7.0278395e-05,0.00023146717,2.5708039e-06
