verdict,text,part_single,part_concatenated
ME-21-03-28744-835,"חוק העונשין, תשל""ז-1977: סע'  144(א), 144(ב), 275",הנאשם,"בית המשפט המחוזי בחיפה, בית המשפט המחוזי בחיפה, כבוד השופט  דניאל פיש, כבוד השופט  דניאל פיש, המאשימה, מדינת ישראל, נגד, נגד, הנאשם"
ME-21-03-28744-835,"פקודת סדר הדין הפלילי (מעצר וחיפוש) [נוסח חדש], תשכ""ט-1969: סע'  39(א)",הנאשם,"בית המשפט המחוזי בחיפה, בית המשפט המחוזי בחיפה, כבוד השופט  דניאל פיש, כבוד השופט  דניאל פיש, המאשימה, מדינת ישראל, נגד, נגד, הנאשם"
ME-21-03-28744-835,"הנאשם הורשע על פי הודאתו בעבירות של החזקה, נשיאה והובלה של נשק לפי סעיף 144(ב) רישא + סיפא + 144(א) רישא +סיפא לחוק העונשין, תשל""ז- 1977.",גזר דין,"בית המשפט המחוזי בחיפה, בית המשפט המחוזי בחיפה, כבוד השופט  דניאל פיש, כבוד השופט  דניאל פיש, המאשימה, מדינת ישראל, נגד, נגד, הנאשם, גזר דין"
ME-21-03-28744-835,"(להלן:"" החוק""), ועבירת הפרעה לשוטר במילוי תפקידו לפי סעיף 275 לחוק.",גזר דין,"בית המשפט המחוזי בחיפה, בית המשפט המחוזי בחיפה, כבוד השופט  דניאל פיש, כבוד השופט  דניאל פיש, המאשימה, מדינת ישראל, נגד, נגד, הנאשם, גזר דין"
ME-21-03-28744-835,"על פי עובדות כתב האישום המתוקן, ביום 28.2.21 סמוך לשעה 16:00 רכש הנאשם רכב מסוג יונדאי ל""ז 4813411 מהישאם שחאדה.",גזר דין,"בית המשפט המחוזי בחיפה, בית המשפט המחוזי בחיפה, כבוד השופט  דניאל פיש, כבוד השופט  דניאל פיש, המאשימה, מדינת ישראל, נגד, נגד, הנאשם, גזר דין"
ME-21-03-28744-835,"עובר ליום 1.3.21 בשעה 20:24, החזיק הנאשם ברכב בלא רשות על פי דין, אקדח חצי אוטומטי מסוג ברטה בקליבר 9 מ""מ כשהוא טעון במחסנית המהווה אבזר לנשק ובה 5 כדורים המהווים תחמושת לנשק.",גזר דין,"בית המשפט המחוזי בחיפה, בית המשפט המחוזי בחיפה, כבוד השופט  דניאל פיש, כבוד השופט  דניאל פיש, המאשימה, מדינת ישראל, נגד, נגד, הנאשם, גזר דין"
ME-21-03-28744-835,הנאשם נסע ברכב כאשר האקדח הטעון נמצא ברשותו בעוד אחמד חוג'יראת נוהג ברכב.,גזר דין,"בית המשפט המחוזי בחיפה, בית המשפט המחוזי בחיפה, כבוד השופט  דניאל פיש, כבוד השופט  דניאל פיש, המאשימה, מדינת ישראל, נגד, נגד, הנאשם, גזר דין"
ME-21-03-28744-835,"הנאשם ואחמד הגיעו עד סמוך לביתו של הנאשם בביר אל מכסור, החנו את הרכב, אחמד יצא מהרכב והחל ללכת מהמקום והנאשם עבר למושב הנהג ויצא מהדלת הסמוכה למושב הנהג.",גזר דין,"בית המשפט המחוזי בחיפה, בית המשפט המחוזי בחיפה, כבוד השופט  דניאל פיש, כבוד השופט  דניאל פיש, המאשימה, מדינת ישראל, נגד, נגד, הנאשם, גזר דין"
ME-21-03-28744-835,הנאשם השאיר את הנשק הטעון כשהוא עטוף בבד חיתול מתחת למושב הנהג ונעל את הרכב.,גזר דין,"בית המשפט המחוזי בחיפה, בית המשפט המחוזי בחיפה, כבוד השופט  דניאל פיש, כבוד השופט  דניאל פיש, המאשימה, מדינת ישראל, נגד, נגד, הנאשם, גזר דין"
ME-21-03-28744-835,"הבל""ש רס""ב מוריס זירה, שהיה במקום, הבחין בנאשם יוצא מהרכב ונועל אותו, קרא לעברו ""משטרה"" והורה לו למסור לידיו את מפתחות הרכב.",גזר דין,"בית המשפט המחוזי בחיפה, בית המשפט המחוזי בחיפה, כבוד השופט  דניאל פיש, כבוד השופט  דניאל פיש, המאשימה, מדינת ישראל, נגד, נגד, הנאשם, גזר דין"
ME-21-03-28744-835,"הנאשם הרחיק ידו מהשוטר וסגר את כף ידו בחזקה, על מנת למנוע מהשוטר לקחת את מפתח הרכב.",גזר דין,"בית המשפט המחוזי בחיפה, בית המשפט המחוזי בחיפה, כבוד השופט  דניאל פיש, כבוד השופט  דניאל פיש, המאשימה, מדינת ישראל, נגד, נגד, הנאשם, גזר דין"
ME-21-03-28744-835,"בפתח הדיון, הוגש גיליון הרשעות הנאשם כראיה לעונש.",טיעוני המדינה,"בית המשפט המחוזי בחיפה, בית המשפט המחוזי בחיפה, כבוד השופט  דניאל פיש, כבוד השופט  דניאל פיש, המאשימה, מדינת ישראל, נגד, נגד, הנאשם, גזר דין, טיעוני המדינה"
ME-21-03-28744-835,המדינה טענה למתחם עונש הולם שנע בין 30 – 48 חודשי מאסר בפועל.,טיעוני המדינה,"בית המשפט המחוזי בחיפה, בית המשפט המחוזי בחיפה, כבוד השופט  דניאל פיש, כבוד השופט  דניאל פיש, המאשימה, מדינת ישראל, נגד, נגד, הנאשם, גזר דין, טיעוני המדינה"
ME-21-03-28744-835,"נטען בקשר לתכנון מוקדם כי הנאשם החזיק ברכבו את הנשק והתחמושת עטוף בבד, מתחת למושב הנהג במקום ציבורי, כאשר האקדח טעון במחסנית וכדורים.",טיעוני המדינה,"בית המשפט המחוזי בחיפה, בית המשפט המחוזי בחיפה, כבוד השופט  דניאל פיש, כבוד השופט  דניאל פיש, המאשימה, מדינת ישראל, נגד, נגד, הנאשם, גזר דין, טיעוני המדינה"
ME-21-03-28744-835,עוד נטען כי כל הנסיבות על אודות האופן בו הנאשם השיג את הנשק והתחמושת ולשם מה הוא הצטייד בהם נותרו בערפל.,טיעוני המדינה,"בית המשפט המחוזי בחיפה, בית המשפט המחוזי בחיפה, כבוד השופט  דניאל פיש, כבוד השופט  דניאל פיש, המאשימה, מדינת ישראל, נגד, נגד, הנאשם, גזר דין, טיעוני המדינה"
ME-21-03-28744-835,נטען לגבי חלקו של הנאשם כי הוא היה המעורב היחידי וחלקו היה מוחלט.,טיעוני המדינה,"בית המשפט המחוזי בחיפה, בית המשפט המחוזי בחיפה, כבוד השופט  דניאל פיש, כבוד השופט  דניאל פיש, המאשימה, מדינת ישראל, נגד, נגד, הנאשם, גזר דין, טיעוני המדינה"
