text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION
מ.י.,0.00012383424,5.8977794e-06,9.922671e-06,5.6235083e-05,6.1011533e-06,6.393927e-06,1.5713298e-05,0.0005549938,5.9787893e-05,3.696347e-05,0.0009631633,5.6718396e-05,0.0014371359,2.3038504e-06
"מדור תביעות פלילי ת""א",1.2924433e-05,5.920873e-06,9.825577e-06,4.693788e-05,5.1503575e-06,3.863748e-06,6.979181e-06,6.7419205e-05,2.2850996e-05,1.9775913e-05,0.00039778475,4.1797106e-05,0.00022680039,2.404804e-06
"הנאשם הורשע לאחר ניהול הוכחות בשני כתבי אישום, פלילי ותעבורתי, המשותפים לאותו אירוע אשר אוחדו לצורך שמיעתם יחד, בעבירות של תקיפה הגורמת חבלה של ממש לפי סעיף 380 לחוק העונשין, וכן בעבירה של אי מתן אפשרות להולך רגל לחצות בבטחה  וכן נהיגה בקלות ראש,עבירה על פי סעיף 67 (א)+ 62(2) לתקנות התעבורה.",1.4130336e-05,5.10675e-06,9.41041e-06,5.493509e-05,6.434839e-06,0.00011252665,1.0914417e-05,0.055845387,1.7712651e-05,0.99880254,0.00024660924,0.00011117998,0.00056689815,0.9999975
"הנאשם זוכה מעבירות של אי מסירת פרטים , תקנה לפי סעיף 144(א)(3) ואי הודעה למשטרה על תאונה על פי תקנה 144 (א)(4).",1.5017428e-05,5.0717854e-06,9.272648e-06,7.0374634e-05,5.111203e-06,1.2427605e-05,9.198655e-06,0.0007818849,1.8800056e-05,0.0007250199,0.00018090093,8.80431e-05,0.001140953,0.99998903
"בהכרעת הדין נקבע כי ביום ה-19.09.07, עבר הנאשם באמצעות רכבו את מעבר החציה תוך שהוא אינו מאפשר להולכי הרגל במקום לעבור בבטחה, באותו הזמן עבר במעבר החציה המתלונן, אשר חבט ברכבו של הנאשם בעקבות מעשיו.",7.0430347e-06,5.2335395e-06,9.515017e-06,5.883207e-05,0.99996364,0.91071105,9.350752e-05,0.9996939,1.911732e-05,0.99997234,0.3861278,0.0002418078,0.0035561703,3.742424e-06
"הנאשם יצא מרכבו, הלך לעבר המתלונן, ונגח בראשו.",7.9857455e-06,5.3765048e-06,0.9999963,4.8875958e-05,0.999984,0.97335535,0.9316324,0.9997371,3.5278485e-05,0.99997306,0.35754862,0.00010885435,0.0010094051,3.182702e-06
"כתוצאה מכך, הובהל המתלונן לבית החולים, שם נתפר הפצע שנגרם בעקבות נגיחתו של הנאשם.",5.424474e-06,5.3623053e-06,9.542825e-06,5.24942e-05,0.95288914,0.012593905,0.00060205086,0.85440135,4.927342e-05,0.9999796,0.0006247882,8.97221e-05,0.0025049367,3.0641656e-06
"המאשימה עתרה להשית על הנאשם מאסר בעבודות שירות, מאסר על תנאי, קנס ופיצוי, בעוד ההגנה טענה לביטול הרשעת הנאשם, וחיובו בשירות לתועלת הציבור.",0.0035005896,5.2381283e-06,9.451332e-06,3.7027185e-05,4.1265225e-06,7.68261e-06,7.75835e-06,1.2362165e-05,1.7629454e-05,1.20060295e-05,0.02317587,8.265906e-05,0.001051939,0.99999666
"תסקיר שירות המבחן סקר את קורות חייו של הנאשם, ותיארו כאדם בעל יכולות תפקודיות טובות במישורי החיים השונים,  מדובר באדם אשר לא גובשו אצלו מאפייני התנהגות פסולים כמו אימפולסיביות, קשיים בויסות עצמי, הנותנות לגיטימציה לאלימות.",7.2179932e-06,0.99997866,9.388735e-06,5.8419035e-05,7.91743e-06,0.22865129,2.010736e-05,0.9559726,1.9108735e-05,3.2237804e-05,0.0034603344,0.9996189,0.9905748,3.9076035e-06
"בהתייחסו לביצוע העבירה, סיפר שירות המבחן כי לאחר שחש מאוים, נקט באלימות.",6.568384e-06,0.99997866,9.7655475e-06,5.117682e-05,0.0013651983,0.9997912,1.5371836e-05,0.99945503,1.9454845e-05,0.99963605,0.00063366716,0.030314999,0.30596277,3.3757349e-06
