verdict,text,part_single,part_concatenated
ME-13-05-37701-859,"ב""כ המאשימה: עו""ד  גב' עינב איטסקו",הנאשם,"בית המשפט המחוזי בחיפה, בית המשפט המחוזי בחיפה, בפני כב' השופט אמיר טובי , בפני כב' השופט אמיר טובי , המאשימה, נגד, נגד, נגד, הנאשם"
ME-13-05-37701-859,"ב""כ הנאשם: עו""ד זיו גלעד ועו""ד גב' עינת גלעד-פרל",הנאשם,"בית המשפט המחוזי בחיפה, בית המשפט המחוזי בחיפה, בפני כב' השופט אמיר טובי , בפני כב' השופט אמיר טובי , המאשימה, נגד, נגד, נגד, הנאשם"
ME-13-05-37701-859,"חוק העונשין, תשל""ז-1977: סע'  40ט', 45(ב), 144(א), 144 (ב), 333, 335(א)(1), 340א, 40יג(א)",הנאשם,"בית המשפט המחוזי בחיפה, בית המשפט המחוזי בחיפה, בפני כב' השופט אמיר טובי , בפני כב' השופט אמיר טובי , המאשימה, נגד, נגד, נגד, הנאשם"
ME-13-05-37701-859,"הנאשם הורשע, על סמך הודייתו, בעבירות שיוחסו לו בכתב האישום המתוקן (להלן: ""כתב האישום"") בעבירות בנשק לפי סעיף 144(א) רישא + 144 (ב) רישא לחוק העונשין, התשל""ז-1977 (להלן: ""חוק העונשין""), חבלה חמורה בנסיבות מחמירות, לפי סעיף 335(א)(1) וסעיף 333 לחוק העונשין (2 עבירות) ויריות באזור מגורים, לפי סעיף 340א לחוק העונשין.",גזר דין,"בית המשפט המחוזי בחיפה, בית המשפט המחוזי בחיפה, בפני כב' השופט אמיר טובי , בפני כב' השופט אמיר טובי , המאשימה, נגד, נגד, נגד, הנאשם, גזר דין"
ME-13-05-37701-859,הסדר הטיעון לא כלל הסכמה לעניין העונש וסוכם כי כל צד יטען טענותיו באופן חופשי בסוגיה זו.,גזר דין,"בית המשפט המחוזי בחיפה, בית המשפט המחוזי בחיפה, בפני כב' השופט אמיר טובי , בפני כב' השופט אמיר טובי , המאשימה, נגד, נגד, נגד, הנאשם, גזר דין"
ME-13-05-37701-859,"בעובדות כתב האישום נאמר כי בתקופה עובר ליום 13.4.13, שרר סכסוך בין משפחת הנאשם לבין  משפחת כיאל.",גזר דין,"בית המשפט המחוזי בחיפה, בית המשפט המחוזי בחיפה, בפני כב' השופט אמיר טובי , בפני כב' השופט אמיר טובי , המאשימה, נגד, נגד, נגד, הנאשם, גזר דין"
ME-13-05-37701-859,שתי המשפחות מתגוררות בכפר ג'דידה-מכר.,גזר דין,"בית המשפט המחוזי בחיפה, בית המשפט המחוזי בחיפה, בפני כב' השופט אמיר טובי , בפני כב' השופט אמיר טובי , המאשימה, נגד, נגד, נגד, הנאשם, גזר דין"
ME-13-05-37701-859,"במועד הרלבנטי לכתב האישום היה הנאשם מסוכסך עם אחד, רשאד כיאל (להלן: ""רשאד"").",גזר דין,"בית המשפט המחוזי בחיפה, בית המשפט המחוזי בחיפה, בפני כב' השופט אמיר טובי , בפני כב' השופט אמיר טובי , המאשימה, נגד, נגד, נגד, הנאשם, גזר דין"
ME-13-05-37701-859,"ביום 13.4.13, עובר לשעה 19:30, הגיעו רשאד ואביו באסם כיאל ברכב מסוג הונדה לצומת בכפר ג'דידה-מכר, שם פגשו את הנאשם ודודו עלא בוקעי, וזאת לאחר שיחת טלפון בין הצדדים.",גזר דין,"בית המשפט המחוזי בחיפה, בית המשפט המחוזי בחיפה, בפני כב' השופט אמיר טובי , בפני כב' השופט אמיר טובי , המאשימה, נגד, נגד, נגד, הנאשם, גזר דין"
ME-13-05-37701-859,"בצומת התפתחו חילופי דברים בין רשאד לבין הנאשם, במהלכם שלף הנאשם אקדח טעון אותו החזיק, נשא והוביל, בלא רשות על פי דין להחזקתו.",גזר דין,"בית המשפט המחוזי בחיפה, בית המשפט המחוזי בחיפה, בפני כב' השופט אמיר טובי , בפני כב' השופט אמיר טובי , המאשימה, נגד, נגד, נגד, הנאשם, גזר דין"
ME-13-05-37701-859,"הנאשם החל לרוץ במעלה רחוב באזור מגורים בעוד באסם ורשאד רצים אחריו, וירה מנשקו מספר יריות באוויר.",גזר דין,"בית המשפט המחוזי בחיפה, בית המשפט המחוזי בחיפה, בפני כב' השופט אמיר טובי , בפני כב' השופט אמיר טובי , המאשימה, נגד, נגד, נגד, הנאשם, גזר דין"
ME-13-05-37701-859,"סמוך להגעתו של הנאשם לאזור ""אטליז חאלד"", הגיעו למקום ברכב עומר כיאל, מוחמד כיאל וכארם מועטי.",גזר דין,"בית המשפט המחוזי בחיפה, בית המשפט המחוזי בחיפה, בפני כב' השופט אמיר טובי , בפני כב' השופט אמיר טובי , המאשימה, נגד, נגד, נגד, הנאשם, גזר דין"
ME-13-05-37701-859,"השלושה יצאו מהרכב, התקרבו לעבר הנאשם כאשר עומר מחזיק בידו חפץ הנחזה להיראות כאקדח, הניף אותו באוויר וברח.",גזר דין,"בית המשפט המחוזי בחיפה, בית המשפט המחוזי בחיפה, בפני כב' השופט אמיר טובי , בפני כב' השופט אמיר טובי , המאשימה, נגד, נגד, נגד, הנאשם, גזר דין"
