verdict,text,part_single,part_concatenated
ME-14-02-3451-336,עלי עבד אלעאל (עציר) ת.ז. 204405435,הנאשם,"בית המשפט המחוזי בחיפה, בית המשפט המחוזי בחיפה, בפני , כב' השופט אברהם אליקים, המאשימה, מדינת ישראל, נגד, נגד, הנאשם"
ME-14-02-3451-336,"חוק העונשין, תשל""ז-1977: סע'  144.א., 144.ב., 275",הנאשם,"בית המשפט המחוזי בחיפה, בית המשפט המחוזי בחיפה, בפני , כב' השופט אברהם אליקים, המאשימה, מדינת ישראל, נגד, נגד, הנאשם"
ME-14-02-3451-336,"* בית המשפט הרשיע את הנאשם בביצוע עבירות בנשק והפרעה לשוטר בשעת מילוי תפקידו, בקובעו כי הראיות הנסיבתיות מובילות למסקנה היחידה שהנאשם ביצע את המיוחס לו בכתב האישום, מעבר לספק סביר.",הנאשם,"בית המשפט המחוזי בחיפה, בית המשפט המחוזי בחיפה, בפני , כב' השופט אברהם אליקים, המאשימה, מדינת ישראל, נגד, נגד, הנאשם"
ME-14-02-3451-336,* דיון פלילי – הרשעה – על יסוד ראיות נסיבתיות,הנאשם,"בית המשפט המחוזי בחיפה, בית המשפט המחוזי בחיפה, בפני , כב' השופט אברהם אליקים, המאשימה, מדינת ישראל, נגד, נגד, הנאשם"
ME-14-02-3451-336,* ראיות – ראיות נסיבתיות – משקלן,הנאשם,"בית המשפט המחוזי בחיפה, בית המשפט המחוזי בחיפה, בפני , כב' השופט אברהם אליקים, המאשימה, מדינת ישראל, נגד, נגד, הנאשם"
ME-14-02-3451-336,"הנאשם מואשם בביצוע עבירות בנשק (החזקה, נשיאה והובלה) והפרעה לשוטר בשעת מילוי תפקידו.",הנאשם,"בית המשפט המחוזי בחיפה, בית המשפט המחוזי בחיפה, בפני , כב' השופט אברהם אליקים, המאשימה, מדינת ישראל, נגד, נגד, הנאשם"
ME-14-02-3451-336,בית המשפט המחוזי הרשיע את הנאשם ופסק:,הנאשם,"בית המשפט המחוזי בחיפה, בית המשפט המחוזי בחיפה, בפני , כב' השופט אברהם אליקים, המאשימה, מדינת ישראל, נגד, נגד, הנאשם"
ME-14-02-3451-336,"הנאשם נמלט משוטרים שבידיו תיק או שקית בצבע כחול, בחלוף 10 דקות נעצר הנאשם, כשבסמוך אליו תיק כחול ובו תת מקלע, האם ניתן להרשיע את הנאשם בנשיאת הנשק בהסתמך על ראיות נסיבתיות אלו, זו השאלה העיקרית העומדת להכרעה.",הכרעת דין,"בית המשפט המחוזי בחיפה, בית המשפט המחוזי בחיפה, בפני , כב' השופט אברהם אליקים, המאשימה, מדינת ישראל, נגד, נגד, הנאשם, הכרעת דין"
ME-14-02-3451-336,"הנאשם, מואשם בביצוע עבירות בנשק (החזקה, נשיאה והובלה)-עבירה לפי סעיף 144(א)+(ב) רישא וסיפא לחוק העונשין, התשל""ז-1977 (להלן-החוק) והפרעה לשוטר בשעת מילוי תפקידו-עבירה לפי סעיף 275 לחוק.",הכרעת דין,"בית המשפט המחוזי בחיפה, בית המשפט המחוזי בחיפה, בפני , כב' השופט אברהם אליקים, המאשימה, מדינת ישראל, נגד, נגד, הנאשם, הכרעת דין"
ME-14-02-3451-336,"על פי עובדות כתב האישום, ביום 21.1.2014 נהג הנאשם ברכב כשהוא נושא ומחזיק    תת-מקלע מאולתר שבתוכו מחסנית וכדורים.",הכרעת דין,"בית המשפט המחוזי בחיפה, בית המשפט המחוזי בחיפה, בפני , כב' השופט אברהם אליקים, המאשימה, מדינת ישראל, נגד, נגד, הנאשם, הכרעת דין"
ME-14-02-3451-336,"כוח משטרתי שהבחין בנאשם הורה לו לעצור, הנאשם המשיך בנסיעה מהירה, נעצר, יצא מרכבו והחל לברוח עם תת המקלע והתחמושת, אותם הטמין במטע זיתים סמוך.",הכרעת דין,"בית המשפט המחוזי בחיפה, בית המשפט המחוזי בחיפה, בפני , כב' השופט אברהם אליקים, המאשימה, מדינת ישראל, נגד, נגד, הנאשם, הכרעת דין"
ME-14-02-3451-336,"עוד יצוין ועובדות אלו לא מוזכרות בכתב האישום, הנאשם התבקש לעצור בשל חשד מוטעה כי הוא צעיר שאינו רשאי לנהוג, לטענת המאשימה תת המקלע והתחמושת הוחזקו ע""י הנאשם  בתוך תיק בד כחול.",הכרעת דין,"בית המשפט המחוזי בחיפה, בית המשפט המחוזי בחיפה, בפני , כב' השופט אברהם אליקים, המאשימה, מדינת ישראל, נגד, נגד, הנאשם, הכרעת דין"
ME-14-02-3451-336,"בעת הימלטותו מהרכב, נטל עימו הנאשם את התיק, שבתוכו לאחר מכן נמצאו תת-המקלע והתחמושת.",הכרעת דין,"בית המשפט המחוזי בחיפה, בית המשפט המחוזי בחיפה, בפני , כב' השופט אברהם אליקים, המאשימה, מדינת ישראל, נגד, נגד, הנאשם, הכרעת דין"
ME-14-02-3451-336,שלב יציאתו מהרכב ותחילת ההימלטות מפני השוטרים צולמו במצלמות אבטחה של בית סמוך.,הכרעת דין,"בית המשפט המחוזי בחיפה, בית המשפט המחוזי בחיפה, בפני , כב' השופט אברהם אליקים, המאשימה, מדינת ישראל, נגד, נגד, הנאשם, הכרעת דין"
ME-14-02-3451-336,"בתגובה מפורטת לכתב האישום (שנמסרה במהלך שמיעת הראיות, עמוד 28 לפרוטוקול שורה 11), הנאשם כפר במיוחס לו, אך גרסתו מצמצמת את המחלוקת לשאלה נקודתית.",הכרעת דין,"בית המשפט המחוזי בחיפה, בית המשפט המחוזי בחיפה, בפני , כב' השופט אברהם אליקים, המאשימה, מדינת ישראל, נגד, נגד, הנאשם, הכרעת דין"
ME-14-02-3451-336,"הנאשם מודה כי נהג ברכב, כי כשנעצר נמלט מהרכב מפני השוטרים, וכי ביצע במעשים אלו עבירה של הפרעה לשוטר בשעת מילוי תפקידו, אלא שלדבריו אחז בשקית בצבע כחול, ולכן התיק שנתפס לאחר מכן ובו תת-המקלע, אינו התיק שלו.",הכרעת דין,"בית המשפט המחוזי בחיפה, בית המשפט המחוזי בחיפה, בפני , כב' השופט אברהם אליקים, המאשימה, מדינת ישראל, נגד, נגד, הנאשם, הכרעת דין"
ME-14-02-3451-336,הסברו להימלטותו מהשוטרים מתבסס על הטענה כי  בשקית החזיק 4 כדורי ויאגרה וחשש כי תיחשף עובדה זו.,הכרעת דין,"בית המשפט המחוזי בחיפה, בית המשפט המחוזי בחיפה, בפני , כב' השופט אברהם אליקים, המאשימה, מדינת ישראל, נגד, נגד, הנאשם, הכרעת דין"
ME-14-02-3451-336,"הנאשם לא חלק על תכולת התיק שנתפס-שאינו שייך לו לטענתו, דהיינו כי בתיק נשק ותחמושת כהגדרתם בחוק.",הכרעת דין,"בית המשפט המחוזי בחיפה, בית המשפט המחוזי בחיפה, בפני , כב' השופט אברהם אליקים, המאשימה, מדינת ישראל, נגד, נגד, הנאשם, הכרעת דין"
ME-14-02-3451-336,"במהלך המשפט העידו 4 השוטרים שרדפו אחר הנאשם, השוטרים שהיו מעורבים בתפיסתו לאחר מכן ובתפיסת התיק והנשק והנאשם בעצמו, יתר המסמכים והמוצגים הוגשו בהסכמה לרבות צילום מצלמות אבטחה בהם נראה הנאשם נמלט מהרכב וחוות דעת מז""פ באשר להיותו של תת המקלע נשק כהגדרתו בחוק.",הכרעת דין,"בית המשפט המחוזי בחיפה, בית המשפט המחוזי בחיפה, בפני , כב' השופט אברהם אליקים, המאשימה, מדינת ישראל, נגד, נגד, הנאשם, הכרעת דין"
ME-14-02-3451-336,"לאור האמור ועל מנת להכריע בשאלה האם התיק הכחול ובו הנשק היה בחזקת הנאשם עובר לתפיסתו, יש לברר זהותו של החפץ (תיק או שקית) שהחזיק הנאשם ולצורך כך יש לבחון, מה החזיק הנאשם בצאתו מהרכב על פי העדויות, (עדויות השוטרים, עדות הנאשם וצילומי מצלמת האבטחה), והיכן נתפס התיק ובו הנשק ביחס למקום מעצרו של הנאשם.",הכרעת דין,"בית המשפט המחוזי בחיפה, בית המשפט המחוזי בחיפה, בפני , כב' השופט אברהם אליקים, המאשימה, מדינת ישראל, נגד, נגד, הנאשם, הכרעת דין"
