text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"חוק העונשין, תשל""ז-1977: סע'  40ט(2), 144(ב), 411, 499(א)(1)",,,,,,,,,,,,,,,,,
פקודת התעבורה [נוסח חדש]: סע'  10(א),,,,,,,,,,,,,,,,,
"צו בדבר ביטוח כלי רכב מנועיים (יהודה והשומרון) (מס' 215), תשכ""ח-1968;(סיכוני צד שלישי): סע'  2(א)",,,,,,,,,,,,,,,,,
"חוק השיפוט הצבאי, תשט""ו-1955",,,,,,,,,,,,,,,,,
"נוכחים: מטעם המאשימה- עו""ד איתי וחניש",,,,,,,,,,,,,,,,,
"מטעם הנאשם – הובא ועו""ד ח'אלד אמארה",,,,,,,,,,,,,,,,,
"הנאשם הורשע, על-פי הודאתו מיום בכתב אישום מתוקן מיום 15.12.21, בעבירות של נשיאה או הובלת חלק של נשק או תחמושת, לפי סעיף 144(ב) סיפא, לחוק העונשין, התשל""ז-1977; קבלת נכסים שהושגו בפשע, לפי סעיף 411 לחוק; קשירת קשר לפשע, לפי סעיף 499(א)(1) לחוק; נהיגה ללא רישיון נהיגה (לא הוציא מעולם), לפי סעיף 10(א) לפקודת התעבורה [נוסח חדש], תשכ""א- 1961; ונהיגה ברכב ללא ביטוח, לפי סעיף 2(א) לצו בדבר ביטוח כלי רכב מנועיים (יהודה והשומרון) (מס' 215), תשכ""ח- 1968.",,,,,,,,,,,,,,['כן'],,,
"בהתאם לכתב האישום המתוקן, במועד הרלוונטי לכתב האישום שירת סמל אמיר עמר (להלן: ""החייל"") כלוחם בגדוד 13 של גולני.",,,,,,,,,,,,,,,,,
"צויין כי הנאשם התגורר בבית משפחתו בכפר כנא, ביחידת דיור בקומה העליונה של הבית.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
בין הנאשם ובין החייל התקיימו קשרי ידידות.,,,,,,,,,,,,,,,,,
"באותו המועד, שהו חיילי גדוד 13 של גולני בבסיס ""בא""פ לכיש"" לצורך הכנה לקראת תעסוקה מבצעית.",,,,,,,,,,,,,,,,,
"במהלך החודשים שקדמו ליום 10.7.21, שידל הנאשם את החייל, בהצעות חוזרות ונשנות, לספק לו נשק ותחמושת מהצבא, על רקע שירותו בגולני.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,[],,,,,,,,,
"לאורך אותה תקופה, החייל סירב והתחמק מהצעות הנאשם, אך הנאשם המשיך ללחוץ עליו.",,,,,,,,,,,,,,,,,
"בתאריך 10.7.21, בחצות, עלה החייל לתורנות לילה בבסיס, לצורך שמירה על הציוד והתחמושת של הפלוגה.",,,,,,,,,,,,,,,,,
הנאשם עדכן את החייל כי הוא מגיע לבסיס.,,,,,,,,,,,,,,,,,
"בינתיים, העמיס החייל תשעה ארגזי תחמושת (""ברוסים"") של תחמושת מגוונת לשני תיקי גב גדולים.",,,,,,,,,['רובה סער (Assault Rifle)'],,,,,,,,
"בשעה 4:00 יצא החייל אמיר עם התיקים עמוסי התחמושת מהבסיס, וחיכה לבואו של הנאשם ברכבו.",,,,,,,,,"['תת מקלע (תמ""ק)']",,,,,,,,
"מספר דקות לאחר מכן הגיע הנאשם לבסיס כשהוא נוהג ברכב, על אף שלא הוציא רישיון נהיגה מעולם.",,,,,,,,,,,,,,,,,
