Unnamed: 0,verdict,text,part
1,SH-23-05-72468-401,"הנאשם הורשע על פי הודאתו בכתב אישום מתוקן בריבוי עבירות של סחר בסמים מסוכנים, לפי סעיפים 13 ו-19א לפקודת הסמים המסוכנים.",כתב האישום המתוקן
2,SH-23-05-72468-401,"מהאישום הראשון עולה, כי במהלך חודש מאי 2023 מכר הנאשם סמים מסוג קנביס במשקל משתנה של עד גרם לכל עסקה עבור כ-50 ₪ לגרם ללקוח בב""ח, וזאת בהזדמנויות רבות, כאשר העסקאות תואמו טלפונית וכן באמצעות יישומון ווסטאפ.",כתב האישום המתוקן
3,SH-23-05-72468-401,"מהאישום השני עולה, כי ביום 11.5.2023 מכר הנאשם ללקוח נש""צ קנביס במשקל 3.92 גרם תמורת 200 ₪, לאחר שהעסקה תואמה באותו אופן כמתואר באישום הראשון.",כתב האישום המתוקן
4,SH-23-05-72468-401,"מהאישום השלישי עולה, כי ביום 23.4.2023 וכחודשיים קודם לכן, מכר הנאשם ללקוח ימ""ל קנביס במסקל כ-5 גרם פעמיים, תמורת 200 ₪ בכל פעם, כששיטת הפעולה זהה למתואר לעיל.",כתב האישום המתוקן
5,SH-23-05-72468-401,"מהאישום הרביעי עולה, כי בתאריכים 20.4.2023, 6.3.2023 ו-20.2.2023 מכר הנאשם ללקוח יל""ד קנביס במשקל של כגרם בכל עסקה תמורת 50 ₪ כל פעם.",כתב האישום המתוקן
6,SH-23-05-72468-401,"מהאישום החמישי עולה, כי במהלך חודש אפריל 2023 ובמשך כארבעה חודשים קודם לכן, מכר הנאשם סמים מסוג קנביס לנ""ח במשקל ממוצע של כשני גרם לעסקה תמורת 100 ₪ בכל עסקה.",כתב האישום המתוקן
7,SH-23-05-72468-401,הנאשם נעצר לחקירה ביום 23.5.2023 ושוחרר למעצר בית מלא ביום 25.5.2023 לאחר שערר על החלטת השחרור נדחתה.,מהלך הדיון
8,SH-23-05-72468-401,ביום 30.5.2024 הוגשו נגד הנאשם כתב אישום ובקשה להותרת התנאים המגבילים על כנם.,מהלך הדיון
9,SH-23-05-72468-401,"ביום 14.9.2024 הציגו לפניי הצדדים הסדר טיעון שלא כלל הסכמה עונשית, אך כלל הסכמה להקלה בתנאים.",מהלך הדיון
10,SH-23-05-72468-401,הנאשם נשלח לשירות המבחן ולממונה על עבודות השירות.,מהלך הדיון
