text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION
"ב""כ המאשימה עו""ד מלכה גרוס",,,,,,,,,,,,,,
"הנאשם וב""כ עו""ד ריאד סוואעד",,,,,,,,,,,,,,
מתורגמן בית המשפט גברת הייא עבאסי,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  25, 37, 144(ב), 329, 448א', לפרק ח', א', לפרק ט', ג', לפרק יא, ט'",,,,,,,,,,,,,,
"חוק המאבק בטרור, תשע""ו-2016: סע'  37, 37(ד)",,,,,,,,,,,,,,
"לא נמצא טעם להביא את כל שפורט בכתב האישום, ועם זאת נדרש ליתן ביטוי לתמצית הדברים.",,,,,,,,,,,,,,
"כתב האישום מתאר בסעיפים 4-1 לפרק העובדות את ההתארגנות בה נטלו חלק, לצד הנאשם, מי מבין תושבי מחנה הפליטים שועפט.",,,,,,,,,,,,,,
"במסגרת זאת מתוארת התאספות חברי אותה קבוצה, הצטיידותם בבנזין, בבקבוקי זכוכית ובסמרטוטים.",,,,,,,,,['בקבוק תבערה (מונח נפוץ: בקבוק מולוטוב)'],,,,,
"ההתארגנות הבשילה לקראת מאי 2018, תוך הכנת בקבוקי תבערה, הכנת רעלות והתארגנות, כאשר המוקד הינו 'פילבוקס', עמדת שמירה מרכזית לכוחות הביטחון באזור.",,,,,,,,,['בקבוק תבערה (מולוטוב)'],,,,,
"במוקד האירוע שהתרחש ביום 18.5.18 סמוך לשעה 21:00, מפגש חברי הקבוצה בנקודה שפורטה במחנה הפליטים שועפט, ויציאתם משם כשהם מצוידים בשקית ובה בקבוקי תבערה לכיוון מחסום סמוך.",,,,,,,,,"['בקבוק תבערה (בקת""ב)']",[],,,,
"חברי הקבוצה, בכללם הנאשם, יידו בקבוקי תבערה לעבר הפילבוקס, וכשהגיעו כוחות הביטחון לאזור, אף יידו לעברם אבנים.",,,,,,,,,['בקבוק תבערה (מולוטוב)'],[],,,,
"אשר לנאשם צוין בממוקד בסעיף 6 לפרק העובדות של כתב האישום, שהוא הוביל נשק ללא רשות, ניסה לשלח אש בצוותא עם עמיתיו, לרבות באתר טבע, וכל זאת כדי לפגוע בבני אדם.",,,,,,,,,,[],,,,
"סיכום פרק העובדות של כתב האישום מלמדנו על השתתפות בהתקהלות אסורה שהיה בה כדי להטיל אימה על הציבור, ניסיון לתקוף שוטר ולהכשילו בתפקידו, וכל זאת כשהנאשם, בצוותא עם אחרים, מזוין בנשק קר.",,,,,,[],,,,[],,,,
"נוכח זאת, הורשע הנאשם על פי הודאתו בכתב האישום (המתוקן) בעבירות הבאות: ניסיון תקיפת שוטר בנסיבות מחמירות – עבירה לפי סעי 274 (1) +(2)+(3) בצירוף סעיף 25 לחוק העונשין (מספר עבירות); מעשה טרור של ניסיון הצתה -  עבירה לפי סעיף 448א' סיפא בצירוף סעיף 25 לחוק העונשין ובצירוף סעיף 37 לחוק המאבק בטרור (מספר עבירות); וכן - נשיאת נשק – עבירה לפי סעיף 144(ב) לחוק העונשין.",,,,,,,,,,,,,,['כן']
"עמדת המאשימה למתחם שלא יפחת משלוש שנות מאסר, והמתחם אמור להגיע, לדברי ב""כ המאשימה, לכחמש שנות מאסר.",,,,,,,,,,,,,,
"ומנגד, לדעת הסניגור הנכבד, ראוי למתחם שיתחיל בעבודות שירות, ולכל היותר יש מקום לתקופת מאסר מידתית ומוגבלת בהיקפה, עד  20 חודשי מאסר, לדבריו.",,,,,,,,,,,,,,
"נתון נוסף הטעון התייחסות, גלום בעובדה שביחס למעורב אחר באותה פרשה ניתן על ידי מותב נכבד אחר של בית משפט זה גזר דין שהטיל עליו 3 שנות מאסר, וזאת הגם שמדובר היה בקטין כבן 15.",,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"עם זאת, ביחס לאותו נאשם, היתה תמונת המצב חמורה משמעותית.",,,,,,,,,,,,,,
"הורשע הוא, בין היתר, בעבירה על סעיף 329 על חוק העונשין שחומרתה ידועה, ואין עבירה כמותה בפרשתנו.",,,,,,,,,,,,,,
"לסיכום הדיון בנקודת המוצא העונשית נכון לציין גם את סעיף 37 לחוק המאבק בטרור, לפיו, במקרים שפורטו בסעיף, יש מקום לכפל העונש.",,,,,,,,,,,,,,
הסעיף חל בפרשתנו.,,,,,,,,,,,,,,
"המתחם התקף להבנתי, יפורט בהמשך.",,,,,,,,,,,,,,
"ראשית הודגש, ובצדק רב, שעל הפרק נאשם שנטל אחריות מלאה למעשיו והודה במיוחס לו.",,,,,,,,,,,,,,['כן']
"בד בבד, נכון להדגיש, שעל הפרק, לנאשם זה, עבירה ראשונה, ואין לחובתו עבר פלילי קודם בכל הקשר.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,
"לא מעט טענו הצדדים ביחס לתסקיר שהונח על שולחן בית המשפט, ונמנע מכל המלצה בעניינו של הנאשם.",,,,,,,,,,,,,,
"לטענת ההגנה, על הפרק מקרה נוסף בו נשלח קצין מבחן שאינו דובר את השפה הערבית לנאשם שנקלע לקשיי ביטוי והתקשה, לפיכך,  בהעברת תחושותיו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : כן', '10 : לא', '11 : לא']",,,,,,,,,,,,
אף את נכונותו לקבל את האחריות למעשיו התקשה התסקיר לשקף בנסיבות אלה.,,,,,,,,,,,,,,
"עוד צוינה על ידי ההגנה, ובצדק, תקופת מעצרו של הנאשם עד עתה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : כן', '10 : כן', '11 : לא']",,,,,,,,,,,,
עצור היה ממשית – 21 ימים.,,,,,,,,,,,,,,
"רבה שבעתיים היתה תקופה של כשנה שלמה בה היה במעצר בית, ואין חולקין, שלא נרשמו לחובת הנאשם הפרות כלשהן.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : כן', '10 : כן', '11 : לא']",,,,,,,,,,,,
"הסניגור השלים את טיעוניו בציינו שהתקופה הממושכת של מעצר בית ללא הפרות, תומכת ומחזקת גם את טענתו היסודית לקבלת אחריות.",,,,,,,,,,,,,,
במצוות החוק אמנע מציטוט האמור בתסקיר ואסתפק במתן ביטוי למסקנותיו של קצין המבחן.,,,,,,,,,,,,,,
"מסקנות שירות המבחן, למרבה הצער, מלמדות על הערכת קצין המבחן לקיומם של גורמי סיכון למעשים פוגעניים, וככלל, אין על הפרק תסקיר חיובי.",,,,,,,,,,,,,,
לא בכדי נמנע שירות המבחן מכל המלצה בעניינו של הנאשם.,,,,,,,,,,,,,,
"ועם זאת, נכון אני להערכה שיש מידה של ממש בטענות ב""כ הנאשם ביחס לתסקיר המוכן על ידי קצין מבחן דובר עברית, נכבד ככל שיהיה, כאשר על הפרק נאשם ששפת אמו ערבית.",,,,,,,,,,,,,,
"קשה שלא להלום שאין בתסקיר זה כדי לסייע לנאשם, אך במקביל אקפיד שלא לראות בו כחיזוק לכיוון המחמיר.",,,,,,,,,,,,,,
"בסופו של דבר, גם אם סבור קצין המבחן אחרת, מבחינת בית המשפט, על הפרק נאשם שקיבל את האחריות למעשיו ואשר במשך כשנה לא הפר את תנאי מעצר הבית.",,,,,,,,,,,,,,
"אלה נסיבות בהן דומני, שראוי להניח לתסקיר זה.",,,,,,,,,,,,,,
"מכל מקום, אין לי, אלא לקוות, כי יתרבו קציני המבחן דוברי הערבית במסגרת שירות המבחן.",,,,,,,,,,,,,,
"על פני הדברים, עבירות מן הסוג שעל הפרק, חומרתן יתרה, ואין הדעת נותנת שעבירות מסוג זה לא תסתיימנה בתקופת מאסר ממשית מאחורי סורג ובריח: –",,,,,,,,,,,,,,
ואף הצורך לשמור על בטחון המדינה חוזר ומקבל ביטוי בפסיקה המישור זה:-,,,,,,,,,,,,,,
"למותר להדגיש בנקודה זו לצד שיקולי ההלימה, את הצורך להרתעת הכלל המתחייב מעבירות מסוגן של אלה.",,,,,,,,,,,,,,
"אשר למתחם הענישה, לאחר בחינת הפסיקה שהוגשה לפניי, ולאחר עיון מוקפד נוסף בפרטי העבירות קובע אני את מתחם הענישה על הטווח שבין 24 חודשי מאסר לבין 60 חודש.",,,,,,,,,,,,,,
"אשר לטעמיי, אוסיף ואדגיש שנלקח בחשבון סעיף 37 לחוק המאבק בטרור, ניתן ביטוי לכך שעל הוראות חיקוק 1 ו -2 עבר הנאשם מספר פעמים (להזכיר שהורשע במספר עבירות), וכן נלקח בחשבון פוטנציאל הנזק הממשי הגלום במעשים, וזאת לצד העובדה, כי למרבה המזל לא נגרם נזק של ממש.",,,,,,,,,,,,,,
"נקודת האיזון הינה, לתפיסתי, בענישה במסגרת המתחם דלעיל.",,,,,,,,,,,,,,
אשר לעונשו של הנאשם בתוך המתחם במסגרת מתחם הענישה.,,,,,,,,,,,,,,
בנקודה זו אין המחלוקת בין הצדדים ניכרת.,,,,,,,,,,,,,,
"מסכימה המאשימה שנכון למקם את הנאשם בשליש התחתון של העונש, ולטענת הסניגור, נכון למקם את הנאשם ממש ברף התחתון.",,,,,,,,,,,,,,
"בהעדר אינדיקציות חיוביות יוצאות דופן לשיקום וכל כיוצא בזה, להערכתי, אין הצדקה למקם את הנאשם ממש על הרף התחתון של המתחם, אך מקבל אני שמקומו לא הרבה מעליו: עבירה ראשונה, מעצר ראשון, מעצר בית ממושך ראשון, וקבלת אחריות, תומכים במסקנה זו.",,,,,,,,,,,,,,
"עונשו של הקטין, שלוש שנות מאסר כאמור, נתפס על ידי שני הצדדים כנקודת התייחסות המקרינה על גזר דין זה.",,,,,,,,,,,,,,
"ובעוד המאשימה מדגישה את קטינותו, ללמדנו מקל וחומר, מה ראוי שיהיה עונשו של הנאשם דנן, מדגישה ההגנה את טיב הרשעותיו של הקטין, החמורות בהרבה מבפרשתנו.",,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,
"ודומני, ששני הבדלים אלה, ראוי שיובילוני למסקנה, שגם אם ברקע אותה פרשה, הבדלי הגיל והשוני בעבירות מקשים על עצם ההשוואה.",,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"בנסיבות אלה אמנע מלבסס על עניינו של אותו קטין את מסקנותי, ולא אראה בגזר דינו כנקודת מוצא המקרינה על הענישה הראויה ביחס לנאשם דנן, לאף כיוון.",,,,,,,,,,,,,,
"אשר לענישה הנלוות, נתבקשתי לקנס ולתנאי.",,,,,,,,,,,,,,
"על פני הדברים מאסר מותנה רלוונטי נדרש ומוצדק, ואף נכון להורות על קנס, אך זאת כענישה נלוות ותוך קציבת הקנס במידתיות הנדרשת.",,,,,,,,,,,,,,
"סוף דבר, גוזר אני כדלקמן: -",,,,,,,,,,,,,,
מאסר לתקופה של 27 חודשים.,,,,,,,,,,,,,,
מתקופה זו ינוכו  21 ימים בהם שבהם שהה הנאשם במעצר.,,,,,,,,,,,,,,
הנאשם יתייצב לריצוי עונשו ביום 14.7.2019עד שעה 10:00 בכלא ניצן.,,,,,,,,,,,,,,
"כמו כן ירצה הנאשם 10 חודשי מאסר, ככל שיעבור בתקופה של שנתיים לאחר מועד שחרורו, עבירה נוספת לפי חוק המאבק בטרור, או לפי סימן א' לפרק ח' של חוק העונשין או לפי סימן ג' לפרק ט' של חוק העונשין או סימן ט' לפרק י""א של חוק העונשין.",,,,,,,,,,,,,,
"הנאשם ישלם קנס בסך 2,000 ₪ שיקוזזו מכספים מופקדים.",,,,,,,,,,,,,,
היתרה – תוחזר לנאשם.,,,,,,,,,,,,,,
"ההחזר יתבצע מיד לאחר התייצבות הנאשם ובמידת הצורך, תינתן לעניין זה על ידי החלטה משלימה.",,,,,,,,,,,,,,
"ולבסוף, אדגיש במצוות סעיף 37(ד) לחוק המאבק בטרור, שהורשע הנאשם גם בעבירות על חוק זה.",,,,,,,,,,,,,,
5129371זכות ערעור כחוק.,,,,,,,,,,,,,,
"ניתנה היום, ז' תמוז תשע""ט, 10 יולי 2019, במעמד הצדדים.",,,,,,,,,,,,,,
