Unnamed: 0,verdict,text,part
0,SH-24-01-26596-264,"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  7(א), (ג), 13, 19א, 37א(א)","ע""י ב""כ עו""ד אברהים אלקורעאן"
1,SH-24-01-26596-264,"חוק העונשין, תשל""ז-1977: סע'  40","ע""י ב""כ עו""ד אברהים אלקורעאן"
2,SH-24-01-26596-264,פקודת התעבורה [נוסח חדש]: סע'  43,"ע""י ב""כ עו""ד אברהים אלקורעאן"
3,SH-24-01-26596-264,"חוק המאבק בתופעת השימוש בחומרים מסכנים, תשע""ג-2013","ע""י ב""כ עו""ד אברהים אלקורעאן"
4,SH-24-01-26596-264,הנאשם שלפני נותן את הדין בגין עבירות כדלקמן:,כתב האישום והסדר הטיעון
5,SH-24-01-26596-264,"סחר בסמים מסוכנים, בניגוד לסעיף 13 ו- 19א לפקודת הסמים המסוכנים [נוסח חדש], תשל""ג – 1973 (שש עבירות);",כתב האישום והסדר הטיעון
6,SH-24-01-26596-264,"אחזקת סם מסוכן שלא לצריכה עצמית, בניגוד לסעיף 7(א) ו-(ג) רישא לפקודה (עבירה אחת).",כתב האישום והסדר הטיעון
7,SH-24-01-26596-264,"בהתאם לעובדות כתב האישום המתוקן כא/1, בהן הורשע הנאשם במסגרת הסדר טיעון, במועדים הרלוונטיים לעובדות כתב האישום, שימש השוטר מקסים שומסקי (להלן: ""הסוכן"") בפעילות כנגד סחר בסמים בעיר ערד (להלן: ""הפעילות"").",כתב האישום והסדר הטיעון
8,SH-24-01-26596-264,"במסגרת הפעילות עשה הסוכן שימוש בטלפון סלולרי מבצעי שמספרו 052-5219530 (להלן: ""הטלפון המבצעי"").",כתב האישום והסדר הטיעון
9,SH-24-01-26596-264,"במועדים הרלוונטיים לכתב האישום, החזיק הנאשם בטלפון סלולרי מסוג גלקסי שמספרו 053-7262975 (להלן: ""הטלפון"").",כתב האישום והסדר הטיעון
10,SH-24-01-26596-264,"בתאריך 28.12.23 בסמוך לשעה 17:11 יצרה השוטרת יפעת בראל (להלן: ""השוטרת יפעת"") קשר באמצעות הטלפון המבצעי באמצעות ישומון הטלגראם דרך קבוצה בשם ""SKOPY"" וביקשה לרכוש ממנו סם מסוכן מסוג קנבוס במשקל של 30 גרם (להלן: ""הסם"") בתמורה ל- 1,000 ₪ (להלן: ""העסקה"").",כתב האישום והסדר הטיעון
11,SH-24-01-26596-264,"בהמשך למתואר לעיל, וכחלק מתנאי העסקה, שלח הסוכן לנאשם דרך ישומון הטלגראם הודעה עם תמונתו ואמצעי זיהוי כתובת ומיקום לביצוע העסקה.",כתב האישום והסדר הטיעון
12,SH-24-01-26596-264,"בהמשך לכך, בסמוך לשעה 17:42, הגיע הנאשם לחניית הרכבים ברחוב בן יאיר 24 בעיר ערד (להלן: ""המקום"") כשהוא נוהג ברכב מסוג סקודה אוקטביה ל.ז 56-748-12 (להלן: ""הרכב""), יצר קשר עם הסוכן לחניה ברחוב בן יאיר 24 בערד (להלן: ""המקום""), יצר קשר עם הסוכן כשהתקשר אליו ממספר חסום אל הטלפון המבצעי והכווין אותו להגיע לרכב.",כתב האישום והסדר הטיעון
