,case,text,reject,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CONFESSION,RESPO,REGRET,CIR_USE,CIR_TYPE_WEP,CIR_STATUS_WEP,CIR_PURPOSE,CIR_PLANNING,CIR_OBTAIN_WAY_WEP,CIR_MONEY_PAID_WEP,CIR_BUYER_ID_WEP,CIR_AMMU_AMOUNT_WEP,_HELD_WAY_WEP
0,ME-12-04-33577-700,"שלום שי בן שטרית, ת.ז. 040254757  (עציר)",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,ME-12-04-33577-700,"שלום שי בן שטרית, ת.ז. 040254757  (עציר)",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,ME-12-04-33577-700,"שלום שי בן שטרית, ת.ז. 040254757  (עציר)",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,ME-12-04-33577-700,"מטעם הנאשם : בעצמו [הובא באמצעות הליווי] וכן ב""כ עו""ד יוסף רז",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,ME-12-04-33577-700,"חוק העונשין, תשל""ז-1977: סע'  40ג(א), 40ו, 40ז', 40ט, 144(א), 144(ב), 329, 329(א)(2), 340(א), 40 יג'",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,ME-12-04-33577-700,"הנאשם הורשע, לאחר שמיעת ראיות, בעבירות של החזקת נשק, עבירה לפי סעיף 144(א) רישא + סיפא לחוק העונשין, התשל""ז – 1977, נשיאת נשק, עבירה לפי סעיף 144(ב) רישא + סיפא לחוק העונשין, חבלה בכוונה מחמירה, עבירה לפי סעיף 329(א)(2) לחוק העונשין ויריות באזור מגורים, עבירה לפי סעיף 340(א) לחוק העונשין.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,ME-12-04-33577-700,"על פי עובדות כתב האישום בהן הורשע, פגש הנאשם את המתלונן באזור מגורים בבית שאן ביום 13/4/12 בסמוך לשעה 02:00 לפנות בוקר.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
7,ME-12-04-33577-700,במהלך ויכוח זרק המתלונן כוס שהיתה בידו לכיוונו של הנאשם.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
8,ME-12-04-33577-700,"בתגובה שלף הנאשם אקדח שהיה ברשותו, אותו החזיק שלא כדין, וירה לעברו של המתלונן שלוש יריות, האחת, חלפה בסמוך לראשו, השנייה, בסמוך לגבו והשלישית, שרטה את ברכו הימנית.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
9,ME-12-04-33577-700,הערך החברתי בו פגע הנאשם הוא זכותו של אדם לשלמות גופו.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,ME-12-04-33577-700,סכנת הפגיעה העולה ממעשיו של המתלונן מהכוונה שהתלוותה אליה היא קשה ביותר.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,ME-12-04-33577-700,הנאשם ביצע עבירה שהיסוד הנפשי שלה הוא גבוה - כוונה לגורם חבלה חמורה.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,ME-12-04-33577-700,"ירי מנשק חם הוא נסיבה מחמירה על פי הוראות סעיף 329 לחוק, המייחס לה דרגת חומרה גבוהה יותר מהעבירה של מעשה אלימות רגיל וזאת בשל פוטנציאל הפגיעה הטמון בנשק.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,ME-12-04-33577-700,הנאשם ירה שלוש יריות.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
14,ME-12-04-33577-700,"עשיית שימוש בנשק לצורך פתרון ""סכסוכים"" מחייב תגובה עונשית הולמת.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,ME-12-04-33577-700,"לעניין נסיבות ביצוע העבירה, העבירה בוצעה במלואה על ידי הנאשם והוא האחראי לתוצאותיה.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,ME-12-04-33577-700,"הנזק שהיה עלול להיגרם מביצוע העבירה הינו ברור, רק בנס לא פגעו הכדורים ולא גרמו לפגיעה קשה בגוף או בנפש.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
17,ME-12-04-33577-700,"לא היתה כל עילה שתצדיק התנהגות כה אלימה מצד הנאשם, הנאשם מבין היטב את משמעות מעשיו.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,ME-12-04-33577-700,הדברים מתחדדים נוכח עברו של הנאשם.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,ME-12-04-33577-700,העובדה שנקבעה בהכרעת הדין לפיה הנאשם הוא זה שיזם את המפגש מלמדת היטב על מידת השליטה של הנאשם במעשהו ועל יכולתו להימנע מעשיית המעשה.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,ME-12-04-33577-700,גם כאשר המתלונן ברח מהמקום המשיך הנאשם לדלוק אחריו וירה לעברו.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
21,ME-12-04-33577-700,"המאשימה סבורה כי מתחם העונש ההולם לעבירת האלימות – חבלה בכוונה מחמירה -  בה הורשע הנאשם, הוא 5-7 שנות מאסר בפועל, בצירוף עונשים נלווים.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,ME-12-04-33577-700,"המאשימה סבורה כי יש לקבוע מתחם עונש הולם נפרד לעבירת הנשק, ומהנימוקים המפורטים על ידה יש לקבוע מתחם בין 6-8 שנות מאסר.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,ME-12-04-33577-700,"באשר לנסיבות שאינן קשורות בביצוע העבירה, שיש בהן כדי להשפיע על מידת העונש בתוך המתחם, סבורה המאשימה כי אלה פועלות כולן לחובת הנאשם.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,ME-12-04-33577-700,הפגיעה של העונש בנאשם ובמשפחתו איננה יוצאת דופן ואיננה גדולה מהפגיעה שפגע הנאשם בערכים החברתיים המוגנים.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,ME-12-04-33577-700,"לחובתו של הנאשם עבר פלילי מכביד, הנאשם לא נטל אחריות על מעשיו, לא התאמץ לתקן את תוצאותיהם, לא שיתף פעולה עם רשויות אכיפת החוק, מסר עדות שנקבע כי איננה מהימנה, ניסה להשפיע על עדים.",0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,ME-12-04-33577-700,יש ליתן משקל להרתעת הרבים.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,ME-12-04-33577-700,ביצע את העבירה בתוך פחות משנה מאז שוחרר ממאסרו האחרון.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,ME-12-04-33577-700,"לפיכך, מבקשת המאשימה להשית על הנאשם עונש מאסר המתקרב לרף העליון שבמתחם וכן עונשים נלווים.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,ME-12-04-33577-700,בסופו של יום לא נגרם נזק לא לאדם ולא לרכוש.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,ME-12-04-33577-700,"האירוע ארע בשעת לילה מאוחרת, כך שהסיכון לפגיעה בחפים מפשע היה נמוך.",0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
31,ME-12-04-33577-700,"כוונת הנאשם היתה, לכל היותר, להפחיד את המתלונן.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
32,ME-12-04-33577-700,היריות חלפו בסמוך לגופו ולא פגעו בו.,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
33,ME-12-04-33577-700,"המתלונן איננו אזרח תמים, אלא עבריין שלחובתו הרשעות ושריצה עונשי מאסר.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,ME-12-04-33577-700,הערך החברתי של שלום הציבור לא נפגע מהותית.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,ME-12-04-33577-700,מתחם הענישה הראוי שיש לקבוע כאן הוא בין 6 חודשים ל – 18 חודשי מאסר.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
