,verdict,text,reject,reject-predicted,PUNISHMENT-predicted,GENERAL_CIRCUM-predicted,CIRCUM_OFFENSE-predicted,CONFESSION-predicted,CONFESSION_LVL2-predicted,CIR_TYPE_WEP-predicted,CIR_PURPOSE-predicted,CIR_PLANNING-predicted,CIR_MONEY_PAID_WEP-predicted,CIR_HELD_WAY_WEP-predicted,REGRET-predicted,RESPO-predicted,CIR_USE-predicted,CIR_STATUS_WEP-predicted,CIR_OBTAIN_WAY_WEP-predicted,CIR_BUYER_ID_WEP-predicted,CIR_AMMU_AMOUNT_WEP-predicted
0,SH-16-04-30406-325,"חוק העונשין, תשל""ז-1977: סע'  144(א), 144(ב), 186, פרק ח'  א'",,0.9997714393745597,,,,,,,,,,,,,,,,,
1,SH-16-04-30406-325,"הנאשם שלפני נותן את הדין בגין שתי עבירות של החזקת נשק שלא כדין, בניגוד לסעיף 144(א) רישא לחוק העונשין, תשל""ז-1977.",,0.9995198956406931,,,,,,,,,,,,,,,,,
2,SH-16-04-30406-325,"בהתאם לעובדות כתב האישום, בהן הורשע הנאשם במסגרת הסדר טיעון, נתפס הנאשם, בתאריך 06/04/16, מחזיק, בתא המטען של רכבו מסוג רנו מ.ר.",,0.00028455402660947944,7.75783686565451e-05,7.933557546311964e-08,0.9999007910827321,2.0229588056982892e-05,,1.4989004154433298e-05,1.5696833165556895e-05,1.4282194953720583e-05,1.476330038396301e-05,0.9975944772759694,,,0.00017937893363301606,0.00024294232374707953,0.9862700295821445,7.671023580086995e-05,7.671023580086995e-05
3,SH-16-04-30406-325,"88-687-10, שני כלי נשק מסוג תת מקלע מאולתר, האחד – בתחתית תא המטען, אליו צמודה מחסנית ריקה והשני – בתוך תיק שחור, ביחד עם שתי מחסניות.",,0.00042660286914659887,7.24284226040811e-05,7.744597572473507e-08,0.9998896375669248,1.7893493887194582e-05,,0.999835818129801,1.4035686511646125e-05,1.222553776918722e-05,1.568758718196541e-05,0.9995271782299282,,,0.05453859614638375,0.9997251811905095,0.00032136388377280864,6.373205411688829e-05,6.373205411688829e-05
4,SH-16-04-30406-325,"תחילה, נקשר בין הצדדים הסדר, במסגרתו הודה הנאשם בעובדות והורשע בעבירות בהתאם לכתב אישום מתוקן, ואולם בהמשך, עתרו הצדדים לבטל את הכרעת הדין ולחזור בהם מהסכמותיהם, תוך שהנאשם הודה, זו הפעם, בכתב האישום המקורי.",,0.0015111108155925934,7.35946120182349e-05,5.718118824307553e-08,0.0018562122195081398,0.9997682179137019,0.9996720456667788,,,,,,1.2610185915807336e-05,1.5103520326292927e-05,,,,,
5,SH-16-04-30406-325,"הצדדים הסכימו, כי הנאשם יופנה לחקירת שירות המבחן למבוגרים, אך פרט לכך – לא הגיעו להסכמה כלשהי לענין העונש.",,0.9974118355573195,,,,,,,,,,,,,,,,,
6,SH-16-04-30406-325,מי מהצדדים לא הגיש ראיות לענין העונש.,,0.999518060687879,,,,,,,,,,,,,,,,,
7,SH-16-04-30406-325,בענינו של הנאשם הוגשו מספר תסקירים מטעם שירות המבחן למבוגרים.,,0.9994850420340488,,,,,,,,,,,,,,,,,
8,SH-16-04-30406-325,"התסקירים מפרטים נסיבותיו האישיות, רווק, כבן 21, אינו עובד.",,0.0026399567600354605,7.999829090306019e-05,0.9996883012405351,0.001588052693848428,2.0346497790893376e-05,,,,,,,,,,,,,
9,SH-16-04-30406-325,האב בעל עסק עצמאי בתחום ההובלה.,,0.05285861162502397,0.00010513633278610444,0.9999608713662891,0.0016412792445920294,2.1367307641908063e-05,,,,,,,,,,,,,
10,SH-16-04-30406-325,"הנאשם ניהל אורח חיים תקין והתסקיר אינו מפרט קשיים מיוחדים או מחסור, אליהם נחשף הנאשם.",,0.0020671813595578045,0.00019698225556170543,0.9993011264162234,0.0018196030771239606,1.8648004838683855e-05,,,,,,,,,,,,,
11,SH-16-04-30406-325,"בהתיחס לעבירה, סיפר הנאשם לקצין המבחן מספר גרסאות.",,1.6607452923747846e-05,0.00017405955401845818,9.210837464852911e-08,0.0018509832149185756,1.8982473778823914e-05,,,,,,,,,,,,,
12,SH-16-04-30406-325,"תחילה מסר, כי גורמים עבריניים החליטו להחביא את כלי הנשק ברכבו.",,3.666800920255115e-06,0.00019529457030395154,4.7206924831824235e-08,0.0016579832553620985,1.9355921407904192e-05,,,,,,,,,,,,,
13,SH-16-04-30406-325,"בהמשך, שינה התיחסותו ומסר, כי אדם שפרטיו אינם ידועים ושלא הכיר אותו הציע לו לרכוש את כלי הנשק והוא עשה זאת לצורך שימוש באירועי שמחה ובחתונות, ללא כוונות פליליות.",,0.0030721022881182378,0.00024106559847594748,5.03265638828911e-08,0.9998675144512545,1.8620628841685248e-05,,1.2756681026549498e-05,0.9902832959714346,1.2294917943352416e-05,1.3018423403329871e-05,1.2606497154599456e-05,,,0.8766567398196056,0.00014126868715460492,0.4427692902552492,6.024795709389064e-05,6.024795709389064e-05
14,SH-16-04-30406-325,"שירות המבחן התרשם מהנאשם, כמי שמתקשה בהתבוננות מעמיקה באשר לגורמים שהביאוהו להסבתך בעבירות ואינו מאפשר לבחון את העומד בבסיס בחירותיו והתנהלותו.",,0.0009228195443071902,0.00041766725494870314,0.9974014548086606,0.002050510879493189,1.8462358651456092e-05,,,,,,,,,,,,,
15,SH-16-04-30406-325,"שירות המבחן התרשם מפער בין התדמית, שביקש הנאשם להציג לבין קשייו בעריכת תהליך חשבון נפש ובהתבוננות עצמית ביקורתית.",,0.0009416581207315445,0.00038923689709471486,0.9784249484267138,0.0016243141707535096,1.8814363237931575e-05,,,,,,,,,,,,,
16,SH-16-04-30406-325,שירות המבחן התרשם מהתיחסות מצמצמת ביחס לעבירות שעבר הנאשם ומעמימות באופן בו שיתף הנאשם בכל הנוגע למערכת קשריו החברתיים ולבחירותיו.,,0.0002536814343709392,0.0006637854337573466,0.9940448514040654,0.0021080801178972952,1.852753616885488e-05,,,,,,,,,,,,,
17,SH-16-04-30406-325,"שירות המבחן המליץ לדחות את הדיון, על מנת לנסות  ולהתחקות אחר מניעיו של הנאשם העומדים בבסיס העבירות ואולם, גם לאחר תקופת דחיה מצא, כי הנאשם מתקשה לבחון את פוטנציאל הפגיעה כתוצאה ממעשיו, מתאר הדברים בצורה שטחית ואת הסתבכותו בעבירות כמקרית.",,0.001756792992661029,0.00017956128268496627,0.9977364772673367,0.0024828016180134106,1.8689676190318077e-05,,,,,,,,,,,,,
