text,CIR_PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"הנאשם, יליד 22.9.1985, חזר בו ביום 27.10.15 מכפירתו בעקבות הסדר טיעון אליו הגיעו הצדדים, והודה בעובדות כתב האישום המתוקן.",,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,['כן'],,,
"המאשימה עתרה במסגרת כתב האישום המתוקן להכריז על הנאשם כסוחר סמים ולהורות על חילוט מזומנים בסך של 10,025 ₪, 140$ ו- 50 Euro, וכן סך של 3,001 ₪ המופקדים בבנק הפועלים בחשבון מס' 687253 על שם הנאשם.",,,,,,,,,,,,[],[],[]
בשעה 14:25 נפגשו הנאשם והסוכן במקום המפגש וסיכמו כי הנאשם ימכור לסוכן 300 כדורים של סם מסוכן מסוג MDMA – אקסטזי במחיר של 30 ₪ לכדור (להלן – עסקת הסם).,,,,,['MDMA (אקסטזי)'],['[300 - כדורים]'],"['הנאשם היה בעל הסמים, כי הוא מכר אותם לסוכן. הוא לא היה בעל המעבדה, כי לא מוזכר שהוא השתמש בה']",,,,,,,
"הסוכן מסר לידי הנאשם סך של 9,000 ₪ תמורת הסמים והנאשם מסר לו את הסמים ארוזים בשקית ניילון.",,,,,,,['לא בעל הסמים'],,,,,,,
הנאשם החזיק בסמים שלא לצריכתו העצמית וללא היתר על פי דין.,,,,,,,,,,,,,,
"הסמים נשלחו לבדיקת מעבדה אשר קבעה כי מדובר בסם מסוכן מסוג MDMA, בכמות של 292 כדורים.",,,,,['MDMA'],['[292 - כדור]'],,,,,,,,
"ביום 22.12.14 בשעה 14:19 שוחחו הסוכן והנאשם בטלפון וסיכמו כי הנאשם ימכור לסוכן 300 כדורים של סם מסוכן מסוג MDMA – אקסטזי תמורת סך של 9,000 ₪ (להלן – עסקת הסם).",,,,,['MDMA'],['[300 - שקיות]'],,,,,,,,
"הסוכן מסר לנאשם סך של 9,000 ₪ תמורת הסמים והנאשם מסר לסוכן 296 כדורים של סם מסוכן מסוג MDMA – אקסטזי, כאשר שלושה מבין הכדורים היו שבורים.",,,,,['MDMA - אקסטזי'],['[296 - כדור]'],['לא בעל הסמים'],,,,,,,
"הסמים נשלחו לבדיקת מעבדה אשר קבעה כי מדובר בסם מסוכן מסוג MDMA, בכמות של 293 כדורים וכן שברי כדורים נוספים.",,,,,['MDMA'],['[293 - כדורים]'],,,,,,,,
"במעשים המתוארים לעיל החזיק הנאשם וסחר בסם מסוכן מסוג MDMA, בכמות של 292 כדורים שלא לצריכתו העצמית וללא היתר על פי דין, וכן החזיק וסחר בסם מסוכן מסוג MDMA, בכמות של 293 כדורים + שברי כדורים נוספים, שלא לצריכתו העצמית וללא היתר על פי דין.",,,,,['MDMA'],['[292 - כדורים] [293 - כדורים + שברי כדורים נוספים]'],['[בעל הסמים]'],,,,,,,
