text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"חוק העונשין, תשל""ז-1977: סע'  29, 40ב, 40ג, 40 ד(א), 40ט, 144, 144(א), 144(ב), 275, 338(א)(1), 498, ג'",,,,,,,,,,,,,,,,,
פקודת התעבורה [נוסח חדש]: סע'  43,,,,,,,,,,,,,,,,,
"פקודת המבחן [נוסח חדש], תשכ""ט-1969",,,,,,,,,,,,,,,,,
"נאשם מספר 1 (להלן גם: הנאשם) הורשע בתיק זה, מכוח הודאתו בעובדות כתב האישום, בעבירה של נשיאה והובלה של נשק, לפי סעיף 144(ב) רישא וסיפא בצירוף סעיף 29 לחוק העונשין, התשל""ז-1977 (להלן: חוק העונשין) ובעבירה של הפרעה לשוטר בשעת מילוי תפקידו, לפי סעיף 275 לחוק העונשין.",,,,,,,,,,,,,,['כן'],,,
"הנאשם הבהיר, במסגרת מתן הודאתו, בדיון ביום 7/11/18 , כי אינו מודה שעלה לרכב המצוין בכתב האישום וכן אינו מודה כי נאשם 2 הוא מי שנהג ברכב בו נסע.",,,,,,,,,,,,,,['לא'],,,
"כמו כן, הסכימה המאשימה לא לטעון כי הנאשם עלה לרכב עם הנשקים הנזכרים בכתב האישום.",,,,,,,,,,,,,,,,,
"כאן אציין, כי נאשם 2 הורשע בתיק זה, לאחר שהודה בעובדות כתב אישום מתוקן,  בעבירה של מתן אמצעים לביצוע פשע, עבירה לפי סעיף 498 לחוק העונשין ודינו נגזר לעונש של  6 חודשי מאסר  בפועל ו-5 ימים, בניכוי ימי מעצרו, וזאת לצד רכיב ענישה של מאסר מותנה.",,,,,,,,,,,,,,['כן'],,,
"עוד יצוין כי  נטען בכתב האישום המתוקן הנ""ל לגבי נאשם 2, כי הינו בעל הרכב הנזכר בכתב האישום וכי נתן  לנאשם 1 ולאחר את הרכב ביודעו כי הדבר עלול לשמש לביצוע פשע - נשיאה והובלת נשק.",,,,,,,,[],,,,,,,,,
"נטען בכתב האישום כי ביום 16/05/18, עובר לשעה 08:20, נהג נאשם 2 בג'יפ גרנד צ'ירוקי שבבעלותו (להלן: הרכב), וזאת  בשביל עפר המוביל משכונת עין ג'ראר לשכונת אל עראייש (להלן: דרך העפר) באום אל פחם.",,,,,,,,,,,,,,,,,
במושב הקדמי שליד הנהג ישב הנאשם.,,,,,,,,,,,,,,,,,
"הנאשמים נסעו ברכב כשהם נושאים ומובילים, בצוותא חדא, בלא רשות על פי דין, נשק ארוך מסוג M16, קליבר 5.56 מ""מ, ובתוכו מחסנית עם 28 כדורים, וכן נשאו והובילו, בצוותא חדא,",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",['ברכב'],,,[],['רובה סער (M16)'],,,,,,,,
"נשק ארוך מסוג ""תבור"", קליבר 5.56 מ""מ, ובתוכו מחסנית עם 28 כדורים.",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",,,,,"['רובה סער (Assault Rifle) התשובה היא רובה סער, כיוון ש""תבור"" הוא סוג של רובה סער, והתיאור מתאים למאפיינים של רו']",,,,,,,,
"בנוסף,  הנאשם, בצוותא",,,,,,,,,,,,,,,,,
"חדא עם נאשם 2, נשא והוביל בכיס המעיל שלבש, מחסנית נוספת עם 28 כדורים של M16.",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",[],,,[],['רובה סער (M16)'],,,,,,,,
"עוד נטען כי בזמן שנסעו הנאשמים בדרך עפר הגיעה מולם ניידת משטרה ובה השוטרים מועתז עדוי, מוחמד ג'מאמעה ואיהאב עותמאן (להלן: השוטרים).",,,,,,,,,,,,,,,,,
"בהבחינם בניידת, עצר נאשם 2 את נסיעתו, ואז הנאשם יצא מהרכב והחל לברוח כשהוא נושא עמו את הנשקים, המחסניות והכדורים, זאת בלא רשות על פי דין.",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",['על גופו'],,,,['תת מקלע (תת-מקלע)'],,,,,,,,
השוטרים החלו במרדף אחר הנאשם ואילו נאשם 2 נמלט מהמקום ברכב.,,,,,,,,,,,,,,,,,
"תוך כדי בריחתו של הנאשם  מהשוטרים, השליך הנאשם את הנשקים על הקרקע.",,,,,[],,,,,,,,,,,,
