text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"מספר פל""א 207023/2016",,,,,,,,,,,,,,,,,
לפני כבוד השופטת שרון פ.הלוי,,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  29(א), 144(א)",,,,,,,,,,,,,,,,,
"חוק הנוער (שפיטה, ענישה ודרכי טיפול), תשל""א-1971: סע'  24(1)",,,,,,,,,,,,,,,,,
"* בית המשפט גזר על הנאשם, שהורשע בביצוע עבירת נשק, בהיותו בן שבע עשרה וחצי שנים,  עונש של מאסר על תנאי, לצד עונשים נלווים נוספים.",,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"במרכז גזר הדין עומדות שאלות בעניין מדיניות הענישה הראויה בה יש לנקוט כנגד הנאשם, קטין מתבגר, על מנת להעביר מסר ברור בדבר חומרת העבירה ובד בבד לתמוך בהמשך שיקומו של הנאשם.",,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
* עונשין – ענישה – מדיניות ענישה: קטינים,,,,,,,,,,,,,,,,,
* עונשין – ענישה – מדיניות ענישה: עבירות נשק,,,,,,,,,,,,,,,,,
* עונשין – ענישה – קטינים,,,,,,,,,,,,,,,,,
"בית המשפט נדרש לגזור את דינו של הנאשם 1, שהורשע, על פי הסדר טיעון, בביצוע עבירה, בהיותו קטין בן שבע עשרה וחצי שנים, של החזקת כלי נשק ותחמושת בצוותא חדא.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"במסגרת הסדר הטיעון הוסכם, כי  התביעה תגביל עצמה לעתירה עונשית של 6 חודשי מאסר שיכול וירוצו בעבודות שירות, מאסר על תנאי וקנס וההגנה תהיה חופשית בטיעוניה לעונש.",,,,,,,,,,,,,,,,,
בית המשפט פסק כלהלן:,,,,,,,,,,,,,,,,,
"בעת גזירת עונשו של קטין, אף אם הורשע בעבירות קשות וחמורות במיוחד, שומה על בית המשפט ליתן משקל יתר לשיקולים אינדיבידואליים הנוגעים לאותו הנאשם ולאזן בין שיקולי השיקום לשיקולי ההרתעה.",,,,,,,,,,,,,,,,,
"יש לבחון את הנסיבות האישיות הרלוונטיות ובהן: גילו של הנאשם-הנאשם, סיכויי שיקומו ועברו הפלילי, אל מול מהות העבירה ונסיבות ביצועה.",,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : כן']",,,,,,,,,,,,,,,
"קטינות אינה מהווה חסינות בפני עונש ראוי, ובמקרים מתאימים לא יירתע בית המשפט ויטיל על קטין עונש הולם את חומרת מעשיו.",,,,,,,,,,,,,,,,,
"שיקולים כבדי משקל עומדים על כפות המאזניים: מהצד האחד סיכויי שיקומו הטובים של הנאשם והעובדה כי מדובר בעבירה ראשונה שביצע בחייו, ומהצד השני חומרתה של החזקת הנשק, הסיכון הטמון בה והצורך הדוחק למגרה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"פלוני יליד 29.11.1998 (להלן: ""הנאשם"" ) נותן היום את הדין על עבירה של החזקת כלי נשק ותחמושת בצוותא חדא- על פי סעיף 144(א) רישא וסיפא יחד עם סעיף 29(א) לחוק העונשין, התשל""ז 1977 (להלן: ""החוק"").",,,,,,,,,,,,,,,,,
