text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
בית המשפט המחוזי בחיפה,,,,,,,,,,,,,,,,,
תיק חיצוני: 293223/2019,,,,,,,,,,,,,,,,,
"בשם המאשימה – עו""ד בני פסקל",,,,,,,,,,,,,,,,,
"בשם הנאשם – עו""ד תומר נווה ועו""ד שלומי שרון",,,,,,,,,,,,,,,,,
"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  7.א., 7.ג, 13, 19",,,,,,,,,,,,,,,,,
"חוק העונשין, תשל""ז-1977: סע'  29, 144(א), 144(ב2)",,,,,,,,,,,,,,,,,
"הנאשם הורשע על פי הודאתו במסגרת כתב אישום מתוקן בביצוע שתי עבירות של סחר בסם מסוכן לפי סעיפים 13 + 19 לפקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973 (להלן: ""פקודת הסמים""); עבירה של סחר בסם מסוכן לפי סעיפים 13 + 19 לפקודת הסמים בצירוף סעיף 29 לחוק העונשין, התשל""ז-1977 (להלן: ""חוק העונשין""); שלוש עבירות של החזקת סם מסוכן שלא כדין ושלא לצריכה עצמית לפי סעיף 7(א)+(ג) רישא לפקודת הסמים; עבירה של החזקת סם מסוכן שלא כדין ושלא לצריכה עצמית, לפי סעיף 7(א)+(ג) רישא לפקודת הסמים בצירוף סעיף 29 לחוק העונשין; עבירה של הספקת סם מסוכן לפי סעיפים 13 + 19 לפקודת הסמים בצירוף סעיף 29 לחוק העונשין; עבירה של הספקת סם מסוכן לפי סעיפים 13 + 19 לפקודת הסמים; שתי עבירות של החזקת נשק לפי סעיף 144(א) רישא בצירוף סעיף 29 לחוק העונשין; שתי עבירות של סחר בנשק לפי סעיף 144(ב2) בצירוף סעיף 29 לחוק העונשין.",,,,,,,,,,,,,,['כן'],,,
"על פי כתב האישום המתוקן, במועדים הרלוונטים הופעלו סוכן משטרתי ושוטר סמוי בשליחות משטרת ישראל ורכשו בהוראתה, באישורה ובכספה תחמושת וסמים כמתואר להלן:",,,,,,,,,,,,,,,,,
באישום הראשון מתואר שבתאריך 11.11.18 שוחחו הנאשם והסוכן בטלפון והסוכן שאל את הנאשם האם יש לו הרואין באיכות טובה.,,,,,,,,,,,,,,,,,
הנאשם השיב בחיוב והם קבעו להיפגש למחרת.,,,,,,,,,,,,,,,,,
"בתאריך 12.11.18 בסמוך לשעה 16:30, נפגשו השניים בביתו של הנאשם, שוחחו אודות סוגי סמים שונים וסיכמו שהנאשם ימכור לסוכן הרואין במחיר של 120 ₪ לגרם.",,,,,,,,,,,,,,,,,
"לאחר מכן, אחיינו הקטין של הנאשם מסר לסוכן גרב ובתוכה הרואין במשקל 272.59 גרם נטו שהנאשם החזיק ללא היתר.",,,,,,,,,['רובה סער מאולתר'],,,,,,,,
"בתמורה הסוכן מסר לנאשם 33,000 ₪.",,,,,,,,,,,,,,,,,
"באישום השני מתואר שבתאריך 6.1.19 בסמוך לשעה 19:30 נפגשו הנאשם, הסוכן והשוטר הסמוי בבית הנאשם בנוכחות אדם נוסף, ושוחחו אודות סוגי סמים שהנאשם יכול להשיג עבור הסוכן, ובין היתר, הנאשם אמר שברשותו 2,500 כדורי אקסטזי.",,,,,,,,,"['האישום השני מתאר מפגש בין הנאשם, הסוכן והשוטר הסמוי, שבו הנאשם מציע לספק לסוכן סמים מסוג אקסטזי']",,,,,,,,
"בתאריך 14.1.19 בסמוך לשעה 18:10, נפגשו הנאשם, הסוכן והשוטר הסמוי בבית הנאשם.",,,,,,,,,,,,,,,,,
הנאשם והסוכן סיכמו שהנאשם ימכור לסוכן הרואין במשקל חצי קילוגרם במחיר 120 ₪ לגרם.,,,,,,,,,,,,,,,,,
"הנאשם והסוכן שוחחו אודות סוגי סמים שהנאשם יכול למכור לסוכן ובין היתר אמר הנאשם שהוא יכול למכור לסוכן 2,000-2,500 כדורי אסקטזי ששייכים לחבר שלו.",,,,,,,,[],['אקדח'],,,,,,,,
"לאחר כשעה הנאשם מסר לסוכן הרואין במשקל 494.05 גרם נטו אותו החזיק ללא היתר וכן חומר ערבוב במשל 100.45 גרם נטו ובתמורה הסוכן מסר לו 60,000 ₪.",,,,,,,,,,,,,,,,,
"באישום השלישי מתואר שבתאריכים 31.1.19 וב- 1.2.19 שוחחו הנאשם והסוכן מספר פעמים טלפונית וכן נפגשו בבית הנאשם, כאשר במהלך פגישות הנאשם הציע למכור לסוכן אקסטזי במחיר של 19 ₪ לכדור.",,,,,,,,,['אקדח'],,,,,,,,
הנאשם והסוכן נסעו לבית בג'דיידה-מכר שם פגשו באדם אחר אשר מסר לסוכן שקית ובה 1833 טבליות MDMA אותם החזיקו הנאשם והאחר ללא היתר.,,,,,[],,,,,,,,,,,,
"בנוסף, הנאשם מסר לסוכן חשיש במשקל 1.38 גרם נטו אותו החזיק עם האחר ללא היתר.",,,,,,,,,,,,,,,,,
"בתאריך 5.2.19, בהתאם לסיכום שנערך יום לפני כן, נסעו הנאשם והסוכן לרמת חובב ולקיה שם פגשו באנשים עימם שוחחו על סמים.",,,,,,,,,,,,,,,,,
"בתום הנסיעה הסוכן מסר לנאשם 37,000 ₪ עבור ה-MDMA.",,,,,,,,,,,,,,,,,
"בהמשך הנאשם השיב לסוכן 3,000 ₪ משום שהסכום שנמסר תחילה היה גבוה מידי.",,,,,,,,,,,,,,,,,
באישום הרביעי מתואר שבתאריך 5.6.19 הנאשם והסוכן שוחחו טלפונית והנאשם מסר כי ברשותו MDMA באיכות טובה.,,,,,,,,,,,,,,,,,
"בתאריך 10.6.19 בסמוך לשעה 15:00 הסוכן פגש את הנאשם בביתו, בהתאם לסיכום מראש ביניהם, והנאשם מסר לו שתי טבליות MDMA ואמר לו שמחיר טבליה הוא 17 ₪.",,,,,,,,,,,,,,,,,
במהלך הפגישה השניים שוחחו אודות מחירי סמים וכן מחירי נשקים.,,,,,,,,,,,,,,,,,
הסוכן שאל את הנאשם אם באפשרותו להשיג לו מטען חבלה והנאשם אמר שיבדוק זאת.,,,,,,,,,['מטען חבלה'],,,,,,,,
בהמשך תיאר לסוכן כיצד מורכבים מטעני חבלה.,,,,,,,,,['מטען חבלה'],,,,,,,,
בתאריך 13.6.19 במהלך שיחה טלפונית הסוכן שאל את הנאשם אם בירר על הנושא עליו דיברו והנאשם השיב ששוחח עם אדם נוסף שיכול להשיג שלושה מטעני חבלה.,,,,,,,,[],['מטען חבלה'],,,,,,,,
"באישום החמישי מתואר שבתאריך 1.7.19, בהתאם לסיכום טלפוני בין הנאשם לסוכן, נפגשו הסוכן, השוטר הסמוי, הנאשם ואדם אחר.",,,,,,,,,,,,,,,,,
"בפגישה האחר אמר לסוכן שבאפשרותו למכור לו רכיבים להכנת מטען חבלה, ביניהם חומר נפץ קרמי, נפץ ושלט הפעלה, תמורת תשלום 15,000 ₪.",,,,,,,,[],['מטען חבלה'],,,,,,,,
בימים שלאחר מכן שוחחו הנאשם והסוכן וסוכם שיפגשו על מנת שהסוכן יבדוק את רכיבי המטענים שהאחר הציע למכור.,,,,,,,,,,,,,,,,,
בתאריך 4.7.19 בסמוך לשעה 19:40 הגיעו הסוכן והשוטר הסמוי לבית הנאשם ופגשו בנאשם ובאדם נוסף.,,,,,,,,,,,,,,,,,
"זמן קצר לאחר מכן האחר הגיע למקום כשהוא נושא רכיבים של שני מטעני חבלה, הכוללים שתי לבנות חבלה, שני נפצים, שתי אנטנות, שני מקלטים וחמישה משדרים, והציגם לסוכן שאמר שהוא מעוניין בהם.",,,,,,,,[],['מטען חבלה'],,,,,,,,
"האחר נתן לסוכן הוראות בדבר הרכבת מהטענים, והסוכן שילם לו ולנאשם בעבור הרכיבים 24,000 ₪.",,,,,,,,,,,,,,,,,
"באישום השישי מתואר שהסוכן קיים מספר שיחות טלפון עם הנאשם והאחר לצורך תיאום מפגש למכירת לבנות חבלה לסוכן ע""י האחר.",,,,,,,,[],,,,,,,,,
"בתאריך 7.7.19 נפגשו הסוכן והאחר ותיאמו עסקה בה האחר יביא מטעני חבלה לבית הנאשם אשר ימכרו לסוכן תמורת 50,000 ₪.",,,,,,,,,['מטען חבלה'],,,,,,,,
"בהמשך לכך, האחר נשא והוביל שתי לבנות חבלה, לבנת חבלה קרמית ושלושה נפצים ושם אותם בפח בחצר ביתו של הנאשם ובידיעתו.",,,,,[],,,[],['מטען חבלה'],[],,,,,,,
"בתאריך 8.7.19 סמוך לשעה 12:20, הגיעו והסוכן והשוטר הסמוי לבית הנאשם, שם הנאשם אמר לסוכן שמחיר עבור האמצעי הלחימה שהשאיר האחר הוא 50,000 ₪, אולם האחר לא השאיר שלטים ומערכות הפעלה.",,,,,,,,[],,,,,,,,,
"הסוכן אמר שהמחיר גבוה מידי, הסוכן והנאשם שוחחו טלפונית עם האחר לגבי המחיר.",,,,,,,,,,,,,,,,,
בסופו של דבר הסוכן סירב לרכוש את אמצעי הלחימה במחיר זה.,,,,,,,,,,,,,,,,,
בהמשך היום הנאשם והסוכן שוחחו לגבי העסקה והסוכן ביקש מהנאשם לדבר עם האחר על מנת שיוריד במחיר.,,,,,,,,,,,,,,,,,
"בתאריך 9.7.19, לאחר שהנאשם שוחח עם האחר, הנאשם עדכן את הסוכן בשיחה טלפונית שהאחר הסכים להפחית 5,000 ₪ מהסכום והשניים תיאמו מפגש בבית הנאשם.",,,,,,,,,,,,,,,,,
בתאריך 11.7.19 בסמוך לשעה 19:25 הגיעו הסוכן והשוטר הסמוי לבית הנאשם שם פגשו גם באחר.,,,,,,,,,,,,,,,,,
הם ניגשו לחניית הבית שם העביר האחר לסוכן את אמצעי הלחימה ואמר לסוכן שיקבל בשבוע הבא את מערכות ההפעלה והשלטים.,,,,,,,,,['תת-מקלע (סוג של תת-מקלע)'],,,,,,,,
"בהמשך לכך, ניהלו הנאשם והסוכן מספר שיחות טלפוניות בהן תיאמו מפגש עם האחר, ובתאריך 17.7.19 בסמוך לשעה 12:13 השלושה נפגשו, והאחר אמר לסוכן שהשלטים ומערכות ההפעלה יגיעו בעוד מספר ימים וכי הוא צפוי לקבל סחורה נוספת.",,,,,,,,,['תת מקלע (תת-מקלע)'],,,,,,,,
"העידה אישתו של הנאשם, הגב' אנה מוסא שתיארה שהיא וילדיו של הנאשם לא ראו אותו מזה תקופה ארוכה בה שהה במעצר.",,"['1 : לא', '2 : כן', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,,,,
עוד ציינה כי המדינה רוצה לגרש אותה ושילדיה ישארו לבד.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"בנוסף, מטעם המדינה הוגש גיליון רישום פלילי של הנאשם.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : כן', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"המדינה מסרה שהצדדים הגיעו להסכמה עונשית לגבי טווח הענישה במקרה דנן הנע בין  9-11 שנות מאסר בפועל, כאשר המדינה תבקש למקם את העונש ברף העליון והנאשם יבקש למקמו ברף התחתון.",,,,,,,,,,,,,,,,,
לגבי יתר רכיבי הענישה לא הוצגו הסכמות.,,,,,,,,,,,,,,,,,
"המדינה הדגישה שמדובר בשישה אישומים שעניינם מכירה של סמים ואמצעי לחימה בהיקף משמעותי, על פני תקופה בלתי מבוטלת של 8 חודשים, כאשר חלק מהעבירות בוצעו בצוותא עם אחרים.",,,,,,,,,,,,,,,,,
"כמו כן, הוזכרו סכומי הכסף הרבים שהועברו מהסוכן לנאשם, בסה""כ קרוב ל-200,000 ₪.",,,,,,,,,,,,,,,,,
"נטען שהערכים החברתיים שנפגעו הם שמירה על חיי אדם ובריאותו, שמירה על סדרי שלטון ומשטר, מניעת הפצת סמים והתמודדות עם תופעת ההחזקה והסחר בנשק ובאמצעי חבלה, ונטען שהפגיעה היא ברמה גבוהה.",,,,,,,,,,,,,,,,,
"נטען שעמדת המדינה היא שעקרונית כל עיסקה מהווה אירוע נפרד לצורך קביעת המתחם, אולם נוכח ההסכמה העונשית לא מצאה להציג מתחם לגבי כל אירוע וכל עסקה.",,,,,,,,,,,,,,,,,
"נטען שחלקו של הנאשם דומיננטי בכל העסקאות, הוא יזם את הקשר מול הסוכן וניהל איתו מו""מ למימוש העסקאות, הוא סיפק את הסמים לסוכן, לעיתים תוך שנעזר באחרים, והוא זה שקיבל מהסוכן את התמורה הכספית.",,,,,,,,,,,,,,,,,
"ביחס לעסקאות המטענים נטען שהנאשם פעל יחד עם אחר שמצוי בבריחה, כאשר העסקאות בוצעו בביתו של הנאשם והכסף נמסר לידיו ולידי האחר.",,,,,,,,,,,,,,,,,
"בנוסף, נטען שהעבירות בוצעו לאחר תכנון ממושך.",,,,,,,,,,,,,,,,,
"נטען שהנזק הישיר שנגרם מביצוע העבירות מגולם בתמורה הכספית שקיבל הנאשם לצד עלויות הפעלת הסוכן, ושהנזק הפוטנציאלי במידה ולא היה מדובר בעסקאות שבוצעו עם סוכן, הוא אדיר.",,,,,,,,,,,,,,,,,
עוד נטען שהסיבות שהביאו את הנאשם לביצוע העבירות הן בצע כסף ומעורבותו העמוקה בעולם העברייני.,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"נטען שהנאשם היה מודע למעשיו, הבין את הפסול בהם, ושליטתו הייתה מוחלטת.",,,,,,,,,,,,,,,,,
"נטען שלחובת הנאשם עבר פלילי מכביד בגין עבירות סחר בסמים, סחר בנשק ואלימות כאשר בגין הרשעתו האחרונה נדון ל-5 שנות מאסר בפועל מה שלא הרתיעו מפני ביצוע עבירות נוספות.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,
"משכך, נטען שקיים צורך בהרתעתו האישית ובהרחקתו מהחברה תקופה ארוכה.",,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,,,,
הוגשה סקירת פסיקה המשקפת את מגמת החמרת הענישה בעבירות סמים ונשק וכן פסיקה ביחס לעונשים שהוטלו בגין עבירות דומות:,,,,,,,,,,,,,,,,,
"המדינה הבהירה שאומנם דובר שם בסחר בכמויות גדולות יותר של סמים מאשר במקרה שלפנינו, אולם נטען שעברו הפלילי של הנאשם כאן מכביד יותר וכולל הרשעה בעברת סחר בסמים ובנשק בגינן נדון ל-5 שנות מאסר, כאשר זמן קצר לאחר מכן שב לבצע עבירות, ולכן עונשו של הנאשם כאן צריך להיות חמור יותר.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : כן']",,,,,,,,,,,,,,,
