,verdict,text,part
0,ME-13-10-28139-807,"חוק העונשין, תשל""ז-1977: סע'  25, 40ג(א), 40ה, 40ו, 40ז, 40י, 144(א), 333, 335, 40יא(5)",הנאשם
1,ME-13-10-28139-807,"* הנאשם, שהורשע בגין ירי לעבר רכבו של המתלונן, נידון ל-4 שנות מאסר, שני מאסרים על תנאי ופיצוי למתלונן ולבנו.",הנאשם
2,ME-13-10-28139-807,* עונשין – ענישה – מדיניות ענישה: עבירות אלימות,הנאשם
3,ME-13-10-28139-807,"הנאשם הורשע, במסגרת הסדר טיעון, בביצוע עבירות בנשק וניסיון לחבלה חמורה בנסיבות מחמירות, בגין כך שירה באקדח לעבר רכבו של המתלונן, בעודו המתלונן ובנו יושבים ברכב.",הנאשם
4,ME-13-10-28139-807,בית המשפט המחוזי גזר את הדין כדלהלן:,הנאשם
5,ME-13-10-28139-807,"ירי באקדח לא חוקי, לעבר בני אדם, בניסיון לחבול בהם, תוך סיכון חייהם, הוא מעשה חמור מאוד.",הנאשם
6,ME-13-10-28139-807,יש להעמיד את מתחם העונש ההולם את מעשי הנאשם על 3 עד 6 שנות מאסר בפועל.,הנאשם
7,ME-13-10-28139-807,"בשים לב לנסיבות האישיות, יש להטיל על הנאשם עונש בצד התחתון של המתחם, אך לא בצד התחתון עצמו, נוכח השיקולים לחומרה.",הנאשם
8,ME-13-10-28139-807,אין מקום להשית קנס כאשר מדובר בעבירה שאין מטרתה כלכלית ועל הנאשם מושת עונש מאסר ממושך.,הנאשם
9,ME-13-10-28139-807,"במכלול השיקולים והנסיבות, נגזרו על הנאשם 4 שנות מאסר בניכוי מעצרו, שני מאסרים על תנאי ופיצוי למתלונן ולבנו שישב עמו ברכב, בסך של 6000 ₪, לכל אחד.",הנאשם
10,ME-13-10-28139-807,"הנאשם הורשע על פי הודאתו במסגרת הסדר טיעון, שלא כלל רכיב עונשי, בכתב אישום מתוקן, בביצוע עבירות בנשק לפי סעיף 144(א) רישא לחוק העונשין,תשל""ז-1977 (להלן: ""החוק"") וניסיון לחבלה חמורה בנסיבות מחמירות לפי סעיפים 333+335(א)(1) ו-25 לפי החוק.",רקע עובדתי:
11,ME-13-10-28139-807,"מכתב האישום המתוקן עולה, כי המתלונן והנאשם הם שכנים בעיר רהט.",רקע עובדתי:
12,ME-13-10-28139-807,בסמוך לבית המתלונן ישנו ספסל בטון.,רקע עובדתי:
13,ME-13-10-28139-807,עובר לאירוע היו מחלוקות בין המתלונן ובני משפחתו לבין הנאשם וחבריו לגבי השימוש באותו ספסל.,רקע עובדתי:
14,ME-13-10-28139-807,"בעקבות המחלוקות, ובכדי למנוע מהנאשם וחבריו לשבת על הספסל, משח המתלונן את הספסל בשמן.",רקע עובדתי:
15,ME-13-10-28139-807,"מאוחר יותר באותו יום,  ישב המתלונן ברכבו, והמתין לפתיחת השער החשמלי של החנייה בביתו.",רקע עובדתי:
16,ME-13-10-28139-807,"במושב שלידו ישב בנו, כבן 18.",רקע עובדתי:
17,ME-13-10-28139-807,המתלונן אמר לנאשם לחזור הביתה.,רקע עובדתי:
18,ME-13-10-28139-807,"הנאשם בתגובה התרחק מעט מהרכב וירה מספר יריות לעבר דלת הנהג, כאשר הוא מנסה לחבול ביושבי הרכב, ונמלט מהמקום.",רקע עובדתי:
19,ME-13-10-28139-807,"כתוצאה ממעשיו של הנאשם שלושה מהקליעים פגעו בדלת הנהג ברכב, וחלקם חדרו.",רקע עובדתי:
20,ME-13-10-28139-807,המתלונן והקטין לא נפגעו.,רקע עובדתי:
21,ME-13-10-28139-807,המדינה לא הגישה ראיות לעונש.,רקע עובדתי:
22,ME-13-10-28139-807,מטעם ההגנה העיד אחיו של המתלונן.,רקע עובדתי:
23,ME-13-10-28139-807,הוא סיפר כי מיד לאחר האירוע התאספו כעשרה מכובדים אשר פעלו להגיע לסולחה בין הצדדים.,רקע עובדתי:
24,ME-13-10-28139-807,"הסולחה כללה פיצוי בגין הנזק הפיזי שנגרם לרכב, אך לא מעבר לכך.",רקע עובדתי:
25,ME-13-10-28139-807,כן כללה הסולחה תנאים כספיים שיופעלו נגד מי שיפר את הסולחה.,רקע עובדתי:
26,ME-13-10-28139-807,"העד הסביר כי הנאשם והמתלונן גרים זה מול זה, משני עברי הכביש, וכי מדובר בשכנות הנמשכת זה כמה דורות.",רקע עובדתי:
27,ME-13-10-28139-807,"לדבריו, היום היחסים בין הצדדים תקינים, והם מזמינים ומשתתפים זה בשמחות של זה.",רקע עובדתי:
28,ME-13-10-28139-807,הוגש תסקיר מטעם שירות המבחן.,רקע עובדתי:
29,ME-13-10-28139-807,"מהתסקיר עולה כי הנאשם רווק בן 19 וחצי, בן למשפחה נורמטיבית.",רקע עובדתי:
30,ME-13-10-28139-807,"הנאשם סיים 12 שנות לימוד, למרות היעדרויות רבות בשנות הלימודים האחרונות, על רקע יציאתו לעבודה לפרנסת משפחתו.",רקע עובדתי:
31,ME-13-10-28139-807,"שירות המבחן התרשם מאדם צעיר ללא דפוסי התנהגות עבריינים, אשר הצליח לשמור על יציבות תעסוקתית, בעל מוטיבציה ללמידה והשתלבות בשוק העבודה.",רקע עובדתי:
32,ME-13-10-28139-807,"עם זאת צוין, כי במצבי דחק, ונוכח פגיעה בכבודו, עלול הנאשם לפעול בחוסר אחריות ובאימפולסיביות.",רקע עובדתי:
33,ME-13-10-28139-807,"הודגש כי נושא הכבוד, שלו ושל משפחתו, הוא מרכזי עבור הנאשם, אשר מצד אחד מוליך הנאשם לשאיפות נורמטיביות, אך מצד שני עלול להוות גורם סיכון לביצוע עבירות נוספות.",רקע עובדתי:
34,ME-13-10-28139-807,"שירות המבחן התרשם גם, כי הנאשם לא שיתף במלוא המידע אודות העבירה, ונהג ב""צמצום"" בכל הנוגע לנשק.",רקע עובדתי:
35,ME-13-10-28139-807,"עם זאת, מעריך השירות המבחן, כי הטיפול שקיבל במסגרת השירות עזר לו לבחון את התנהגותו בדיעבד, להביע אמפתיה למתלונן ולהפיק לקחים לעתיד לבוא.",רקע עובדתי:
36,ME-13-10-28139-807,"שירות המבחן התייחס גם לעמדת המתלונן, אשר השלים עם משפחת הנאשם בסולחה.",רקע עובדתי:
37,ME-13-10-28139-807,"סולחה, אשר במסגרתה קיבל פיצוי כספי.",רקע עובדתי:
38,ME-13-10-28139-807,המתלונן אינו מבקש פיצוי נוסף.,רקע עובדתי:
39,ME-13-10-28139-807,"עם זאת, שירות המבחן סבור כי ראוי לפסוק לו פיצוי נוסף.",רקע עובדתי:
40,ME-13-10-28139-807,"שירות המבחן ממליץ להטיל עונש של ממש, שיחדד את חומרת המעשה בעיני הנאשם, אך יאפשר המשך הליך טיפולי.",רקע עובדתי:
41,ME-13-10-28139-807,"לפיכך, ממליץ שירות המבחן על מאסר בדרך של עבודות שירות, צו מבחן לצורך המשך טיפול, ופיצוי למתלונן, כאמור.",רקע עובדתי:
42,ME-13-10-28139-807,בא כוח המאשימה הזכיר את עקרון ההלימה כשיקול המרכזי בענישה.,טיעוני באי-כוח הצדדים:
43,ME-13-10-28139-807,"כן, עמד ב""כ המאשימה על חשיבותם של הערכים המוגנים שנפגעו כתוצאה ממעשי הנאשם, ביניהם, הגנה על שלמות גופו של אדם, ביטחון הפרט והציבור ושמירה על הסדר התקין במדינה.",טיעוני באי-כוח הצדדים:
44,ME-13-10-28139-807,בא כוח המאשימה הדגיש גם את ההשלכות הקשות הנובעות מעבירות הנשק השונות והסיכון הרב שהן מסבות לציבור.,טיעוני באי-כוח הצדדים:
45,ME-13-10-28139-807,"בא כוח המאשימה הרחיב אודות הצורך החשוב בהרתעת הרבים מפני החזקת נשק שלא כדין ושימוש בו, בטענה כי תופעה זו הולכת ומתגברת במחוזותינו, ועל כן עתר לבית המשפט שירים את תרומתו למלחמה בתופעה על ידי קביעת מתחם ענישה הולם.",טיעוני באי-כוח הצדדים:
46,ME-13-10-28139-807,"זאת, בהדגישו כי הענישה הנוהגת אינה אלא אחד השיקולים שעל בית המשפט לשקול.",טיעוני באי-כוח הצדדים:
47,ME-13-10-28139-807,"לשיטת המאשימה, המתחם הראוי צריך שינוע בין 5 ל-7 שנות מאסר בפועל.",טיעוני באי-כוח הצדדים:
48,ME-13-10-28139-807,"זאת, בשים לב לשיתוף הפעולה של הנאשם והודייתו, גילו הצעיר, העדר עבר פלילי, הפגיעה במשפחתו עקב מאסר ממושך וקיומה של סולחה בה פוצה המתלונן.",טיעוני באי-כוח הצדדים:
49,ME-13-10-28139-807,"עם זאת הזכיר כי סולחה אינה חזות הכול, וכן הדגיש כי למרות היות התסקיר חיובי בעיקרו, יש בו גם היבטים של מסוכנות אשר צריכים להילקח בחשבון, כמו גם שיקולי הרתעה.",טיעוני באי-כוח הצדדים:
50,ME-13-10-28139-807,"מעבר לכך, ביקש התובע להטיל על הנאשם מאסר מותנה,  קנס כספי ופיצוי למתלונן בגין הנזקים שנגרמו לו.",טיעוני באי-כוח הצדדים:
51,ME-13-10-28139-807,"בא כוח הנאשם טען כי בין שתי המשפחות של המתלונן והנאשם יחסי שכנות רבת שנים וענפה, המבוססת על כבוד ורעות הדדית, ואף עודנה קיימת לאחר האירוע.",טיעוני באי-כוח הצדדים:
52,ME-13-10-28139-807,"עוד נטען, כי מיד עם פרוץ הסכסוך עמלו הצדדים לרקום הסכם סולחה, במסגרתו שולם למתלונן פיצוי כספי עבור הנזק שנגרם לרכבו, ובזאת הובא הסכסוך לסיום חיובי וסופי.",טיעוני באי-כוח הצדדים:
53,ME-13-10-28139-807,"עוד טען הסנגור, כי הנאשם לקח אחריות מלאה על מעשיו, הודה בהזדמנות הראשונה שניתנה לו ובכך חסך בזמן שיפוטי.",טיעוני באי-כוח הצדדים:
54,ME-13-10-28139-807,"הסנגור הזכיר כי מיום שחרורו של הנאשם ממעצר עד יום הדיון, לא הופרו תנאי השחרור.",טיעוני באי-כוח הצדדים:
55,ME-13-10-28139-807,"בא כוח הנאשם הפנה לתסקיר שירות המבחן בעניינו, ממנו עולה כי הנאשם, עובר לאירוע, היה אזרח נורמטיבי, בן למשפחה נורמטיבית, יציב מבחינה תעסוקתית, השתלב בטיפול והביע נכונות ללמידה ושיקום.",טיעוני באי-כוח הצדדים:
56,ME-13-10-28139-807,"לאור האמור לעיל, עתר שלא למצות עם הנאשם את הדין, לילך בנתיב השיקומי ולקבל את המלצת שירות המבחן בעניינו, היינו לגזור על הנאשם עונש מאסר שירוצה בעבודות שירות.",טיעוני באי-כוח הצדדים:
57,ME-13-10-28139-807,"הנאשם הדגיש כי הוא והמתלונן מתגוררים באותה שכונה, אומרים שלום, והיחסים ביניהם טובים.", שני הצדדים הגישו פסיקה לתמוך בטיעוניהם.
58,ME-13-10-28139-807,הנאשם גם הבטיח שהדברים לא יחזרו., שני הצדדים הגישו פסיקה לתמוך בטיעוניהם.
59,ME-13-10-28139-807,המדובר במעשה עבירה חמור ביותר.,דיון והכרעה-מתחם הענישה:
60,ME-13-10-28139-807,"אולם, הרושם המתקבל מתיאור עד ההגנה את מערכת היחסים, מתסקיר שירות המבחן ומדברי הנאשם, שלא כללו הפנמה ברורה וחרטה משכנעת, שחסרה תובנה של מידת החומרה של המעשה.",דיון והכרעה-מתחם הענישה:
61,ME-13-10-28139-807,"לפיכך, יובהר כי המדובר בניסיון לגרום לחבלה חמורה באמצעות ירי באקדח.",דיון והכרעה-מתחם הענישה:
62,ME-13-10-28139-807,"הנאשם החזיק בנשק, ממקור עלום, הפנה את הנשק לעבר שני בני אדם היושבים ברכב וירה מספר כדורים לעבר הרכב, מתוך מטרה לפגוע ביושבי הרכב.",דיון והכרעה-מתחם הענישה:
63,ME-13-10-28139-807,"שלשה כדורים פגעו בדלת הנהג, בעוד הנהג ובנו יושבים ברכב.",דיון והכרעה-מתחם הענישה:
64,ME-13-10-28139-807,"אכן, איש לא נפגע, אולם הסיכון הכרוך בהתנהגותו של הנאשם מסמר שיער.",דיון והכרעה-מתחם הענישה:
65,ME-13-10-28139-807,ניתן להרחיב בניסוחים משפטניים אודות הערכים המוגנים שנפגעו במעשה.,דיון והכרעה-מתחם הענישה:
66,ME-13-10-28139-807,"ניתן להפליג בסגנון ספרותי ובמשלב לשוני גבוה אודות חומרת המעשים, משמעות הסיכון לחיי אדם שנטילתם אינה הפיכה, ערך שלמות הגוף ומשמעות הפציעה באקדח שניסה הנאשם לגרום.",דיון והכרעה-מתחם הענישה:
67,ME-13-10-28139-807,"ניתן להכביר במילים וציטוטי פסיקה, בגנות בריונות הרחוב, זמינות הנשק הבלתי חוקי, הקלות הבלתי נסבלת של ירי של אדם על חברו, החרדה הציבורית מאלימות מזדמנת, הסיכון המוחשי לעוברים ושבים, הסדר הציבורי שהופר ועוד.",דיון והכרעה-מתחם הענישה:
68,ME-13-10-28139-807,"מילים כאלה נאמרות ונכתבות, בבית משפט זה ובבתי משפט אחרים, בכל הערכאות ובכל מחוזות המדינה, פעם אחר פעם, זה שנים רבות.",דיון והכרעה-מתחם הענישה:
69,ME-13-10-28139-807,"אולם, בסופו של דבר, מדובר בעניין פשוט.",דיון והכרעה-מתחם הענישה:
70,ME-13-10-28139-807,"על מנת להבין את חומרת העניין, במקום להכביר במילים, יכול כל אחד לדמיין כיצד הוא היה מרגיש, בראותו את הנאשם דופק על חלונו עם אקדח, ולאחר מכן מתרחק מעט, ואז יורה לעברו.",דיון והכרעה-מתחם הענישה:
71,ME-13-10-28139-807,"אז, ידמיין מה היה קורה לו פגעו הכדורים בו או בילדו, ברגל, בבטן או בלב.",דיון והכרעה-מתחם הענישה:
72,ME-13-10-28139-807,והחי יתן אל לבו.,דיון והכרעה-מתחם הענישה:
73,ME-13-10-28139-807,על שום מה ולמה עשה הנאשם מעשה כה חמור?,דיון והכרעה-מתחם הענישה:
74,ME-13-10-28139-807,"מדוע ארב הנאשם לשכנו, איים עליו וירה, ולא הורתע מנוכחות בנו הצעיר ברכב?",דיון והכרעה-מתחם הענישה:
75,ME-13-10-28139-807,"הוא עשה זאת, עקב הפגיעה ב""כבודו"" של הנאשם.",דיון והכרעה-מתחם הענישה:
76,ME-13-10-28139-807,"פגיעה, הבאה בעקבות השמן שמשח המתלונן על הספסל בשכונה, ואשר כנראה לכלך את בגדיו של הנאשם, ואולי את בגדי חבריו.",דיון והכרעה-מתחם הענישה:
77,ME-13-10-28139-807,"הנאשם החליט לגמול על לכלוך הבגד על ידי ירי, ועל פגיעה בכבוד על ידי פגיעה חמורה בגוף.",דיון והכרעה-מתחם הענישה:
78,ME-13-10-28139-807,"נוכח כל האמור, יש להעמיד את מתחם העונש ההולם את מעשי הנאשם על 3 עד 6 שנות מאסר בפועל.",דיון והכרעה-מתחם הענישה:
79,ME-13-10-28139-807,"יש ליתן משקל להודיית הנאשם בפני בית המשפט, החיסכון בזמן שיפוטי, זמנה של התביעה וזמן העדים.",נסיבות שאינן קשורות לביצוע העבירה:
80,ME-13-10-28139-807,"מדובר בשיקול מרכזי בחשיבותו, נוכח העומס הרב המוטל על בתי המשפט בימים אלה.",נסיבות שאינן קשורות לביצוע העבירה:
81,ME-13-10-28139-807,"הנאשם צעיר יחסית, נעדר עבר פלילי, נורמטיבי בדרך כלל, אשר עובד לפרנסת משפחתו כבר מגיל צעיר.",נסיבות שאינן קשורות לביצוע העבירה:
82,ME-13-10-28139-807,"שיקולים אלה מקבלים חשיבות רבה בפסיקה, שכן יש בהם כדי ללמד על אופי חיובי בבסיס, וסיכויי שיקום טובים.",נסיבות שאינן קשורות לביצוע העבירה:
83,ME-13-10-28139-807,"עוד יש לקחת בחשבון את שאיפותיו הנורמטיביות של הנאשם, השתתפותו הפעילה בתהליך טיפולי במסגרת שירות המבחן, והבעת החרטה במסגרות הטיפוליות ובבית המשפט.",נסיבות שאינן קשורות לביצוע העבירה:
84,ME-13-10-28139-807,"במסגרת סעיף 40יא(5) יש לקחת בחשבון את הסולחה שנערכה, ויחסי השכנות שהשתקמו, כעולה מהתסקיר ומעדות עד ההגנה, אחי המתלונן.",נסיבות שאינן קשורות לביצוע העבירה:
85,ME-13-10-28139-807,"עם זאת, צודק התובע כי במסגרת סעיף 40יא(5) יש לקחת בחשבון גם כי האקדח לא הוסגר למשטרה.",נסיבות שאינן קשורות לביצוע העבירה:
86,ME-13-10-28139-807,"עולה גם מהתסקיר, כי בעניין זה אין הנאשם משתף באופן כן.",נסיבות שאינן קשורות לביצוע העבירה:
87,ME-13-10-28139-807,"הימנעות הנאשם מלטפל בעניין זה מדאיגה ביותר, ומהווה שיקול של ממש להחמיר לגביו.",נסיבות שאינן קשורות לביצוע העבירה:
