text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION
כב' ס.,3.4108667e-05,6.009429e-06,1.0051476e-05,4.7256766e-05,5.2301716e-06,4.868223e-06,9.885192e-06,8.238553e-05,2.1758275e-05,2.6236265e-05,0.00082395005,5.3469037e-05,0.00064199493,2.1986243e-06
"הנשיא השופטת ר. יפה- כ""ץ, אב""ד                                  תפח 1161/08",4.2847587e-05,5.1622183e-06,9.418597e-06,6.0704755e-05,4.9976907e-06,4.1183057e-06,5.9554177e-06,2.7136632e-05,2.0401514e-05,2.0137488e-05,0.0003362611,5.3730793e-05,0.0003994362,2.8657485e-06
כב' השופט א.,3.0290275e-05,5.917593e-06,9.958609e-06,4.7138394e-05,4.95807e-06,5.2379382e-06,8.106568e-06,6.178916e-05,2.4886835e-05,2.5756612e-05,0.00093711197,4.4705837e-05,0.00044802917,2.133845e-06
ואגו,5.78961e-05,0.999941,1.12390635e-05,0.00010997299,5.1373772e-06,5.0711183e-06,6.464039e-05,0.003807105,0.9999926,0.00010628495,0.0041150283,8.5499e-05,0.0017308976,2.2238196e-06
כב' השופט  י. צלקובניק,1.7591414e-05,5.596899e-06,9.607274e-06,4.010211e-05,5.054095e-06,3.33418e-06,6.087652e-06,3.0428986e-05,2.2792237e-05,1.7745488e-05,0.00031946052,4.442712e-05,0.00031848587,2.1846165e-06
"חוק העונשין, תשל""ז-1977: סע'  40ב, 40ג(א), 40ג(ב), 144(ב), 305(1), 40יג, 499(א)(1)",2.6317955e-05,5.1051525e-06,9.423611e-06,6.944974e-05,6.4575793e-06,8.026073e-06,7.836383e-06,7.652274e-05,1.9241255e-05,1.8898365e-05,0.00020707875,0.00011021844,0.00053542544,3.0354995e-06
"תקנות ההגנה (שעת-חירום), 1945: סע'  85(1)(א)",2.119493e-05,5.0653907e-06,9.403394e-06,5.5740897e-05,6.4021215e-06,5.2462115e-06,6.810466e-06,8.044146e-05,2.0580552e-05,2.2980852e-05,0.0001561532,4.6582838e-05,0.00031185674,2.5933082e-06
"הנאשם, יליד 30.3.1988, תושב סג'עיה ברצועת עזה, הודה בעובדות המפורטות בשלושה אישומים הכלולים בכתב האישום שתוקן במהלך ניהול המשפט, לאחר סיום פרשת התביעה.",9.071162e-06,5.1581637e-06,9.3340805e-06,4.8641425e-05,5.242361e-06,2.1920185e-05,0.0007495357,0.00013896289,1.7799757e-05,0.80299366,0.00049824326,0.000101891055,0.0014452705,0.999998
"הנאשם הודה כי העובדות בהן הודה מבססות את העבירות שיוחסו לו בפרטי האישום - למעט עבירות של ניסיון לרצח, לפי סעיף 305(1) לחוק העונשין, תשל""ז- 1977 (להלן: ""החוק""), שיוחסו לו באישומים השני והשלישי.",1.0801684e-05,5.124078e-06,9.28045e-06,6.341167e-05,5.085638e-06,0.00011169632,9.398911e-06,0.023285829,1.8078126e-05,0.999899,0.00052943634,0.0005931431,0.0016719413,0.999998
"בהכרעת דין שניתנה ביום 4.12.2012, על יסוד העובדות שלא היו שנויות במחלוקת, כאמור, קבענו כי יש מקום להרשעת הנאשם גם בעבירות של ניסיון לרצח, בשני אישומים אלה.",1.0558723e-05,5.2475575e-06,9.379784e-06,4.693278e-05,4.4031785e-06,6.936199e-05,8.353851e-06,4.773688e-05,1.8109084e-05,0.9971413,0.0003351341,0.00016517565,0.00047330587,0.9999976
