text,reject,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CONFESSION,CIR_TYPE_WEP,CIR_PURPOSE,CIR_PLANNING,CIR_MONEY_PAID_WEP,CIR_HELD_WAY_WEP,REGRET,RESPO,CIR_USE,CIR_STATUS_WEP,CIR_OBTAIN_WAY_WEP,CIR_BUYER_ID_WEP,CIR_AMMU_AMOUNT_WEP,CONFESSION_LVL2,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
"הנאשם הודה במסגרת הסדר שלא כלל הסדר אודות העונש בעבירות בנשק (נשיאה והובלה – לפי סעיף 144(ב) (רישא + סיפא לחוק העונשין – התשל""ז 1977).",,,,,['כן'],,,,,,,,,,,,,,,,
"על פי האמור בכתב האישום המתוקן, ביום 30.06.2020, הנאשם ואדם אחר בשם פאדי נסעו בשעת ערב ברכב על כביש 70 לכיוון צפון, כאשר פאדי נוהג, והנאשם יושב לידו.",,,,,,,,,,,,,,,,,,,,,
"במהלך הנסיעה, החזיק הוביל ונשא הנאשם אקדח חצי אוטומטי ולידו שתי מחסניות מתאימות כשכל האמל""ח מוסלק בתוך מכנס.",,,,,,['אקדח'],,,,"['על גופו', 'מוסלק - מוסתר']",,,[],['נשק עם מחסנית בהכנס'],,,,,,,
"עקב חשד להימצאות נשק ברכב, עצרו השוטרים את התנועה בכביש בסמוך למחלף סומך, ועקב כך נוצר פקק תנועה במקום.",,,,,,,,,,,,,,,,,,,,,
"כשהרכב הגיע לפקק, עצרו השוטרים את הנאשם ואת פאדי יחד עם האקדח והמחסניות, כאשר הם מוסלקים בין רגליו של הנאשם.",,,,,,['אקדח'],,,,"['ברכב', 'על גופו', 'מוסלק - מוסתר']",,,,"['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה']",[],,,,,,
המאשימה טענה למתחם ענישה הולם שבין 1.5-4 שנות מאסר.,,,,,,,,,,,,,,,,,,,[],[],[]
"הסנגור הודה שמדובר בעבירה חמורה, אך נטען שבמקביל יש צורך לבדוק את הנזק שאירע בפועל ואת הנסיבות הקשורות לביצוע העבירה.",,,,,['לא'],,,,,,,,,,,,,,,,
"נטען שאין ספק שהנאשם עשה טעות, אך נטען שהוא הבין שטעה, ושאין המעשה אופייני לו ואין עסקינן בעבריין מועד.",,,,,,,,,,,,,,,,,,,,,
"תסקיר שניתן ביום 17.01.2021, תיאר שמדובר בנאשם בן 28, רווק, שטרם מעצרו התגורר עם משפחתו.",,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
"הנאשם השלים 12 שנות לימוד, עם בגרות חלקית ובשל מצב כלכלי קשה במשפחה יצא לעבוד ועבד באופן סדיר מאז.",,,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,,,,,,,
צוין שאין לחובתו עבר פלילי והוא קיבל אחריות על מעשיו.,,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,['לא'],,,,,,,,,,,,,,,,
"עולה גם הרושם שהנאשם היה גלוי וכנה עם שירות המבחן, הן באשר לנסיבות ביצוע העבירה והן ביחס לתחושותיו, לרבות החרטה שהביע.",,,,,['לא'],,,,,,,,,,,,,,,,
הוערך גם כי סיכויי השיקום גבוהים מסיכויי הסיכון לחזרה על העבירות בעתיד והוערך כי השתלבותו בהליך טיפולי עשויה להפחית באופן משמעותי מהסיכון העתידי.,,,,,,,,,,,,,,,,,,,,,
"בסיכומו של עניין, הומלץ על צו מבחן לתקופה של 18 חודשים ועונש מאסר בעבודות שירות.",,,,,,,,,,,,,,,,,,,[],[],[]
הנאשם הביע צער וחרטה על מעשיו והבטיח לא לחזור על העבירה.,,,,,['כן'],,,,,,,,,,,,,,,,
"מבחינת הנסיבות הקשורות לביצוע העבירה ברור שהתקיים אלמנט של תכנון, כאשר הנשק גם הוסתר בעת הובלתו וחלקו של הנאשם בלעדי.",,,,,,,,,,,,,,,,,,,,,
"על בסיס מדיניות הענישה שפורטה ונסיבות המקרה, מתחם הענישה ההולם נמצא בין 18-40 חודשי מאסר.",,,,,,,,,,,,,,,,,,,['הנאשם קיבל 18 חודשי מאסר בפועל'],[],[]
"ראשית, מדובר באדם ללא קווים עבריינים, שהודה וקיבל אחריות הן בפני בית המשפט והן בפני שירות המבחן.",,,"['1 : לא', '2 : לא', '3 : לא', '4 : כן', '5 : כן', '6 : כן', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,['כן'],,,,,,,,,,,,,,,,
9 חודשי מאסר בפועל וריצוי בעבודות שירות בהתאם לחוות דעתו של הממונה על עבודות השירות;,,,,,,,,,,,,,,,,,,,['9 חודשי מאסר בפועל'],[],[]
מבחן לתקופה של 18 חודשים בהתאם להוראות שירות המבחן;,,,,,,,,,,,,,,,,,,,,,
"מאסר על תנאי של 9 חודשים במשך 3 שנים, שהתנאי יופעל במידה והנאשם יבצע עבירת אלימות או נשק מסוג פשע;",,,,,,,,,,,,,,,,,,,[],['9 חודשי מאסר על תנאי'],[]
"5,000 ₪ קנס, לתשלום עד ליום 1.6.2021.",,,,,,,,,,,,,,,,,,,[],[],"['5,000 ₪']"
