feature_key,text,extraction
GENERAL_CIRCUM,"האחת, אף שהנאשם שירת שירות צבאי מלא, שירותו הצבאי אופיין בחוסר יציבות בתפקידים שמילא והוא אף ריצה במהלך שירותו הצבאי מספר מאסרים.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"אף כי צויין, שהשקיע מאמצים רבים על מנת לסיים שירות צבאי מלא.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : כן', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,עוד ניתן ללמוד שלאורך השנים התקשה הנאשם לשמו על יציבות תעסוקתית על רקע מצב בריאותי לקוי שלדבריו פגע ביכולותיו התפקודיות.,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"אף שהנאשם שיתף את שירות המבחן כי הוא ער לדפוסים הבעייתיים בהתנהגותו, לא הביע כל נזקקות טיפולית אף שלדעת שירות המבחן ניתן להבין שראוי היה שהנאשם ישולב בהליך טיפולי.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"כמו כן, עולה מהתסקיר שהנאשם לאורך השנים השתמש בסם מסוכן שלטענתו סייע לו לטפל במכאוביו, לאחר שהטיפולים הרפואיים לא סייעו לו, אך לטענתו בעקבות הטלטלה שעבר כתוצאה ממעצרו בגין העבירה נשוא דיוננו, הפסיק את השימוש בסמים.","['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']"
GENERAL_CIRCUM,"לאור זאת, לא בא שירות המבחן בהמלצה טיפולית בעניינו, אך לדעת שירות המבחן חרף חומרת העבירה, מאחר שמדובר בנאשם בן 35, נעדר הרשעות קודמות או תיקי מב""ד נוספים ובהתחשב בנסיבותיו האישיות הקשות ובעיותיו הבריאותיות, כשכיום הוא עורך מאמצים להמנע משימוש בסמים ולתפקד באופן חיובי גם במישור התעסוקתי לאחר שלפני כחודשיים החל לעבוד בתחום האינסטלציה, המליץ שירות המבחן שלא להטיל על הנאשם עונש של מאסר אף לא לריצוי בעבודות שירות, ולהטיל עליו צו של""צ בהיקף רחב של 350 שעות שבמהלך ביצועו של צו השל""צ יידרש למסור בדיקות שתן לאיתור סמים.","['1 : כן', '2 : כן', '3 : כן', '4 : כן', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : כן', '10 : כן', '11 : לא']"
GENERAL_CIRCUM,"בכל מקרה טען כי בהתחשב בעברו הנקי של הנאשם, באמור בתסקיר בו ביקש לראות תסקיר חיובי ביותר, כשאין המדובר באדם בעל דפוסים עבריינים, ראוי לקבל את המלצת שירות המבחן כשעצם העמדת הנאשם לדין המעצר וההליך הפלילי היו טראומטיים עבורו והובילו אותו להפסיק כל שימוש בסמים.","['1 : כן', '2 : לא', '3 : כן', '4 : לא', '5 : כן', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']"
CIR_TYPE,הנאשם הורשע על פי הודאתו במסגרת הסדר טיעון בעבירה של אחזקת סם מסוכן מסוג חשיש במשקל כולל של למעלה מ500 גרם נטו שלא לצריכה עצמית.,"['הסוג הוא [קנביס], כפי שמצוין בטקסט: ""עבירה של אחזקת סם מסוכן מסוג חשיש.""']"
CIR_AMOUNT,הנאשם הורשע על פי הודאתו במסגרת הסדר טיעון בעבירה של אחזקת סם מסוכן מסוג חשיש במשקל כולל של למעלה מ500 גרם נטו שלא לצריכה עצמית.,['[3 - גרם]']
CIR_ROLE,הנאשם הורשע על פי הודאתו במסגרת הסדר טיעון בעבירה של אחזקת סם מסוכן מסוג חשיש במשקל כולל של למעלה מ500 גרם נטו שלא לצריכה עצמית.,['לא בעל המעבדה']
CONFESSION,הנאשם הורשע על פי הודאתו במסגרת הסדר טיעון בעבירה של אחזקת סם מסוכן מסוג חשיש במשקל כולל של למעלה מ500 גרם נטו שלא לצריכה עצמית.,['כן']
PUNISHMENT_ACTUAL,"מאסר בפועל למשך 4 חודשים לריצוי בעבודות שירות במסגרת בית אבות 'משען' חולון, בהיקף של חמישה ימים בשבוע, 8 וחצי שעות עבודה יומיות.",['המאסר בפועל הוא 4 חודשים']
PUNISHMENT_SUSPENDED,מאסר על תנאי למשך שישה חודשים והתנאי הוא שהנאשם לא יעבור את העבירה בה הורשע או עבירה לפי סעיף 13 לפקודת הסמים המסוכנים במשך 3 שנים מהיום.,['6 חודשים']
PUNISHMENT_FINE,הנאשם ישלם קנס בסך 1800 ₪ או 25 ימי מאסר תמורתו.,['1800 ₪']
OFFENCE_NUMBER,מאסר על תנאי למשך שישה חודשים והתנאי הוא שהנאשם לא יעבור את העבירה בה הורשע או עבירה לפי סעיף 13 לפקודת הסמים המסוכנים במשך 3 שנים מהיום.,['סעיף 13']
