,verdict,text,reject,reject-predicted,PUNISHMENT-predicted,GENERAL_CIRCUM-predicted,CIRCUM_OFFENSE-predicted,CONFESSION-predicted,CONFESSION_LVL2-predicted,CIR_TYPE_WEP-predicted,CIR_PURPOSE-predicted,CIR_PLANNING-predicted,CIR_MONEY_PAID_WEP-predicted,CIR_HELD_WAY_WEP-predicted,REGRET-predicted,RESPO-predicted,CIR_USE-predicted,CIR_STATUS_WEP-predicted,CIR_OBTAIN_WAY_WEP-predicted,CIR_BUYER_ID_WEP-predicted,CIR_AMMU_AMOUNT_WEP-predicted
0,SH-16-09-21813-127,"באמצעות פרקליטות מחוז ירושלים (פלילי),",,0.9996531796494101,,,,,,,,,,,,,,,,,
1,SH-16-09-21813-127,"חוק העונשין, תשל""ז-1977: סע'  144, 144(א)",,0.9996934588551514,,,,,,,,,,,,,,,,,
2,SH-16-09-21813-127,"פקודת סדר הדין הפלילי (מעצר וחיפוש) [נוסח חדש], תשכ""ט-1969: סע'  26",,0.9997199044779954,,,,,,,,,,,,,,,,,
3,SH-16-09-21813-127,"חוק סדר הדין הפלילי (חקירת חשודים), תשס""ב-2002: סע'  8",,0.9997529244976509,,,,,,,,,,,,,,,,,
4,SH-16-09-21813-127,"כנגד הנאשם הוגש כתב אישום המייחס לו עבירה של החזקת נשק לפי סעיף 144(א) רישא ועבירה של החזקת אביזר נשק ותחמושת לפי סעיף 144(א) סיפא לחוק העונשין, התשל""ז- 1977.",,0.9977787887622583,,,,,,,,,,,,,,,,,
5,SH-16-09-21813-127,"לפי המתואר בכתב האישום, ביום 5.09.16, החזיק הנאשם באקדח חצי אוטומטי מסוג STYER קליבר 9 מ""מ גנוב (להלן: ""האקדח"" או ""הנשק"") ובתוכו מחסנית ובה 11 כדורים בקליבר 9 מ""מ, אותו החביא מתחת לבגדים בתוך ארון בחדר השינה שלו, בביתו שבמחנה הפליטים בשועפאט (להלן: ""חדר השינה"" ו""המחנה"" בהתאמה).",,0.0005723002213574137,0.000476288603506537,5.171571013121236e-08,0.9999030850707296,1.960905320338587e-05,,0.9998467752755451,1.2495285908421919e-05,1.123295581420022e-05,1.5167334262551097e-05,0.9996193825913382,,,0.00011321916958832589,0.9868549302220323,0.8539299042236062,6.047450124919801e-05,6.047450124919801e-05
6,SH-16-09-21813-127,"בתוך כספת שהייתה בחדר השינה, החזיק הנאשם מחסנית ריקה המתאימה לאקדח חצי אוטומטי STYER M-9 וכן תחמושת תואמת, 190 כדורי 9 מ""מ.",,0.0005184531533286752,0.0001766021034699809,5.616192806961311e-08,0.9999028844347232,1.8851316601229282e-05,,0.9998520023753898,1.2283770297721378e-05,1.1813403152988558e-05,1.6760877803873906e-05,0.9995469663761842,,,0.9994690903433793,0.9997845156766854,0.08186848484340599,5.9862881058248525e-05,5.9862881058248525e-05
7,SH-16-09-21813-127,הנאשם לא היה בעל רישיון לשאת את הנשק ומעולם לא החזיק ברישיון לנשק.,,0.0003780480209658021,0.0002687383857302094,0.9999545186746217,0.00219104590088706,1.9327700631335426e-05,,,,,,,,,,,,,
8,SH-16-09-21813-127,בתשובה לאישום הנאשם כפר במיוחס לו.,,0.0001948575016609981,0.00019257999016572335,4.905112324305463e-08,0.0017250983199463819,2.0417449337903353e-05,,,,,,,,,,,,,
9,SH-16-09-21813-127,"הוא הודה כי ביתו נמצא במחנה, בכך שיש לו כספת בחדר השינה ובכך שמעולם לא החזיק ברישיון לנשק.",,0.0011093754321449,0.00021792633812234868,0.9989763623543326,0.002463361679519962,0.9997511053054249,0.9732235379358292,,,,,,1.242565720963468e-05,1.1363062661538384e-05,,,,,
