text,CIR_PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION,PUNISHMENT_ACTUAL,PUNISHMENT_SUSPENDED,PUNISHMENT_FINE
הנאשם הורשע על פי הודאתו בעובדות כתב האישום המתוקן בעבירת ניסיון הספקת סמים מסוכנים.,,,,,,,,,,,['כן'],,,
"בתום הדיון ניסה הנאשם להעביר לאביו סם מסוכן מסוג ""הירואין"" במשקל 1.1671 גרם, בתוך שקית, תוך כדי שהאב מלווה על ידי סוהרי יחידת ""נחשון"" של שירות בתי הסוהר.",,,,,"['הסוג הוא [הרואין], כפי שמצוין בטקסט: ""בתום הדיון ניסה הנאשם להעביר לאביו סם מסוכן מסוג ""הירואין"" במשקל 1.1671 גרם, בתוך שקית, תוך כדי שהאב מלווה על ידי סוהרי י']",['[1.1671 - גרם]'],,,,,,,,
"ב""כ המאשימה הדגישה את העובדה שהמעשה בוצע בין כותלי בית המשפט, את כמות הסם וסוגו, את עברו הפלילי של הנאשם והעובדה שכשל בהליך שיקומי בקהילה טיפולית למכורים לסמים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"ב""כ הנאשם ביקש לקבוע מתחם עונש הנאשם הולם הנע בין מאסר מותנה לבין מאסר קצר בפועל, וביקש להסתפק בעניינו של הנאשם בענישה צופת פני עתיד, תוך שהדגיש כי הנאשם העביר את הסמים לאביו, ולא לאדם אקראי, בשל התמכרות האב לסמים וכי בסופו של יום העבירה לא הושלמה.",,,,,,,,,,,,,,
"עוד הודגשו גילו הצעיר של הנאשם, נסיבות חייו המורכבות וחשיפתו לשימוש בסמים מגיל צעיר.",,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"הנאשם בדברו האחרון, הביע חרטה על מעשיו והסביר כי רצה לעזור לאביו אשר מצבו הבריאותי היה קשה בשל התמכרותו לסמים, והוא סבר כי הסמים יביאו מזור לכאביו.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,['כן'],,,,,
"הסם שאותו ניסה הנאשם לספק לאביו נמנה על הסמים הנחשבים ""קשים"", סמים שנזקיהם הבריאותיים חמורים.",,,,,,,,,,,,,,
"הנאשם בן 24 ולחובתו שלוש הרשעות קודמות בעבירות רכוש ואלימות, בגינן ריצה עונשי מאסר בפועל.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : לא', '11 : כן']",,,,,,,,,,,,
אשקול לזכות הנאשם את הודאתו בכתב האישום המתוקן בשלב מוקדם יחסית של ההליך ומבלי שהובטח לו דבר.,,,,,,,,,,,['לא'],,,
בצדה של ההודאה חסכון בזמן שיפוטי וקבלת אחריות על המעשים.,,,,,,,,,['לא'],['לא'],,,,
"עם זאת, לא ניתן להתעלם מהעובדה כי גם בעת שמיעת הטיעונים לעונש הנאשם שב והצדיק את מעשיו ותלה אותם ברצונו להקל על סבלו של אביו שהוא מכור לסמים.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"במהלך הדיונים נחשף בית המשפט לעובדה כי הנאשם שולב בקהילה הטיפולית ""מלכישוע"" לצורך גמילה מסמים החל מיום 7.3.18.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : כן', '6 : לא', '7 : כן', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
"עם זאת, בהמשך התברר, כי זמן קצר לאחר מכן הנאשם עזב את הקהילה הטיפולית, ומשכך ניתן להבין כי הוא עודו מכור לסמים, עובדה המעצימה את הסיכון להישנות עבירות בתחום זה.",,"['1 : לא', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : לא', '9 : לא', '10 : כן', '11 : לא']",,,,,,,,,,,,
"עם זאת, יש לתת משקל מסוים גם לנסיבות חייו הקשות של הנאשם, והעובדה שנחשף לשימוש בסמים מגיל צעיר על רקע נסיבות אלה, שלא הייתה לו כל שליטה עליהן.",,"['1 : כן', '2 : לא', '3 : לא', '4 : לא', '5 : לא', '6 : לא', '7 : לא', '8 : כן', '9 : לא', '10 : לא', '11 : לא']",,,,,,,,,,,,
תשעה חודשי מאסר בפועל בניכוי ימי מעצרו בתיק זה.,,,,,,,,,,,,['הנאשם קיבל 9 חודשי מאסר בפועל'],[],[]
"שישה חודשי מאסר על תנאי למשך שלוש שנים מיום שחרורו ממאסר, שלא יעבור עבירה לפי פקודת הסמים המסוכנים, למעט החזקת סמים לצריכה עצמית או כלים.",,,,,,,,,,,,[],['הנאשם קיבל שישה חודשי מאסר על תנאי'],[]
"חודש מאסר על תנאי למשך שלוש שנים מיום שחרורו ממאסר, שלא יעבור עבירה של החזקת סמים לצריכה עצמית או כלים.",,,,,,,,,,,,[],['הנאשם קיבל חודש אחד של מאסר על תנאי למשך שלוש שנים'],[]
